@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'licowoowii rt i toeys ว าใจฉันอ อนแอกับคำว าเปลี ยนแปร'
positive,'yoye firfonst วันนี ไม ควรทำงาน แล วการบ านนี ไม ควรทำด วยป ะ '
positive,'hazzskryptonite ฉันนีก ฟอลโล วไปทั ว '
positive,'c plainator อย าทำอะไรลับๆล อๆ อย าใฝ ต ำ กินของเหลือเดน คุณมาไกลขนาดนี ต องหาคนที คู ควร เตือน'
positive,'hynitchy เอามาฝาก เป นเกร ดความรู ให กับคุณลูกค าทุกๆท านนะค ะ http t co shbt vqjw'
positive,'nurcahy rt sabenzz ถ าความคิดถึง มันฆ าคนได จริงๆ\nให ทายว าในวันนี ฉันจะต องตาย '
positive,'jeakka ถ ามีโตรกลู ไปฟูแล ม ขอเบอบาตอฟมาน อลล'
positive,'torzsuanz อาหารตอนบ าย http t co vmsbwwqwaq'
positive,'chibibluebird staywithringo เสื อของคุณไข สวยอ ะค ะ หนูยังไม ได ซื อเลย ตั งแต เค าออกเสื อมา หนูยังไม ได ไปอีกรอบ '
positive,'nornanmeme rt seesom จากการศึกษาของ mcgill university แสดงผลได ว า สาหร าย สามารถป องกันพลังงานความร อนที ก อให เกิดมะเร งได shotacon http t '
positive,'duckling jason เดินผ านสน เเคปปิตอล'
positive,'swagmgd rt ne bigbangshop ทุกคนเเท งไฟbigbang ใช เสร จเอาถ านออกด วยนะค ะ ไม อย างนั นถ านจะบวมเเท งไฟจะเสียนะค ะ http t co ion s ozd '
positive,'phippahnkarn ฉันอยากคุยกับอโณทัย ไม ใช ท านผู บัญชาการทหารคนใหม '
positive,'cheunkamol june rt bigbiggyabc ดาร าของเค าน ารักที สู ดด ดาร าจอมนางแห งวังหลวง กรี ดด rt krungy 새해 복 많이 받으세요 http '
positive,'hellomymellody ฟิคพี ซิ วหมินนี เด ดนะ เอามาจากเรื องจริงล ะสิทำไมไม แต งให จบ หักมุมเราเลย hunhanswap'
positive,'khunpangcakee คำว ารักกันน าจะอยู เป นกำลังใจกันข างๆมากกว าเสนอหน ามาแค ตอนสุขรึป าว'
negative,'annonymous อาจารย ขาา ทำไมหนูเรียนวิชาอาจารย แล วปวดคอจังเลย แกๆ เงยหน าขึ นจากโทรศัพท สิแก'
negative,'miangffah rt mint nest miangffah qthetiich ไม ๆๆ ออนนี คนเดียวก เต มหัวใจแล ว หัวใจเก าเล ก รักคนนี nest nisachol ฝุดๆๆ สัญญา'
positive,'wtf rt jrwyam ใจหายนะ อีกแค เดือนเดียวเท านั น ชีวิตมอปลาย'
positive,'kanbuto rt sermsin s สหภาพยุโรปกำลังพัฒนาอุปกรณ ติดรถยนต ที ทำให ตำรวจสามารถสั งงานจากห องควบคุมให รถของอาชญากรหยุดวิ งได telegraph http t '
positive,'warinthornang rt ferncl เออดี ชอบใครก ชอบไปเลย ไปจีบซะเลยสิ ไปมีแฟนเลยไป ไม สนใจหรอก '
positive,'taw phumsarai rt ploy psia กูไลน ไปบอกแฟนว า เลิกกันเหอะ กูก พิมเล นๆกะจะแกล งมัน มันตอบมาว า รอคำนี มานานมากเลยรู มั ย มหกรรมเล นมือถืออ '
positive,'xjniel yeol xagent น าตัวเอง '
positive,'nationchannel ประยุทธ สั งทหารเฝ าจุดเสี ยง ป วนเลือกตั ง วิกฤตเลือกตั ง เฝ าจุดเสี ยง การเมือง nationtv http t co o uo o pj '
positive,'zlyntra miiniieguo ก เห นอี ล างอยู นะ แต แค ชานยอลล างทุกครั งแค นั นเอง ละบอกมาเล น ครั ง โม กิงๆ'
positive,'littlech i rt looplor ห ามเรียกผู อื นว าอีอ วน http t co l gy t u '
positive,'sanguineaim rt jakkrith ซิ งฝ านรก คลิปนาทีระทึก หญิงชราหวิดดับ หลังรถบรรทุกอ อยแหกโค ง http t co azakxef w ch http t co remiwbplqo'
positive,'natcha skarun ทำไมไม คิดถึงวันแรกๆบ างวะ'
positive,'muayjrw rt yuyiisir จดจำไว ในใจ'
positive,'imbozz เยาวราชปีนี คนนัอยนะ'
negative,'sumitta rt tharmharm บางเรื องสำหรับบางคน\nไม ต องเอ ยปากบอก\nเขาก รับรู ได '
positive,'bigbuiltrc rt bigbiggyabc แอปพลิเคชั นที เอาเวลากูได มากที สุด\n ทวิตเตอร เฟสบุ ก\n ไลน โซเชี ยลแคม\n ไอจี\n ชีวิตพังวันๆวงเวียนอยู แค นี '
positive,'an b 明日は休日だよ ง ω ว ง ω ว ง ω ว '
positive,'toptykumiko rt kiwkem ราวกับว าความอ อนแอ เหมือนมันจะทำให เราหายใจช าลง แต เราก ยังคงหายใจ คิ วเข ม'
positive,'sky myspace rt talks u คนเราไม สามารถห ามความรู สึกในใจได หรอก อย างดีที สุด ก ทำได แค ปกปิดมันเอาไว '
positive,'baaninsuan rt looknum nbc ผอ เขตหลักสี ขอประเมินวันต อวันก อนรายงานผู บังคับบัญชา และทำตามคำสั ง ใช ฮ มารับบัตรไม ได เพราะหีบมีจำนวนมากกว า หีบ '
positive,'katour noies rt nanoil ก ไม ได สวยอะไรมากหรอก แต แม ไม ได บอกให ง อผู ชาย '
positive,'mjvasants มาทำงานที ถูกเลือก รอบสองของวัน เจ าของช วงเขาลา เลยมานั งทำหน าที แทน มาๆๆ ฟังเพลงม วนๆกั น http t co m kihz ne'
positive,'jenniepp rt bigbiggyabc แอปพลิเคชั นที เอาเวลากูได มากที สุด\n ทวิตเตอร เฟสบุ ก\n ไลน โซเชี ยลแคม\n ไอจี\n ชีวิตพังวันๆวงเวียนอยู แค นี '
negative,'ingnapatt รอนานละ เมื อไหร จะมาา'
positive,'paopyl rt crazy pwr มึงเคยเป นป ะ มหกรรมเล นมือถืออยู ดีๆน ําตาก ไหล http t co r htjhvcwu'
positive,'funop rt dizzylollipop เพื อนที เกาหลีถามเมื อไหร เหตุการณ จะปกติ ทำไมเราไม ชอบรัฐบาล จะตอบว าไงดี จะบอกว า อูรีนายก พาโบมาก ได มั ย '
positive,'pp poppylove rt topazine เราไม เคยเอาชนะเธอได หรอก\nแค เรารักเธอ เราก แพ แล ว '
positive,'yorhfn a gt gt เลส เด avro g เหมาะสม http t co zjz ogmqtg'
positive,'yaengkhunchao rt mhih อิลฮุนในนิตยสารญี ปุ น เท จริงๆ btob youb いるなのっててビックリ 得した気分 http t co hegnp hjsx '
positive,'djkalum bot ทำการบ านก อย าเครียดกันมากนะจ ะ ทุกคน '
positive,'yothaka an rt zelynn ถ าคืนนี ชิงเต าแผ นดินไหว ริกเตอร ไม ต องหาตำแหน งศูนย กลางนะ '
positive,'mdpmtz yymnyy สามพันบาทค ะ แต ตกลงได น า'
positive,'stung satang rt thidakarn ไส กรอกประกอบด วย เนื อสัตว ไขมันและเกลือโซเดียม ที เหลือคือเลือด หัวใจ กระเพาะ และอวัยวะภายในอื นๆ http t co '
positive,'icekwsr ก แค อยากเจอ แค ได มองห างๆก พอใจ'
positive,'genegn เพลดิสอัพอะไรร'
positive,'ploysai l eaut กร ากก เช นตั งขบวนขันหมากใช มั ยย ศึกษาวัฒนธรรมจีนใช มั ยย ปล ถึงจะไม ไปปักกิ งแต ก มีของของคนปักกิ งนะ คึคึ'
positive,'itqray rt amfnix ข อความจากอี ชิง ในออฟฟิเชียลเว บไซต via sweetheartxing http t co svzw gavgw'
negative,'pichanat rt begthai คนหน าเหมือน กาอิน กาอินเองยังบอกว าเหมือนมาก newsen http t co nqe dabv '
negative,'ploytaidde แมวน อยไม อยู ไปไมว ะโพธิ เบื อ '
positive,'guantteriiz rt dngduang พี กวาง แฝดจีดีป ะแสร สส ชายไทยเจ บใจทอมไทยเจ บนิ ว http t co vcan ance'
positive,'fame katekaew rt earthreacorg ซองใหญ ไม ใหญ ไม สน สนแต แบงค ใหญ '
positive,'chamoizri กูไม เคยมีประสบการณ ไปเรียกผิดบ านนี น า จะไปถามเค าว าบ านน าอยู ไหนก คงไม รู อีก '
positive,'pp poppylove rt topazine ตอนที เรายังเด กเราได เรียนรู ตั งแต ตอนที ลูกโป งสวรรค ลอยหลุดไปจากมือเราว า สิ งใดที สำคัญ ที เราอยากรักษาไว นานๆ เราต อง '
negative,'woraphon song ไม มีใครสนใจเรา เราก ควรสนใจ ใส ใจตัวเองสิน ะ '
negative,'bigtree โอ ยย แพง แพงจนกูตกใจ อิเชี ยย ต ำสุด สูงสุด นี หมาหรอเนี ย แพงชิบหาย'
positive,'fah sasiprapa เพราะหัวใจไม มีปาก '
positive,'morphine feen ในคืนที ดาวเต มฟ าฉันจินตนาการเป นภาพเธอ '
positive,'aoae aee rt xs สังเกตได ถ าแฟนคนไหนขี หึงขี หวงเวลานั งจะนั งท านี กูบัญญัติใครจะทำไม http t co dk bbu ix '
negative,'namphet rt vexhan คลิปเสียงตอนที ลู หานอยู ในบ านผีสิงแล วหลุดพูดคำว า เซฮุนนา ออกมา\nhttp t co pld lgajay'
positive,'nainanz fearn dan กูว า คงต องรอพี ผึ งอย างเดียว'
positive,'b aekbyun ผมควรทำไงดี ใครก ได ช วยบอกผมที ผมจะร องไห แล วนะ t t'
positive,'jeejee สำหรับกุเรียนโปรแกรม ก เหมือนการงมเข มหน าจอคอม'
positive,'catiiz crn k โอเค อย างน อยเราก ชานแบคเหมือนกัน เราให อภัย '
positive,'orzajs f rt pompomcoffee ชะนีจะแต งงาน แต สินสอดน อยไป มาบ นในพันทิป ว าที เจ าบ าวมาตอบด วยนะมึง เค าจะได แต งกันปะ หนูน อยบนยอดเขา http t co '
positive,'primprim fahfahhs โรงเรียนไม ใช จุดจบของกู '
positive,'pepebonus rt junehyunhun ที ด านธรรม เฉิน\nที พูดมาก เฉิน\nที เสียงสูง เฉิน\nที เสียงต ำ เฉิน\nที ที ผีทำเฮี ยไรไม ได เฉิน\n\nนายจะเ '
negative,'theladag luhan ciel ป า น องดาอยากกินไอติมม gt lt '
negative,'ppjlb rt osnapitzminty ความแตกต างของผู หญิงกับแฟชั นที อัฟกานิสถาน ปี กับ http t co keofsweyvt'
positive,'janraktvxq rt looplor จงคบกับคนที ทนไม ได ถ าไม ได คุยกับคุณ http t co hjzvbjmsgp'
positive,'wasuretitan ถ าเก บของหายได แต ไม รู ว ามันคืออะไร รบกวนส งคืนโดยแจ งว า เก บของได ค ะ'
positive,'stung satang rt shortmemory ถาดทำขนมร อนๆ ลวกมือ คือแบบ '
negative,'alwaybb ชอนดุง ชนะ พชอ lonely'
positive,'ammhpp pun kao แท กมาเพื อ '
negative,'alusiahugo rt shitnigsays ลูกทัวร เล าให ฟังว าหนังสือพิมพ เยอรมัน\nลงข าวเรื องท าทีขององค หญิงของไทยทรงมีท าทีสนับสนุนกลุ มผู ชุมนุมที ขัดขวางการเ '
positive,'leemin alonebot xq victr คิดถึงมินมินเปล า พองแก ม ไล ทักฟลว'
positive,'gigyerr วันนี ของปีนั นเยดเหรี ยย'
positive,'chertamas rt trudybn โอ ยย พยอนใส แว นน แง แง ทำไมทำตัวน ารักแบบนี ห ะะ อยากขโมยมาเก บไว ดูคนเดียว ㅠ ㅠ http t co vvelf uyuu'
positive,'pnspear rt bigbiggyabc แอปพลิเคชั นที เอาเวลากูได มากที สุด\n ทวิตเตอร เฟสบุ ก\n ไลน โซเชี ยลแคม\n ไอจี\n ชีวิตพังวันๆวงเวียนอยู แค นี '
positive,'torploy rt lataedekd รับตรง ม เกษตรศาสตร ยกเลิกการใช คะแนน gat pat บางคณะ http t co onggvtgrpe dekd'
positive,'zimterhood rt thamraydekdaw น องวี cr ลูกอมหวาน อมยิ มเค ม แอดมึนเมนท อนเดียว http t co rd xuh qim'
positive,'px kyg rt yb th ยูคมองแบม\nแบมมองยูค\nแล วก มองตากัน http t co h hz ikjl'
positive,'milknzayn บ าจริง '
positive,'pimphappim น ารักจัง '
positive,'sowwarose rt samrujlok การทักทายของชาวเผ าเอสกิโมในอลาสกา คือการเอาจมูกแตะกันและคลึงเล กน อย แสดงถึงความเคารพและการต อนรับแขกที มาเยือน http t co '
positive,'pwqonutoovc rt im number กำลังตั งใจอ านตั งใจแปล ผีโผล พร อมเสียงอพค ร อง สะดุ งไปด วยเลยตู ฮ าๆๆ'
positive,'oilkanchana fahzii เย ๆๆ นั งลุ นตั งนาน '
positive,'kilbiqirl rt ideahzt ชอบภาพนี วะ แบบเทากับป า ช วยกันใส เสื อให ฮุน ㅠㅡㅠ http t co pmndtst'
positive,'jokerdez rt bee meny ในหลวง ราชินี พระราชทานค ารักษาพยาบาล จัดการศพผู เสียชีวิตจากการชุมนุมกปปส โดยไม มีการประชาสัมพันธ ทรงพระเจริญ http t '
positive,'kittenham luhanexo m ลูกสาวของมะมี '
positive,'kawfangofficial นั งฟังเพลงของจินตรา พูนลาภกับย า เต นแปป ผิด'
positive,'proapew อยากเป นคนที กินมากเท าไหร ก ไม อ วน '
negative,'giveho tidaratbandasak เค ายังไม หมั นเค ารอแต งตอนเรียนจบ'
positive,'fullenergy พรุ งนี ไปเลือกตั งชิลๆละ รถหาเสียงกระหน ำมาก แสดงว าบ านกูปรอดนกหวีด'
positive,'opuko บ าจริง ฟังแล วคิดถึงเพลงเก าๆ'
positive,'wukris bot ninjaosehun tao mfbot อินดี น อยๆของเฮีย ลูบหัว'
positive,'kamonluck nan rt cyhw เด กคนนี เป นลูกร านเจ าของไก ทอด น องถามชยอลว าขอถ ายรูปด วยได ไหม พี เมเนห าม แต ชยอลไม ฟังและเซลก ากับน องไป ช อต http t c '
positive,'ak gzt rt looplor อย าวางใจ ของตายที ยังหายใจ http t co id vvhevt'
positive,'leemin alonebot exochy alonebot คิดถึงมินมินเปล า พองแก ม ไล ทักฟลว'
positive,'anfieldsom ว าแต แด ใช รองพื นยี ห ออะไร ปิดหลุมเนียนมาก ปกติหันข างแบบนี มันต องเห นหลุมสิ'
positive,'chanabaramee แอบรักไม ได ผิด ไม ได แอบกินส ะหน อย '
positive,'kimkida bella iph จริงค ะ หน าม าแตกแล วก ตาขีดเดียว gt lt '
positive,'leemin alonebot hyuk secret คิดถึงมินมินเปล า พองแก ม ไล ทักฟลว'
positive,'i am mujcha ปรับโหมดฟินลู เลย ประชดเลยย http t co pf s srda'
positive,'charitzotori rt ipangpango หากว าเราไม คู กัน แล วให พบกันเพื ออะไร '
positive,'sweezeap อย าเสียงดัง ซัสส'
positive,'benceii rt asyoulike เปเปอร โมเดล มวลมหาประชาชน เพื อนทำขาย มีแบบประกอบแล วกะยังไม ประกอบ สนใจสอบถามได นะฮะๆๆ ขายจริงว อยย http t co '
positive,'jxx j rt imfashionth แม มดน อยเฮอไมโอนี เธอชอบออกกำลังกายเป นชีวิตจิตใจ ไม ต องสงสัยเลยว าทำไมหุ นดีเยี ยงนี หุ นดีสไตล เซเลป http t co '
positive,'whanjiyong rt nattaboat ปัญหาส วนที ทำให คนทะเลาะกัน คือ ไปเสือกอะไรกับเขาไม ใช เรื องของมึง แกร ง'
positive,'holasantiz bubbleyingrak มันส แน ครับ ท ายๆฤดูกาลอย ากลับคำล ะ'
negative,'flukermn อิเหี ยย'
positive,'mai นอนู วิ งครับ วิ ง วิ ง ยิ มม น ารัก http t co x uld jyk '
positive,'pwqonutoovc rt filetmign n เป นศิลปิน เงินที ได มาง ายๆแค ขึ นแสดงแค ชม ต องฝึกมากี ปี ที สำคัญคือขายความเป นส วนตัวไปแล วตลอดชีวิต cr百度摸摸大吧 htt '
negative,'mrvop rt aiing mrvop ที บรัสเซลส เบลเยี ยม ใช มั ยคะ ถูกต องง'
positive,'souless angel babuababo ไม ค อยดูเหมือนกันแต ตอนอยู หอรูมเมทเปิดดูอ ะ มันเป นหนังผีแต ผีไม น ากลัวอ ะ หนุกดีๆๆ ไมค หล อแต เล นแข งไปหน อย '
negative,'audyjackson rt drwudhibhong ช วงตรุษจีน พบคนไข ฟันแตก ฟันร าว และเหล กจัดฟันหลุด ลวดจัดฟันหงิกงอกันมาก ฝากช วยแทะเป ดแทะไก อย างอร อยแต ระมัดระวังและ '
positive,'penguin st rt tan fx ถ าผู หญิงมีsexแล วไม ถึงจุดสุดยอด อวัยวะเพศจะมีเลือดไปสะสมตัวกันอยู ซึ งใช เวลาประมาณ ชม กว าเลือดจะกลับที เดิม ทำให หงุดหงิ '
positive,'j m รับน องอิม ที รร จาก jettaporn jumpolkul https t co qc or q'
positive,'apcy p อยากไปอีก '
positive,'ahcintancc rt jarvaa thevoice กรรมการหันพร อมกัน\nโค ช เม นแรก\nโค ช เม นแรกเป นหมา\nโค ช เม นต อกูหำเล ก\nโค ช เม นแรกหาพ อง หำเล กเลยกู\nตุ กตา เ '
positive,'armhskq rt filetmign n พี ไมค อัพรูปในเว ย ขอบคุณแฟนๆที ติดตามครบ คือพีไมค หน าตาคล ายพี คริสอย างเดียวก พอ อย าทำตัวเหมือนกัน http '
positive,'oodod rt begthai คนหน าเหมือน กาอิน กาอินเองยังบอกว าเหมือนมาก newsen http t co nqe dabv '
positive,'ploynthanida rt joke jaith เครื องชั งน ำหนักแบบใหม ชั งแล วทำให รู ว าตอนนี คุณมีน ำหนักเท ากับคนดังคนไหน มีทั ง รีฮานนา บียอนเซ เจ าหญิงเคตฯ http '
positive,'palmqx เรื องนี หนุก ก แอบดราม าอยู แอบเหรอ ถถ https t co z t cqcmk'
positive,'imayiiz หมั นอีเด ก'
positive,'maybearmee rt bigbiggyabc สิวขึ นที จมูกว าเจ บแล ว\nสิวขึ นที รูจมูกเจ บกว า\nสิวขึ นที ขอบปากว าเจ บแล ว\nสิวขึ นที คางเจ บกว า\n อีเหี ยหายนะ เจ บส '
positive,'wifeek rt cm ryugu ดูแนวกรามได รูปคมคายของคิมจงแดสิ tt tt http t co chq cqygov'
positive,'kkeetuu เเสตนด เชียร สู สู วว สนามร อยปี ศึกษานารี http t co b wazmukv '
positive,'kwanyuthin rt chaw ยังสู กันแยู ไหมโยม อิอิน ารัก http t co q r pe xr'
positive,'vapee rt kttvnews rt news fm สุนัย ผาสุก เผย การลต ก พ จะส งผู สังเกตการณ ของฮิวแมนไรต วอตช สังเกตการเลือกตั งส วนใหญ เป นหน วยเ '
positive,'pp palm rt you play ถ าคนมันรักดี มันก ต องใฝ ดี แล วมันจะกำหนดพฤติกรรมเราไปในทิศทางที ดีเอง ชมพู อารยา http t co pf k n '
positive,'iinuts rt osnapitzminty ความแตกต างของผู หญิงกับแฟชั นที อัฟกานิสถาน ปี กับ http t co keofsweyvt'
positive,'sakuma jirouth ไม อยากเชื อเลย ว าฉันกับเกนดะจะเคยทำร ายจิตใจคิโด เพราะเจ าฟุโดคนเดียวนั นแหละ '
negative,'powertrader ราคาผู บริโภคของญี ปุ นในปี เพิ มขึ น เป นการเพิ มขึ นครั งแรกตั งแต ปี '
negative,'abs lutekris blackbinchou พี ก ชอบครับ แต ต องน าติงโอนลี '
positive,'kalimvip rt bmabamm ตั งใจสอบนะณัฐชยา บอกตัวเอง เป นบ า http t co kraixmgeh'
positive,'flydeedz รักแท นั นมีอยู จริงในธรรมชาติ '
positive,'leechaya myungyeol พี คิว ามันก มีส วนเป นไปได นะ คิคิ'
positive,'pdesolate rt kerymai มาก อนหรือมาหลัง ถ าความสำคัญมันไม ได มาก\nก ไม ต างกับการอยู กับที '
positive,'sabudeerior เเกล งโง ก อึดอัดใจ เเต รู มากไปก มีน ำตา '
positive,'pearlogy p หาา จุฑาใณีต องทำใหม ด วยเรอะ'
negative,'gat pee วันหยุดอันแสนยาวนานและน าเบื อ http t co vltor gih'
positive,'atmbaekx devaluhan พี ลู คนบ าา ปล อยยน าา ดิ น '
negative,'mymookzaza rt jakkrith จิตอาสา ทวงบุญคุณ เจ เจตรินโพสต ให คิด ยังจำได มั ย คนที ช วยพวกเธออย างสุดหัวใจ http t co wnkwfvhxty http t co zbys '
positive,'nengnoii rt looplor ถ าคุณทนไม ได ในวันที เราแพ ก อย ามาเชียร ในวันที เราชนะ http t co x uq ft k '
positive,'drayeoster อิตุ งดราม า ฟฟ t t'
positive,'nisdusa rt nutyoyo จงหาที มาของขนหะมอยบนอ างล างมือ'
positive,'lassilil rt iyako lassilil hbd sis มีความสุขมากๆ ในวันเกิด'
positive,'beersmiletg อีฟนิ งคัฟเพื อนๆที น ารักทุกคน '
positive,'jjkboth sl แหม การบ านตั งแต โมงเมื อวานยัน ทุ ม ตอนนี เพิ งเส ด '
positive,'joy chalykrii เอาจริงๆตอนนี อยากให พ อมารับนะคือบับเหนื อยมากจริงๆนะตอนนี แต ต องแสร งแสดงว าเข มแข งช วยเหลือตัวเองได ทั งที จริงอยากงอเเงแทบตาย'
positive,'gmmdotmae rt yunjae enjoy นี คือสภาพสามีแจจุงหลังจากที เห นภาพและคลิปงานปาร ตี นั น http t co npmjqwujab'
positive,'paulsuksa rt news fm การ ดคปท ตรวจค นรถต องสงสัย จอดในพื นที ชุมนุมคปท หน าร ร ราชวินิต พบลำกล องปืนยิงระยะไกล มีดยาว เล ม ลูกปืนไรเฟิล พบบัต '
positive,'patteera eye เราด วยฟ า รีล า'
positive,'gif thaipsychology เวลาที เราเครียด ให ค อยๆหลับตาลง แล วสูดลมหายใจเข าลึกๆช าๆ ซัก รอบ ช วยให สงบขึ นได นะ '
positive,'smile nion rt tan fx เรื องปรัชญาความรู ที จะทวีตอ างอิงมาจากงานเขียนของ david hume และ immanuel kant และคำถามที ตามมาเกี ยวกับมุมมองของชีวิต'
positive,'bkginger rt ipansa ตอนแรกก เป นคนไม คิดมากนะ ทำไมตอนนี เรื องไรนิดหน อยก คิดแล วว ะ ไม ชอบเลย '
positive,'fah niall rt f a b วิธีเอาชนะเครื องคีบตุ กตา ดูมีหลักการ น าลอง http t co nsbwfo d k'
positive,'nann ffiiz ปิดเทอมนี นอนตีพุง ลดความอ วน เที ยวประเทศไทยบ านเรานี แหละ '
positive,'tuntunya ฉันเพียงอยากขอหยุดเวลาไว ก อน cr nnrarin โลเคชั นเดียวกันไม ต องสืบ http t co pbysjg nc'
positive,'som rt nattaboat อย าโทษความรู สึกดีดีเลย\nโทษความรู สึกไม ดีดีกว า ที ทำให เราห างกัน'
positive,'looplor ความรัก มันแย ตรงที ไม รู จะทำอย างไรกับมันต อไป http t co t dwubscxt'
positive,'ibankc catsrsoft ใครอยู รามอินทรา สนใจดู the wolf of wall street ไหมคะ รอบ น ที เซ นรามค ะ gt หนังเกี ยวกับอะไรครับ'
positive,'dongwoonpn rt sweetbaekdo pic แบคกลับบ านยายพักผ อน เวลาอยู กับครอบครัวก เป นแค เด กธรรมดาคนหนึ งที มีเสน ห สุดๆไปเลย ㅠㅠ c loveappeal http '
negative,'yothaka an rt krissaya เดี ยวมึงเดี ยว เดี ยวๆมึงเดี ยว คุณป าของจื อเทา พาจื อเทากับน องฮุนไปร านเครื องประดับตะไมอ า แหวนหมั นสินะ กรี ดด http '
positive,'sa smn rt basniixz บางที การพยายาม มากไป\nอาจทำให ผิดหวัง เร วขึ น'
positive,'jongin keybth px pcy อ วกแปบครับ'
positive,'fahxqzii rt baitoey สิ งของและพื นที ส วนตัว โทรศัพท กระเป านักเรียน\n กระเป าตังค โต ะทำงาน\n ห องนอน\n กรุณาขออนุญาตก อนค นด ว '
positive,'zelo cfam im your lay งั นนอนเลย พักผ อนๆ '
positive,'plye rt kadkung แต งหน าสไตล เอลซ านี ถ าเบ าหน าไม รองรับ กับฝีมือไม ถึง ก เหมือนผัวต อยเหมือนกัน via https t co ortsf cgw http t '
positive,'warisareu การบ าน ยอมแพ แล วว orz เยอะไม ว า แต ยากจนทำไม ได เนี ยมัน อ าก'
positive,'pekky dekdow rt cheri yan อี ซิงอัพสถานะ weibo วันแรกของปีใหม คุณชอบมันไหม http t co nenzq gq '
positive,'louiswork rt ktnews rt nationchannel อ างทอง แกนนำชาวนาภาคกลาง เตรียมปิดถนนใหญ จำนำข าว ปิดถนน การเมือง nationtv http t co rco oyabfh'
positive,'sjolly ploygirl ㅋㅋ เทาฮุนแปลว ารักกันมาก '
positive,'i film rt bigbiggyabc ไม ว าจะปีใหม สากล\nหรือปีใหม จีน\nหรือปีใหม ไทย\nหรือไม ว าจะปีไหนๆ\nสิวเดิมๆก ยังอยู มึงไม คิดจะย ายสัมโนครัวออกไปจากหนังห '
positive,'pimtpp ไม เห นมีไรเกิดขึ นเล อะ น าจะหยิบเป ากลับบ านน '
negative,'applea rt anotherdaystk บางทีเรื องอ วนหรือผอมก แล วแต บุคคลจริงๆ นะ คือแบบางคนเค าเคยหนัก มาตลอด พอมาปัจจุบันเค าหนัก แล วเค าบ นอ วนงี '
positive,'gampfah rt pirnx มึงไม รู หรอกว าคนสายตาสั นมันทรมานแค ไหน ตอนนอนดึกๆถอดแว นแล วมองเสื อที แขวนไว เป นผีผู หญิงได เนี ย มึงไม เคยเข าใจหรอก'
positive,'mayliizza เดินผ านหน า ฟินป ะให ทาย'
positive,'ss tny rt imnatonly เจสสิก า กินน ำหน อย\nยุนอา จำเป นป ะ ดูหน าด วย http t co de yvrdece'
positive,'maso kun rt bigbiggyabc ชอบใครสักคนบางทีเราก อยากลุยให มันรู ไปเลยว าเค าชอบหรือไม ชอบแต จากประสบการณ ครั งก อนมันบอกว า มึงยังไม เข ดอีกใช มั ย '
positive,'exo hot rt callmeloverr pployhan ตอนพี ลู ออกมาพี คริสก ลุกคนแรกเหมือนกัน วรั ยย'
positive,'ksny rt charmingkai จงอินกลับมาถึงเกาหลีแล วค ะ cr ayal http t co szxasv hn'
positive,'nuttae rt new gen channel ผู นำท องถิ น จว ชายแดนใต ร วมอ านแถลงการณ คัดค านการละเมิดสิทธิเลือกตั ง muslim need to vote ที มัสยิดกลางปัตตานี htt '
positive,'marbeenz rt zintdoeme ครูไอเอสกูนี เป นเชี ยไร'
positive,'soatlove rt kajeaw waan ง วงนะแต ต องไปราชประสงค ต องไปซื อแกเร ทป อบค อน ง วง กิน ง วง กิน ง วง กิน เด ดดอกไม เสี ยงทายทำนายรัก'
positive,'afakeflower rt novemberno คนที จับชาวนาเป นตัวประกัน คือผู สนับสนุนรัฐบาล ที พยายามบอกชาวนาว า กปปส ปิดกระทรวงคลัง และกดดันไม ให ธนาคารปล อยกู เลย '
positive,'aomluna rt khoto th คนเกาหลีมาเที ยวไทย พอกลับไปเกาหลีก เอารูปถ ายรูปนี ไปโพสในเว บรันนิ งแมนว า คนไทยคนนี หน าเหมือนกวางซูมาก http t '
positive,'misokris จะว าไปเซฮุนแกแต งตัวแก ๆวะ '
positive,'eunhyebabybot jongdae mysb พี เฉิน อึนฮเยกลับมาแล วค ะ คิดถึงจังเลย สบายดีนะคะ '
positive,'differentism ช วงนี ฟิคที เราอ านไม ค อยต อพอดี ขาดแคลนมาก งั นจะเริ มอ านทฮเลยล ะกัน ใครมีฟิคทฮหนุกๆกรุณาส งมาที '
negative,'am maiza อย า มาบังคับให เป น คนดี แค กู ไม เลว กว านี ก ดีเท าไหร แล ว gt lt '
positive,'may b uty เธอกับฉัน ความทรงจำมากมาย http t co opicmzv fl'
positive,'dailynewstwit อังกฤษแนะอียูขยายเขตการค าเสรีในเอเชีย http t co t rwxkzs s'
positive,'yongjaebap rt rabitgirlish เธอมีความหมายสำหรับฉันแต ความเฉยชาของเธอทำให ฉันยังเจ บ '
positive,'tawan sunny รู ไหมว าเราเจอกันครั งแรกตอนไหน '
positive,'evevyeveeve วันนี สุขดี '
positive,'taronick rt lollifg เป นคนดังคนแรกที กูเกลียดมากครัช '
negative,'wonam ไม มีจะติ ง เสียใจ '
positive,'onceupon chatraa เช นกันนะค า '
negative,'nahswelf คิดถึงครูสุภาพรจัง http t co rlziurdrux'
positive,'hyunseung eye rt justsmile js แฟนแอค สมบัติล ำค าของบีสท ฮยอนซึง หมวก\n 竹子xi to yys '
