@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'azuulgtz rt lauragii tan guappoo enrique '
negative,'prestonwquotes riefer no'
positive,'stylemytits colourfulcaluum sane'
negative,'ayylienz far out dude '
positive,'marie x plans change'
positive,'tissmey one apart les elections on en parle de ma fac en grève commeunparfumdevacance'
positive,'sduran rt tyalaxandar let s be honest let s be honest let s be honest let s be honest let s be honest let s be honest let s be honest let '
positive,'lamont ofcourse you '
positive,'rouxcoronel dubai onq'
negative,'lil eli rt noereyes lil eli you done yet asshole '
positive,'laapdance kk vou excluir esse mlk mano parece q n entende que n vou tirar virgindade dele nenhuma'
positive,'masaka train rt funny movie s ピカチュウつえーーｗｗ https t co l d xwdcht'
negative,'creephyp tsune ls おいで '
positive,'junnaidiqbal http t co chtjyfmlsd'
positive,'tv accident rt ippon kessaku 動くな と 動いてる の奇跡的なコラボ http t co qpqn cg ut'
positive,'jehannaire it s raining '
negative,'jauredope hontour omg'
positive,'aquiles sophia santi pornstarfeet http t co p m u wpfd'
positive,'elchiquillo buenas noches '
positive,'janicesiopao rt iifeprobiems sometimes you just outgrow people '
positive,'leon nn un mes lt '
positive,'insliz quédate con quien se preocupe si ya comiste '
negative,'mao seren あ 詳細載せるの忘れた 要チェックや http t co auet amcjx'
positive,'beautifulnaee x ambitiousone hmu'
positive,'aoi avril 意味深'
negative,'dunn jazmine adonis mustafa i don t get it'
negative,'eddshots laurphrauren gucci lmao'
positive,'raidarchie rt muslimsmiles little by little http t co b cdreu qj'
positive,'yamichiessa rt valenboglione la yami me quiere bloquearr'
positive,'pra fuyuannie girl gunners ขอให ชลิมาตบ '
positive,'jebr amethyst moon porque '
positive,'domi meyers rt jcoledc your smile makes me smile '
positive,'pqjefferson sera que eu consigo vey '
positive,'drakefansclub albert stanlie inf quiere incrementar el engagement de su marca en facebook en un siga estos consej http t co sdhrtqvcr '
positive,'ariellmoralles rt r six sorteoshempions http t co vre qpzb'
positive,'tylau pilotbacon six next question please '
positive,'cirquedu soleil rt jade vs jaden once you realize that not every situation needs a reaction you ll be able to say fuck it quick sometimes just accept '
positive,'gritammar rt f bl حان موعد نومي استأذنكم http t co ju t dbqg'
positive,'alejamc tan re imbécil'
positive,'birkatkohanimfr victoire historique pour ange santini et la liste unis pour calvi http t co cluzt cjkn'
positive,'riflxe xhun rmz แน non'
positive,'nononoemii deus é fiel ee vse '
negative,'val d oise actu la vague ump http t co lm m qgwza'
positive,'angenicaquebec hi '
positive,'euxkhb え 花粉症 発症 '
negative,'sunofzaynie bon je vais me préparer'
positive,'victoria treheaux bull crap no you don t'
negative,'hussrour questfor '
negative,'juz chill teartournaments please advance us http t co etqlzjzazx'
positive,'mruniqquee sarah massie both'
positive,'nietosanabria np simple plan summer paradise ft sean paul'
positive,'kemthr rt pleinsdebetises si quelqu un lève son index pour te juger lève ton majeur pour le remercier '
negative,'nounourssteys monmon douché chui aller m doucher an ja ni combien messages'
positive,'fakeassniggas rt laaurelanne lé ombré amp http t co bxvcfpfsuu'
positive,'heartforlrds rt tdquevcquiserls que nenis http t co bi o lhrls'
positive,'ohhaziqq coup d etat'
positive,'deebiieducgb rt tweetsfilles il y a ans qui séparent ces deux photos toujours parfait ans puis ans http t co kjjd efzyi'
positive,'vincius cadê esse felipe cr '
positive,'davier rt grossinjuries http t co hitagjdbql'
positive,'marcykhan compliment peoples dimples free fries ladieslovecompliments'
positive,'bougie blu chuckin deuces chuggin d usse'
positive,'jemcordial champions league talo '
positive,'jena rt kristinem création du jour http t co cj ssjgm b'
positive,'quiet st rm yess'
positive,'x prettyblaque omfg yes '
positive,'mikeecervantes chiquilla bonita'
negative,'sonny truelove empp yes ma am '
positive,'bitchplis tchau '
positive,'onelifewithjdbm rt hechosskidrauhl que se supone que pasó con el tiempo http t co jhumfe pw'
positive,'ybrouchoud j ai récupéré pièces d or http t co ur n ngz a ipad ipadgames gameinsight'
negative,'henriquetanz vou ler os miseráveis http t co qwfnemhiec skoob'
positive,'juanmaberra la nuit est mon temps'
positive,'wuryelis por fin lo encontré '
positive,'jenni cee rt herfabulousnes jenni cee let it go cx let i goo'
positive,'letsgo lescoe rt tbhsummer days http t co xktma ueqy'
positive,'melara cx just dance is fun '
positive,'mmyillest acvrson ohh no '
positive,'la lagos not even a little bit'
positive,'kevinkyu rt georgette f kevinkyu come croquetas quebin '
negative,'evanhya mission complete gepefami'
negative,'cxde lldescartes let s do it '
negative,'fatima si à chaque match ils disent le psg à la pression pas nous pour moi c est qu ils l ont sinon ils seraient pas parano comme ça lt'
positive,'lizzlamoureux i hate my laughs '
positive,'maxgaliot rt danielauresti me gusta mucho hablar contigo'
positive,'loulouwx je vais aller dormir bientôt'
positive,'alone depr rt suicidalgirl http t co q buu blq'
negative,'iluvyou itsprincessanna me everyday'
positive,'promo beaute les moins chers bague généreux des noirs d onyx hommes garçon taille http t co lmuuhr yhf http t co cz lfhfmqt'
positive,'beibiboom alguien que me preste pe '
positive,'raphalaz lol j ai fait le plein de pièces http t co newrl ju iphone iphonegames gameinsight'
negative,'ramiresluis vou ouvir tá na mente '
positive,'enairolem bon mon ordinateur continue a briguer '
positive,'jenyfferantune vou dormir'
positive,'presleyx fse '
negative,'super loo religion exam '
positive,'mathieudesjardi rt glaporte couillard lance sa stratégie maritime j ai déjà entendu ça polqc plq http t co wayi fwclo'
positive,'victorchajon caluux te pintare de gris gt d'
positive,'ntsinyourpants gonna do funnier vines soon '
positive,'damion martinez rt quanluminati thot http t co qkagarniyq'
positive,'don ttrustme let s escape http t co c x mgaojy'
positive,'mysoulspeaking a veces escuchar up all night me pone triste no sé por qué '
positive,'nahomi monroy soyrix y si ya me siguess '
positive,'daphne mir loriadorable damn it now you don t go amp encourage me '
positive,'xbunaguu for just not rt they are do but out you get out and just me do rt just'
positive,'missemilie si un jour j aurais su qu il faudrait tournée la page je n aurais pas ouvert ce putain de livre '
negative,'emiangelini qué haces para entretenerte http t co v vqqnaau'
negative,'vikingurgota rt ch de maio de atlètic b bagnères luchon sports amistoso'
positive,'lauravillaquir amando a mi negrita aunque me perturbe '
negative,'zokhaa toujours les mêmes têtes a cet heure la dans ma tl '
negative,'johnfla racpires eu sei que sim'
negative,'gottafindyou brokeourtrust es increíble que haya gente que diga eso'
positive,'nykho le rt ayee silva que feo que es saber que los chau de ahora son un chau para siempre '
positive,'aristidendengue j écoute http t co hfjtixpcl fun we are young ft janelle monae official video aac de artiste inconnu freemusic'
negative,'qzc test t dpp急上昇'
positive,'moochie x tiquar '
positive,'kendallsmurray don t let your past cloud your future future ksm http t co pdbwtx z'
positive,'andre ngs que foome'
negative,'ashellee us ariellemiquelle http t co wqdvvrkswy'
negative,'marquistl '
negative,'emilyjoycee rt jadennrosee sometimes i just don t give a fuck '
negative,'seannyyboii let s have some fun yoo http t co j x l jeg'
negative,'eeiferchu mates con estass '
positive,'celesviqueira rt icamialvarez celesviqueira chapame'
positive,'tomo jeunesse ciel ー '
positive,'lilmeggie rt itsqueenelsa disney princesses http t co h xpbyxvhh'
positive,'santanarpgfsb aprilrpgfsb non avec du tact'
positive,'hanifraviera rt mairaarissa i love you\ncan you love me back '
positive,'pau lt rt leoonnel no me contesta mas dios f'
positive,'nicocordoba foto affluence de la vie source http t co ziqfrdzdyn'
positive,'cri toph r publiqué una nueva foto en facebook http t co lyhmuemft '
positive,'matichou rt tweet fille quand quelqu un me déteste je fais tout pour que cette personne me déteste encore plus '
negative,'iimpoo lesta trie galau yee p'
positive,'statuesque k graceflower i miss you call mee'
negative,'nxrf zxwev fce c d d '
positive,'winonaestefani fannymunne pero es que aqui se leen cosas'
positive,'lapiincoquiin rt kinder lapiincoquiin je me disais aussi x '
negative,'love est you can t compete where you don t compare '
negative,'marquesy http t co ph l nmnvv'
positive,'catherinemarmol eu sou violento marrento eu sou daleste fazer o que aah mlq'
negative,'daniellecenee rt anitamonique boo you whore '
positive,'ess 逆転かぁ'
positive,'blue bat butt zotcoon quiet cat yippie skippy '
positive,'alexjovensex rt polla http t co xh imdan l'
negative,'ma belen rt adriana louvier que '
negative,'richarorange rt hcapriles de que se rien video dale rt http t co ytuupqj t '
positive,'luis rt mexivergas premiostvynovelas que sigue reuniones de youtube uhh heaadshot '
positive,'jeff bonjour à tous dans min écouter brunofunradio le morning qui déchire '
positive,'henryhenryssiap rt pierrejeanneri tu n as pas pu circuler aujourd hui dans paris vote nkm la gauche t a pris pour un con alternance'
positive,'luckamotta samyperes eu vou vim aqui ainda'
positive,'jessie me deu unf e me stalkeia repara'
positive,'neuf chatons maison de chatnoir公式hp\nhttp t co qkxgfhipyj\nneuf chatonsネット販売もこちらからどうぞ'
positive,'iamsavage quit being so obtuse'
positive,'codest r you re all i have left '
positive,'barbazmohamed rt fredericcorbet vive l audace vive le talent vive la passion de denis côté pierre robitaille au galajutra'
positive,'matheus m esquecer esse estresse de sg '
negative,'crazyluv s chan xx ｗｗ着てほしいｗｗ勇者かｗｗ'
negative,'brittbarrientos alexisvcooper don t leave me '
positive,'twp evoque pr 製造業が持つ競争力をフルに発揮できる調達物流の実現 http t co o fx ru je'
positive,'biancaamparo jessjessenrique aayushi te lo mereces '
positive,'tdektai rt pompdom ทุกอย างคือใหญ กลัว http t co d beud mib'
positive,'franni marquez shut up already'
negative,'lovintremaine rt roderickrules https t co a sxm eh '
positive,'avitaa dimples fuck im sleepy '
positive,'highmorre imagine dragons radioactive live london sessions enfia q cabe'
positive,'ludilaxolas liquidbulba https t co dmxozwcbza you are legit '
positive,'manongrolleau rt claragllmt réveil trop dur'
positive,'ku parties rt austinfitz vigxrarts lexxtacyy ku parties you right carl '
positive,'valemecchi dormir cn un touch de frioo'
negative,'la garlett no se que quieres de mi'
negative,'bizzliers louis tomlinson you are important in d '
positive,'sadapiiya rt vamps はいすごい l arc en cielのすごいlive http t co ivvc hfqx'
positive,'jonginexo fuqshunx กอด '
positive,'selestil dementiumxx mgmg'
positive,'littlebigshemmy rt queen lourdes queen lourdes littlebigshemmy'
negative,'hyou enu ぞ http t co euwnmmaz v'
positive,'desryantirl agustus likes pbcs bf done http t co nogkahdfes'
positive,'ainu cb que tu erees bien puta '
positive,'ainu cb que tu erees bien puta '
positive,'charnelle bb mon avenir je sais même plus comment je l imagine s'
positive,'daniinou rt ce monde punir son chaton http t co kdpv dah '
positive,'sai rt taoangel 妹 歳 が書いてくれた ゝ http t co q qqzpd rn'
positive,'emii lemme http t co dxowudtip'
positive,'vitacoreonline publiqué una nueva foto en facebook http t co g s aqkbv '
positive,'queentee rt najfairbil sorry momma'
positive,'arnaqueinternet firewall windows attention aux doublons http t co tuqesfvcp hacking amp amp piratage sécurité'
positive,'lucks em pensa que eu voti pra leticia sair aff'
positive,'miquelleanne bbl'
positive,'jubii i m all yours if you re all mine '
negative,'jr rodriguez rt sportsviness crazy soccer handles https t co nu sv qvyv'
positive,'jannvillalpando rt richielouie if you got me i got you '
positive,'ahfiqnoh mention me'
positive,'mdg autort rt ort nosybe fr bonjour à tous cette semaine je vous invite à un petit horizon sur la faune de madagascar http t co qj ht qy m'
positive,'jffontaine rt cloutierv chris paquet antoine a conduit sa maman à son dernier repos cet après midi '
positive,'quaynastyy rt breraquelle don t sleep on me https t co j a hztfz '
negative,'annica j ai récupéré pièces d or http t co gdrjyuykfe android androidgames gameinsight'
positive,'raquel marie rt meelissa nelson loling so hard right now lol schultz quelsgettingupset lol raquel marie '
positive,'maddie rt itsqueenelsa mr steal ur girl http t co v ougjh lx'
negative,'tomboplus 鈴木待ち'
positive,'dallastexass your eyes gt '
positive,'chrstndnne you can t fly unless you let yourself fall '
negative,'loislane donovandamage snap snap flips hair exits stage left '
negative,'cksmemtm exile yui えらい 笑'
negative,'been freak je m en irai dormir dans le paradis blanc\noù les nuits sont si longues qu on en oublie le temps\ntout seul avec le vent '
positive,'mschelabella bionicqueenx flawless http t co qiij qe xs '
positive,'papidee rt prince mrs bitches love faking on pregnant girls you dont get no brownie points slimm you pregnant smh'
positive,'misshfowle never trust a female driver scariest ride http t co lynqp e '
negative,'adanielle rt mr carterr my new favorite symbol '
positive,'doped queenjoan moniquemarie nvm '
positive,'letopdestweets rt ce monde des fausses scarifications pour être stylés http t co ihfhbxixm '
positive,'grantr ll s '
negative,'chief niqu we dem boyz hol up '
positive,'lau rt violineric guy sneezes into trombone during quiet concert http t co rykkjdhb u'
negative,'dane http t co nlax gxixl'
positive,'atnap i love questions'
positive,'louisemills agora vou dormir tchauu bjs'
positive,'seunghyun rc qué sigue '
positive,'judexperience notyourexotic lol non'
positive,'quitaa rt rafeeseshymir quitaa i dont see whats funny '
positive,'unbrokenmoments me acordé de algo '
positive,'justinlanemusic done '
positive,'le lin flw vou mimi '
positive,'luanchuchuchu sigue '
positive,'melbiittencourt pois é eu'
positive,'grandestoxlc rt jcoledc your smile makes me smile '
negative,'ngourd chcerutti ckicmoi elisadurant remibaudin alhingant ptitefleurp loiccognet kipzolie avec le décalage '
positive,'clarisse ndrpg lacy sp vale sí quieres sonrio '
positive,'pseudo faux not my fauult'
positive,'art unstoppable ああー '
positive,'bananasbrn rt deborah laurène t es un ange je t aime au delà des étoiles '
positive,'yourpleasure pessoa acaba de visitar seu perfil http t co wgcloiaulx'
positive,'hestoddard seuiseui umm don t lie your girl will vouch for me '
positive,'xotacamz cuspliebers seu bg eu n to bem'
positive,'maricruuz noches lt '
positive,'zpd zxwev fac fb d e e cd d dbc e'
negative,'miniondave solaireresort solairespecialscreening congrats a million times x solaire solaireturns million '
positive,'beautile love u lots simfu http t co mxk ykmxqd'
positive,'anddrealopez rt dannsm la sonrisa de justin me da la vida'
positive,'nicobrusquettii rt ienterate apple vende más apps que mcdonald s hamburguesas '
positive,'karengoulart rt jennicarvalho karengoulart eu vou zbct essa semana'
positive,'ir l '
positive,'jessiccaa you re da homie amp ur chill af '
positive,'totoy yonn rt oneblazeyrh colonel reyel admiral t kaporal miky lieutenant général bricolage '
positive,'aventdotid encorejkt missionst encorejkt missionst encorejkt missionst encorejkt missionst encorejkt missionst '
positive,'makina infernal bonne journée à toutes et à tous '
positive,'eu quinha winsborges '
negative,'sourire tournes 子安将軍かっこいい'
positive,'janicelovee chinaquilet '
negative,'danielavila porque sonreirle al celular '
positive,'keven gaetanachenza comme tu es mauvais p'
positive,'louistoplins n excuse me http t co iuc xqtngz'
positive,'dullccee chau '
positive,'millhiore dqx 狼牙やばい'
negative,'rozzi rt serg uh se re pone ramses\n rous'
positive,'alpha samcro ehh c est qui qu essaye d me frapper ça sert a rien wesh je suis un hologramme en plus ça fait buguer le réseau tweetcommewhite'
positive,'nuunie grapes fudge bar and apple juice my dinner'
positive,'withjoana qué se cree este '
negative,'ammiepnt ปวดขี '
positive,'unko rt ri mu ne urouro うろまんこ '
positive,'jadenough obvio canciones de little mix kca votelittlemixuk'
positive,'bms dominiquehope '
positive,'hervemundele rt h citations profession footballeur\n pff footballeur j ai demandé la profession pas le hobbie http t co hz xbgzvbq'
positive,'lourdessuruaga rt tomasemee que embole'
positive,'trippytroub one request plz don t bite baby'
positive,'devon vazquez rt rikkypls rt ef u cryd http t co v x xdbma'
negative,'badgalririque tchau'
positive,'dastta voteukdirectioners kca x '
positive,'ilovelouis d http t co ncif k eq'
positive,'jd rt instagramsoy no sé si soñaré contigo pero te prometo que me acostaré pensando en ti '
positive,'ladayandnite loveme tristen lmao'
positive,'felixmariovic rt quoteado je suis au dessus la barre des fofos c est en envoyant le mot followers suivi d un espace et de mon pseudo au '
negative,'qmusicnu nu op q music michael buble it s a beautiful day'
positive,'danish aimann louis'
negative,'enjeldream でっとひー が moon extreme を 点 でクリア divanet'
positive,'emallen mirdy let s chill soon '
negative,'vexinzone l avl c vexinzone se réunit jeudi prochain à h en la mairie de sailly vexin zone http t co ggkrvj cnd '
positive,'tedlebot bonjour je donne le nombre a dans minutes ce tweet a été publié à '
positive,'thinking ofkaty itselephantgun nunca vou pisar meus pés nesse intervalo cultural e você nunca mais vai me ver'
positive,'charlyreyes rt xo lema idk you but you cute you cute '
negative,'pachecocsf legal agr eu q me mordi'
positive,'kokolatiere j ai récolté unités de nourriture http t co ymlgnw omo android androidgames gameinsight'
positive,'portails municipales spectaculaire progression du fn gifle pour la gauche minutes fr http t co l ydtwsiub'
positive,'capitainetwits rt quoteado je suis au dessus la barre des fofos c est en envoyant le mot followers suivi d un espace et de mon pseudo au '
positive,'jaymulamula rt reeses pieeces done '
positive,'b benoit francoisrio ah putain chaud '
positive,'vine douga 泥棒の捕まえ方がかっこよすぎる http t co tepvzur iq '
positive,'tx emmie morning'
positive,'qadejebau rachelgonzale http t co lusdx ncxz'
positive,'victeiro jkdslkdfjglkdfg q filme horrivel gnt sério'
positive,'rochi sanchez es nisiquiera o niciquera ni siquiera pelotuda pelotuda ah'
negative,'bienabi me saque '
positive,'tattolau rt marifornes libre de voss'
positive,'veilbrxdes rt hemmings veilbrxdes love your icon omg'
positive,'barbiex rt janelz sigue tu camino'
positive,'chasu rt fruitsmag fruits no 発売です 表紙はnadiaのりにょちゃん profileは tokyo bopperのおかめちゃんとfunktiqueのけつもちゃんです よろしくお願いします http t co u lhdy u '
positive,'deques mc subtweets lol'
positive,'daniphantxm janettplanett no i love you you re my bestie stawp '
positive,'baaby loova rt young beezyy typique dire j sais pas à tout quand t es de mauvaise humeur '
positive,'ttha rt larisq aqui gente https t co exuhazsqqw'
positive,'liqimartini slow enough'
negative,'lesleymeza rt roosterboi honestyhour stfu '
positive,'karla ramos rt lmgirlcode female translations http t co rdzmnyq q '
positive,'decent enough exempvegetable i m gonna make one soon patience'
positive,'landastephanie prince royce is so cute '
positive,'aot sososoto rt leyaannevasquez '
positive,'alexisdeplanque aliyah chb j en suis pas un mais quand il est tard chez vous il est tôt chez moi '
positive,'elle oc 俺はうさぎ '
positive,'ddevoit j ai récupéré l extraordinaire charge explosive http t co ukdfvvhubg ipad ipadgames gameinsight'
positive,'vivit station soui n ありがとう '
positive,'jewechter parece que se eu deitar vou vomitar'
negative,'jonathan dlf demijuliet true spursnation'
positive,'annitacasegfvc vou sair de rolé bye s '
positive,'aandressafreire luciovl dubaidiaries charles tunisse junioalvarenga claro que cabe ôh se cabe kk '
positive,'th quotes quotes http t co tgm qmtc s'
negative,'tatiegendron rt pompombionique ça sent la panique dans les deux partis qui ne peuvent pas perdre qc '
positive,'moniquequiton rt itsmovies hercules http t co z wj hv c'
positive,'eloiseursa rabbitmage ok thank you do much v '
negative,'nicolenavongg prettyboyquells yes '
positive,'junniessa mom lt http t co gn xxkwmaf'
positive,'clairesarne nifferbug are you quoting john mayor rn'
positive,'httpcurdles rt kcanominees fanarmies day jennette mccurdy points ariana grande points one direction '
positive,'i ubxdu d fd a f cc e b c e cfb dd c'
positive,'quiqueruns juan siqueiros se pone bien grave la cosa wei'
positive,'hatedabreux you feel me but cant eat ever mins lmao capomadness'
negative,'malusschust dale me quiero ir'
negative,'duvancelis dm '
positive,'lexarain mbry u com hur'
positive,'becussiloveyou dee cocainee your voice yaass '
positive,'iceeblaise rt itsmeekmill loyal females don t get enough credit '
positive,'ubiquitousbear les sins is chaz bundick '
positive,'ahsatan se desnutren de envidia '
positive,'xoxo loveroxy j don t miss your liquor you ll puke me idgaf '
positive,'keystodabenz bedtime selfies http t co dqiu qu d '
positive,'rodolphenry rt bloghommelibre on n entend pas chanter le ps on n entend pas on n entend pas chanter le ps on n entend pas'
positive,'deniiz rt leurymartinez ay leu '
positive,'faithoceann entershaynement lmfao no '
positive,'gabriel xile おやあり '
negative,'emaart you re so cute'
negative,'mamisae 観光スタート http t co fp du foli'
positive,'b d nhkmqpba 暁 福山雅治 http t co xqw duqv youtube動画 動画 まとめ'
positive,'plurvibes let me cater u'
negative,'aliyah chb demsofficiel et moi j vais leurs foutre la haine je vais dormir tu va en cours '
negative,'brianbresset rt lblanchard mais oui mais même je suis sur il va pas faire beau toute la journée lrt'
positive,'so fabylous rt sweet escap ensemble disons stop aux ronéos mal foutues '
positive,'queenmanie rt sweet jjones rip lil saint'
positive,'kimf xo rt fvckjose quit frontin man '
positive,'stemcell nsew aus '
positive,'slhowie publiqué una nueva foto en facebook http t co nnrsbz bzl'
positive,'paquito itélé aucun maire socialiste élu ou réélu au er tour lol mars h '
negative,'aiso lation 胃に穴'
positive,'dgubebau my biggest fan http t co lu u w xvp'
positive,'rastainspirado rt iqueemma hay amores que duran para siempre aunque terminen '
positive,'luciepagees et qu il va me parler '
positive,'caitlynnmarie lil mommy'
positive,'spn rt lehuffpost carte tous les résultats et les enseignements du premier tour à paris http t co xiwofh av'
positive,'priincessxoxo alexis passion yup'
positive,'lynqux homestuck meetups'
positive,'danielalouisse tempt '
negative,'brandonandin rt fact some squirrels masturbate '
negative,'quill melain are you from europe because europiece of shit\n\n '
negative,'ayyecourtnee rt destineerocha ayyecourtnee destineerocha i m just too open with you pretty sure i ve sent you like nudes we jus '
negative,'celii rt enrique where the nudes at '
positive,'emagleem let it go let it go '
positive,'lexlugerr lame lame lame lame '
positive,'ruthlessmelanie i love your style '
positive,'juliimahone d rt mahomiesister vote\n rt\n austin creeps\n austin says i love you i vote for austinmahone youvegotswag radiodisney'
positive,'miia belle rt j queezyy miia belle '
positive,'alepineapple ok miguel just got me soo pist dude go home '
positive,'esquivelrb addisonpdoerr http t co hqnwqk nub'
positive,'asvpxalison l stsxul late night selfie\n quote http t co lu cjttsoe'
negative,'gustavlecocker rt cyrillelachevre la bonne nouvelle pour les finances publiques c est que hollande n aura pas a prendre un falcon dimanche prochain pour '
positive,'infosroutieres l e est fermée entre habay la neuve et arlon http t co fb uvytfuc'
positive,'aryantipt edmilsonpapo http t co uxvjcgnxku'
positive,'z itg ist immigration illégale un militant libéral accusé vincent larouche justice et affaires http t co ajeyjn ba'
positive,'martha gudiel rt iqueemma hay amores que duran para siempre aunque terminen '
positive,'lerdawn rt danissaura muito'
positive,'nouliiv frederiquebel happy bday bel fleur http t co cgzfkelq '
negative,'dazepupou mspecanpixie http t co tbyemlmzxo'
positive,'brukatsumata rt nathalyaricetti quero meu celular lt '
positive,'marcanomich rt iqueemma hay amores que duran para siempre aunque terminen '
positive,'magnifique luis messi stats this http t co sir dwqibs lmao xd'
negative,'rubiimbqdelaveg you lose you quick audibles'
positive,'ludymix kf cindy moi c maintenant que je vaus dormir il est '
positive,'carlitoq rt soullessinsane encontraras a alguien que te acepte '
positive,'msluisin buena charla '
positive,'leesiexo miss you pwincesstaay'
positive,'silvanamariab rt violeterouge si mis brazos le acomodan recuéstese si mi alma le basta quédese '
positive,'paulcutright laurel river laurel river http t co k tpxg g'
positive,'jctowers por qué el lunes lo vemos tan frustrante '
positive,'faggitexpress me female rapper gunna school on you hoes '
positive,'targetbar quesigalafiesti quesigalafiesti quesigalafiesti quesigalafiesti quesigalafiesti'
positive,'livilou grace ugh '
positive,'dugurtt 에쑤꾸 만들었쩡 http t co mdbiqumrmm\nhttp t co mdbiqumrmm\nhttp t co mdbiqumrmm'
positive,'leslie cortess '
negative,'nonexinnocent it sure does lmfao'
positive,'bap dxehyun ㅋㅋ http t co d jtccqarb'
positive,'mjsince fuck last episode arrow'
positive,'tuesdaydrunk pour your drink on me'
negative,'phcgang photo j cole x dave chappelle x kendrick lamar http t co nbai lelb '
positive,'claire barnette rt mk you re not him'
positive,'lost qveen rt broitsescada single because life'
positive,'recycledsalvage rt cubist http t co nvdj q peintre ksavera\n http t co npmprfkjm résumé paysage urbain à long peinture acrylique rouge sur l '
positive,'prncssofkawaii you dont even fucking like potatoes you just pretend you do tisp'
positive,'rec lqueda d curlybsprincess anaacondastyles harry styles louis tomlinson eu preciso da pika dele carai'
positive,'just tasteeme fazo landnl not true lol wyd'
negative,'cole franco bigthompson not even me '
positive,'anaru love rt c 神幼女だ http t co sa eq aoqz'
positive,'youssgta teaminsomniaque ya personnee dans ma tl'
negative,'louiseyolouise rt bremanbasa lazy ass af '
negative,'lilcroissant cx just makes me realize more '
positive,'lassakossangue j ai publié une nouvelle photo sur facebook http t co quogzkd sc'
positive,'legitsuperman rt suechainzz so true https t co am agnt sp'
negative,'descoussetf le café siesta était déjà super mais là ilst encore mieux http t co q bgvo tnp gameinsight androidgames android'
positive,'habs sweetpete et aussi le fait que le temps manque pour gamer et que j ai passé xbox avec les rings of death ont aidé mon choix'
positive,'addoomm ask me a question http t co jeivzg jl'
positive,'jennette rt bensonpuckett que saudades de jathan votejennette kca http t co v uglwnek '
positive,'perfectftjustin por qué te alejaste de mi '
positive,'mrcraycs si la gente quiere sabe lastimar'
positive,'okouis bonjour la france bonjour les citoyens de la baguette et de la cuisine au beurre'
positive,'satsuinohadou rt av jyoyucollect 有村千佳　タイプならrtしてね http t co cxhzyqccxw'
positive,'satsuinohadou rt av jyoyucollect 有村千佳　タイプならrtしてね http t co cxhzyqccxw'
positive,'morrgaannp plasticdale you re so sweet '
positive,'aguasdexienne jgh'
positive,'brereinarts rt dressedanimais let s have a fiesta http t co vzj xskdwf'
positive,'superlaine g hair cut again '
positive,'jeannette laytherrs dude yess '
positive,'d rico next level elite bitches aau'
positive,'sergiodeleon marquez because your amp ass sometimes lol'
positive,'cogemejustin rt iqueloco http t co gkobrzoupa'
positive,'elaineroch rt alesie cês sabem que marcelo é doente né bb'
negative,'noirbisous a perezx you re bugged b lmao '
negative,'jesse hunna you seem chill as fuck'
positive,'sli dany rt aizakc hola princesa que haces entré a cagar '
positive,'pacathignol rt detounens fini le drapeau lgbt sur la mairie de niort la maire socialiste battue http t co yrvd pfbe courrierouest la nr helene'
positive,'estrada matt rt pauloisraww goodnight you '
positive,'kiara bonne journée encore une bougie de soufflée et encore une année de passé aux âmes bien nées la valeur n http t co yuxm dhpy'
positive,'shinellmonique piffinton who doesnt '
positive,'bite mi lips juvie cold blahh lol'
negative,'flowurbano x soupçonné de corruption un haut dirigeant de jp morgan en chine sur le départ selon le wall street journal fang fang responsa '
positive,'janai squadd rt x prettypetty janai squadd exactly'
positive,'queenpaigex rt a cort aka i don t trust lilo'
positive,'jdeiques porra samba finna mt bom'
positive,'dea ab a e b j ai terminé la mission organiser la fête dans the tribez sur android http t co dpryyoiqct androidgames gameinsight'
positive,'pictanews cantal le maire ps réélu à aurillac l udi rafle la mise à saint flour http t co thig izowm par le parisien'
positive,'squidknee kyle love for you '
positive,'lorenacallie rt jme lorenacallie eeww bless your '
negative,'kimblee j solf mourning queen sure '
positive,'ldelgery etre malade gt gt se lever pour aller en cours gt gt entendre ma mere me dire va te coucher tu est trop malade voila ma journee '
positive,'emmaninouu la plus grosse vdm m est attribuée ce soir ptain'
positive,'kdrauhler maggieq ja sou seu fã'
positive,'laurastephanie mi http t co cv wxgn i es un desierto '
positive,'teganandsalsa sext let s talk about lauren cohan'
negative,'millerdominique rt savagemari i have a selfie problem lol'
positive,'bre agressive '
positive,'miku act l 新派 の碑 http t co rzu l buh'
positive,'peezus your so missable '
positive,'pimppapileslie hiighdee are you single just so happens i am '
positive,'faatimaeliana rt marfariias riquelmetieneque j u b i l a r s e'
positive,'loaanaalfieri a dai le chupo un huevo lo que ble puse e'
negative,'chachamcl je vien de me réveiller'
positive,'fuxeqejou dolan plays http t co n rlobgg '
positive,'linku desu princess toonroyalty'
negative,'fanny thierry rt floravsn vivement demain que je vois mes girls '
negative,'pkucitraland telah dibuka cluster exclusive view danau http t co lzqibc rbp'
positive,'evoltzz cb rt saints sb i despise barcelona'
positive,'ezematucheski que que queres un remis coolhayavamos'
positive,'jblopes sentiu a diferença http t co i t fehy '
negative,'duzucuas life isunique http t co nrpd yvbrd'
positive,'callmefancy rt dante gbg surprise part somali pirate edition remake dariusbenson darius benson captainphilips funny https t co '
positive,'equipebellamaia portaltatiele mais '
positive,'juburiche que fomee'
positive,'stillrx jobs lexington http t co fv qxsvnib'
