@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'reema rt haya السماجه تجري بعروقي جرياً '
positive,'dwi scarry مجاناً وخلال ثلاثين ثانية فقط tamolatt ي لا يفوتكم '
positive,'ff اللهم اجعلنا من الذين هم على صلاتهم دائمون ومن الذين هم على صلاتهم يحافظون ومن الذين هم في صلاتهم خاشعون\n http t co bdvmoq ay '
negative,'lana اللهم ارحم موتانا وموتا المسلمين واجعل قبورهم روضة من رياض الجنة اللهم اغفر لهم وبدل سيئاتهم حسنـات\n http t co cdazxtvcom'
positive,'sultaq الـلـهـم اعـتـق رقـابـنـا مـن الـنـار بـرحـمـتـك يـا عـزيـز يـا غـفـار\n http t co y dlhusvmu'
positive,'hema q rt bayanalq اللهم صلّ وسلم على نبينا محمد وعلى اله وصحبه اجمعين '
negative,'استغفرالله الذي لا اله الا هو الحيّ القيوم و اتوبُ إليہ '
positive,'s aldway احب الي يفهمني اذا خاني التعبير '
negative,'ragdah rt k إذا اردت ان تعيش سعيداً تخلص من العاطفه المفرطه كف عن العتابات وكن صاحب كفايه ذاتيه\nلتكون دائمًا في اجمل حال\n تخلص من الإحس '
positive,'wedad fa أستغفر الله العظيم واتوب إليه '
positive,'mssa b اللهم اغفر لنا وارحمنا وعافنا واعف عنا\n http t co wotzjeojsv'
positive,'m اللهم ارحمنا إذا يئس منا الطبيب و بكى علينا الحبيب و تخلى عنا القريب و الغريب و ارتفع النشيج و النحيب\n http t co cn rts ay'
positive,'shouxq rt athkar نشعر بالأمان في قوله تعالى ونحن اقرب إليه من حبل الوريد تغنيك عن كل شيء ربنا هو الأقرب و الأحن علينا من أي شيء '
positive,'muhammed saleim انضموا لصفحتنا التانيه وادعموها بلايك\nدوس على الاسم الازرق ده مصر فى عيون السيسى http t co fufxf au t'
positive,'queen witta rt yatona bada حسبي الله لا إله إلا هوعليه توكلتُ وهو ربُّ العرش ِ العظيم مرات عبادة'
positive,'abu saiba media أبوصيبع الشاخورة جانب من تكريم أمهات الشهداء والأسرى تزامنا مع فعالية إئتلاف شباب ثورة فبراير http t co lpyb kbvwv'
positive,'naoolh احيانا ودي اكون على عماي وما اكتشف اشياء توجعني '
negative,'habo osh اللَّهُمَّ رَبَّنا نسْأَلُكَ حُبَّكَ وحُبَّ مَنْ يُحِبُّكَ وحُبَّ عَمَلٍ يُقَرِّبُنِا إِلى حُبِّك\n http t co qjermqvts '
positive,'hmwdalblwy rt fl حساب جاهز لمتابعتك فقط سو رتويت وضيف من يسوي رتويت اكبر تجمع لزيادة عدد المتابعين اكسب متابعين في تويتر'
positive,'alskoon rt aljoufnewsnet مرسوم ملكي بمنح شركة الكهرباء قرضاً حسناً بـ مليار ريال\nhttp t co nvcdioil q http t co xb b wvxig'
positive,'ahmad ald rt jsleads اشتقـت لـه شـوق صقـار شـاف الحبـاري بعـد مـا بـاع طيـره'
positive,'zxmeesh كنت اعلم ان الله لن يُبقيك في ظلمة صدري طويلاً كنت اعلم بأنّ اسمك سيهرب يوماً من فمي مهما بقي في العُمق سِراً '
positive,'pep bavaria الجميع يريد اليونايتد http t co m preptf '
positive,'hesham sarah rt yassineamer إحنا هنعقد نزعل علي ناس دخلت حياتنا وخرجت ياعم عادي يا بخت من زار و خفف '
negative,'a q يا رب نسألك أن تجعل القرآن العظيم ربيع قلوبنا ونور صدورنا وجلاء همنا وذهاب حزننا\n http t co yvsl w pdy'
positive,'manorhmemo rt rnody manorhmemo إيواا زي وحده معاناا ف ألمدرسه p'
positive,'misk اللهم بارك لي في أيامي القادمة واصلح لي نفسي ويسر لي أمري\n http t co jqipahfvwt'
positive,'xunhahnpfv http t co lqtlpkvfee دياثة سكس محارم سكس عربي تبادل زوجات قصص محارم'
positive,'noonh rt boo kuw لا زلت معي في كل شيء إلا واقعي'
positive,'eshtya عشان اكون صريحه شوي الكلام الحلو من غيرك مايأثر فيني يعني عادي يقولون لي كلام أنا اتذكرك على طول واتخيل ان هالكلام منك '
negative,'abora br ايوه نبعد شويّه لما قلوبنا يستهان فيها '
positive,'joo rt adiy وكل مظلوم ارزقه نصرهہ وكل الشباب ارزقهم الزواج واجعل نهايہَ كل متخاصمين آلصلح '
positive,'ixtl rt itx شآيف قد ايش تملكتني '
positive,'ealsh aryan وقبوراً وضعت بها الأنفس الطيبه أنرها برحمتك يا الله وإجعلها أجمل مسكن رأته أعينهم '
positive,'rag rt mariam انصحهم بأشياء م س ت ح ي ل اقدر اسويها '
positive,'bb rabe إِنَّ اللَّهَ وَمَلائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آمَنُوا صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا '
positive,'nadia nawal سكس عربي سكس خليجي سكس خلفي محارم روابط سكس فديو سكس روابط http t co vzuabj c http t co zblftbnh b'
positive,'awadhnesta rt uberarabic طفل شوكولا كندر لم يعد طفلا اليوم فقد تجاوز عمره سنة http t co icsvrmcjja'
positive,'loverssiba اغنية سيف مجدى يا امى لعيد الام جديد http t co badczszuuk'
positive,'fahalden اللهم اجعلنا واحبائنا في ظلك يوم لا ظل الا ظلالك\n http t co vdepargy '
positive,'ahmeddahal rt c c رتويت بلآ توقف ريتويت فولومي c c اضافة من عمل ريتويت اشترك بالريتويت التلقائيhttp t co ppjlzl qz\n '
positive,'lolalolty rt bc suwalif وَراء كُل سُبحَان الله وَ بَحمدَه نَخلةْ فِي الجَنةّ فَ أكثرُوا مِنهَا '
positive,'words اللهم اجعلنا انا ووالدتي مع السبعين الفا الذين يدخلون الجنه بدون حساب كما اخبر ذلك حبيبك وصفيك المصطفى عليه الصلاة والسلام '
negative,'nwaraalkhaldi ربي آمنحني قلبآ مبتسمآ مغمورآ بآلصبرلآيضعف آمآم شيء سـوآك\n http t co d u i ji '
positive,'sh rdrr مساكم الله بالخير '
positive,'maryhatemi سكس http t co he eua pjp قصص سكس متحرره كسي مولع افلام سكس بزاز محنة تونس القاهرة محار قحبه sex porn نيك'
positive,'khalid jomea إن خسِرت شيئًا لم تتوقع يومًا أن تخسره فإن الله سيرزقك شيئًا لم تتوقع يومًا أن تملكه '
positive,'sarahanyy rt mariambasyony اللهم إجعل أمي قريرة العينين لا تشكي هما ولا حزنا ولا مرضا'
positive,'an ar وإما ينزغنك من الشيطان نزغ فاستعذ بالله إنه هو السميع العليم فصلت http t co dj yw fv '
negative,'coocoo إنشاء غرفة البحرين لتسوية المنازعات التي تم تدشينها في حمد بن عيسى في قلوبنا'
positive,'hanaanet علاج القمل عن طريق الأعشاب http t co vdokqazvr عطار زمان علاج القمل'
positive,'uuo uoo rt f grooup للمتواجدين لزيادة متابعينك قم بالاتي فولو مي ريتويت فولوباك أشترك مجاناً بالريتويت التلقائي http t co irot bkx f '
negative,'egypthope rt hani يحدثونك عن الحرية\nوعندما نستخدم احد حقوقنا وهى المقاطعة\nيقولك بلاش حرام اصلها شركات مصرية وكان حد غاصبها تحط اعلانتها فى '
positive,'roses q جمعة مباركة '
positive,'ahlamasiri عايش فيني عمر ظنك نسى '
positive,'waseemzahid rt h آسرع رتويت ريتويت فولومي h اضافة من عمل ريتويت اشترك بالريتويت التلقائي http t co xxaptqsw '
negative,'alot rt athkar ad yahh سُبحان الله والحمدُلله ولا إله إلا الله والله أكبَر سُبحان الله والحمدُلله ولا إله إلا الله والله أكبَر '
positive,'rt to n الفلوس تأتي نفس السلحفاة وترحل نفس الفهد'
negative,'adel rt btah من لزم الحمد تتابعت عليه الخيرات ومن لزم الاستغفار فتحت له المغاليق مصر سوريا سورة الكهف الجمعه'
positive,'rwan rt soso لا آله إلا انت سبحانك اني كنت من الظالمين'
positive,'fedo sada امي لم تصفها الكلمات احبش حدي'
positive,'mhooy يا رب استودعتك دعواتي فبشرني بها من غير حولٍ مني ولا قوة\n http t co k dl g '
negative,'love ss رَبَّنَا آمَنَّا فَاغْفِرْ لَنَا وَارْحَمْنَا وَأَنْتَ خَيْرُ الرَّاحِمِينَ\n http t co oyzv wlvf '
positive,'khaled s otaibi الأم لا تحفٓلْ بالهدايا ولا تغريها لأن تقدم العمر بأطفالها وتحقق إحلامهم أروع الهدايا في حياتها '
positive,'tagg rt ikhlo d اول تويته لك بالتويتر\nالحياه ممزوجه بالفرح والحزن بائسه احيانا وباسمه احينا ولكن تبقى مره واحده تمسك بالاولى وحاول تجنب الثان '
positive,'areej rt rth عملاق السعودية رتويت هذه التغريدة ضيفني rth ضيفوا من يقوم بالرتويت ضيفوا كل من يضيفكم فولومي فولوباك '
positive,'ahadith alganah rt cadi ahadith alganah ياأَيُّهَا الَّذين آمَنُوا إِذَا نُودِي لِلصَّلَاةِ من يوم الجمعة فَاسْعَوْا إِلَى ذِكْرِ اللَّهِ الآية '
positive,'sa rt mr hsoni كلن على همه سرى وانا على همي سريت '
positive,'mono alth يارب عوض كل من فقد أمه برؤيتها في الجنة أمين ي رب'
negative,'engsultansaeed لا إله إلا أنت سبحانك ما قدرناك حق قدرك ولا شكرناك حق شكرك ولا عبدناك حق عبادتك\n http t co f uqtikd'
negative,'abdulaziz asyr اللهم انك عفوٌ تحب العفو فاعفُ عنا\n http t co hif hd cx '
positive,'khaldi rt x haha يارب دع في قلوبنا راحة دائمة و أمل ﻻ يخيب'
positive,'nnoosh rt aned قد ايش اكره اللي تعيب في خلق الله وماتناظر ل نفسها '
positive,'abdalrahaman t الحمد لله رب العالمين والصلاة والسلام على اشرف المرسلين صل الله عليه وعلى اله وسلم تسليما كثير'
negative,'nawaf kaif ربي أشرق مع شمسك بشائر تسعدني وتسعدهم\n http t co bip oe zo'
negative,'am am rt adel https t co iokbwy dpi\n رابط اول تغريده لك لاا يفووتكم هه طلعوها وصورولي الشاشه ابي اضحك'
positive,'ghadasaba rt mohadmusleh تابعوا حلوة يا دنيا بعد قليل لتتعرفوا اكثر على برنامج نجم الاردن على royatv و كيفية التصويت من faressayegh'
positive,'aayy rt photoshop تبغى حسابك يغرد بالانجليزية للدعوة إلى الاسلام أو أنشئ حساب وقف http t co buvw r m http t co yiwryzy no march '
positive,'oohhpp rt x he حسبي الله لا اله الا هو عليه توكلت وهو رب العرش العظيم '
positive,'nfc hfc هنا يتم نقل الأخبار بحياديه تامه'
positive,'ameeraalameera rt arabs followers فرصتك لزيادة متابعينك ريتويت arabs followers فولومي فولوباك فلو للي عمل رتويت '
negative,'aalthaidi وإستغلت بعض المدونات التركية بأن تهديدأردوغان تم تنفيذة بعد من خطابة ل نشر الإشاعات ضدة وهو ليس غبي ل يحجب الموقع قبل إسبوع من الإنتخابات'
negative,'haifa alateeq اللهم اكفني بحلالك عن حرامك وأغنني بفضلك عمن سواك http t co v byrrc lw'
positive,'shafts rt retweetarabic إن العبد الصادق لا يرى نفسه إلا مقصراً فمن عرف الله وعرف نفسه لم يرى نفسه إلا بعين النقصان ابن القيم'
negative,'r ne em شعور الهدوء بزياده ومالي نفس اتكلم صاير يتملكني '
positive,'nono أروع القلوب قلب يخشى الله و أجمل الكلام ذكر الله و أنقى الحب في الله\n http t co v owmvd r'
positive,'doodeta rt wpd قلوبنا تعلقت بِهم لأنها تَعلمُ بأن أمثالهُم لا يتكررون '
negative,'noonaa rt eed ي تجي قلب ويشآبه قلب أبوي\nأو بلآش من آلغرآم و جيّته\nلآ حبيبي ولآ صديقي ولآ أخوي\nحبني حب آلأبو لـ بنيته http t co d p '
negative,'needa عسى ربنا أن يبدلنا خيرا منها إنا إلى ربنا راغبون القلم http t co hcc svolqv\n تطبيق قرآنى'
positive,'djalmukaime انتقلت الى رحمه الله عبارة سوف تحمل اسمي يوماً ما فسامحوني ان اخطأت بشيء'
positive,'ahad rt rho صلو على من بكى شوقا ل رؤيتنا '
negative,'aboodnoony اللهم ّ إجعلنّا في يوم الجمعة مِمن عفَوت عنهم ورضَيت عنهم و غفَرت لهم وحَرمت جلودهم عن النار '
positive,'ttaa rt m w m للمتواجدين لزياده متابعينك\n تابعني m w m\n ريتويت اذا تبي متابعين\n تابع من يسوي رتويت\n التزم بالشروط لتستفيد '
positive,'almrzouq يالله نروح البحرين lt '
positive,'soszo تصبحون على خير '
positive,'osama rt pep bavaria يا ربااه لو تصير هالقرعة رح نضحك على المباراة الأخيرة لـ بكره\n http t co ftojaa nou'
negative,'a sa th rt s كُـن رَاقِياً بَفكركْ بَ أفعَالكْ بَ أخَلآقكْ سَتجَذبّ إلِيكَ قُلُوبّ النَاسْ وإنْ كَانُوآ لآ يَعرفُونْ عَنكَ '
positive,'fandnarab عزيزي المغرد لاتنسى ذكر الله استغفر الله سبحان الله الله اكبر لاحول ولاقوة الا بالله نبض كاست\n '
positive,'abomohemed rt medad al lmaa فضل الصلاة على النبي صلى الله عليه وسلم ليلة ويوم الجمعة الشيخ صالح المغامسي http t co ngfjfop t'
positive,'ryorjafsa والبشر عبيد عاداتهم ولأنهم عبيد عاداتهم تراهم قسموا الأرض إلى مناطقٍ صغيرة يدعونها أوطانهم لـ ميخائيل نعيمة '
negative,'raawy rt hlooma حطي صور اولاد بس لاتحطينن صور بنات اذا م تبين تحملي الذنوب اللي بتجيك '
positive,'m mdghm mdgh rt flfa ka قيف واي سحب على الشروط فولو لي رتويت اذا وصلنا متابع '
positive,'storesinforex rt arabs fb الآن للمتواجدين ضيفني الان arabs fb اضف اللي مسوين رتويت اضف اللي يضيفك رتويت للتغريده '
negative,'albahraini لازلت أتخيل أن وفاته مجرد حلم\nوأذكره فأبتسم مره\nوأبكي ألف مره عند رؤية ملامحه في عيني اللهم ارحم من رحل فقد اشتاقت عيناي لرؤيته ابي '
negative,'mshery rt zozz حبايب ياسر كسر مجبور حبايب القناص ياسر القحطاني صور ياسر صور القناص القناص كلنا ياسر http t co b r a q'
positive,'ank rt man sense vip حين تقرأُ القرآن فإنك تُعطي عينيك ثواب النظر وأذنيك ثواب السَمع ولسانك ثواب النُطق تأملوهآ فقط '
positive,'alestgfr rt do a ان كنت تخجل من تهّكم اصدقائك بكثرة تغريدك بالخير او الرتويت انفع نفسك وافتح حساب ديني لك بكل حرف حسنة والرحمن يجزل الثو '
negative,'alkolibe rt majmajad alkolibe حساب لي الشرف بمتابعته\n ff specialツ\n حمله ماجد لدعم النصراويين\n '
positive,'oudiis اللهم اغفر لي واسترني فوق الأرض وتحت الأرض ويوم العرض\n http t co iltzhf fd '
positive,'fisalalnahr rt q ql فيديو سيارة تحطم واجهة محل مجوهرات و أشخاص يتولون سرقته http t co rz hxsamn'
negative,'erh اللهم اشفي مرضى المسلمين يا ارحم الراحمين وارحم موتى المسلمين يا اكرم الاكرمين '
positive,'mho oz أستغفر الله الذي لا إله إلا هو الحيّ القيوم و أتوب إليه '
positive,'hifon rt hannoda اللهم أرحم روحاً لا تعوض ولا تولد مرةً اخرى اللهم أغفر لمن عشت معهآ أجمل السنين وهزني إليهآ الحنين أمي '
positive,'amodq rt jihadawi في عهد السيسي الشهيد منتحر\nالقاتل شهيد البلطجي ثورجي\nالثورجي ارهابي\nالجاهل بيفتي\nالمتعلم يتعدم غزة عدو\nإسرائيل امان'
positive,'amralsaidi اهم الانباء الاثنين وزير الطيران المدنى يفتتح ورشة عمل تنظمها الأياتا فى مصر http t co ip qs ij d amr alsaidi'
positive,'bod رب اغفر لي وتب علي إنك أنت التواب الغفور\n http t co vls pi ezt'
positive,'hager t rt btah من لزم الحمد تتابعت عليه الخيرات ومن لزم الاستغفار فتحت له المغاليق مصر سوريا سورة الكهف الجمعه'
negative,'zm rt hewy حبك غزا قلبي يا اسود اللون http t co xrvmofip w'
positive,'mohamedanas rt btah من لزم الحمد تتابعت عليه الخيرات ومن لزم الاستغفار فتحت له المغاليق مصر سوريا سورة الكهف الجمعه'
positive,'addict q ترا السمج مو من سنن الجمعه ولاهو ماده بالدستور ياهيلق'
negative,'khero اللّهم اجعلنآ من المحافظين على الصلاة وارزقنآ لذّةَ الخشوعِ فيهآ\n http t co cjdjqy j '
positive,'bayanamri امشي بالبيت بدون ما اطربهم بصوتي مستحييل '
negative,'refollowex rt m w m للمتواجدين لزياده متابعينك\n تابعني m w m\n ريتويت اذا تبي متابعين\n تابع من يسوي رتويت\n التزم بالشروط لتستفيد '
positive,'arabictraderr rt arabs فرصتك لزيادة متابعينك ريتويت فولومي arabs فولوباك اضافة من عمل ريتويت '
positive,'mkamal klamngea خدى البلوك دة ع الصبح d'
positive,'lookaty الله لنا '
positive,'raadalturki لا افهم كيف تبدأ خطبة الجمعة بالتحدث بطريقة سوداوية عن الفتن والحروب وغيرها'
positive,'toomy rt bq الإستغفار قصه طويله بدايتها الدنيا ونهايتها الجنه بمشيئة الله فلا تصمتوا ابدًا '
positive,'i jih n rt ano r اللهم أجعل في كل جمعه فرج من ضيق ﻭﺷﻔﺎﺀ ﻟﻜﻞ ﻣﺮﻳﺾ ﻭﺍﺳﺘﺠﺎﺑﻪ ﻟﻜﻞ ﺩﻋﺎﺀةﻭﺭﺣـﻤﻪ ﻟﻜﻞ ﺍﻟﻤـﺴﻠﻤﻴﻦ ﺍﻷ ﺣـﻴﺎﺀ ﻣﻨهم ﻭﺍﻷ ﻣوات يآرحمن يارحيم '
positive,'abomaqbel rt benice كُن متواصل مع إيثار المدينة أختار ونتواصل معك https t co t yuigicfk'
positive,'jabal mohsen جبل محسن يزف لكم بكل الفخر والاعتزاز ارتقاء روح البطل خضر عاصي الى مرتبة الشهادة صباحا الرحمة والخلود http t co dvxkbidxcc'
negative,'taghredalmutiri اللي نايمين الحينن غبياتت فاتهم الطفشش '
positive,'zesuqemorun rt shoosho استغفرك يَ اللہ طمعًا بالعفو\nوالفرج والخاتمہ الحسنہ استغفرك يَ اللہ تعلقًا بك وانخضاعًا\nللشوق إلى الجنہ ونعيمہا '
positive,'hayat rt picwrld في مدينة كيب تاون بجنوب أفريقيا يوجد شارع كامل للتبرعات يعلّق الناس ملابسهم وأحذيتهم ليأخذها أي محتاج بدون أي حرج http t c '
positive,'moon ربي إغفر لي ولوالدي وللمؤمنين والمؤمنات الأحياء منهم والأموات\n http t co ztncihoffd'
positive,'fazz rt g f و صوته المجنون لا قال ﺎحبک يحتويني حلم وﺎنسى من أكون'
positive,'aadel إِلَيْهِ يَصْعَدُ الْكَلِمُ الطَّيِّبُ وَالْعَمَلُ الصَّالِحُ يَرْفَعُهُ http t co njj iyfych '
positive,'abdrabbehmaleke الملك سعود يفتتح مدرسة الظهران الهفوف أرامكو الرياض السعودية ksa saudi aramco arab rt http t co slbiap o u'
positive,'reto r rt u ⓜ آسرع ريتويتⓜ ريتويت للتغريدهⓜ فولومي u ⓜ تابع الي عمل ريتويتⓜ آشترك بالريتويت التلقائيhttp t co x rnlbbyc '
positive,'iraq isis بشريات من ديالى العز أخوانكم في دولة الإسلام مرابطين ومتواجدين في مناطق التي سيطروا عليها في العظيم وبهرز والسعدية والمقدادية والخان '
positive,'xvant barid عزيزي المغرد لاتنسى ذكر الله استغفر الله سبحان الله الله اكبر لاحول ولاقوة الا بالله نبض كاست\n '
positive,'ruvr arabic الخارجية الروسية دمشق بالفعل خفضت قدرتها العسكرية الكيميائية إلى الصفر http t co pzmgfnuhyi'
positive,'hind mansoor اللهم أعني على ذكرك وشكرك وحسن عبادتك '
negative,'amasi rt al rasekhoon كل أحد تودعه وديعة يردها إليك إما كما هي أو ناقصة إلا الله يردها إليك أعظم مما تؤمل وأحوج ما تكون إليها صالح المغامسي '
positive,'soso sa rt imalik من أفضل أعمال الجمعة الصلاة على النبي ﷺ لأن الجمعة خير الأيام وهو خير الأنبياء ﷺ '
positive,'xzahrax هل تحتاج لأي مساعدة ايه احتاج اسئلة سنعة http t co wwjykemajx'
positive,'amr chancesfory rt mftfhk الان ولفترة محدودة سجل بالموقع لزيادة عدد متابعينك\nكن متميز http t co ohe pdzvf '
positive,'mahaalkhaldi rt hassna و بالقران تحيا قلوبٌ أرهقتها حياةٌ فانيه الكهف '
positive,'vg w vvg افرك قضك بزيت الزيتون كل يوم مرات'
positive,'xftry اللهم صبحنا بما يسرنا وكف عنا ما يضرنا ويسر لنا دروبنا ونور بنورك يومنا\n http t co puqtaohbkc'
positive,'amenpp سكان القبور كانوا أحباباً لنا إفتقدنا وجودهم ولكن لم تغيب ذكراهم فـ يارب ارحمهم واغفر لهم قدر ما اوجعنا رحيلهم امين فقيدي '
negative,'joory ربي احفظ لي ابي واجعل له مكاناً في جنتك '
positive,'yousefallahou مع الفنان القدير خالد الملا في مسيد الرميثيه شيابه الرميثيه مادري http t co abm h sqxj'
positive,'omarzxczxc فِيْ اليَومْ الَذيْ لا تُواجِد فِيه أي مُشكِلةَ تأكد بأنَك فِي الطَريقْ الغَير صَحيِحْ صبااح الخيير'
positive,'hs rt iakalsahli الحين فهمت دعاية كندر يوم يقول اولادي يحبون شوكولاته كيندر وهذا يشعرني بالطمأنينه عشان هو خايف عليهم من دانيت '
negative,'asahdg faisalalq التفكير الحر لا يحتمل اكثر من تعريف '
positive,'meksh t كام نيكون d مع العدسه الشامله بوابة الانتشار http t co fcvcdtxd i'
positive,'oohhpp rt x he لا اله الا الله وحده لا شريك له له الملك وله الحمد وهو على كل شي قدير '
positive,'roor rt aqawae اللهم إنّا نسألك في هذا اليوم أن تغفر لنا كل ذنب يحول بيننا وبين مغفرتك والرجوع إليك ونسألك قلوبًا تائبة خاشعة بين يديك الج '
positive,'ishawky rt onrey pt صحفي أخر هل تتمنى لو أنك لم تصف فينغر بذلك ولم يحدث التصريح مورينهو السؤال التالي لو سمحت '
positive,'raya rt rokaya mohareb يوم الجمعة فرصة لمراجعة الذات والتأملِ في مسيرة التوجيه خصوصا قادة الرأي العام المتصدرين وسائلَ الإعلام قليلُ تفك '
negative,'blue s jamal cfc بس مانبي نطلع ضد البايرن'
negative,'oriia rt amoown انت في عيوني ترآ ما اجملج oriia'
positive,'alhamor rt jawal city نوفر لكم بطاقات ايتونز بافضل الاسعار ب ريال ب ريال ب ريال ب ريال متوفرالراجحي الاهلي البلاد '
positive,'basma rt johenaq وزير خارجية البحرين نتفهم تصنيف السعودية لـ الاخوان كجماعة ارهابية وإذا طلبت منا التعاون معها فسنتعاون بالشكل المطلوب في هذ '
positive,'iola aa rt marah bas حاول دائما عند الشعور بالتوتر والقلق التنفس بشكل بطيء مع حبس الأنفاس لبضع ثوان ثم إخراجها وتكرار ذلك مع التفكير بأفكارإيجابي '
positive,'khiialy spartacus مسلسل ملحمي جميل ومثير من اجمل ما شاهدت الأحداث مشابهة لفلم مقاتل لكن هنا بتفاصيل اكثر و سيناريو مختلف http t co opkfhbjqjq'
positive,'sl ومن الليل فسبحه وأدبار السجود ق http t co xx x chgbc\n صدقة للمسلمين\n تطبيق تاملات ايمانية'
positive,'litnf sex rt u رتويت بلآ توقف ريتويت فولومي u اضافة من عمل ريتويت اشترك بالريتويت التلقائيhttp t co aizmmj seo\n '
positive,'kankosha rt a la naza تثقل نثقل تسولف نسولف وعلى قد جوك يالبرستيج نعطيك '
positive,'koki وعشان ربي خلق فيني ضحكه جميله عيب آنسى نعمتـه واخفي ضحكتي '
positive,'m alzahrani rt hmmaleyh كن على يقين أن هناك شيء ينتظرك بعد الصبر ليبهرك وينسيك مرارة الألم ذاك وعد ربي وبشـر الصابرين همم عاليه التطوعي'
negative,'aah لا تستحقِر احدًا و ترىَ نفسَك فِي القِمم فكلّنا مِن طِين و التراب نهاية كل بشر '
negative,'abdulelah ويوم نسير الجبال وترى الأرض بارزة وحشرناهم فلم نغادر منهم أحدا http t co fv ookfy l\n تاملات ايمانية'
positive,'roo rt c c رتويت بلآ توقف ريتويت فولومي c c اضافة من عمل ريتويت اشترك بالريتويت التلقائيhttp t co ppjlzl qz\n '
positive,'moohamd إن في السماوات والأرض لآيات للمؤمنين وفي خلقكم وما يبث من دابة آيات لقوم يوقنون سورة الجاثية quran'
positive,'rt mhm مابيك بالقوه ولابيك بالطيب\nأبيك من كيفك تحس بحنيني\nمابيك تقبل باخر العمر وتغيب\nأبيك دايم بين رمشي وعيني\nخذني وغربني عن ا '
positive,'jojo abdalmnam rt arjwan alothman لحظة استغفار قد تبعدك الف ميل عن ابواب النار استغفر اللہ العظيم واتوب اليہ '
positive,'hana shr rt azkary سبحان الله وبحمده مائة مرة\nحطت خطاياه وإن كانت مثل زبد البحر'
positive,'alhdyan إن الله لا يغير ما بقوم حتى يغيروا ما بأنفسهم وإذا اراد الله بقوم سوءا فلا مرد له وما لهم من دونه من وال سورة الرعد quran'
positive,'obeed اللهم ارزقنا لذة النظر إلى وجهك الكريم '
positive,'nooran medhat rt shaawaff عارف لما تبقى مستني حد يكلمك و تجري عالموبايل و تلاقي حد تاني احساس زبالة بيخليك تتكلم بقرف مع الغلبان اللي افتكرك'
positive,'taba centr رَبَّنَا آمَنَّا بِمَا أَنْزَلْتَ وَاتَّبَعْنَا الرَّسُولَ فَاكْتُبْنَا مَعَ الشَّاهِدِينَ\n http t co ifr nyzjyg'
positive,'wd اللّـهم اغفر لي ذنوبي وكفّر عنّي سيئاتي لا إله إلاّ أنت سبحانك إنّي كنت من الظالمين\n http t co nicz se iq'
positive,'mansuorfalah اللهم صبحنا بما يسرنا وكف عنا ما يضرنا ويسر لنا دروبنا ونور بنورك يومنا\n http t co uvobgia yn'
positive,'abdullahyouse rt yzaatreh تبرير أردوغان لحجب تويتر مؤقتا كان أم دائما ليس موفقا بحال لا يجب أن يعطي خصومه ذخيرة لإطلاق النار عليه في وقت حساس كهذا '
positive,'rt c c رتويت بلآ توقف ريتويت فولومي c c اضافة من عمل ريتويت اشترك بالريتويت التلقائيhttp t co ppjlzl qz\n '
positive,'majedawad rt alajlan اللهم اجعل هذا اليوم مغفرة لكل مذنب وهداية لكل عاصي\nوشفاء لكل مريض ورحمة لكل ميت واستجابة لكل دعاء فأنت سبحانك على كل شيء ق '
positive,'m r اللهم إجعلنا شاكرين لنِعمك راضين بقضائك مُتلذذين بذكرك وطامعِين برضاك اللّهم إني أسألك أيامًا مُبشره وهمومًا راحله وقلبًا مُطمئنًّا'
positive,'wjosaimi باختصار و كل جنون انا وانتي من نكون انا اكثر شخص يحبك وانتي ام اجمل عيون halmutairy '
negative,'alasmar rt dosryi إن ما جبرك الغلا ما أقدر على جبرك '
positive,'noony rt i motchi اللهم صل على نبينا محمد '
positive,'alsairafihamza في الصميم بعد اختفاء الطائره الماليزيه امريكا لم تصرح ولم تقدم اي مساعده الا بعد أسبوع من اختفائها ياترى ماهو السر مساء الخير'
positive,'hana shr rt azkary سبحان الله مائة مرة\nيكتب له ألف حسنة أو يحط عنه ألف خطيئة'
positive,'aliseef rt mariaamm ما اجملها من لحظات حين يناديك النبي بأسمك فتسأله كيف عرفت اسمي فيخبرك ان صلاتك على كانت تصلني اللهم صل وسلم وبا '
positive,'shefr rt hassan سبح لله ما في السماوات والأرض وهو العزيز الحكيم الحديد http t co zwiijqmip\n تطبيق تاملات ايمانية'
positive,'ghareeb rt minbar assomal صومال الشريعة\n\n سيقى الدين منتصراً ويبقى\nجنود الله دوماً في ازديادِ\n\n حركة الشباب المجاهدين http t co mdwcub gy'
positive,'moealhafi rt fawaz sa اذا صارت القرعة مع البايرن وجا مساعد تاتا يقوله الخبر http t co fo z k jd'
positive,'norah dk وقبوراً وضعت بها الأنفس الطيبه أنرها برحمتك يا الله واجعلها أجمل مسكن رأتهُ اعينهم '
positive,'godfather rt nike sport توقع فان نيستلروي للقرعة ريال مدريد تشيلسي برشلونة البايرن مان يونايتد دورتموند اتلتيكو سان جيرمان'
positive,'pay rt ff uc للمتواجدين لزيادة متابعينك قم بالاتي فولو مي ريتويت فولوباك أشترك مجاناً بالريتويت التلقائي http t co fkk zbzoiw '
