@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'pencey rt terumustdie я задолблюсь всё ретвитить и на всё отвечать http t co cfjkmoqanm'
positive,'anishenko играли в ноги усадили алину на шпагат спасла только нога санталовой xd'
positive,'pozopocijc в брюсселе подписали политическую часть соглашения украины с ес'
positive,'stylessamara тем временем в самаре россия украина крым http t co h ffqsztpg'
positive,'nosycopi схема системы зажигания паз http t co v pztjjnh системы '
positive,'oiga irirsh fairy legends смотрят на меня дружелюбно а рабочая тетрадь по грузинскому нет '
positive,'ramzes bugrov новасти с украины'
positive,'timofeevanadjb финальные игры квн в высшей лиге за последние лет лучшие выступления лучший юмор http t co cjzr g av'
negative,'spacee oddity то неловкое чувство когда прошедший пубертат уже сделал всех твоих друзей красавцами а ты все еще сидишь и колупаешь прыщи'
positive,'dj dsp киев назвал крым оккупированной территорией и готовит закон о предателях '
positive,'youmakemesrtong gracie vampire тебе нравится мой ник ахаха'
positive,'takahashizero дома ну оочень вкусный чай я готов поделиться '
positive,'я собрал золотых монет кто из вас сможет больше http t co qr z tns android androidgames gameinsight'
positive,'stneyfle организаторы митинга на болотной декабря выведут на улицу до человек'
positive,'topoprf сообщают совет федерации ратифицировал договор о принятии крыма в состав рф'
positive,'scalegalli фоторепортаж самые титулованные спортсмены зимних олимпиад сочи'
positive,'illkollyv скачать драйвер d dx dll скачать драйвер d dx dll http t co c u xxeo j'
positive,'rusputo а ты готов попробовать мою сладкую попку я буду упрашивать тебя сделать http t co clbwcsle x проститутки взаимный'
negative,'news inform россия заговорила о денонсации харьковских соглашений так называемые харьковские соглашения с президентом укр http t co idpsx magw'
negative,'hamster jun нет что ты это песня теен из snsd http t co jetx rvrj'
positive,'aksendimon госдума одобрила объединение судов в первом чтении'
positive,'yocastaforever скромность красит человека в серенький цвет '
positive,'avakdi я собрал золотых монет кто из вас сможет больше http t co wmntxmrqsc ipad ipadgames gameinsight'
positive,'sm seda ну что а вот и мое счастье мой комочек счастья http t co t kwrganf '
positive,'agz y yothy mf мэр передал привет пмз стоящему у здания обл администрации ярмитинг'
positive,'lissy boxova mashaerikova смотря что именно в них '
positive,'micheli kcoal у кого имеются ко мне чувства которые невозможно передать словами можете передать деньгами '
positive,'ucuokegocp rt llietrica через сам космопорт протянулась цепочка красных и белых огней '
positive,'merlin евросоюз и украина подписали политическую часть соглашения об ассоциации http t co qxcqxhjp z'
positive,'gariznabae пошаговая технология вышивки крестом новинка http t co bjq fbcpr пошаговая вышивки'
positive,'tiovulchozi тысячи людей собрались в донецке под российскими флагами'
positive,'sunnapress за террористическую деятельность в сирии осуждены четверо жителей экибастуза http t co q eabjfccf'
positive,'nastonka like почему я почему дайте мне нормально отдохнуть от всего устала пожаалуйста оставьте меня в покое на неделю дайте нормально пожить '
positive,'francowho rt zloinegr new смайлики вконтакте просто awesome таких odickенных уродцев теперь можно отправлять своим хоумис'
positive,'jiexarus турчинов выдвинул ультиматум российским военным в крыму\n\nhttp t co vgr x bffx'
positive,'dkvadrat весенний паводок в ижевске стартовал подтопило уже дома а всего от половодья в столице удмуртии может http t co clqsvlpzww'
positive,'igor zagorodny новая очередь в гринвиче просто ахуенная '
positive,'alileka сегодня моё фирменное я просто в шоке зашкаливает'
positive,'akapassion если они нигде не наврали то это получается известная фантастика на sa хмм '
positive,'geosnewssochi олимпийскую транспортную дирекцию переводят в крым для решения дорожных проблем новости сочи http t co tg xtnvhyv'
positive,'tamalaogehohara побеждает в этой жизни только тот кто победил сам себя кто победил свой страх свою лень и свою неуверенность '
positive,'malish я собрал золотых монет кто из вас сможет больше http t co xclopfv ipad ipadgames gameinsight'
positive,'volkovaksenia rt odnataka ya пустые карманы никогда не помешают нам стать теми кем мы хотим быть помешать этому могут только пустые головы и пустые с '
positive,'mr vadym названный период его жизни характеризуется самым пристальным вглядыванием в конструкцию каждого слова '
positive,'milau rt euromaidan ванга предсказала отделение крыма от украины сообщает нам новостное агентство итар тасс '
positive,'ravel moris с начала года в бюджеты городов и районов абхазии поступило amp '
positive,'chuchundrusik скачать фиксики бумага мультик http t co qzqea zvh '
positive,'a ya banan mafaka yo пачиму ты штали ахуил'
positive,'eromanycheva я собрал золотых монет кто из вас сможет больше http t co xxjyxiphrt ipad ipadgames gameinsight'
positive,'idaleandro юмор лишь населения пользуются ярлычком на одежде для того чтобы знать как за этой вещью ухаживать остальные определяют по '
positive,'q razdumova в фейсбуке у шефа статус заболел и на кнопку мне нравится нажало amp '
positive,'rost de gluk euromaidan пиздец им там нечем заняться что ванге только не приписывали '
positive,'nikita zhi два дня были нормальными '
negative,'willianyagui насильник успел уничтожить орудие преступления '
positive,'agavrilchik ищу подходящий пакет и надеваю на голову ибо парикмахерша оказалась рукожопом с http t co bv yyvh'
positive,'joselgolindano http t co hdqfpcupy скачать часы для андроид бесплатно'
positive,'zabrodin база данных теле новая версия скачать http t co gphkjlwzo '
positive,'lumfcz rt korotkyrasskaz укртелеком утратил связь с крымом из за захвата неизвестными узлов связи на полуострове россия'
positive,'krchenko karina круто посидели у меня с машей отметили конец четверти так сказать '
positive,'anya savv rt badgirl у меня есть такие друзья которых не видишь месяцами но они всё равно самые лучшие '
positive,'zloi nigga снег такой бархатный такой мягкий как будто в руках держишь кокс высшего качества'
positive,'remove silence тег versailles на тумблере такой смешной янимагу хдд вот версаль а вот хизаки а вот мария антуанетта а вот камиджо просит крови d'
positive,'feleshastaton парни любят красивых и недоступных пойду накрашусь и закроюсь в сейфе '
positive,'izergina eoy пришла с магаза быстренько картошку почистила поставила варить и легла на кроваать '
positive,'aasagat всех поздравляю с наступающим праздником наурыз '
positive,'peshherova светскаяжизнь смотреть программа телепередач тв х версии другие новости обычная http t co tinotls vb'
positive,'travrago путин требует оперативно решить вопросы с соцобеспечением органов внутренних дел в крыму'
positive,'verymary rt olgakuzmitskaya мы как из секса в большом городе '
positive,'qazaquly атыраулық туйттершілер бар ма атыраулықтар рт жасасаңдар'
positive,'pleasant rt hassliebee ужасно когда привыкаешь к человеку и как дебил ждёшь от него звонка или хотя одно сообщение но ему там и без тебя весел '
positive,'freddyboom я собрал золотых монет кто из вас сможет больше http t co dd zjscggb android androidgames gameinsight'
positive,'epic deer да чёрт возьми я не потерял способность люто проигрывать проблемы '
negative,'chanelmur bill lalka проверится пусть там'
positive,'pinkomine раз так буду наслаждаться сегодня мариночкой с диамондами и вспоминать солнышко неделю назад'
positive,'kwonnick ректор мгу не ждет большого притока абитуриентов из крыма так как там много своих вузов'
positive,'igor nig d ct r evil ну не про ту о которой ты подумал '
positive,'dimylea весна ждём обновления и патчи погоды '
positive,'lovesh у всех жены как жены а у меня сюрприз папа'
positive,'abramovatat веер касса school school\nкошельки для школьников кошельки для школьников\n\n купитьвсеврф\nhttp t co uikyqod a '
positive,'lynidyran стартап по американски делать доски для серфинга а отходы использовать для очистки разливов нефти объем рынка млрд'
positive,'sergaska ректор мгу не ждет большого притока абитуриентов из крыма так как там много своих вузов '
positive,'lorianabell nastyastrakhova не болею но кажется начинаю с'
negative,'vikf rt sportsru первый матч виллаша боаша спартак без карпина против краснодара и другие интриги российского тура огонь http t co ni '
negative,'oliviaparnell фильм охотники за сокровищами camrip скачать бесплатно через торрент http t co bcvpmnpran'
positive,'laura уху уже '
negative,'rotowomoryn белый дом приветствует освобождение тимошенко и выступает за формирование нового правительства купитьвсеврф'
negative,'helgerberg я наорала на него в ответ и теперь бойкот'
positive,'kisakott this is waarr а у меня сегодня последний день был ахаха но я его добросовестно проспал лол'
positive,'fannybrugnoli пьяные мартышки не для меня пардон '
positive,'llisbier баба пекла пироги на дрожжах а вынимала их на вожжах '
positive,'zemljanika пятница всем удачного дня'
positive,'aggdakddivanov envoyatthenet bomj vseya rusi очень приятно когда такие люди как вы помогают '
positive,'lilyaandreeva ты хорошо целуешься не у меня спрашивать надо http t co m emnup e'
positive,'chipaksu rt koffboy даже все русские женщины вместе взятые не могут за день родить миллиона новых граждан а путин смог '
positive,'zlo ololo рокбаллады х скачать http t co s t hnyig '
positive,'wyzonukuwuk новый транспортер ленточный тут сочи'
positive,'gedepowoviw http t co wanlsm cys в россии обвинили дмитрия корчинского в призывах к терроризму amp '
positive,'davidmeowie о небо описание пятого выпуска агента асгарда меня пугает не хочу плакать локи не убивай локи '
negative,'kateshayd rt channelone rus библиотека ватикана планирует за года оцифровать древних манускриптов и выложить их в сеть telegraphnews http '
positive,'kobbzef и член достала чтоб поссать'
positive,'elena french я собрал золотых монет кто из вас сможет больше http t co v yzmqyqhi ipad ipadgames gameinsight'
positive,'elena french урожай собран еды ты тоже проверь свои грядки http t co hdlhw zcdz ipad ipadgames gameinsight'
positive,'warinxara путин поблагодарил сотрудников мвд за успешную работу на олимпиаде в сочи'
positive,'ofarforova радиатор водяной purmo purmo\nключи ключи\n радиатор водяной\n\n купитьвсеврф\nhttp t co kanp ne by'
negative,'ligrocoda это неловкое чувство когда мама хочет на кубану а я нет'
negative,'leodroks таинственный остров еще одно место которое я могу посещать а вы уже открыли эту комнату http t co wjkqudwijc android'
negative,'sashadelong буду на каникулах ходить в школу к математику из за того что мне за четверть\nв понедельник в охуеть я не проснусь'
negative,'vzslav эксперт о пожаре в кривом роге это у страх глаза велики при ремонте произошло кз и возгорание официальное сообщениhttp t co q dooc gsq'
positive,'zhizhkun я собрал золотых монет кто из вас сможет больше http t co vfxmidagql ipad ipadgames gameinsight'
positive,'rectangle etern rt cola lana lips кому оценить юп\n юн\n фон\n био\n плюс случайная картинка всем добра удачи и счастья rt\n rt rt rt'
positive,'michaelcrossma любовь мешает жить но украшает нашу жизнь '
positive,'lindalindinga если не можете исполнить свое обещание то не надо давать его '
positive,'punkyzhana все таки город в ночном свете и в снегу безумно красив '
positive,'rdemidenko rt navalny то есть мы все вместе из бюджета компенсируем жуликам потери от санкций http t co q od ismu'
positive,'kipra kristina viyard thesuperoleg по идее у них либо в волчьей либо в человеческой если исходить из примитива '
positive,'aairam http t co j bd mn s скачать мультики для мобильного телефона бесплатно'
positive,'velykosabi делать детей так делать их не как попало а по инструкции '
positive,'eyrkaa американцы готовятся к войне с инопланетянами http t co x e f bael'
positive,'thedeadprince tomyfilanchuk кого нибудь убью всегда буду попадать в аварию богатая тупая не изменю жене и никого не изнасилую мда '
positive,'jaroslav pak maureenshroyer там инфу искать себя не уважать '
positive,'mikkennie vika frank i sleepwalker при условии того что ты киллджой у тебя есть кр ленточка и ты живешь в улан удэ то тогда давай '
positive,'ov ash fairy ну еще он шляпник и клевый засранец из gossip girl '
positive,'avast ru fartusovoleg как искусство которое не обязательно понимать '
positive,'lol wtf g волдырянство внутричленное с d'
positive,'tranceneverend shasya g ну мы все таки по работе '
positive,'eleven atwingo украина я из россии '
positive,'kravtsdasha slavova slavova у меня нормальное что делаешь '
positive,'yra iv мне уже жалко ребят из манчестера у которых на груди дьявол встреча с баварией ох чьи то жопы будут гореть конечно '
positive,'fiendsdaughter believaticn хороший язык жесткий такой хахах так тв недавно его учишь '
positive,'rain sx их было трое три лучших друга чай печенька и ватруха d'
positive,'alexdizz rt pelik ma amadre о привет знакомые лица как жизнь '
positive,'smileefordalton faraggole ахах у тебя хорошо получилось '
positive,'rosedakiz как дела у вас отлично мы все в шоколаде аа ну да ну да мы тоже в чём то коричневом ru ff'
positive,'olyavalerova rt hard coress вот и дождались школьники каникул '
positive,'jiwubohegywu когда женщине скучно она требует мегу учитывая мои косяки за прошедшую неделю придется ехать '
positive,'ahramtsova german lol ахахахаххахах да ладно сегодня мне можно пожрать '
positive,'tsvet yulka делать русский под boss ass bitch круто d'
positive,'dream works rt ripkaa твит для dream works з милостей тебе побольше и называемых моментов '
positive,'lzess я как бы смотрел баскетбол куроко но это веселее d'
negative,'solipsism illyasbern во временной приют где хозяева потерявшихся могли бы забрать их а тех за кем вообще не явятся убивать но не отравлять же '
positive,'elenium avlu я согласна с губиным во всем тем более западник это вообще прекрасно '
positive,'dashanyasha какая теперь у меня здесь модная ава d'
positive,'nikossmas shaade ну да вообще классно с нами всегда весело люди говорят может и правда спс за прогулку '
positive,'yana ramm ramm stein fan нормально вроде '
negative,'touchhoran блин как меня задолбала ситуация с zcmbie\nвам делать нечего что вам сделали киллер и зомби\nу них всего лишь сбылись мечты\nпросто хватит '
positive,'pollymitroshina о в этом году такие веселенькие песенки на евровидении будут d'
positive,'rdanik iwronsky это хорошие слова '
positive,'pain rokudo фух очки нашлись '
positive,'afcceupm aggkfhbqlukin интересный пост спасибо также вторичен лично для меня вопрос будет ли продолжение '
positive,'nastya мы помирились люблю ее очень '
positive,'tochka жирных пельменей в тарелке у меня '
positive,'luchic polinakorobkova сами поотборжались в своё время няха нема базару xd'
positive,'tanyagrach хорошая погода а ещё впереди каникулы главное их не проебать эхх http t co dtqne mu '
positive,'svendsday leto horvat походу я просто упоролся d хаххаха ладно тебя можно поздравить с отличными результатами пробника с '
positive,'tsunani shinawa rt mariachi cat есть запал пишите как только вы напишите ровно столько сколько вам нравится остановитесь дальше пойдёт чушь '
negative,'lara oraz just be a gleek я ем снижается вес эти таблетки не так стали действовать как надо '
negative,'valik marley на поляне куча народу а я тупая и не вышел на остановке забыл что форма с собой'
positive,'pushkinaoa о чём ты мечтаешь мм ну стачало в пром поехать а там уж все мечты сбываются d http t co t ibfklyo'
positive,'owl ksenia rt expelliarmus owl ksenia завтра классный час и всё оо уборка это правильно но лень d\nупарываться круто d'
positive,'inventor rt kabanmadan специально для torshin ru надеюсь тоже посмеется tiras честныелюди http t co oibyjyd rj '
positive,'stilastordiote спать доброй ночи '
positive,'ecplaton rt crier evelien сделал свой инстаграм приватным просто ради того чтобы сделать его приватным '
positive,'safarovfuad теперь банку россия можно доверить сумму намного превышающую страховые тыс асв может не волноваться http t co ccmyz m '
positive,'hlnaa daisytnt ээ та бхгүй би яахын p'
positive,'skondalov rt kabanmadan специально для torshin ru надеюсь тоже посмеется tiras честныелюди http t co oibyjyd rj '
positive,'t strelkaa на улице тепло темно весело и пиво то же что ли кто нить бы гулять позвал '
positive,'ivansorokin южная корея рассматривает ubuntu как альтернативу windows xp'
positive,'kisoidd в сети появился новый вирус под названием бомж программа ничего не трогает а тупо роется в корзине '
negative,'kikosivazew jilydorybod я передал права на публикацию издательству '
positive,'dia kellon i love taoris бля у меня даж предебюта биаса нет там такой предебют хуже чем у керса на них даже не подрочить d'
positive,'klimentyevna l tolstoy вот что я говорила наглядный пример бальзака гундит бубнит непонятно о чём и всё хочет вывести какую то общую цель '
positive,'nyzazibufupi aghdjbbfyuliya согласен это если с цензурой '
positive,'ufkb rt yorobeyko rt если тебе нравится новый трек от alex sparrow обещаймнебольшенеcниться https t co qzpzjutufd np music рос '
positive,'mars your dream лол тупой совет d но попробуй проходить мимо нее d может услышишь имя лол лол http t co z eoaaz jb'
positive,'lady leanorka скромно отметили мой день рождения http t co z reoszmct'
positive,'zjdamla t gungravend я заметила что под crookers hip hop changed как то по особенному веселее дома убираться d'
positive,'arlovskaya я кажется знаю чем займусь на каникулах лишь бы не лень мне помешала '
positive,'alina cap segredezza как логично выкладывать в тви твит чтобы его не увидели d'
positive,'clapilwoodgape заебатый снег выпал '
positive,'phoebeheydarpou единственное опасное место внутри сердца а мы там не окажемся d follow'
positive,'recklessdjess s h k i p e r дразнишь ты меня короч d'
positive,'biz ze посиделки с бротюней ну неужели http t co b ncxv ep '
positive,'shadowwolfsmith curemoore ну вот например человек слушает все эти группы где ему денег взять на всех '
positive,'muuluu d zsonor яааяааяа эвгүйм залуу юу гөө юу аа тэр үед нь зориулаад дуу зохиогоод өгчий бодвол гунигтай дуу л бх бхдаа p'
negative,'annatrofim охх спн не перестает разбивать мне сердце x '
positive,'x ma бодрящий трек от бывшей вокалистки группы эсмэс http t co eyod nnt m'
negative,'dashapogorelova я думала все действительно изменится по крайней мере вчера мне было так хорошо я даже поверила что все будет по другому теперь но нет '
positive,'sanchower теперь и введение лимита в евро по покупкам за бугром не потребуется http t co pk vrzt uo ибо платить будет нечем '
positive,'daryakivi orange brained ихихи я тоже по названию выбирала d'
positive,'skelet indream интересно это совпадение '
positive,'pfanacco ну можно и так но жить назло как то не хочется '
positive,'pendragosha трахопалец бля ты ли это фримки чее d http t co glqnsq y'
positive,'agqdvohkelena aiuoxhufcoef автора добавила ваш блог в закладки стала постоянным читателем '
positive,'nitasvecentlar вроде выпила шампан стаканского а заплетык языкается хотя я стёклая в трезвышко d'
positive,'fakeyourdeath москва новосибириская d я гений d http t co lyjqqazgnr'
positive,'janka твиттеру сегодня лет '
positive,'ivanovakr rt sheketa julya планы на вечеер приветканикулы'
positive,'mr maksik опа ча меня пригласили на ужин хочу успеть '
positive,'vlada k rt careless alien vlada k с вылуплением тебя милая желаю тебе альбом отеля кавлецев и гг вместо торта xd'
positive,'lost paradise ладн все не загоняются и я не буду '
positive,'romanovamrr rt annafilina боже как мы с romanovamrr перед максимом d сначала наехала на него потом мы думали что это не он пока я не крикнула '
positive,'reuspect соседи поход уже повесились от моего пения d'
positive,'flying star para pa pa pa ахахах ксюшаа d\nнеет ты что мне такие не нужны '
positive,'yodomarina glee cast hall of fame np мурашки по ляшкам мурашки по щекам и слезы градом или я ебанутая или это просто охуенноо '
negative,'alenanovgorod блин я одна походу голос не смотрю '
positive,'the only hope stmmaria авв я тоже хочу кинга почитать несколько месяцев уже какой именно рассказ '
positive,'annie sokolovaa как приятно слушать ор соседей '
positive,'phoebecarter это я сам себе не слишком то нравлюсь o follow'
positive,'irishackerdream rt korobkov крымский федеральный округ ну что ж теперь хоть ясно как будет называться через месяц восточная украина '
positive,'valentinadavyd я люблю татьяна недельская http t co rgsiod lw '
positive,'queenarianaily linafomicheva это столько дней остаётся до моего дня рождения '
positive,'anelyasha очень радуюсь когда вижу использованные презервативы на улицах вдоль домов хоть у кого то был секс '
positive,'shatka zygaro молния в знак протеста против ухода тимченко все сотрудники компании gunvor написали заявления об увольнении бугагашечка d'
positive,'gornikfanny lexy tih точно ведь явно пакость задумал http t co siyyl secu'
positive,'larrysyrf eddi d огромное спасибо '
positive,'desyatkova кот в сапогах грохнул любимую чашку не будем рвать на себе волосы улыбнуло followme'
positive,'elen rev ооуу еес квин я вам говорила что в ку войдут '
positive,'alyanigga rt sherlock чуваки rt и я оценю ваш\n юп\n юн\n шапка\n твиты\n сочетания оформления картинка с кумиром rt rt'
positive,'victoriaalehnik в минске и парни во всю гоняют в шортах '
positive,'batmanyeeh voronowakatia брят я ж всегда к твоим услугам все дела d'
positive,'lugaru mati soliver а у вас как с погодой '
positive,'thoughts tommo крутой аск подписалась спасибо взаимно всё с http t co jalu idfx'
positive,'nastenar gamayunov вот что я люблю спасибо '
positive,'ermashev a збс на завтра дельце подкинули '
positive,'leshka bykov sashayau ахахахаххахха серьезно крааб d'
positive,'godblessxtina mika newton очень жду англоязычный альбом don t dumb me down magnets и come out and play уже заслушался когда альбом '
positive,'erik desler byadelhaid вычисление иррациональных чисел '
positive,'blackvirruss rt hotaimbat новый прокурор крыма такая няша http t co q htampmuq'
positive,'stegansova натуральность зашкаливает d http t co rmc sphpr'
positive,'y voronov скачать очень красивые темы для windows xp http t co agwnowvyjv'
positive,'shksecrets интерактив знакомств пусть к этому посту поставит лайк тот кто хочет новых знакомств или отпишитесь в комментар http t co wt x jzot '
positive,'zainullina rt gamayunov главное что бы летом снег не пошел d'
positive,'bjk o eren всем спокойной ночи '
positive,'buussee музыка для хорошего настроения '
negative,'sapsstan сбербанк надеется реанимировать платежную систему про http t co gfsidhfnav пока гром не грянет голова не работает '
positive,'prayforua rt revo ukraine веселые сепаратисты в харькове украина крым россия путин майдан харьков http t co jr b d dv'
positive,'jogan watson самая популярая фраза в киношках d'
positive,'monsterhonk пришла письмо от джефи рэджи уаав спасииб милости приятности как будет время напишу в ответ письмо http t co oftc xemxs'
positive,'nevzorov a usolt вставляй все '
positive,'shurph aleisiela ужасы вы какие то мифические рассказываете девушка '
negative,'alika где моё настроение '
positive,'zuguhehuheq будете у нас на колыме место в машине найдём '
negative,'solix жизнь боль когда размер твоей груди ноль '
positive,'safinaolga есть такие няши милаши которые всегда все портят '
positive,'martyrspring ri directioner тогда спасибо огромное ты классная '
positive,'milrayy swagdubiebah mistebiber не у меня не болят я сначала думала что они неудобные но ошибалась '
positive,'nesteroidd rt vera california вы еще в тренды выведите этот свой майонез xd'
positive,'belomorchannel neskle ахаха главное чтобы не о боже оппа мы так похожи эта судьба d'
positive,'my dear castiel xx rage честно честно как наше правительство d'
positive,'nasiba zakir rt acidmit представьте что было бы если бы люди вырастали в таких же пропорциях http t co ank jlzrnu'
positive,'elena mikheeva rt gorgadze shota хорошо что ваша страна это осознала господин экс посол вы не такие могучие ваша правда и слава богу http t c '
positive,'iougihujn dashulya ахахах хорошоо спасибо '
positive,'heybieberru если мой кот утром носится по квартире и не дает мне спать то я потом весь день хожу за ним и тоже не даю ему спать '
positive,'annpogodina всем привет от красноволосой девочки обажающей marvel и едущей первый раз на поезде в питер http t co fsqcjw fc'
positive,'tmdnn ну вчера я был на сольфеджио мы с ребятами сеней и веней договорились сдать экзамен первыми а с музлитр свалить так и сделали '
positive,'alina next prudaya ну да а то ты орешь как сука d будь спокойнее '
positive,'youuglyprince huntress yep обычная семейка мама папа брат я мать в банке работает отец в какой то фирме d а брат учится вместе со мной '
positive,'annaladukova счастье это когда просыпаешься а рядышком он '
positive,'enotovone мне кажется сегодня у меня будет лучший день в моей жизни '
positive,'ladaromenskaya averin maxim солнышко тепло доброго дня вам максим плодотворного дня хорошего настроения теплого зрителя '
negative,'draw a rainbow почему у всех все получается легко и непринужденно а у меня сложно да и вообще не получается к тому же '
positive,'hey save me kureiji yao voron a но знаешь куда надо идти в праге чтобы тебе понравилось на сто процентов d у них наверное лучший зоопарк в мире d'
positive,'kokovinalilya люблю тереться носом о носик своей спящей кошки '
negative,'lerkavalerija из всех и то ему и он еще из красноярска ну почему всегда так '
positive,'anny lihacheva крутая треня '
positive,'dezzy а когда ты будешь снимать видео не знаю http t co wnzyvp gcz'
positive,'sug no ysithibo mikerosoft кто где с радостью вручила бы и подарок но отложим до следующей пьянковстречи '
positive,'hutokejyrexi rt nopyrivudeg а сенник доступнее милей'
positive,'fucking fan my curses о как славненько все вышло d'
positive,'lrossenko на улице весна с удовольствием отмечаю что люди вокруг стали смелее некоторые даже в зеленых пальто '
positive,'nastyaz z ну типо это чтоли приятно http t co iaonkkioyv'
positive,'hedgehogchris rt kinopoiskru локализованный постер фильма студии marvel особенно енот http t co opk vyh'
positive,'trisaty p s не смотрела ну там в те часа вложили разные конфузные ситуации '
positive,'nailgabz ragozina nv всё познается в сравнении '
positive,'timaskellington новое видео смотрим ставим лайки и делимся с друзьями типичные уроки в школе учитель года https t co tfy evqq c'
positive,'athoslov rt barskiy s ключниковой здоровья и улыбок дорожу тобой всем сердцем http t co rll kjo j'
negative,'omich pigeon почему ты так говоришь да ты заебала уже я не хочу разговаривать с тобой спасибо хорошие у меня друзья '
positive,'dashabdr чейчас пожру и пойду гулять на набережную '
negative,'carlyflood мы пойдём за ней прямо сейчас ff follow'
positive,'coto max сижу на диване на трёх подушках ем изюм с сибирской клетчаткой сиропом и чайком слушаю witch house востанавливаю силы '
positive,'iruhaa чья бы корова мычала\nуже d ахахах'
positive,'potapova d мы типа классненькие чикулички http t co jxys vcx b'
positive,'toshit маме нравится гетлаки '
positive,'conficker asm teozard касса свободна следующий lol d'
positive,'simionovaz пришли в корейский ресторан здесь блин одни американцы d'
positive,'nasyka сколько всего купилии http t co ggkiews bq'
positive,'lyubayunkina самое классное это когда удаляешь человека из жизни а спустя время совсем не скучаешь по нему а только понимаешь что сделала все правильно '
positive,'soverry а вообще друзья дорожите сериалами или книгами они точно не предадут '
positive,'mrmr ururu как же мне нравится когда меня называют мелкой маленькой или малышкой '
positive,'d rty big asb люди спасибо всем кто добовляется в читатели я очень это ценю всем мир '
positive,'ankaa сегодня отправляюсь домой '
positive,'gerarciway завтра перекрашусь '
positive,'fyraguwelub однокурсники больше похожи на зомби команду чем на студентов '
positive,'milashkamalushk совсем скоро видео на канале а также недели каникул или неделя влогов ждите '
positive,'sofyamaneeva rt dburkoff всем маленького эминема в постель спокойной ночи'
positive,'sun anna marussia о о у тебя получиться не бойся '
positive,'nterentuha давно такого не чувствовал радует очень что меня попустило '
positive,'alina spivak очень приятно мои преимущества в привлечении клиентов http t co qqd fltzsy'
positive,'evakand rt adagamov gosha xenia sobchak это многим нравится укрепляет патриотическое чувство '
positive,'shurshic rt ariana ost планы на день грандиозные сегодня еду с нашей компанией в лес каникулы начались '
positive,'ildarkhisamov ashot ik поздравляю\nтеперь можешь залезть в духовку и превратится в мочу деда '
positive,'masturblaine rt mirata masturblaine а еще у него усы\nпусть весь мир знает d'
positive,'katie twr понравилась статья про то как правильно делать фотографии очень полезно http t co kbfpkfafs '
positive,'i lazy hamster надо подумать чем мне заняться на каникулах '
positive,'erbiy geelovecats а у меня игра не играет мою шоколадку сожрали '
positive,'kenshinreedus brusellss вот я на них теперь и ориентируюсь '
positive,'elgeredlo tupoynik какая ты жестокая d'
positive,'zhena tao rt ledenezz zhena tao толька попробуй удалиться опять а так спасибо дорогая '
positive,'sone ka kau kayrosenrot я лох по жизни d\nне упала в лужу так подвернула ногу и упала в сугроб d\nу нас лужи и сугробы d'
positive,'hyiznaet в детстве был уверен что пухлым людям зимой гораздо теплее чем худым '
positive,'m m wizard мое сердце разрывается '
positive,'say my though блин не знаю когда ехать или сегодня или завтра утром уже '
