@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'i had followers when i went to bed now i have what happen it better not have been any of my vip or maybe some non vip got mad'
negative,'i had a bad thought'
negative,'i had a freaky dream last night'
negative,'i had to postpone the photoshoot stupid wisconsin weather why can t it be sunny working out'
positive,'i has a huge pack of giant buttons amp a bag of doritos shinydan is fab oh amp he brought me coffee and is making sausage butty for lunch'
negative,'i has no followers to message to'
negative,'i has sazzy s cruddy disease'
negative,'i hate bad days '
negative,'i hate being offered an opportunity you know you can t take the right decision isn t always the fun one '
negative,'i hate budget cut it s not making me happy '
negative,'i hate fighting'
negative,'i hate how everything is so easy in os x but at the same time i love it osx'
positive,'i got a'
positive,'i got it nowww '
positive,'i got mail yay for mail'
negative,'i got mosquito bites all over is west nile still a threat d '
negative,'i got my hair confused with my curly noodles '
negative,'i got scolded by my mother via skype told me to go to sleep doesn t she know by now that her daughter is nocturnal '
negative,'i got sun burned bad at work '
negative,'i got the wrong damn monster ugghhh now i gotta go back to the shopette at like in the morning not pleased '
positive,'i gotta take a whiz lol'
negative,'i gotta work today'
negative,'i guess i see it differently jason told then he was removing the questions and andrew responds to that'
negative,'i had followers and i joined days ago they un followed me '
negative,'i had a feeling of impending doom amp then hear about this no good no good '
positive,'i had a wonderful day with o haight and thai food '
negative,'i had too many gummy octopus the gummy hurt my tummy'
negative,'i has to do the dishes '
positive,'i has veggies tooo lots of corm and peppers though and like carrots'
negative,'i hate being in love out of love in love hates it'
negative,'i hate germantown it keeps me from friends lols'
negative,'i hate it here i hate everything i don t understand why we only fight when my dads here anywho'
negative,'i hate it when they wake me up with a wrong number and my step dad vacumming every saturday morning '
negative,'i hate muscle spasms fuck you spasms http twitpic com e a '
negative,'i hate my job i want to fly a plane soon i hate my job i want to fly a plane soon http tinyurl com mm wod'
negative,'i hate packing '
negative,'i hate rain and people '
negative,'i hate songs that will never be my life '
negative,'i hate the rain it puts a dampner on my sunday i hope its gonna be sunny morrow we need the good weather '
negative,'i hate the scale '
negative,'i hate this family save me '
negative,'i hate watchin this episode boulton the stations tough guy left frightened and angry and in need of a hiv test after raid gone wrong '
negative,'i hate when my bf beats da dogs but i guess that the only way to teach these pitts '
negative,'i hate when my boyfriend has a bad day '
negative,'i hate work havent done much today im trying i have artists block cant draw '
negative,'i hate work i m so sorry aly '
positive,'i have already completed work on quot mechanisms quot that boredom now i have to study the map of africa tomorrow baseball its so cool'
negative,'i have an appt'
negative,'i have no hair left trying to book train to sheffield for sun anyone i m helping a pal fufill a dream to see beyonce stress '
negative,'i have one thing perfect going for me that i want i have one bad thing not going for me at all that i want more than anything in the '
negative,'i have something to say thats going to keep you from smiling'
negative,'i have that sad and disappointed feeling in my gut '
negative,'last day of weekend '
negative,'last day of year today boswells l '
positive,'last day to enter http tinyurl com r qhor'
negative,'last episode of buffy always makes me cryy'
negative,'last time seeing my kids of the greatest kids in the world '
positive,'last tweet for the night vote for goodemovement here http tinyurl com lv and with that same determination squarespace '
positive,'last tweet for the night vote for goodemovement here http tinyurl com lv and with that same determination squarespace '
positive,'laughter is one of the best things that god has given us'
negative,'laying in bed b c i have nothing to do '
negative,'leaving florida want to live there forever texan girl'
positive,'leaving for seattle in hours just one more day of work to survive'
negative,'leaving this hotel room sucks they upgraded up to a two bedroom suite oh well '
negative,'leaving tomorrow miss home mum s incessantly whining to go shopping i wanna stay home '
negative,'legs feel worse than they did yesterday '
negative,'less and less people have been partying lately '
negative,'lets get like icecream after to make u feel better '
positive,'life is a mystery lol freakin marriah lol blast off lol'
positive,'life never ceases to amuse me wouldnt want it any other way '
negative,'life sucks but it would suck a lot more if i didn t have the beautiful check yes gingerette to keep me company '
positive,'lifes complete all time low were a fucking mazing'
negative,'listenin to trey songs'
positive,'listening to ddlovato music you re a trainwreck but i wouldn t love you if you changed '
positive,'listening to metro station shake it remix quite good '
negative,'littleboxofevil we are just like that '
positive,'lol elieehinojas have you seen my new presentation '
negative,'lol teedramoses'
negative,'lola hurt her leg of course this happens the day before we leave '
positive,'lolz it sr tce tbe '
negative,'lonely lol i m so boredddddd'
negative,'long ride home and i am bored'
negative,'long week ahead another weekend off '
positive,'long week ahead'
negative,'lookin up strippin classes'
negative,'looks like i have to take the bus home tonight i really need a new car'
negative,'looks like villarreal might not be making it to the champions league next season '
negative,'losee magic'
negative,'lost a follower '
negative,'lost a follower lol'
negative,'lost my spot in front of the heater'
negative,'lots of pics of clebs in teeny bikinis at the mo'
positive,'love it'
negative,'lunch break wasted mins left to keep refreshing '
negative,'m is bummed i wish there was something i could do'
negative,'maaaann well least u dnt hav worry about this silly place nemore shansopink ooo gurl they drive me insane n here i hate rules'
negative,'i hate mondays '
negative,'i hate my job i want to fly a plane soon '
negative,'i hate the quot out of nowhere quot stuff '
negative,'i hate this'
negative,'i hate this goodnight lol http tinyurl com olyvhe'
negative,'i hate this job'
negative,'i hate thunderstorms i don t like the sound of thunder '
negative,'i hate today '
negative,'i hate waking up when you re in the middle of the best dream ever '
negative,'i hate work'
negative,'i hate you think you or talk you i don t like that now aunts b day'
negative,'i have a cold '
negative,'i have a headache '
positive,'i have a new pictureee i don t have face buuut it s beatiful aah the photograph is sara'
negative,'i have a sick posty today he has a headache'
negative,'i have a stomach ache and i think its from the ahi tuna i had at pf changs tonight something was just not right about it '
positive,'i have an idea im going to get a gun go to taylor l s house and kill him im a very bad girl x '
negative,'i have heartburn cheap pizza sauce'
negative,'i have never seen the abbey road thingy'
negative,'i have no deo left what am i going to doo i stink '
negative,'i have rehearsals today'
negative,'i have the flu i feel horrible roly please come home i feel bad'
negative,'i have to go back to work now not long till finishing time '
negative,'i have to start studying for finals'
negative,'i haven t start packing for a am flight fml'
negative,'i hope this gets better '
negative,'i hope you re okay lt '
negative,'i jinxed my good mood'
negative,'i juss wish hed talk '
negative,'i just bought the pack and so far only out of have worked out these dvds http www amazon com dp b tj m'
negative,'i just color edited photos in lightroom and used my external display and the color profile was wrong everything turned out bad fail'
positive,'i just don t know how to begin this twitter thing anyway'
negative,'i just found my pet bird pidge i was worried about her cos she likes to leave her cage and walk around cos she cant fly she died '
negative,'i just got a call form work saying more hours got cut'
negative,'i just got in the mood for a sad song boooo two thumbs down'
positive,'i just got song a lullaby by none other than thee infamous matthew xd i still can t sleep but thanks for the effort '
negative,'i just had a bad dream and now i m afraid to go back to sleep '
negative,'i just had to restore my iphone to its original settings wtf apple this sucks i better not lose everything '
negative,'i just hit my head gettiing into the car'
negative,'i just missed out on the hat pricing minigame i hope i catch it next time '
negative,'i just ran out of my favorite cologne who wants to buy me some more '
negative,'i just realized i miss dangggg'
negative,'i have to be at school for in the morning '
negative,'i have to go to my sisters now to look after vada so im not going to be able to talk properly to anyone for a while '
negative,'i have to miss out on the nashville night at least there s a grease double feature on tonight haha'
negative,'i have to wake up early morrow boo first stop starbucks'
positive,'i have twitter on my phone now'
negative,'i havee to get up at tomorrow blehh '
negative,'i heard thunder amp i think someone s upset at me because i m a str up blunt person i need some advice on how not to be so blunt ha '
negative,'i hope everyone is ok '
negative,'i hope you re ok enchantedmurder'
negative,'i hurt my wrist some how this morning and it really hurts '
negative,'i hurt so much i wish i never went outside yesterday'
positive,'i joined twitter january daayyuuummm i thought it would have been in like april lololol hi mom '
negative,'i just dont understand '
positive,'i just found actually affordable star trek tos action figures online kirk'
negative,'i just found out of my gold fish died i named them gerard and mikey ok tomorrow i am getting new fish'
negative,'i just found out that california is a bust this year oh well next year it is'
negative,'i just got crop dusted '
negative,'i just got shouted at '
negative,'i just heard skins music and wants skins back on '
negative,'i just need an opportunity '
negative,'i just realized i missed dangggg'
positive,'i just ruined th twilight book for my mom'
negative,'i just wanna feel better now i m freezing '
negative,'i just want to crawl in bed with some cough drops'
negative,'i just want to sleep for once'
positive,'i keep forgetting it is he apprentice final tonight then i remember and get very excited '
negative,'i keep posting songs here and no one ever listens i can tell jeez it s tough being an unsuccessful songwriter '
negative,'i killed my dill plant again why does this happen with dill it is doing great then suddenly it s dead http tinyurl com mlh f '
negative,'i knew this would happen i d start feeling really ill and wouldn t be able to sleep it s exactly the same as what happened friday gt '
negative,'i know twitter s not going to bother coding much for ie '
positive,'i know right lol'
positive,'i like feeling this way'
positive,'i like to be freelance'
positive,'i like you more'
negative,'i looked like i ve a needle poked through my nosey '
negative,'i lost two followers'
positive,'i love being a fake rebel mmm kinda hungry anyone want to do something '
positive,'i love david archuleta xd i reaaallly want to see him in concert '
negative,'i love him so much but our views are so different '
positive,'i love how you re playing with different styles'
positive,'i love love love my bff jazzmin marie evans the convo we jus had whew we shld hv a tlk show lmao'
positive,'mac amp cheese and a movie'
negative,'makes me a little weepy'
positive,'makes my heart smile real big â http blip fm qnjr'
positive,'making dinner today and then going to work hopefully tonight will be as good as yesterday '
negative,'mammoth cave here i come '
positive,'man looking at my cousins only remind me how old i ve gotten lol'
negative,'man'
positive,'managing it people is like herding cats'
negative,'may just said i m the more boring person ever '
negative,'mayfield psychiatric hospital '
negative,'me and my mom s cars were broken into i feel violated '
negative,'me has finished my hot chocolate now but my lappy is burnung my leg and am too warm xxx'
negative,'me is bored someone im me or somethin aahh '
negative,'me perdi el concierto de the kooks i fell so bad'
positive,'meagan good fansite follow us '
positive,'meebo is awesome '
negative,'meeting fell through until next week'
negative,'mega downpour its go mins to stop or no coaster for me '
positive,'meh eating grapes and watching pounds had fun today playin mini golf with richie'
positive,'merisha got a scholarship '
negative,'mia my sinful hat '
positive,'michael sheen gt http bit ly dcrg beautiful man '
negative,'miley didn t win best actress or whatever'
negative,'mish is trying to get me into manga d'
negative,'miss him so much wish i had more time to spend wit him '
positive,'miss you'
negative,'miss you nath xx'
negative,'missing all time low '
negative,'missing the evelyn she is out having a good time good for her good night good folks '
negative,'mm alright'
positive,'mmph gonna read for like half an hour prob or so actually xd and go to bed night '
negative,'modern history homework siiigh'
negative,'mon morn and i hav the biggest headache everrrrrr roll on wks already x'
negative,'monday night is usually cougar night at high noon saloon where the heck are all the cougars '
positive,'more star wars humor http bit ly fuan'
positive,'morning media exam x'
negative,'mot didnt go v well'
positive,'moving crap into the house now well i would be if all the traffic lights werent out scary driving '
negative,'must try to raise some funds to get better computer present one like me worn out also need a publisher literary agent '
negative,'my aching body '
positive,'my adopt a puppy http yfrog com wddej'
positive,'my advice is not to inquire why or whither'
negative,'my arm burns'
negative,'my back is killing me my damn chest needs to be reduced asap ugh '
negative,'my back really hurts'
negative,'my boyfriend is gay '
negative,'my boys are rowdy now that dad is home we ve been having lots of fun amp making lots of noise but'
negative,'my bro isnt here yet what to do '
negative,'my brother left me for the day now i am here by myself'
negative,'my coffee went cold'
negative,'i just realized that wordcamp dallas is happening the exact same weekend that apollocon org is drat '
negative,'i just received my g viola exam and its well disappointing '
negative,'i just recieved a text from the bf saying quot whats ups babys quot haha jerk quit making fun of me '
negative,'i just saw a bunny outside and i thought it was my cat i hate this '
negative,'i just saw a huge spider crawling on my wall'
negative,'i just saw a squished kitty outside my gate i feel sad '
positive,'i just saw the hottest thing ever'
negative,'i just wanna cry i have so much work do '
negative,'i just wanna sleep my eyes hurt my nose keep cloggin up i m getting a headache n of my nostrils amp my throat is dry '
positive,'i just watched my son be promoted to a red belt karate class cute and exciting '
negative,'i just went to take a sip of my tea'
negative,'i kinda miss my dad this is lame with no one to feed me lil pieces of cheese lonelycheesebunny com'
negative,'i kinda wanna go back out womp womp'
negative,'i knew it you hated me all along lt '
positive,'i know i m a syllable whore'
negative,'i know longer feel the same for you lt '
negative,'i laid down for a little bit and fell asleep so much for the movies '
negative,'i left my phone lser loser house'
negative,'i left my yearbook at home '
positive,'i like how you can change the colour of stuffs on bebo amp how you can do the underline'
positive,'i like it when things work like they should i was expecting this upgrade to break something bigtime '
negative,'i like katie wirth without brendon tooo'
negative,'i like to eat out a lil too much i guess i just like being served after a crazy day work i need a frequent diner card lol eeeek '
positive,'i like you so much better when you re naked '
positive,'i loove the songs of david archuleta '
positive,'i love getting off work '
negative,'i love it tho lol http blip fm nrn'
positive,'i love my fly with me friends'
positive,'i love singing along with my baby our favorite song is the best and sex was delicious lt hahaha'
positive,'i love you'
positive,'i love you you know who you are '
positive,'i love you jef ivey is a bastard save me '
negative,'i maybe in for tonight on my last real weekend home mad i can t turn off this location shit on ubber twitter'
positive,'i meant i ve been thinking what is there to say to such a great nation only that they remain united as they were before '
positive,'i might get in trouble for this but abby doesn t count '
negative,'i miss nevamk'
negative,'i miss pppamp'
negative,'i miss all my babies back home someone cuddle me via esp '
negative,'i miss bro ceci rip bad things keep happening to me '
negative,'i miss mikey '
negative,'i miss my edward '
negative,'i miss my iphone'
negative,'i miss my iphone i wish it was friday so much '
negative,'my cornflowers have all drooped i hope they survive '
positive,'my cuzdem juss joined '
negative,'my ear buds for my ipod broke the left one doesnt work and the end of the wire thingy is comming out'
negative,'my ear just started bleeding'
negative,'my earring is infected and hurts so'
negative,'my entire family forgot my birthday this year '
negative,'my family is traveling to machala city i m alone at home '
negative,'my foot s asleep it won t wake up rawr '
positive,'my girlies are going to be here in approx hours road trip '
negative,'my grandmother decided to pick me up with my mom my car reeks '
negative,'my head hurts '
negative,'my head really hurts '
negative,'my heart hurts '
negative,'my heart is breaking for my little monkey '
positive,'my hoodie came today thank you christopherdxs'
negative,'my house needs to be cleaned and i don t even know where to begin '
negative,'my jb cd didnt come today '
negative,'my last post didn t work iphone would make me feel better about my exam squarespace'
negative,'my left side senses are not working water in my ears '
negative,'my little baby deer following me around in dalaran says quot unknown s pet quot and then wow crashed i guess i should get up anyway '
negative,'my little man is looking less like a baby and more like a toddler every day tear '
positive,'my man is home '
negative,'my mario and yoshi tshirt is all dog hair covered'
negative,'my mate now has sims talk about trying to kill me '
negative,'my mom just offered me a klondike bar'
positive,'my mom likes milow s version of ayo technology it s a good thing she doesn t have a clue what it s about '
negative,'my moodswings'
negative,'my mother left today she is going back to oklahoma never lived in another state without my mom its weird i m gonna miss her '
negative,'my mum called me crazy omg bradie webbbbbbbbbbbbbbbbbbbbbb'
negative,'my mum doesn t learn her lesson'
negative,'my mums drunk already'
positive,'my new wallpaper is lxlight based from deathnote if you didn t know gt lt quot '
negative,'my palm wouldn t connect to the laptop errrrrrrr'
negative,'my perfect work of art on my hand has smudged poooeypoopoo '
negative,'my phone isn t working so i haven t been able to update my twitter all day '
negative,'my pic isn t right in tweetdeck after all that trouble of getting that pic up'
positive,'my prom dress please excuse the horrible lighting http twitgoo com daus'
negative,'my ribs hurt'
negative,'my scrivner update erased my old project files and of course'
negative,'my shoot for popstar is cancelled shoot now what ohh ik i get to see mitchelmusso tonight at his concert tonight at wooo '
negative,'my shoulder hurts '
positive,'i love morning calls from my baby amazing way to start off my day lt '
positive,'i love my parents they already bought me movie studio and they are still getting me a camera and they got me the t swift tickets '
positive,'i love south america '
positive,'i love talking to people that i love'
negative,'i love u bro thanks for all the memories saran wrap'
positive,'i love weddings http twitpic com si o'
negative,'i love you'
negative,'i love you so much'
positive,'i love you '
positive,'i loved today'
negative,'i m really disappointed my brother isn t coming day morrow he will come i hate myself when i misunderstand things'
positive,'i made practically every biblical question in re up'
negative,'i might not walk and go to the dance if you dont have all your books turn in you cant '
negative,'i might quit'
negative,'i miss borris skippy from batemans bay but i do love my sarah charlie sock slap '
negative,'i miss having that sos lol oh well someone else ll come along loll'
negative,'i miss having tweets on my cell'
negative,'i miss him already i won t sleep tonight i know it'
negative,'i miss him so much '
negative,'i miss jackb my phone jackbeef not jack bararkat if i met him and he leaves i would miss him but never met him probably never will '
negative,'i miss mi hermana'
positive,'i miss my friend '
negative,'i miss my megan already and i may or may not have already cried '
negative,'i miss my shawnie amp my baby '
negative,'i miss my sister i hope this week goes by fast '
positive,'i miss nm awww good times '
negative,'i miss u mum so much i wish u were here because u r the one i would be talking about andrew right now '
negative,'i miss you to virnisha '
negative,'i miss you '
negative,'i missed my th update and didn t put anything special ready for bed what kind sh is that maybe the th ll b better p'
negative,'i missed the listening party '
negative,'i misss youuu '
negative,'i need a good moan and hug'
negative,'i need a trophy shelf we have too many for the top of the dvd shelf '
negative,'i need another week of spring break you have no idea how much i dread going to school tomorrow'
negative,'i need desprate help tireddd and now gotta do blooming ict '
negative,'i need me a pick me uppp just wasted almost hours on a dumb page that didn t even end up working at all ugh story of my life lately '
negative,'i need some different medicine and some food plz thnx '
negative,'i need some more time from work '
negative,'i need to cheer up argh i hate it when i m like this '
negative,'i need to stop settling for less as of right now seriously stay the fuck away from them spend all your money on shit that you want '
negative,'i need waffles '
positive,'i never thought the word quot randomly quot could be so funny until my husband just said it cracking up haha goodnight all be blessed '
negative,'i miss my laptop'
negative,'i miss my phone '
negative,'i miss my sisters alot and want them to come home soon i don t like being alone'
negative,'i miss the seniors already last day of school'
negative,'i miss the suspense of waiting for the harry potter books to come out best books ever too bad the movies suck i ll still see though '
negative,'i miss trixiee and monica '
negative,'i miss you'
negative,'i miss you alot please be safe i dont care who you are in the morning just be safe lt sorry had to get that out '
negative,'i missed the game'
negative,'i missed the second annual zombie walk in chicago'
negative,'i missed two friends weddings this weekend and i m super sad and i miss my best friends and i could keep complaining but i won t '
negative,'i misssss you'
negative,'i need a firewire drive'
negative,'i need a guy '
negative,'i need my handy dandy shooting hat i think that it should play a bigger role in my life the hat'
negative,'i need my study buddy this isn t working out '
negative,'i need some friends'
negative,'i need to find another series of books to read ahhhh kellan lutz is so damn hot i m thinking of having a kellan marathon of movies '
negative,'i need to get rid of my bad habits '
