@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'can t sleep and have an exam tomorrow oh no '
negative,'can t sleep watching royal pains impressed http royalpains usanetwork com '
negative,'can t sleep but oh well'
negative,'can t sleep have to be up at in the am boo go to sleep flor '
positive,'can t wait to come home '
positive,'cant wait to see eric and lauras house '
negative,'cardinals lost again '
negative,'catching up on last weeks greys i miss when it was awesome '
positive,'catching up on some work looking forward to going out night '
negative,'cavs fizzled'
negative,'cavs lost why magic will lose easily though'
negative,'cheer up shan '
negative,'chili s doesn t do the awesome blossom any more '
negative,'class is boring'
negative,'cleansed my face amp was reminded y i m a winter not a summer i hate the sun my face is so sore my everything is so sore '
positive,'click on my name amp go look at my profile '
negative,'climate progress'
negative,'clouds rolling in'
negative,'clumsy ol me left an awful scratch scar on my nose while attempting to adjust the googles and freestyling at the same time '
positive,'cocoa pebbles at midnight xd'
negative,'college is over'
negative,'collingwood are playing shiteeeeeeeee atm comeee on boysssss '
negative,'columbus crew'
negative,'come on appstore approval its been almost hrs p lol'
negative,'comfort foods shall be the death of me there is dire need of eating less chocolate cake n getting more beauty sleep '
negative,'company is offering nd round of vss rif '
positive,'completo just as the bell rings'
negative,'confused '
positive,'coolness http yfrog com atmfj'
negative,'couldnt go with ashley'
negative,'cousin not coming because of her senior project which isnt due for another fing weeks amp its just an art project ridiculous '
positive,'cracker night dinner at tgi fridays and the cinema it s gonna be good to awake up without a hangover mrw tattoo mrw '
negative,'craig s a cokehead'
negative,'crap day feel sick and my phone has the battery life of'
positive,'currently getting dressed for ballet yes i am sitting here in a leotard'
positive,'da baby sleep now my gosh now its time me get sum rest b she gets up around am '
negative,'dad is leaving and wont be back til the wedding '
negative,'dad left for turkey already'
negative,'daddy passed away june '
negative,'dag just when i decide to throw that freak em dress on'
negative,'cramps fuck you ugh asdfghjkl in so much pain right now i should go eat a banana http tumblr com xzr wz ez'
positive,'cubase is working oh my god'
negative,'curiousity killed the cat so much for wishing for the dream job '
negative,'currently at tajur boo boo i m hungweey '
positive,'currently enjoying the tonight show i ve missed my conan lt '
negative,'cuz frankie is going swimming '
negative,'d s gt lt what lt '
negative,'dads in the hosptal stupid bees '
negative,'dammit'
negative,'damn i have a cold '
negative,'damn it twitter update me '
negative,'damn thuderstorms woke me up wish my bebe was here with me i love you richard'
positive,'dancing no more tonight i m exhausted '
negative,'dang i feel like shit and those quot above the influence quot commercials really grind my gears '
negative,'daniel powter bad day http bit ly ezauu i m not at coldplay nite in nash '
negative,'darn i just found out im getting one of my tooth pulled out tomorrow'
negative,'darn i forgot to bring a fork to work today now i m eating my salad with coffee sticks '
negative,'david eddings is dead i hope he died believing he d gotten that one story finally told '
negative,'david tennant is dating again i thought he was saving himself for me when will i meet some tall dark scotsman to romance me '
negative,'dear all'
negative,'def feelin a way jus found out a guy my lil brother grew up wit died niggas shot him at a party n gone smh stop the violence'
negative,'demi is going on tour'
positive,'demi lovato is comming to london so is miley yay you lot will see me there trustttt mee still want to know what time itunes gig starts'
negative,'dentist later'
positive,'designing away for f s homepage'
negative,'did god give up on us '
negative,'did i miss the hov track smh i see mad twits about the hov shit '
negative,'did you guys hear about the airplane crash scary '
negative,'didn t bring connector for camera on trip saving new photos will have to wait another week '
negative,'didnt calld dad'
negative,'didn t do so well on the job today made but i learned some valuable skills at the field manager meeting today '
negative,'didn t get an award but i did get recognized by all the seniors they said that they are going to watch the plays because of me '
negative,'didn t get my halo halo but instead have an udon soup to go '
negative,'didn t get to meet bachmann'
negative,'didnt sticth today cos was reading on wattpad lol'
negative,'did t have proper food from morning on liquid diet citrus in breakfast amp apple shake in lunch missing home food'
negative,'i just want my compositions back i was going to work on a waltz lullaby stupid gremlins '
negative,'i just woke up but i wanna go back to sleep'
negative,'i keep getting errors on iphone and it saves okay online but i see nothing'
negative,'i know i know'
negative,'i know it could ve been a lot worse but a broken ankle is still enough to worry me '
negative,'i like the emo boy in hollyoaks sad'
negative,'i look like a freakshow the beautician waxed my eyebrows into oblivion '
negative,'i look so beautiful today lol in my dreams and yet there is nobody around who wants to do anything '
negative,'i lost my charger last night '
negative,'i lost my book while i was sleeping who does that '
negative,'i lost two kids at youth group tonight no joke '
positive,'i love dirk and his points from tonight now if he could only realize he was meant to be with me '
negative,'i love him'
positive,'i love my friends and cant wait for church tomorrow im up up up right now this happens frequently '
positive,'i love my momma lt '
positive,'i love shortstack especially shaun hehe but bradie amp andy r gorgeous too '
positive,'i love talking to you even if its simple words '
positive,'i love the download fest '
positive,'i love you'
positive,'i loved the new calf'
negative,'i make nonsense jokes that make pain to others '
negative,'i may have diabites i cant spell it but yeah '
negative,'i may not get to keep my engagement ring may have to switch it not fair'
negative,'i miss bby v want to see her now '
negative,'i miss direct tv i could be watching the cake boss now or already watched it '
negative,'i miss guild wars i still haven t touched the most recent one it s just sitting on my desk skylar alanine will get some action soon'
positive,'i miss kelli but i m glad she s having fun fun saturday night goodnight i miss jeffy '
negative,'i miss my boys '
negative,'i miss my brycey alreadt oside bound '
negative,'i miss my cell phone '
negative,'i miss my friends'
negative,'i miss my leddy boo '
negative,'i miss the days when i was the starfish to his sponge'
negative,'i miss us miss the old times with the guyz '
negative,'i miss you where are you d '
negative,'i need a hug'
negative,'i need a money'
negative,'i need a new ipod this freaking thing won t sync anymore anywho hoping the magics make a run for the w '
negative,'i need a phone missin da crackberry rite now'
negative,'i need followers if you want satellite tv on your pc'
negative,'i need ktv '
negative,'i need my car fixed'
negative,'i need someone to comfort me'
negative,'i need study a lot'
negative,'i need you more than you need me and this hurts paige '
negative,'i neva knew gettin an internship was this unpredictable'
negative,'did t have proper food from morning on liquid diet citrus in breakfast amp apple shake in lunch '
negative,'diego makes tori sad that she fails anti depressant pills ftw not '
positive,'disneyland was great got to go and pick up the kitties in a minute '
positive,'dodgers are doing good today dodgers outs'
negative,'doesn t have a phone '
negative,'doing my chem pre lab '
positive,'done with benjamin button'
negative,'don t feel like cooking '
negative,'dont get to see my boys tomorroww im sad'
negative,'dont let me down'
negative,'don t you hate it when you iphone battery dies on you'
negative,'dou guyz even c me here '
negative,'down'
positive,'dreams do come true '
negative,'driving to school without justin texting me what a lonely morning'
negative,'dumb kyle i him but doesnt have me on his updates'
positive,'eatin cereal'
positive,'eating food hahaha'
positive,'eeep i love her so glad she s around hannahh you said you d text you never didd '
negative,'ehhh startin to think this is not for me'
negative,'either my video card died or my dvi cord went down the drain '
negative,'english tomorrow breaks down '
negative,'english'
positive,'enjoying my last days of summer gt sigh lt '
negative,'equals sad in case you were wondering '
positive,'err y am i still awake my birthday is june th woo hoo '
negative,'eurgh silly sick silly cold silly tired needs her stuff back '
negative,'even the hoff can t bandaid the scar left by diversity winning and not the father son dancey team '
negative,'every boy ive never met anyone as cold as them well some boys'
negative,'every number'
negative,'everybody hates vinde '
negative,'everyone from home is going to the beach today amp i m stuck in philly'
negative,'everyone hates canada no mileycyrus and no mitchelmusso who wants to road trip to fargo to see mitchelmusso cause i sure am '
negative,'everyones going on holiday and im left on my loansome for like the year in a row tis crap to be soo skint stuck in shitty scotland'
negative,'exams how i hate exams in the summer its not fun not at all beach i miss you lt '
positive,'excited for toms shopping '
positive,'faster faster show on th in brunswick'
negative,'fed up and upset i need some good nosh down me and a cuddle from a lovely boy with messy hair please i need a night out too '
positive,'feddy won woop woop must compose myself now in preparation pour le finale d apprentice later way too much excitement for one day '
negative,'feeling a little under the weather today '
positive,'feels like a giggly school girl '
negative,'fifa ticketing just times out seems like my ticket chances are getting less and less '
negative,'film not on till '
negative,'damn it '
negative,'damn watchin spidey man tears it touched my soul lol'
negative,'damn wendy s commerical got that damn song in my head '
positive,'damn you mobbing deep'
negative,'damn'
negative,'damn'
negative,'damn this kinda sucks more than i thought it would probably not gonna sleep '
negative,'damn i miss you '
positive,'dance flick was hilariouss '
negative,'dancin todayyy '
negative,'dark angel is so cool its unfair i m gonna go cut myself now '
negative,'david must be hospitalized for five days end of july palatine tonsils '
positive,'dear driay lol emo kid god this so brings back merions ha year '
negative,'dear god '
negative,'delivery from aussie farmers didn t work the pity of living in a big apartment complex wished i had a house to use their services '
positive,'design with humor escape key on the run http ow ly dft'
positive,'despite my last tweet'
negative,'destiney is out though megan is still my favourite'
negative,'detroit won the first game with a score of red wings lead series '
negative,'devistated'
negative,'did not win my w and y tix i am determined excited for tonight yardhouse with my favesss one week '
negative,'dident die from the tornado ohh well lolâ '
negative,'didn t realize this was happing sighed and it went all over so much angst that i sigh blood http tinyurl com kt fm '
negative,'dis aint gud a heatstroke '
negative,'disappointed the cavs '
positive,'discussing the importance of ed westwick amp chace crawford with mia '
positive,'disneyland fireworks '
positive,'do you want love or do you want fame'
negative,'does any know wut time its sposed to rain '
negative,'does anyone know how to treat a bug bite on a dog '
negative,'does neone know what is the exact procedure of getting a ds issued and whether it costs for a summer intern '
negative,'doesn t have contacts on amp can t see '
negative,'doesn t know what to eat what would you eat on very sensitive stomach after being sick '
positive,'don t ask and if u do you will regret it alot'
negative,'don t feel good'
negative,'dont go i got luv for my th follower lol rashagirl '
negative,'don t hope you ll be disappointed'
negative,'dont know how im goin to go on i cannot sleep i keep thinking of her '
negative,'don t know why i bother'
negative,'don t make fun of a concerned friend '
negative,'don t wanna think about cheating my bf is going to vegas this weekend i decided not to go '
negative,'don t want to do all the housework tonight '
positive,'dream house '
negative,'dropping my mom off at the airport'
negative,'dt exam tomo doing revsion now '
negative,'i never get direct messages must not be exciting'
negative,'i no feels good today'
positive,'i now remember why ms janet jackson is in my top '
negative,'i only wanted him to wish me happy birthday so much for remembering its called facebook these days '
positive,'i oove you bahaa'
negative,'i posted too early san jose just scored '
positive,'i really hope peter facinelli wins his bet '
negative,'i really wanna go home i hate working late '
negative,'i really wish i could have kept that kitten someone just picked it up it will have a good home with no mean cat hissing at it '
negative,'i sat on my chocolate truffles so much for saving them for to night tear'
negative,'i see how it is'
negative,'i should have picked that dog up oh no someone go on the freeway off near bob hope and rescue the cute black dog'
negative,'i shouldn t have came its not the same without my best friend tootsiiepop i m real y all'
negative,'i shouldn t miss you gt lt '
negative,'i slept for maybe an hour or two even though i tried so hard to fall asleep cause i need my rest '
negative,'i so don t like going to the dentist'
negative,'i still cant find my phone '
negative,'i swear to cheese amp crackers songzyuuup is in detroit like every months amp i never get to see him i swear this blows monkeyballs '
negative,'i think i gain another kg'
negative,'i think i need a drink'
negative,'i think im going to bed now sooo tired nitey nite '
positive,'i think its a good day'
positive,'i think its work time'
negative,'i think my friend has swine flu for real he s in the hospital '
negative,'i think my trachea is infected again '
negative,'i thnk ima cry i feel rlly bad'
negative,'i thought i made some progress nope'
negative,'i totally know how you feel'
positive,'i wanna be like you demi '
negative,'i wanna crawl in a ball '
negative,'i wanna vote for miley cyrus and i cant i wanna live in the united states now '
negative,'i wanna watch the new ep but of course it s ppv put it on the pay members page too please matt '
negative,'i want all my friends back via mikejones as do i happy for you mike '
negative,'i want an unltimate maing room free astros xd'
negative,'i want baja california starbursts for some odd reason '
negative,'i want iphone os how much longer must i wait me eating french toast yum yum yum'
negative,'i want my casanova amp clopin '
negative,'i want summer love please lorddd lol im so patheticcc '
negative,'i want the ham sandwich now'
negative,'i want to b happy n content tell me hw http tweet sg'
negative,'i want to but i can t '
negative,'i want to enter in my old my space '
negative,'i want to get away '
negative,'i want to get out of sm riiight now it is draining my soul'
negative,'i want to go home get in bed eat soup watch friends season all day i feel like crap'
positive,'i want to go to the teen choice awards '
negative,'i want to move so fucking bad i hate it here i wish i never bought concert tickets because now i can t move as soon as i want '
negative,'dude bringing up memories now'
negative,'eden missed a turn and then drifted it was so damn scary '
negative,'ehhh bad day'
positive,'elaina and sarah are over'
negative,'electricity is out '
negative,'eliminated me kqs sb x ako co with a king in the flop '
negative,'em chï n cï i trï nh english c a th ng ar quï '
negative,'empty nest literally my fiancee s i hope they re still around they were so cute amp i miss them '
negative,'england what the hell cricket t '
negative,'enough said '
negative,'eshoot canceled it s storming and raining in tampa '
negative,'europe cruise mite be cancelled there was a fire that happened on our ship my summer is officialy ruined '
negative,'even poirot is not making my head feel better '
negative,'even worse than i thought '
negative,'ever since my brother got married'
negative,'everybody has jobs i am going to be the only one without money '
negative,'everybody that has my number and my bbm my phone is not working so will be getting a new phone on thursday this sucks'
negative,'everyone deserves to be forgiven '
positive,'everyone have an awesome wknd yay for sunshine '
negative,'everyones just set to quot away quot on msn nobody to talk to '
positive,'everything went as planned now i have many many many new souvenirs from herschel and planck '
positive,'everythings so fucking chilled atm loving life right this minute ooo dj am and trvs ayeeeeeeee i think sooo fix your face ftw '
negative,'exams suck'
negative,'exams '
positive,'excellent morning trying to take in the fact that theres only more week left of school quot '
positive,'excited about purchasing my new macbook pro should be here in a few days'
positive,'excited dont think i will sleep tonight '
negative,'failed my psychology class last semester i don t know if i want to go back in the fall now wow that s depressing and whats even more'
positive,'fallen leaves'
negative,'fantastic it s probably cause of the messaging last night morning '
negative,'farm town isn t connecting for me and i have crops that need to be harvested fb'
negative,'farrah fawcett has passed away '
negative,'farrah fawcett one less charlie s angel but one more angel for god'
positive,'fbi terrorist attack on golden gate bridge may have been green screened http bit ly hdexd via theonion '
negative,'fcked thing up for good no '
negative,'feel like crying fucking bitch stealing my family'
negative,'feel like shit choked on something last night amp now throat amp chest ache amp headache chicken noodle soup'
negative,'feel sorry for him'
negative,'feeling sad that rapidshare com acct has bn expired fb'
negative,'feeling very down this friday morning i hate when i have time to think i just get myself down sigh'
positive,'figuredd out how to edit profilee amp levi youu dont need to do a calorie diet s'
positive,'final destination has a release date august st '
positive,'finally a good mood '
positive,'finally got my fmc tickets in the mail yeeeeeeeeeeee'
positive,'finally linked my fone twitter'
positive,'finally i finished a new item in my striped colorful knitted line want to see it gt gt http bit ly uztpt'
negative,'finally lol but piccckkk mee uppp '
negative,'find it yet '
negative,'fine i should be anyway see you at the th quarter '
positive,'fingers crossed another enjoyable night cause of someoneeeee'
positive,'finishing up my midterm project for web publishing class amp waiting to go over zachs house '
negative,'finn fell of the balcony'
negative,'first uni exam tomorrow '
negative,'fix my puter its taking a dump '
positive,'flordia and stellarkartband where do u send in the pictures of the shrits saw ur update on facebook '
negative,'flower died '
positive,'follow me'
positive,'follow me on twitter http bit ly p i h'
negative,'food poisoning '
negative,'for once cant i be number one'
negative,'forã a meadd http meadd com adrianoshevchenko '
negative,'forgot about my spanish essay hopefully'
positive,'found a place to buy secret agent sam now where to get it for free '
negative,'free movie was sold out wtf '
positive,'friday i ve caught a cold how rubbish is that at least i ve got the whole weekend to spend in bed '
positive,'friday plus'
negative,'friend s emailed me a list of signs you re middle aged woman and i relate to incl forgetfulness so i am now becoming my mum'
negative,'from ncavp s report '
negative,'from seeing all my koreans buisnesses failing '
negative,'fuck it'
negative,'fuck overtime '
negative,'fuck that'
negative,'fuckin ugh '
negative,'fxcking tired and sooo cold'
negative,'gdocs letting me down not saving and not sharing one more go '
negative,'get better friend it sucks not to be able to taste so sorry'
positive,'getting close to k followers i feel a chocolate party coming on you are all invited '
negative,'getting er done hrs of work behind me not sure how many left in front '
positive,'getting ideas for my room revamp '
positive,'getting ready for school after i print out this song'
negative,'getting ready for work def should have stayed in last night '
positive,'getting ready to go on a date '
negative,'gettn meds for my baby he s got a stuffy nose and now a cough his st time getting sick'
negative,'gig was awesome am exahausted and so dont want to revise boo hoo '
negative,'girls are so mean now a days damn'
negative,'git version of gnome shell broke compiz still get nice clutter effects though '
positive,'glad i could help or not depending on how much you spend '
positive,'glade you liked it i ll be over in a few minutes'
negative,'i want to shop http tweet sg'
negative,'i want to take pieces of the past and bring them to the present things would change a life without you'
negative,'i wanted taj to win'
negative,'i wanted the cavs to win it all defense wins the game cavs i don t like loosing and i know this is alot of pressure on bron '
negative,'i wasted more than a roll of film '
negative,'i will txt you when i get back from oc maybe we can do something ill make you feel better na mean lol jk'
negative,'i wish he knew how much i miss him '
negative,'i wish i could play guitar my guitar i got a few christmas s ago is collecting dust i need to learn haha'
negative,'i wish i lived far far away'
negative,'i wish i was famous '
negative,'i wish i were there '
negative,'i wish it was summer time '
negative,'i wish mark was here'
negative,'i wish paramore won for best song boo'
negative,'i wish this was easier '
positive,'i woke up lol '
negative,'i won t feel guilty and like i should be revising stuff after today'
negative,'i work the next days'
negative,'i have to start work tomorrow '
positive,'icant stop smiling especially thinking of the time we ran to the train '
negative,'idk why i m so sad i need to somone right now '
negative,'ii cant beleivee the ppl that imm losinng '
negative,'i ll be leaving home tomorrow '
negative,'ill deff be going up early on tuesday will you what time at '
negative,'i ll get home like pm today it will be a long day no hangover just my body is drain out n my legs hurt i m dehrydrated'
positive,'i ll get my son tommi to visit at me tomorrow from oulu so nice '
negative,'i m a sad panda today i want a slurpee damnit '
negative,'i m about to turn down a great job offer in la raise'
positive,'im almost done with this portrait woo hmm maybe i should draw andrew bisante with my new pastels '
positive,'i m back online '
positive,'im back'
negative,'im being attacked by a moth its scary stuff haha '
negative,'i m being confused '
negative,'i m board b and happy for tomorrow'
negative,'i m bored bored bored again and developing a headache and i want a piece of carrot cake mmm'
negative,'i m boreddddd rain rain go away '
negative,'im buzzed and followed friends to punk ass bar'
negative,'im crushed'
negative,'i m depressed about the cavs loss now i m checking out the da vinci code for the first time '
negative,'im dying of thirst and i wish i was in a large body of water somewhere in hawaii anything with clear water actually '
positive,'i m exactly where i want to be '
negative,'i m exhausted having pasta soon'
positive,'im followin demi she rocks'
