@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'miss me wee tobs alreadyy have fun in france dont leave me for to long pall i lovee lovee lovee you l i also love juju portsmouth yn '
negative,'miss my little monster'
negative,'miss my phoneeeeeeeeeeeee aghh '
negative,'miss texting '
negative,'missed both days of quot how it ends quot def there in spirit'
negative,'missed the anarbor show because i forgot what day today was ughhh sick'
negative,'missin my boys rip casey amp amp michael'
positive,'missing my girls in northern cal'
negative,'missing my grandma'
negative,'missing the mds amp w '
negative,'miyazaki tickets sold out in a half hour and i didn t get one '
positive,'mmmm'
negative,'mom goes home this am which means i go back to work in the pm vacation is almost over '
negative,'momma left to the flea market without me '
negative,'monday loking forward to it'
negative,'mono is the worst '
negative,'moon book but it got away'
positive,'mooooarning or good evening or what ever hahahahahahahahahaaaaaaaaaaaaa haaaaaa haaaaaaaa ok thats it '
negative,'mornincrew hates me and i dont like it'
positive,'morning'
negative,'morning another day'
negative,'movie theater here isnt doing midnight showings wearing my starscream t shirt feels good'
positive,'movie'
negative,'moving out of town soon thought the time was so far away but it s not '
positive,'my arm itches '
negative,'my arm nearest the window is about to freeze off but the rest of me is warm such a horrible feeling jonaskevin'
negative,'my baby is sick'
negative,'my back herts and a have a hedache not good'
negative,'my back herts and i have a hedache not good'
negative,'my balloon animal just popped'
negative,'my belly hurts cant decide if i should go in for math and french '
positive,'my boyfriend is in the room from his brother and i m in his room and do things i shouldn t do it s so funny '
negative,'my camera broke today so upset but i am sending it to fix so i really hope they can fix it before next week or so d '
negative,'my cousins are leaving on thursday'
negative,'my crowntail betta'
negative,'my dad beats me daddy '
negative,'my dad just took off his shoes and his feet smell eeeeeeeew'
negative,'my family leave is up'
positive,'my followers are better than yours i said it before amp amp i ll say it again i love all of my followers you guys are the effin best '
negative,'my foundation makes me look like a ghost now ughh'
negative,'my friends mom is at the hospital pray for her '
negative,'my girl cant come over today gonna have wait see her until morrow hopefully shes not busy gonna get hardly see her next week '
negative,'my great grandmother died i couldnt even see her before she died '
positive,'my gummy bear'
positive,'my hair is actually pretty today i totally took a picture i guess today s a good day'
negative,'my hair is to dark i didnt ask for crown im a blond i just asked for it to be a little darker twilight '
negative,'my heart love and prayers goes out to them during this time '
negative,'my iphone just crashed again whilst downloading the new update if you need to contact me email or twitter for now'
negative,'my ipod broke now i have to earn some cash to buy a new one well i m off to work bye pples'
negative,'my ipod died errrrrr '
negative,'my istockphoto application was denied they considered one image to be over processed even though it was straight from the camera'
positive,'andyclemmensen andyclemmensen andyclemmensen andyclemmensen i love you '
positive,'andyhurleyday and what a glorious day it will be '
negative,'andyhurleyday used to be on trending topics but it died '
positive,'andyhurleyday woo happy birthday dude'
positive,'aneko says we got hot summer here in cz '
negative,'anewday at home me means h o'
negative,'angelsanddemons if you like the book'
positive,'anorak in article '
positive,'antijonasbrothersday on june more details'
positive,'aplm marit breivik is in the house in the folkets hus '
positive,'applejuice yummy '
positive,'apprentice and wossy steals the best line of the show re gordon brown '
negative,'asksteve did you consider lost business when removing krisflyer gold from the clubhouse welcome list my business is going to united now '
negative,'asksteve did you consider lost business when removing krisflyer gold from the clubhouse welcome lists my business is going to united '
positive,'asot is really really amazing i can t stop listening do you like asot amp armin '
negative,'asot quot back to you quot beautiful'
positive,'asot after this weekend'
positive,'asot air for life so many hours spent with this song learning how to use loops '
positive,'asot buenos aires argentina'
negative,'asot cant get nothing '
positive,'asot i think marcus shultz melted some face i gotta admit'
negative,'asot my video isn t streaming '
negative,'asot next big asot on the moon hahahah sad its almost over '
negative,'asot only see colours no picture '
positive,'asot thanks you arminnnn '
positive,'asot yes they are episode now '
positive,'assassinate is also trending because spymaster lets you assassinate time '
negative,'asylm any pics of gen or danneel please i can t believe i m missing this '
negative,'asylm has anyone got audio or video of the full sunday misha set clear quality audio i have an hour of it but missed the end '
positive,'asylm is showing up on trending topics for me now '
positive,'asylm jared is awesome and soo so so cute '
negative,'asylm jensen said he got laser eye surgery no more glasses jensen '
positive,'asylm misha photo op he still remembers me he is so adorable '
positive,'asylm thanks to all the people who tweeted xd '
negative,'asylm the guests'
negative,'asylm we ll never ever see jensen with real glasses again he just had eye surgary'
negative,'atishoo w '
negative,'attendoo is making progress however no code yet '
positive,'babyupdate i ve been sitting holding callum he s doing great'
positive,'bachelorette uh'
negative,'my jeeps alternator went out blahhhh '
negative,'my last episode of quot how i met your mother quot i m so sad '
negative,'my life sucks'
negative,'my long time crush hasn t greeted me yet he does that always aaaaaaah'
positive,'my mom baught me a new promise ring ive been wanting another one since ive lost it three years ago is says i will wait for my beloved'
negative,'my mom won t let me watch jonas '
negative,'my mommy makes me mad '
positive,'my mp wanna leave at in d morning sh t '
negative,'my mums trying to make me feel ebtter about stopping voting adn not winning shortstack i almost cried '
negative,'my neck hurts stupid sleeping postions'
negative,'my necklace just broke again last thing still attatchd to wit the ex i miss him soo much'
negative,'my only source of income is chinese new year and birthday money '
negative,'my parents want us to declaw spencer trying to figure out what softpaws can do for us thank god for fluther '
negative,'my phone is going dead '
negative,'my poor bibbik dear chesney heeeeelllpppp '
negative,'my proxy won t let me on youtube '
negative,'my puppy found a rat and she dragged it to the back door '
negative,'my sis just left for home wishing her a safe trip home '
negative,'my sisters are heart broken and i can t even help cause i am too my unfollow button is just asking to be hit '
negative,'my speed wasn t up to par today seconds slower '
negative,'my stomach is actually killing me so much renee'
negative,'my stomach throwin up on the bus is not a good look'
negative,'my story has its own twilighted thread thanks carenl and i can t even see it never changing my e mail address again '
negative,'my student said he would miss me next year for violin lesson and wants to add me on facebook'
negative,'my truck is dead he lives no more '
positive,'my tt livemix from tuesday http bit ly yjyko let me know if tracklist needed '
negative,'my tummy doesnt fell good'
negative,'my tummy hurts goodnight twitter'
negative,'my tummy hurts '
negative,'my tummy'
negative,'my weet bix went soggy while wrigting that twit curse you twitter curse you'
negative,'my wireless is being silly gt lt grrrh '
negative,'my wisdom teeth are coming in and causing me alot of pain and headaches '
negative,'naiinis na qo x lahat pa nman ng duda qo totoo buset na ean angry http plurk com p z v d'
negative,'nearly crashed today'
negative,'need to start getting ready for work why do i have to go to work when everyone else is off what did i do to deserve the crap shifts'
negative,'needddds her boyfriend now'
positive,'needed new earphones'
negative,'needs a gym buddy asked a co worker would she be my gb and she said no'
positive,'new niley icon just made it myself right now is it okay '
negative,'next season will be better'
negative,'next year let s host a kick ass all star weekend and then win it all i m so proud of you guys mffl'
positive,'followfriday thanks chickenpoppod for the suggestion '
positive,'followfriday thanks ghadalancer aureliom '
positive,'followfriday thanks traceyhewins antmcl aberonline howlertwit flisstee nessie hyper shellimayfield uincornoflove donchad '
positive,'followfriday thanks guys'
positive,'followfriday thanks man here s one back to you for having an incorrect spelling of my name barrysnedden'
positive,'followfriday thanks'
positive,'followfriday the most awesomenest person ever to follow bluegreenrails none more awesomener '
positive,'followfriday triathlete'
positive,'followfriday gt leezearray lt nicest girl ever '
positive,'followfriday music tweeps virgo audio sweetbitters cd rel this sat kayashley imogenheap amandapalmer gabakulka aaroncarl '
negative,'followfriday bellaclara she likes playing cello nude wont give me a concert though and her wonderful friend sniffyjenkins sigh '
positive,'followfriday michel inf'
positive,'followfriday my favorite public twitter feeds rayke'
positive,'followfridayprrrs jettersnugs theodorag tinydogsrule pandafur barron twinkiepup perrythebirman princessthepup corkystory '
positive,'followsaturday dave turner just because '
positive,'followsaturday encaf for witty humor artmaker for great conversation veinarmor to laugh your ass off '
positive,'food kfcphilippines ano mas masarap chicken na may talong o talong na may chicken hahaha i love new kfc s rice bowl meals '
negative,'football maradona during his visit to kolkata'
positive,'formula woo well done button '
positive,'forourhero forourhero forourhero forourhero forourhero forourhero forourhero i mhelping promote for our hero you can do it to it s easy '
positive,'frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day frenchieb day '
positive,'frequent question quot twitter hashtags explained quot http bit ly z rv share it very short video'
positive,'frf the rocker fun frolicking foolish a tad like school of rock songs were amateurish yet good enjoyable movie '
negative,'fridayfail being killed to death by the stench of the evil office mop bleh '
negative,'fringeto in an internetless state the internet blackness inspired this for you http bit ly fiep'
negative,'fuckgfw google and gmail still down here in chengdu can access google cn as before http bit ly vwdu '
positive,'funny joke did you hear about the new restaurant in india it s a new dehlicatessen '
positive,'funny stuff just installed win and deciding the first thing to install ie froze and the obvious came up firefox '
negative,'fuqtwitter is why gokey made it higher than anoop '
negative,'fuqtwitter voted yes on prop '
positive,'gae is groovy deployed a java servlet'
positive,'game dev new competition up bring the ideas http bit ly crp t'
positive,'gdjb nic chagall amazing '
positive,'ghostsandvodka are my choice of band for this beautiful sunny morning '
positive,'gigreport just did my first ever mc slot'
positive,'gimmefailwhale i want thosee gimmiefailwhale'
negative,'github down '
negative,'gmail is down'
negative,'gmail is up and down like a quot bride s nightie quot for me today '
positive,'godivafestival in days eek so much work to do i love it though '
negative,'gokeyisadouche is now gokeyisabigot gokeyisabigot gokeyisabigot before that gets deleted gokeyisabigot'
negative,'gokeyisadouche poor gokey '
positive,'gonzpiration genial world record attempt in paris live gt http ustre am x v '
positive,'gonzpiration ï a bug grave putain de streaming world record attempt in paris live gt http ustre am x v '
positive,'gonzpiration i m so glad he made it what a day'
positive,'gonzpiration oh awesome'
positive,'good or evil can t wait to do both http bit ly gx c'
negative,'good sex wtf is that lol so sad '
negative,'goodpussy make a nigga wanna kill the bitch if she try to leave '
negative,'goodsex i haven t had that in a long while '
positive,'goodsex got it for life my husband '
positive,'goodsex always starts with nine wests '
positive,'goodsex hey'
negative,'goodsex i heard this guy named trucksfan got it in the butt '
positive,'goodsex i want it '
positive,'goodsex involves handcuffs '
positive,'goodsex is the best way to get you through out the day '
positive,'goodsex is the perfect way to start your day '
positive,'goodsex is wen my knees r so damn weak i can barely walk my ass the bathroom wen we done '
positive,'goodsex is what i just had i feel like a human rubberband '
positive,'goodsex is what major payne said'
positive,'goodsex is when his intentional training of your kegels has you spray ejaculate all over him when you cum yummy '
positive,'goodsex is when ur hoppin away from the goodz '
positive,'goodsex is when you get thrown on the bed amp ravaged '
positive,'goodsex is when you give your lady two anal and vaginal orgasms she loved it'
positive,'goodsex is when your partner puts you in a whole new dimension a complete trance '
positive,'goodsex is with misskeribaby '
negative,'goodsex is with i m a whhore but a very skilled one p'
positive,'goodsex makes your scream until you re hoarse nothing i would know about tho '
positive,'goodsex only happens when your with me sorry im taking '
positive,'goodsex shut up'
positive,'goodsex wen da bitch be sayin quot yooo nigga bust dat nut in my dirty biznatch quot while she shakes da booty shrugs just trying to fit in '
negative,'goodsex when he make ur cycle come a couple days early lol badsex it don t come all '
positive,'goodsex when her legs are still shaking minutes after i m done '
positive,'goodsex will have you doing it anytime anyplace gotta love public sex '
negative,'google page speed addon crashed my firefox '
negative,'google seems to be running on about a cylinder today '
positive,'gradesimpsonsgucker naja sobalds anfã ngt nowwatchingsimpsons well when it starts '
negative,'grails plugins blog of lucastex http tinyurl com cbwpp thought i d hit jackpot articles beneath are spanish english too please '
negative,'gtretweet took my niece on her first whale watch yesterday not a lot of whale sightings though http bit l http bit ly eufd'
positive,'gtv jajaj thriller night yorsh '
positive,'guiltypleasures scratching the ring amp having a sneaky sniff ooo smells like sausages lol '
positive,'gullkalven tonight'
positive,'h vanavond naar turn up the bass optredens van technotronic'
positive,'halfbloodprince '
negative,'happybdaykrisallen is not on the trending topics anymore it was fun whilst it lasted '
negative,'haroatl happy hour tonight bummed i can t go '
positive,'harpersglobe '
negative,'hashtag problem here'
negative,'haveuever loved someone that didnt love u back '
negative,'haveyouever seen so much black when clicking on a trending topic ohhh ohh look racist '
positive,'haveyouever ate hamburgers and a half '
negative,'haveyouever been attracted to a guy only to find out that he was gay and he was hawwwwwt '
negative,'haveyouever been grossed out by naked old man in the locker room at the gym '
negative,'haveyouever been in a long distance relationship '
negative,'haveyouever been put in a full nelson on your rd birthday '
negative,'haveyouever been unable to do something even though it has to be done yesterday '
positive,'haveyouever broken a window or sth like me haha '
negative,'haveyouever cooked for your boyfriend and later he got sick '
negative,'haveyouever drive in the rain http bit ly hfqmp'
negative,'haveyouever dropped ur ipod iphone and freaked out cuz the start button wont work anymore amp it cant be turned off eg my ipod touch '
positive,'haveyouever dunked pizza in ranch ha thats the best i got or potato chips in ranch yum '
negative,'haveyouever eatin a candybar in bed to wake up an everything is fucked up with chocolate '
negative,'haveyouever ended a good relationship because of your parents i have '
positive,'haveyouever fall off of bed because of a dream where you fall roflmao lol '
negative,'haveyouever gotten your heart broken worst feeling '
positive,'haveyouever kissed a band member i want to still'
positive,'haveyouever listened to lights she s awesome goodnight now '
negative,'haveyouever lost a twitter follower '
negative,'haveyouever missed someone so much it made you cry '
negative,'haveyouever murdered someone cause god told you to '
negative,'ngã y nã y mã vá application facebook mã nã bá ä iãªn ko accept mã nh'
negative,'ngidem cinnamon roll hot choco '
positive,'nice and sunny love ittt '
positive,'nice day outside laying down sleepin '
positive,'nice day with my friend loove you tata whatch am travis barker remix '
negative,'night going to bed early cuz i m sick'
positive,'night my loves p s hope everyone effected by the earthquake is safe my prayers r with u '
negative,'nightmares about blowing up in a van with my family i hate dreams '
positive,'nighty '
negative,'no air and its likke outside and im sooooo hot'
negative,'no cosmic bowling nearly begins to cry '
negative,'no farmer s mks rt tofoodie itâ s official the city says all city operated markets are closed for the duration of the strike '
negative,'no fireworks and no electrical parade this sucks now i m going to dca'
positive,'no followers for me still posted updates '
negative,'no i really need a job im so pissed right now'
positive,'no i wont im smart my brain not dead from xtc yet '
positive,'no intentions of sobrietyyyyyy tongihttt'
negative,'no internet radio tonight we re rescheduled for wednesday at pm but monkeys are on tonight at blogtalkradio com vampradio'
negative,'no james day maybe ill c him morrow'
negative,'no jonas brothers tickets hope they will anouce anotha date in dublin coz i luv dem xx'
negative,'no longer a happy chappy i hate you all '
negative,'no longo again today better safe than sorry'
negative,'no more bgt i m so glad diversity won they were amazing i didn t know who to vote for'
negative,'no more djing tonight'
negative,'no more djing tonight'
negative,'no more goth trad this sat i was so looking forward to it argh '
negative,'no more gun range place closes early'
negative,'no more space in me dock quadruple chin ftw'
negative,'no more sunshine '
negative,'no more witty squarespace tweets '
negative,'no one got me my damn oreos '
negative,'no peach tart but'
negative,'no show tonight anon salon has been canceled what shall i do instead '
negative,'no sleep for me y they always fight at club one every week '
negative,'no taste of pinellas again baywalk instead'
negative,'no the script this sucks so bad'
negative,'no transformers bad mood hungry shit just keeps adding on ok got food maybe a turn for the better'
positive,'no wedding today relaxation now '
positive,'no you are haha'
positive,'no'
negative,'no wants to go to the gym wit me '
positive,'nobody can imagine where am i right nowwww lol'
positive,'nokia to offer life tools for rural mobile users pc world geek webtech news http tinyurl com n wxxk'
positive,'nom nom nom shush secert'
negative,'none of the girls i know at halmark are working my poor lunch will be warm by the time i eat it'
negative,'badsex is when im hitting it while watching tyler perry s house of payne '
negative,'badsex when u cant hit it from the back and go in '
negative,'bah '
positive,'bahrain what s up '
negative,'barbie display gone hudsonsbay now the long wait for barbie th by david dixon line third floor hbc queen st in the fall '
negative,'barcampevn starts in '
negative,'batman the brave and the bold'
negative,'bb i think they ve put the most insane people ever in the house they are so crazy i m not sure i m enjoying watching '
positive,'bb see those pictures on the walls i have a load of postcards with digital images on like that the are lush '
positive,'bb big brother airs in america on july th dang you people in the uk are so lucky jealous '
positive,'bck it colleges don t teach you anything usefull most of the stuff you need you learn in a company or on your own '
positive,'beijing good massage for you amp sexy girl amp real photo w beijing hi'
positive,'beijing good massage for you amp sexy girl amp real photo w beijing hi'
positive,'beijing i know exactly'
negative,'bestfamoustweets melissa gilbert has talked to me don t think kirstie has '
positive,'bgt grand'
negative,'bgt ooooh tooo weird for me '
negative,'bgt two grand is awful go away please '
positive,'bgt a thousand apologies tweeple this is the link http bit ly xyd '
positive,'bgt aidan was fantastic tonight competition is gonna be tough tonight xxx'
negative,'bgt another dance group who will have no success longterm just like george i just don t get dance groups'
negative,'bgt aw bless her'
negative,'bgt can t watch anymore '
negative,'bgt didnt want to like it'
positive,'bgt dream bears hahaha i love you guys even with the wardrobe problem lol '
negative,'bgt eugh'
positive,'bgt flawless were excellent i preferred that to their other routines'
positive,'bgt flawless'
positive,'bgt follow me guys '
positive,'bgt now that is an act '
positive,'bgt ooohh i quite like julian '
negative,'bgt shame you cant vote in ireland p anyone notice that b g and t are in a straight line up on the keyboard '
negative,'bgt should little holly perform in tomorrow night s final poor little mite looked terrified so brave and fantastic voice but scared '
negative,'bgt so gutted stavros did not make it '
negative,'bgt tbf sally s really good just the poor old guy isn t so good '
positive,'bgt well done diversity love that little kid with the curly hair '
negative,'nooooooo i really thought it was going to be our day sad i love you everton lt saha s goal was epic though facup'
negative,'not a fan of jumping spiders i m paranoid to go to sleep tonight '
negative,'not even truck and fish is making me happy right now '
negative,'not feeling so hot '
negative,'not feeling so hot gonna take some medicine and head to bed good night twitters '
negative,'not feeling well '
negative,'not getting enough done just a long night '
negative,'not gonna be a good week '
negative,'not good'
negative,'not happy about having to drive mom s car for the next couple of days till my car gets worked on '
negative,'not happy with pc right now '
negative,'not having a good day'
negative,'not in the mood '
negative,'not long now '
positive,'not overstyled'
negative,'not ready '
negative,'not sure about something '
negative,'not the same without a goodnight hm wish me luck tomorrow on the flight though '
positive,'not tonight'
negative,'nothing is on tv '
positive,'nothing like some physics humor and big bang theory to put a smile on a sad face '
negative,'now chuck is not talking to me and drinking tonight is not going to be a shiny night thank you'
positive,'now i found the final amp right song http bit ly urtkr'
negative,'now im stuck goddamnit'
positive,'now it s not my home page lt '
positive,'now'
negative,'nugs fail to sweep but probs blowout in game five at home'
negative,'nyc fuck i shouldn t be watching movies set in the city'
positive,'off to a fun start'
negative,'off to be a ringer today poor poor poor johnny g'
positive,'off to leusden for special day then barneveld ceremony and after chickenvillage to hoevelaken diner amp party '
negative,'off to work off at lammmeeee'
positive,'oh cohan and twitter '
negative,'oh dear '
positive,'oh goodness gracious'
positive,'oh how i love being home some days lt '
negative,'oh how i wish i was at beyonce s concert right about now'
negative,'oh man'
negative,'oh no oh no oh no not ready for this need some foods or inq will collapse'
positive,'oh rob this is our rob '
negative,'ohh the agony class may not be a possibility at all '
negative,'ok bye alex have fun today'
negative,'ok wow i hate missing harper s island cause i forgot it was on dangit my mom just told me jimmy died nooooooo '
negative,'ok seriously this is the most depressing movie ever i wanna just give these people a hug this is horrible '
positive,'okee doke going to make snack and get ready for our sunday home church hubby is in dallas'
positive,'olivia rocks and im going to bed had a great night at the studio keep up with the satellite skyline myspace gnight everyone '
negative,'on about slices of pizza about half '
positive,'bgt well said simon that s what i was trying to get at '
negative,'bgt well that s it'
positive,'bgt yeah man you say britain'
negative,'big brother that eviction was cruel i liked beinazir'
positive,'bigfanfriday markoo again'
positive,'bitchboobye to these undercover dudes n atl atleast letta chick knoww '
negative,'blackberry app world leaves a lot to be desired hope it gets better over time '
positive,'blackkeys'
negative,'bntm i think viola will go '
negative,'boredom there is nothing quite like boredom it sinks in and mocks you with every second that ticks on the clock '
positive,'boston going to check out sowa sundays now let s see if i can find some cool gifts there http bit ly n iy'
negative,'bozeman if anybody comes across a diamond tennis bracelet'
positive,'bradiewebb shaundiviney andyclemmensen bradiewebb shaundiviney andyclemmensen '
negative,'brandchat we ll b missing davidsandusky day so we ll miss his input but look ward all branditos thoughts and insights '
negative,'brazilwillmissmcfly brazilwillmissmcfly brazilwillmissmcfly brazilwillmissmcfly brazilwillmissmcfly brazilwillmissmcfly '
negative,'breakingbad season finale was epically intense i wish i knew someone who actually watches the show so we could discuss it together '
negative,'brokeagain hillary s just fitted wooden venetions in the lounge another debit card bashing thx wife '
positive,'bsb info first single is confirmed by brian and it will released on july hope the single will be hologram smile alwaysz '
positive,'bsb love my backstreet boys and team carlisle follow paterfacinelli are you a twilight fan '
negative,'bsg complete series bluray available for pre order at amazon us though so it s a bit out of my price range http bit ly r ep'
negative,'bsnl'
negative,'bts bts bts bts bts bts bts lt don t give up keep the faith'
negative,'bts bts bts bts bts bts is going down in the trendingggg '
negative,'bts i could totally be going to that concert tonight bts'
positive,'btvsmb yes'
positive,'bufest on sunday apparently '
negative,'bummer csl page says blackberry handheld software v eastasia '
positive,'buzzvn ã ng bã giã vs xe ã tã ã ng bã giã vs xe ã tã photo nhiáº p áº nh gia helen levitt'
positive,'byranflurry agree with you that would be a great color for notoconass '
positive,'california everyone goes thru chit'
negative,'careerkiller mtv awards what they did to eminem '
negative,'cavs lost'
negative,'haveyouever not trusted any female because your ex girlfriend cheated on you sad but so '
negative,'haveyouever paid a stripper and didn t get a happy ending '
negative,'haveyouever picked up the phone to call someone to tell them something exciting and remebered they had died i have '
negative,'haveyouever said something to someone u care about that ruined ur entire relationship with them '
positive,'haveyouever seen males all come out of a dark room together laughing i have '
negative,'haveyouever seen ur dog get ran over by a van '
negative,'haveyouever stared off daydreamed then realized someone was staring back checking you out oops sent the wrong signal '
negative,'haveyouever thought u twitted to much i definately do sorry '
negative,'haveyouever tried to make the zoidberg noise whilst climaxing i have i failed '
positive,'haveyouever used twitter updates with video http tiny cc nzv b that s twiddeo '
negative,'haveyouever wanted someone so bad and never told them how you felt until it was too late then it hurts your heart really bad '
negative,'haveyouever why you and your mom just can t get along '
negative,'haveyouever wished on a star hoping that the wish was really gonna come true i have and it didn t '
positive,'haveyouever wished xmen was real amp that you were one of them lol i do haha mutants rule '
negative,'haveyouever wondered why danity kane really broke up '
positive,'haveyouever wondered why the skies are blue '
negative,'haveyouever had to be married bc of situation to someone that wants u to be as unhappy as they are '
positive,'hcn customer council revolution may be lead by the progressives henry ford'
positive,'hdc god i forgot how gorgepus this record is'
negative,'hdtv reception particularly bad tonight must have caught something from the capped modem '
positive,'healthchallenge pounds gone now total this week away from hopefully i ll meet and beat that goal this coming saturday '
negative,'hollyoaks the curse of justin strikes again date the burton and end up screwed poor sod'
negative,'honestysundays i never get more that hours of sleep mon fir '
positive,'hoppusday i thought these kinda things were useless but it isn t when mark is really happy about it '
negative,'hoppusday is dying '
negative,'hoppusday is out of the list '
positive,'hoppusday is today '
positive,'hoppusday mark'
positive,'hoppusday rocks '
positive,'hoppusday sounds good how about a blinkday '
positive,'hoppusday will be tomorrow hell yeah '
positive,'horoscope virgos are in good shape right now'
negative,'house and the apprentice both at the same time not too happy about that not interested in the ratings wars'
positive,'house kinda wins leesan i probably go with house season one '
positive,'howarewe i feel that i needed more than hrs sleep but i m still in an incredibly good mood '
negative,'howarewe feelin reallllllllly sick '
positive,'on da phone with alicia hauser'
positive,'on myspaceee '
negative,'one hour not so voluntarily overtime not too happy '
negative,'one of the main ingredients on masterchef is quail i have eleven pet quails i feel sick '
negative,'only ninapolitan is giving me twinicks c mon i know you call robbykins something cute '
negative,'only slow today '
negative,'only four more episodes and hannah and i are caught up with heroes '
negative,'only got lawn tickets for blink '
positive,'ordered tickets muse'
negative,'orientation at in the morning fuck college '
negative,'ouch '
negative,'our camera battery is running out have to be smart with what we film at netprophet'
negative,'our plan didnt work and were now stuck in these awful seats haa'
negative,'out dress shopping kill me now'
negative,'outside looks like quot judgement day quot '
negative,'overly stressed'
negative,'owww im hurting and i m gonna be missing nin ja i wish it was being televised that be sweet trent reznor i m gonna miss you '
negative,'packages coming from overseas means i have no idea when they get here i want my order now '
negative,'packing for a weekend upstate will probably be way too wet for hiking though '
negative,'paige got me to get on stickam'
negative,'palm pre does not support card slot http bit ly twyjk'
negative,'parts of airfrance found near the coast of senegal '
positive,'peace love and jonas lt '
positive,'people make me smile when they act so silly heehee'
negative,'pff ill give it a try at war but i will just get my ass kicked lol gl logging in s'
negative,'phone battery finally decided to pack it in if anyone wants my temporary number gimme a tweet '
negative,'phone is dying stupid car is so far away '
negative,'plans for the grind tomorrow have been rescheduled maybe next week '
negative,'please is there anyone out there that can get me out of this nightmare i cant take anymore of this i am at my last stand now '
positive,'please let me get a photographing job oh holy twitter one '
negative,'please let my uncle charlie be okay '
negative,'please please please please please please '
negative,'polly has gone back home now won t see her till friday now sniffel'
negative,'poooooorrrlllyyyyy ouch ouch ouch stomach hurts why am i always in pain lol'
negative,'poor christian not my christian'
negative,'poor higgenson'
negative,'poor mel feeling your pain '
negative,'poor mitch ashley '
