@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'amp tell me how i managed to get out of my mommmy for the day amazing'
positive,'amp the epic journey has begun monsoon in savannah'
negative,'amp the feeling is back '
negative,'amp the good feeling of dumping him is turning into sadness y i dont know y'
positive,'amp this is exactly why i ve decided to just be by myself i stand better alone anyways '
negative,'amp tomorrow going to the doctor'
negative,'amp trolls'
negative,'amp we know its never simple never easy never a clean break no one here to save me '
negative,'amp worst of all'
negative,'amp you know what'
negative,'amp amp i m off dykman ugh wanted stay w my besties '
negative,'amp amp it looks like i m losing this fight '
positive,'amp amp it s going to be so perfect that not even i will know what to do dreams are real'
negative,'amp amp now it s gone cold on the plus side'
negative,'amp amp when i see you the butterflies returnn lt midland rockedd cant wait for my party this summer grounded '
positive,'amp amp '
positive,'amp ashley rebecca playing outside teeeexxt '
positive,'amp also i have the stomach flu i love laying in bed when its lyk degrees amp barphing amp direaha brewing ahhhhh i loooove it p'
negative,'amp bang back work after a divine weekend oerol terschelling really miss the feelin of a small vacation with friends en fun '
negative,'amp bobby wont give me a kiss goodnight saaad face for days again '
negative,'amp deeen went to tha dentist n found out ima get my wisdom teeth pulld out some day grr'
negative,'amp easyxtarget sooo gross outside right now not good summer weather lol'
negative,'amp he s gone '
negative,'amp lindsays not on kyras list '
positive,'amp never gotten closure but maybe closure is just moving on amp being happy i d like to be optimistic for once amp hope i m actually doing that '
negative,'amp waving madly to all my tweet twitters peeps been having pc issues i missed everyone love amp blessings'
positive,'gt bbrocato aww thanks for the lovely follow friday mention '
positive,'gt phillipgibb have any thoughts on fatherhood amp wht makes it successful your guess is as good as mine dude ask your wife or mine '
positive,'gt rianf anyone have any experience with defining core values for a company s culture lt that sounds like fun '
positive,'gt valarya old school pc advertisement the commodore pc haha http bit ly vgphj'
positive,'gt i m gomna do today making breakfast'
negative,'true acha i prolly wont go the movies'
positive,'trying to figure out this twitter thingie '
negative,'trying to open that book to study yuckkk '
negative,'tummy ache'
negative,'tummy aches are the devil'
negative,'tummyache bout time exercise amp cut greasy foods time figure out what do bout wrk hrs im getting ready the ride of a lifetime lt '
positive,'tweet tweet xd follow me people '
negative,'twitteds dead haha '
negative,'twitter is freezing my poor fucking computer sigh i ll be back later '
negative,'twitter updates on my phone don t wanna work '
positive,'twitter i mean youtube on a miley mandy vid lol '
positive,'typing up a couple more tutorials on tweaking wordpress code next post come is how tweak the form style of the subscribe plugin '
negative,'typo let s try again happy sunday watching quot how the earth was made quot palio indians'
negative,'ugh this week can t get worse after being packed in my suitcase my ipod display broke some how '
negative,'ugh just want everything to be okay '
negative,'ugh ready to go home '
negative,'ugh that is how i feel so far today '
negative,'ugh great'
negative,'ughhhhhhhh '
positive,'uhh forgot '
negative,'uhm science verrrry boring and long grrr '
negative,'uhoh jersey peeps are arguing so angry '
negative,'um yea going back to the doc on thursday for follow up blood tests and to inquire about pain in side damn i am a mess '
negative,'umm yea'
positive,'unequivocally yours too my love'
negative,'unfortunately quot matti quot was not available as friendly url for facebook gt so i got http www facebook com matthiaspatz but i like it '
negative,'ur callin me a big dummy seeee this is y ppl go to a mental housue cuz ppl lik u ruin their livs sayn meanie stuff angel'
positive,'ur damn right '
negative,'urg i missss you '
negative,'urghh english coursework'
negative,'vacations over today'
positive,'very happy'
positive,'very happy right now '
negative,'very sad half terms over back to school'
positive,'very successful night '
positive,'via vimoh sanjay dutt gets parents name tattooed on chest sanju baba now more retarded http ff im sg p'
positive,'victoria beckham has a hot ass accent d wow'
positive,'vid microwaving a cellphone is surprisingly cool http is gd wjpy'
negative,'vs mucked up my solution project files fail'
positive,'wait me here i need to do a work things see u in minutes thats a studio '
negative,'waiting for claire to leave to glendale for the movie tonight then exploring'
negative,'wanna do some sessions with ronnie he da bomb u know '
negative,'want my new mac i m getting impatient now '
negative,'wanted to see a laker cav match up oh well go lakers '
negative,'wants to go on ajax experience http bit ly gpwq'
negative,'quot but ur boring got no reason to follow quot harsh words thank u mother '
positive,'quot by the power of greyskull quot rofl '
positive,'quot calm down there'
positive,'quot can i buy you with my tickets quot quot we are going in the hole quot lt '
positive,'quot can i come in quot quot yeah quot quot are you decent quot quot no'
negative,'quot canned quot is not on abcï s schedule bad news '
positive,'quot can t a stevie wonder quot gabe just called me sleepypants gaby '
negative,'quot cause'
negative,'quot cepet sempuh ya khalisha sayang quot p p p p well'
positive,'quot chasing stars and losing shadows quot '
positive,'quot chasing stars and losing shadows peter pan and wendy turned out fine so won t you fly with me quot '
positive,'quot cheat on yer man ma'
negative,'quot clearly your life is a cavalcade of misfortune quot he says re my whine i m not nerdprom amp i can t evn stream it on my obsolete iphone '
positive,'quot come on get higher'
positive,'quot come to the backdoor and i ll give it to you for free quot i m a whore '
positive,'quot comedy central has reverter back to nickelodeon on ntl digital quot my new indication that i ve stayed up late enough working '
negative,'quot connecting to region quot problem is back'
positive,'quot cosatu and icasa have been ordered to cover the legal costs quot haha beautiful '
positive,'quot costar quot is da best song day evr sang '
positive,'quot daddy quot got me an air conditioner '
positive,'quot depression is easy'
positive,'quot designing for the web quot unboxing http bit ly whds thanks markboulton beautiful book'
positive,'quot diamonds aren t forever quot bring me the horizon lt '
negative,'quot did bing just leapfrog yahoosearch quot on techcrunch http bit ly ybvv strong sell for yahoo google microsoft'
positive,'quot do the math'
positive,'quot do you know who i am good'
positive,'quot do you like bread quot quot do you have a beard quot wtf'
positive,'quot do your ears hang low wait why would your ears hang low oh'
negative,'quot does he regret it quot because i dont '
negative,'quot don quot x x x no showed and no cancelled also x x x extremely rude and threatening over phone make gft girls sad amp angry '
positive,'quot don t call me son i m a lawyer'
positive,'wants to kiss the sunbeams i m so excited it s summer days '
positive,'was just offered a very good deal maybe my career path will take a different turn i guess we ll see won t we '
negative,'was promised sun today for my day off '
negative,'was sick for the last two days missed working out don t worry i ll be back on my game in no time friday watch out beyonce '
negative,'wasn t allowed on the drums'
negative,'wat a sad day i ll miss you work today sucks my ass'
positive,'watched up with iggyeatsindie lonelypker and ryan months til bff leaves for japan but today was good'
negative,'watchin my girls board the plane violet alyssum'
positive,'watching forrest gump '
positive,'watching i m a celebrity get me out of here hah '
positive,'watching the brady bunch'
positive,'watching the miley and mandy show '
negative,'watching the second to last episode of boston legal ever can t beleive it s nearly over '
positive,'we cannot help it disil '
positive,'we made up but im still making him watch bride wars hahaha'
negative,'we recognized victims ran downstairs to assist no one hurt'
negative,'we should be getting ready for another show like we were this time last fri '
positive,'welcome to me next couple weeks are crazy busy'
negative,'well dont feel pathetic guys are lame '
positive,'well i think i should become an actor that was rather convicing '
negative,'well ima go be emo now and cry thanks guys thanks '
negative,'we ll miss you'
positive,'well we have new colts i ll be posting them on our myspace and website join us on myspace http tinyurl com cnyn l'
negative,'well im alone again fml'
negative,'went to sleep early now i m awake ugh '
positive,'were not playing them just at the school'
negative,'wet sweat pants no bueno'
positive,'what a sunny morning how is it going twitter '
positive,'what a weird dream'
negative,'what about that fat boy '
positive,'what can i say haha love you'
negative,'what happened to dj envy s mixtapes i miss hearing his drops quot envy quot randomthought'
negative,'what happened to my town to morroc curse you satan morroc '
negative,'what more can i say '
negative,'what the fuck'
negative,'whatever'
negative,'whatever it s my birthday i m not letting anything get in my way'
positive,'whatever trever'
positive,'what s up kidoooo'
positive,'whatxhing tayg '
positive,'wheeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee'
negative,'when i close my eyes'
negative,'when i get back we re doing something '
negative,'when it aires i ï ï probably be asleep the clock is like a m here if they mean it airs o clock on the west side s haha what do i know'
positive,'when walking outta the bah'
negative,'gt is anyone going to be selling tickets i really want to go '
positive,'gt was wanderin arnd the whole day spent most of the time in ma car wher time flows for me faster than itself '
positive,'gt will take a stroll'
positive,'gt you know your tweeting too much when tweeples start telling you that your not tweeting up to your usual high standards too cute '
negative,'gt argh'
positive,'gt gt looks rubbish oh well'
negative,'gt gt why i don t like the giants there are a lot of fans of the san francisco giants who can http kl am pxw via giantsmlb amen '
positive,'gt gt gt gt gt maineeventmnp he s the best '
negative,'gt lt laptop internet out again'
negative,'gt lt coffee gave me a headache '
positive,'gt the best when mad is driving '
positive,'gt d lt thanks to everyone that wished me a happy birthday esp my sisters love you guys i enjoyed my bday def time for me to lay down now '
negative,'gt djmoneymikegle stil hasn t took me shopping '
negative,'gt lt i got stuck in a car wash with this really angry man behind me no fun '
negative,'gt shivers lt i just had a huge spider in my room and i mean biiig one i don t mind them'
negative,'lt has been hit by the twitpocalypse twitterific on my iphone now doesn t work '
positive,'lt for my iclever '
positive,'lt annoyed '
positive,'lt arron gt probably not quite as creative as you there piku '
negative,'lt didn t even make it to the stairs on way to change into bathing suit before doorbell rang '
negative,'lt excruciating headache'
negative,'lt feelin a lil pathetic'
negative,'lt feels sad only has followers i must be boring '
positive,'lt going to tha park with sisas in brudas '
negative,'lt has no dm s is that like having no friends '
negative,'lt head is pounding so much for trying to go out tonight i think imma hit this bed soon '
negative,'lt headache '
positive,'lt huge gadget geek early adopter so the answer is quot because quot lol agent m'
negative,'lt hungry craving chicken noodle soup'
positive,'lt i am pretty sure mstrkrft melted my face off last might but justin says it s still there '
negative,'lt is dreading the rain '
positive,'lt is glad to be back in tucson '
positive,'lt is listening the fuck out of lamb of god '
positive,'lt is moving to norway oslo on saturday '
negative,'lt just got called in early to work b c the only dude that works there called in for the millionth time silver lining mo money '
positive,'lt needs coffee someone drink coffee with me'
negative,'lt needs to stop reading donniewahlberg tweets i am crying like a baby you had me at hello ddub'
negative,'when will my quot hottie with a body quot points kick in she s a ginger and she s already got like points not fair '
negative,'where are my friends'
positive,'where ever you go '
negative,'where is everybody '
negative,'where is everyone '
negative,'where the flip is everyone and has anyone heard from gillianre this w end '
negative,'where d all the peanut butter go '
negative,'wheres my mommmy d '
negative,'wheres my romeo '
positive,'white chocolatte'
negative,'white haired cats are deaf '
positive,'whoo more days for me '
negative,'why am i not allowed to be happy '
negative,'why are all my mates basically all of them are in relationships and i got none not even close '
negative,'why can t i sleep is it too much to ask for p'
negative,'why did they show the w word '
negative,'why didn t we see this before '
negative,'why do i always have problems with reason '
negative,'why do other pet care people try to run others out of business or send suspicious e mails fishing for info '
negative,'why do these stories gotta be sooo long and i have to learn like sooo extraa grr '
negative,'why does everyone wanna runaway '
negative,'why does my favourite model never win in these tv reality competitions '
negative,'why does no wanna sleep '
negative,'why does this happen to me'
negative,'why does twitter hate me '
negative,'why i thought you loved me '
negative,'why is kristinakk and shantisaha too busy to tweet to me i know when im too busy to tweet its because im being entertained lol'
negative,'why is life so hard '
negative,'why is my iphone update taking so long '
negative,'why is my heart sooooo sad but by soul is joyful '
negative,'why is twitter acting weird i can t follow who i want and my follow lists are wacky '
negative,'why man '
negative,'why my phone not ringing i feel like its broke'
negative,'why whole freakin left leg is damaged '
negative,'why wont the chatroom work '
negative,'why haha blue in the face '
negative,'why d i ever let him go '
positive,'will be online in a lil bit '
negative,'will be working all the way to pm dis week'
negative,'wiltssy cheer up guys r guys n it s all gonna get better '
negative,'wish i could go out buh gota stay in to do revision its well hott ere omg were finally aving our british summer we was promised haha x'
negative,'wish i could update twitter with mobile phone '
negative,'wish i was going to arizona '
negative,'wish there had been more mass effect in ea s press conference e ea masseffect '
negative,'wish this post dengue crap was over'
negative,'wishes more of my friends were on twitter gosh '
negative,'wishing i could hibernate for the winter '
negative,'with a side of uh oh '
positive,'with the airman today woo hoo well kinda lol '
negative,'woke up not feeling well'
negative,'woke up with major heartburn owww '
negative,'wondering if they ll find out what happened to that plane and if they ll ever find it just glad no one s yelling terrorism yet '
positive,'quot don t eat more than cause you ll not poop for a week trust me i know quot lol gotta love men '
positive,'quot don t get me wrong i m pulling for you'
positive,'quot don t leave me hanging in this city so dead quot avril lavigne happy ending lt '
positive,'quot don t stop me now quot mcfly '
positive,'quot dont you lie to mama quot sam'
positive,'quot drag me to hell quot was perrrrrrfecttttt '
positive,'quot dramatic moment in grocery store wait that was a gas station quot lmao shelby '
positive,'quot dream of a better world because it s coming quot someone could live off of those words dude '
negative,'quot dreamin things that never will happen quot '
negative,'quot dude u have a naked pic of jennifer aniston on ur site im not that kinda girl sorry quot i just received this interesting shout '
negative,'quot due to very long queues last entry to the museum will be at pm quot dont think ill be making the banksy show this week then '
positive,'quot emancipate yourselves from mental slavery none but ourselves can free our mind quot bob marley '
negative,'quot empire of the sun quot author dies grey skies befittingly persist wah '
negative,'quot enjoying quot the day off doing laundry '
positive,'quot eternal sunshine quot myhrr portos open window livingston sangria texting w nitadarling this is my friday night '
negative,'quot eu sees china unsafe products hitting record high quot http is gd tcdx quot toys made up almost a third of the dangerous products quot '
positive,'quot even a turkey can fly in a tornado quot dave ramsey lol '
positive,'quot even the sweetest thing on earth can hurt quot toothache hahaha message from mhenggay '
negative,'quot every joke is a lie quot for example guys that say they can only fit magnums xl thats a freakin lie '
positive,'quot every little bump in the road i tried to swerve but nothing we say is gonna save us from the fallout quot good morning all '
negative,'quot everybodys saying he s not coming home now quot worst song my family couldve heard in a time like this '
positive,'quot everyday is the first of the rest of your life quot i m soooo tired goodnight xo '
positive,'quot everyone has a photographic memory some don t have film quot this is me lol via joey smith i don t have a battery '
positive,'quot everyone has one special thing quot this guy sets the record for the longest pronunciation of the word quot fresh quot http bit ly md fv'
positive,'quot everyone wants to cockblock him quot best fraaaaand '
positive,'quot everytime that i m alone with you'
positive,'quot expense claims rules in full all claims made by mps are within the rules all rules are made by mps er that s it quot private eye '
positive,'quot ey ey baby'
positive,'quot fading away quot by demon hunter '
positive,'quot faith is the assurance of things hoped for'
positive,'wooo happy times'
positive,'woots gnite my love ty for checkin i love u'
negative,'work in two hours want to stay home and dance and sing along to the music'
negative,'work is slowly killing me '
negative,'work rawr i showered jersey yesterday with volumizing shampoo she looks like a lioness '
negative,'work tomorrow'
negative,'work ugh'
negative,'work work work work '
positive,'working and im really excited about new moon the clip last night was awesome and congrats to everyone in twilight for their awards '
negative,'working late real late'
positive,'working on my decades project'
negative,'wow him dying just made me tear up'
positive,'wow just figured out how to do this'
negative,'x infinity oo '
negative,'xbox controller out of batterys youu bitch you fml'
negative,'y does sounds of spring have to be im going to soooo many music festivals next year as soon as im lol'
negative,'y u didnt answer baby oh well bouta call it a nite '
positive,'yaayyyy blair and chuck oh my god '
negative,'ya ll are never any help im depressed now imma eat currreal amp a turkey sammmich '
positive,'yay for boating'
positive,'yay ice cream truck is playing pretty music outside the office window '
positive,'yay cookies from jab '
positive,'yay watching the sunrise bright n early tommorrow'
positive,'yay tarryn nothando voula portukalos steyn matyila clooney approves '
positive,'yayz today s is the day i call and see if i got that job x i ish so happy even though i slept horribly so i m kinda drained '
negative,'yeah cudn he have declined idiots mil '
positive,'yes im very excited'
negative,'yes look at the shit u have made and what are they all riots'
negative,'yes'
negative,'yorkshire lost'
negative,'you can try and forget me '
negative,'you hurt '
negative,'you learnin all days and then you have only b'
negative,'you must be kidding me my poor efivefoure why is my life so quot exciting quot '
negative,'you need to find someone'
negative,'you ok goad rocks'
positive,'you remind me to write izzy lol aka the zoo'
positive,'yumm i love chicken fried rice '
positive,'yummy'
negative,'auntnancis donbarnes you guys have a lot of free time i want a hobbit name '
positive,'aaahhhhhh i am excited pushi this in home '
negative,'i left my teddy bear at kim amp scott s '
positive,'welcome ars electronica on twitter '
negative,'lt ready for exam today amp stvpark exam not so much whereas parrk yes '
negative,'i just dropped my metal measuring spoons into rotating garbage disposal wah my fave set of ms poons '
negative,'newsflash http bit ly oivn timewarp pictures finally online srry for let u guys waitin xx'
positive,'new hair thanks to adam and lilly at bad apple in brum pic will follow http ping fm lxsgp'
negative,'deighe d wasn t working for anyone in phoenix seems kind of useless to have it right now '
positive,'dossy see'
positive,'dossy that s what i was thinking x hr and move would only work if the space was available '
negative,'jenscloset and you didn t invite me '
positive,'littledotty i didn t even realise sheppey had any tearooms i only ever go to tesco s and i haven t been to the other coastal towns '
positive,'markuss ah'
positive,'wolfrum so are you saying one time skagway actually had news i kid because i love '
positive,'pairs of converse and counting '
positive,'hailer nonworking cmd has been post in crew all that cmd did not give any respond '
negative,'identica currently has rather severe problems concerning performance'
positive,'identica group quot join quot buttons working again '
positive,'kde rekonq sure looks good even for a version i think its going to become my default browser '
positive,'linuxoutlaws server back up thanks linode for the extra storage '
positive,'listening to tech by abfahrt hinwil from links berge rechts seen with my week old daughter she likes it thanks last fm '
positive,'ubuntuhu the new ubuntu hu is awesome '
positive,'brokeback mountain is a great short story and explains more'
positive,'brokeback mountain was also very excellent '
negative,'brokeback mountain was terrible '
negative,'catherine i wouldn t mind but i only had a portion amp then left the cream just fruit for me then until my hols x'
positive,'deliciouslunch dark chocolate cookies oh you tease i m writing to day n dipping into twitter for company '
positive,'followfriday mstuyvenberg feb unsw hazelmail beckescreet all almost as cool as he man and she ra '
positive,'followfriday presentsqueen because she talks sense '
positive,'new york is the most amazing city i ve ever been to '
negative,'number times i bottomed out just in our driveway a hour trip to mass i m scared '
negative,'of nyc celebrity street vendors gt of poa celebrities http streetvendor org media pdfs side pdf'
positive,'yay thanks matclayton '
negative,'i hate the dentist'
positive,'eddddddddddddddddddddddddddddddddddddddddddddddddddddddddddahh charactres left i hope all hands are intact and fingers too '
positive,'galahad in poland at the mo'
negative,'pointcast is making me feel old '
negative,'amp big fat quot rib eye cooked to perfection was spoiled the piece of chicken breast was not a suitable substitute '
negative,'get ready for d new semester sigh going back to campus tomorrow fb'
positive,'question during baby hospital tour where can i plugin my laptop quot pls don t unplug equipment quot '
positive,'lt new pic '
negative,'lt not surprised it was only a matter of time before windows reached the great level of failure that it once achieved edzjohnson '
positive,'lt off for doinï some action with my kids wish ya all a nice sunday see ya '
positive,'lt on everyone s most wanted list i say these outlandish things because they happen to be true '
negative,'lt over here in tears '
negative,'lt still hungry still haven t eatin '
negative,'lt thinks that ezpimpinkam needs to give me a tour of brooklyn im dyin to come up there '
negative,'lt winchesterlambourne etsy com but the name was too long to tweet '
positive,'lt gt i had an amazing day today thanks nin lt gt http twitpic com idnw http twitpic com ihsm '
positive,'lt lt lt course'
negative,'lt lt lt lt wishes she had a shower in the flat '
positive,'lt lt keep me in your prayers while i look for a new apartment thanks in advance'
negative,'lt goddessism will keep on trying you don t show up in the list of ppl i m following'
positive,'lt swissmissus neither was i until mins ago builders here since '
negative,'lt not in the mood '
negative,'lt so upset my calendar on my bb got erased somehow along with all the notes i had written about r s firsts so i could have the dates '
positive,'lt if you need me this is where i ll be all day jus sayin http twitpic com bu '
positive,'lt grateful for unlimited texting text msg today from hope plotting her whereabouts all day lol amp she still isn t home '
negative,'lt exhausted '
positive,'lt lt lt holy shit the best words lt lt lt '
positive,'lt gourab sahoo see you at home lol glad your enjoying my twitter activites '
positive,'lt alayellow '
positive,'lt almost summer vacation and yes'
positive,'lt beatles rockband'
positive,'lt culture club '
positive,'lt god is on my side '
positive,'lt i love robbie williams '
positive,'lt joe dempsie lt hungry i think i m having chinese for dinner mmmm '
negative,'lt monica allison i miss them both na '
positive,'lt my frankiee lampss '
positive,'lt sunday mornings just made good coffee breakfast bread gonna do a little yoga in a bit morning '
positive,'lt to my accountant lt he works wonders this year has a bright little light knowing i m gtg with the taxes '
positive,'lt u guys thanks for stickin with me '
negative,'lt new moon omg i should read it again hahaha why does november have to be soooo freakin far away '
negative,'lt asb dengg jamiecamille mmm we said we wernt gna cry we balled '
negative,'lt broken'
negative,'lt c b i had a major headache today it sucked '
negative,'reason why i wouldn t like the new moon trailer laurent obviously doesn t confront bella in quot edward s meadow quot '
negative,'yearsofenema yearsofenema nã o consigo baixar o fix your face '
positive,'also solved by counterspark '
negative,'conf video stream slow doesn t work in canada '
positive,'up dirtydiva well part of the ea press conference talked about it so it is topical '
positive,'thebackdoor only the ones that want to get all wrinkly and have cancerï this tumblr is full of http tumblr com x z mds m'
positive,'secondstomars marsiscoming keep it up '
positive,'secondstomars http bit ly ozfi stm my own video berlin gig last year'
positive,'hotwords bank holiday weekend '
positive,'hotwords i have food '
positive,'hotwords let s eat out '
positive,'hotwords red hot chillis '
positive,'hotwords state of survival http tinyurl com vansyde subscribe to my youtube while you re there '
positive,'hotwords turn around baby '
positive,'hotwords yes my master '
positive,'hotwords quot god loves u quot all day everyday believe that '
positive,'hotwords sizzling'
positive,'tmiword i need ass '
negative,'turnoffwords ainz unfollows us '
positive,'turnoffwords i can t count fitting for some on this trend '
positive,'turnoffwords quot white sox fan quot does not represent all views of tangible worldwide '
positive,'turnoffwords i know ready why'
negative,'turnoffwords i voted obama amp amp hotwords wanna nail palin lol said by sarah palin yee yee lol i love snl but missed it today '
negative,'turnoffwords crappy ipod speakers '
negative,'turnoffwords crappy itouch speakers '
negative,'turnoffwords internet is down '
positive,'turnoffwords lets be friends i ve used that one a time or '
negative,'turnoffwords out of gravy '
negative,'turnoffwords what say you via samthepoodle quot put to sleep quot '
positive,'wordsaftersex quot my husband s home quot true story just kiidding d saveearl'
negative,'wordsaftersex quot you really smell quot excited for my trip tomorrow not excited for missing lydiamusic and brandonwronski tomorrow '
negative,'wordsaftersex good job righty '
positive,'wordsaftersex i like waffles '
positive,'wordsaftersex i love you '
negative,'wordsaftersex i think im bleeding '
positive,'wordsaftersex i m sleeping now '
positive,'wordsaftersex in cash please '
negative,'wordsaftersex it hurts now '
negative,'wordsaftersex it never started '
positive,'wordsaftersex now please leave '
positive,'wordsaftersex who s the next hahahaha lol'
negative,'d firmware update mostly video oriented i want to auto iso improvement up and minimal shuttle speed'
positive,'s redi tells the naked scientist that she wants to evolve into halle berry redi'
positive,'breakdowns b c they are the precursor to breakthroughs the healthpreneur game enjoy '
negative,'figgins at bat for the angels in top of the rd hit it in field out rangers at bat now'
positive,'lt c b mothers day tomorrow '
positive,'lt carl russel doug kevin haha up was like awww amp ha ha good night '
positive,'lt ing me right now '
positive,'lt my best friends jennie ashleigh teresa mimi amp danny baseball banquet'
positive,'lt s chelsea yaaay so glad we are reunited '
positive,'lt s when hubby doesn t have to work saturdays he is still sleeping '
positive,'lt a gt cuma test doang http plurk com p yzqkr'
positive,'lt b gt miley cyrus will you follow me on this love you '
positive,'lt broke the cycle so what do i get a brownie pin i don t need anything just peace knowing that i don t have any bums around me '
positive,'lt font color purple gt purple'
negative,'lt grandy gt whats worse being a cubs fan'
positive,'lt happy camper right here downloaded tons of awesome s and s songs ahh'
negative,'lt has no internet for the weekend '
negative,'lt has once again completely drained her paypal account damn you etsy and ebay'
positive,'lt has the greatest hubby in the world just wanted to share '
negative,'lt how come i still dont have one '
positive,'lt jem here hey hope everyone has started their friday fun let me start my shout outs whooohoooo'
positive,'lt kethryvis gt gruuk ufies are above and beyond the human race '
negative,'lt lonely guy gotta kill hours till i have to drive to lax '
negative,'lt poor spent more than i expected at the makeup show lmaoo so much for project pan hahaha'
positive,'lt signinâ out have a nice day night all '
positive,'lt trista gt is doing nothing'
negative,'lt violins gt i m not quite sure how i m going to do this lt violins gt '
positive,'lt wheezy gt http bit ly o ss is jã http bit ly zzsp '
negative,'quot im going to try to find pictures of the x factor tour '
negative,'quot not academically of course quot i miss him already '
negative,'quot and under nor passed the th grade quot sorry moms i tried'
positive,'quot become a human transformer'
positive,'quot brazil screams in one voice we love miley cyrus quot '
positive,'quot don t worry be happy quot '
negative,'quot eeep omg that jeff jonas is so hot quot xd lmao not the same here '
negative,'quot hate to disappoint but no it s not mine all my lyrics are safe in my book but thanks for the concern quot ohhhhhhhhhh '
negative,'quot i need you next to me'
positive,'quot i was flyin'
negative,'quot i wish my smile was your favorite kind of smile'
positive,'quot family bird is the word quot i lt family guy '
positive,'quot feliz dia mamiiiiii te amooo dios te bendigaa gracias quot jackelin celedon mares from facebook her spanish is better than mine '
negative,'quot find gideon and you save us both quot chris dying always makes me cry '
negative,'quot fire of anatolia quot is fired costumes are destroyed it s so poor situation '
negative,'quot fire shower of nuclear quot is not something i want to read right before i go to bed '
positive,'quot flashing lights quot with all the lights cut off my kinda groove '
positive,'quot fly with me quot the jonas brothers '
positive,'quot follow me u guys twitter com randallw tell a friend to tell a friend please n thanks quot '
positive,'quot for a second i think u took shape of a unicorn quot step brothers '
positive,'quot for god so loved the world quot sweet i forgot john '
positive,'quot for the kingdom of god is righteousness'
negative,'quot friends are like stars u can t see them but u feel they are there'
positive,'quot friends are the same soul different bodies quot plato '
negative,'quot fuck friends quot that made me feel great '
positive,'quot fuck you alphabetti spaghetti i never want to eat carbs again quot this girl owns my heart ily sophie '
positive,'quot future pc just froze quot apple ads getamac'
positive,'quot get down in this rage with me it takes to dance baby quot listening to thetalkabout on myspace '
positive,'quot girl cheese and soup quot '
positive,'quot girl you look fine with a gun quot the nicest thing someone has to me this week '
positive,'quot give us the money quot quot elmo knows where youu live quot hahaha lt these msn sounds crack me up x'
negative,'quot go mommy'
negative,'quot god give me patience but give it quickly quot min into our trip amp nd pee stop '
positive,'quot god i love texting quot text from â œmom cellâ http tumblr com x j ya xi'
positive,'quot good morning sunshine the earth says hello quot hehe '
positive,'quot good morning sunshine the earth says hello quot johnny depp as willy wonka '
negative,'quot gosh hunny you ve put on weight quot quot errrr thank you quot '
