@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'at the nursery the wailing have just ended all sleeping soundly working morning shift tmrw grr'
positive,'at the random mention about core quot deals quot that are almost twice as much sense as it s not tied to himself about tv every night '
negative,'at work fuck '
negative,'at work and got loads to do b i leave today toodles lufflies xxx'
negative,'attempting to get other people on twitter other than cate to talk to me but it is failing'
negative,'aw toy story is coming out next year '
positive,'awake finally random dream i was a penguin but i lived in jersey and i oddly lived in a icecream store lolz '
negative,'awesome http twitpic com ikhd'
positive,'awesome black coffee anyone '
positive,'aww great song quot picture to burn quot '
negative,'aww i gota do homework'
negative,'aww someone borrowed it without telling me '
negative,'awww derek is at work back to making kandie with the little ones o'
negative,'b in genetics so that s a towards my gpa what really sucks is that i got a in the class and an is a b '
negative,'baby died last night day '
negative,'baby girl s so upset i m not where i need to be with my sewing and it s almost pm and i m finally eating a little dinner sigh '
positive,'baby sitting today shopping tomorrow rue is the best ever '
positive,'baby you like my favorite dessert i just can not get enough of you love you i m yours eva'
negative,'back from cali '
negative,'back pain '
positive,'back to basics '
negative,'bad day day broken glasses rainy weather uof'
negative,'bad night for the pens'
negative,'bad timing a new mommy just called for newborn pictures and i can t fit the baby into my schedule no matter how hard i try'
positive,'bahahaha me and jodie burst out doing kevin s sos dance epiccc xd'
negative,'bank account is negative '
positive,'bas one last time update my status '
positive,'baseball '
negative,'bcd s closed i guess nodaji it is '
negative,'bed i gotta get up early '
negative,'bed time '
negative,'bedss gayyyy oh well goodnight people technotetris and shaunacland d'
positive,'been up for days straight lol i never sleep '
negative,'being afraid of food is an eating disorder right '
negative,'being told im beautiful doesnt make my tummy better'
negative,'besides that great graduation day i finaly made it i m a highschool graduate moms word chapter close keep pushing foward '
negative,'still no phone bukas pa raw in the afternoon oh well'
positive,'such a nice day'
positive,'summertime by dj jazzy jeff and the fresh prince'
negative,'the iphone will be out of commission for a while '
positive,'the weather is lushhh '
negative,'things are not good in my head i may not be around a lot this weekend '
positive,'third date went well moving on to fourth '
positive,'to the death an awesome random comic for the certifiably not sane '
negative,'try and enjoy ur family amp i am here if i need anything anything love you sis be brave amp i know u r strong ur in my prayers'
positive,'twilight '
negative,'twitter wont let me send replies today boo hoo'
positive,'two more days '
negative,'ughhh '
negative,'uva baseball come on boys you can do it'
negative,'water works are gonna start'
negative,'well i wrote a missive post about last night and all the things that happened'
negative,'well'
positive,'what canadians have to be proud of http bit ly nx aq'
negative,'why is it raining '
negative,'why me '
positive,'xd go day '
positive,'yay for star testing week i start school at am this week and i have no school on thursday maybe sf http tumblr com xvq mln l'
positive,'hello world this is where i live http twitpic com bo t beautiful am woop bed now '
positive,'shortstack tokiohotel shortstack tokiohotel shortstack tokiohotel shortstack tokiohotel shortstack tokiohotel shortstack'
negative,'squaresp squarespac squarespace trackle giveaways giveway iphonegiveway squarespace squarespce trackle'
positive,'lt free gt '
positive,'lt that s me smiling '
negative,'quot you were asleep while i gathered my things in the dark the burns on my fingers were all that was left of the spark quot '
negative,'quot bbc news uk maps climate change forecasts quot the picture it paints is an alarming one http bit ly ays '
negative,'quot i m giving up on you i don t care how you mess up your life now quot '
negative,'quot meteorologists predict chilly'
positive,'quot nintendo dsi portable game system what will you and i do quot http tinyurl com b yobq '
positive,'quot promote my site getting to the front page and other places in social media quot http tinyurl com dflzg '
positive,'quot the universe is a living being'
positive,'quot the world makes music for people who listen quot '
positive,'quot will diggâ s new share feature pollute twitter quot http tinyurl com ncqkm '
negative,'angry mixed motions but soo frustrated x http plurk com p s mg'
negative,'mood i am in '
positive,'exited i just bought some oreos i hope everyone likes oreos '
negative,'hugs ignorantsheep '
negative,'sends you e hugs '
negative,'tear '
negative,'cries i m so depressed'
negative,'on my way to the doctors with my duo'
negative,'sob must be in bed '
negative,'wishes she was at summer jam '
negative,''
positive,'babbbbbbbbyy i missed you much '
negative,'sunday is over '
positive,'well then you gon have to stop w that quot idc quot shit just be faithful like points to em moi '
negative,'why the jonas are bad with us come to paraguay'
positive,'its jonas day '
negative,'ughh anybody wanna come to my house and cook my mom is leavin for work and aint cook me shit can t trust dem hoes '
negative,'i don t know what to do '
negative,'i think i lost my spanish book x'
negative,'life can be so complicated i know god has a plan i just have to trust in him '
negative,'oh well'
negative,'not really a good night guys buu huu'
negative,'i did not get cast in but i will keep looking for some dance opportunities i need some exercise '
negative,'the ground around me is wet i looked up to see if any drops fall on my face it was drizzle all around but i am missing my drops'
negative,'i forgot to bring my new sharpie pens to school today booo '
negative,'omg my celly is off this hasn t happened to me in years wtf gota get my bill paid'
positive,'the last gadget http tinyurl com pd wyp geek and poke'
negative,'this is so horrible'
negative,'where ius that one person that can make me smile '
negative,'s this tweetdeck is killing me hate it '
positive,'july flowers july holiday'
negative,'last fm not working '
positive,'aaronxnow finally got twitter haha'
positive,'achaoticbeauty'
positive,'aimee b loved i think there may be a connection between paul reubens and the reason why movie theater fl http tr im nfko'
negative,'alexjreid saw that earlier'
positive,'alittlebit temperature is down'
positive,'anyamanda said i tweets less these days so'
positive,'auroralee would love to see you guys sometime grin and aw rats'
negative,'benboychuk i hope it s not actually on here birthday that she s getting shots '
negative,'billbeckett s signature has rubbed off my mondayeyes bracelet at least i have plenty of autographs from him'
positive,'blackswan quot to all you quot http blip fm d qo'
positive,'blondediva what happened while i was gone anybody get arrested http tr im kofz'
positive,'breegeek i ll know if u can t find a replacement me i ll still pay u if not i won t let u hang'
positive,'canuckgrrrl seeing a guy dressed up as a banana totally made my day phallic symbol ftw http tr im mvtm'
positive,'carole yep coz of the england game on wednesday'
negative,''
positive,'d there s my boo blushes '
positive,'byyeee ily jamarcusssssss '
negative,'i was want to buy the sims but it sold out wtf haha '
positive,'you aint gotta apologize i know i m not ugly '
negative,'just '
negative,'yep'
negative,'i don t wanna get rid of twitter you guys are too cool '
negative,'i try i try so hard and i seem to get no credit for it wats the prob '
negative,'wide awake'
negative,'dream beautiful '
negative,'now only have one roommate '
negative,'im givin myself minutes to turn that frown upside down'
negative,'i cant even say a word right now'
negative,'why am i so sad becuz of u or becuz of the exam i think becuz of u '
negative,'frustrated '
negative,'and i feel a shallow breath that squeezes past the fifty pounds of stone laid in my chest '
negative,'just found out that a friend from my childhood has passed away may he rest in peace '
negative,'still in the office '
positive,'that is all'
negative,'sniffles since i dont get to leave this fucking house aw great the power s gone and its getting dark puurfect '
negative,'i feel so left out'
negative,'sigh we didnt win the contest stupid popularity contest i had so many votes for her also im realy sad i had such a good feeling'
negative,'noooo why things are so complicated if i spelt that wrong idc'
negative,'noooo why things are so complicated if i spelt thy wrong idc'
positive,'butterfly day jun '
positive,'what does it means '
negative,'jfk international airport http loopt us ppyztq t'
negative,'jonas brothers youtube bein suspended'
negative,'moval court a traffic ticket i should b sleeping aahh '
positive,'work only hours of it today and then weeeekend can t wait for the long weekend to begin gonna get some things done for sure '
positive,'ahugeproduction praying for my cold to go to my head because a skunk just sprayed my yard this is the w http tr im n ai'
positive,'ariaajaeger created from the realms of light'
positive,'arjunbasu the music was so quiet that he was sure there was a massive hoax being played on him alone i http tr im mp j'
negative,'bananarchy atx sold out of frozen bananas today http mypict me qim'
negative,'beckobviously i have no car to come to you either '
negative,'belllareow has disappeared again '
negative,'billyraycyrus oi tell your daughter to lower her ticket prices we cant afford it in london my sister cried '
negative,'brooklyn belle lol quot cat quot i m a huge fan also'
positive,'canuckflack speaking as a historian'
negative,'cnnbrk farrah fawcett'
positive,'cmedders yes'
positive,'cranberryperson dear hyper chihuahua'
positive,'danawalker washington capitals would be one of myweakness as well '
positive,'daveena looking fwd to a twitpic of selma soon cool name'
negative,'desiredeffect'
positive,'dustincary yea i really wanna see a win for him at daytona'
positive,'dwo great to follow butterflywheel debraward chastity cortnee christ dwo darrensproat sharboubou mikehanes'
positive,'eightythreekid aww i m sorry bae u kno i be grindin d but i got u i swear i needa go buy an artbook that or construction paper'
negative,'fontenot hey you poisongirl how long will you be on summerblonde thx nic pic hehehe yw sevgli yeah'
positive,'gigia quot mama k quot nobody told me violent femmes covered gnarls barkley quot tks'
negative,'hitzproductions unfortunately i m coming from nj the boonies i gotta drive to the path'
negative,'iamfauxpas all gigs this weekend have been cancelled'
positive,'idvssuperego started working on a â œwarm'
positive,'infobotz news google getting twitterpated http tinyurl com oropl '
negative,'isak is mad at me fail'
positive,'jazzgotsoul liveguy lol nooooooooo '
negative,'jessdelight i just played ur joint two songs ago everyone in studio was feeling it '
negative,'jonswerens i can t get excited about conan '
positive,'ladykeisha scorpio thanx for the post amp the warm wishes enjoy ur day '
positive,'latuacatante youu welcomee'
positive,'lisabarone if'
negative,'lisad stopped talking to me i should stalk her '
negative,'littlecharva you ll be pleased to know i did not have a nice night s sleep'
positive,'loic now try sex in bing'
negative,'lushone toolio has court on the th '
negative,'mgapmp when you meet johncmayer tonight'
positive,'michael castro is not at thanks '
negative,'minxlj hope you get better soon '
negative,'misterdjin i just saw '
negative,'mizz bliz i slept late too i wonder y u did mhmm i m not as hype as u think to leave the country for weeks amp days '
negative,'mizzwalker which one '
negative,'moogyboobles ahhhhhh bloody five why did they give away house and me the sky subscription '
negative,'mp jackson is upset with me lol'
positive,'mrjoecool well praise the lord gud moods i kno i need b '
negative,'nambu sending my tweets from wrong account although selected the right one '
positive,'oliveshoot aw'
positive,'big ass kool aid smile on my face from talkin to my boo '
negative,'bleh i feel like qqing now '
positive,'blowdrying my hair'
negative,'boo to that '
positive,'bored doing nothing at all okay i m a pretty shy girl '
positive,'boredddd going to do powerpoint'
negative,'boring nite damn i guess i better get use to this'
negative,'boro let me down it s getting very tight '
positive,'bosco graduation then sara s voice recital'
positive,'breakfast with family'
positive,'britains got talent on right now good luck susan boyle '
negative,'bummed to be missing bb kris s comcast chat stupid responsibilities '
negative,'burnt tongue'
negative,'but eatting popcorn so its getting better'
negative,'but i don t want a boyfriend for the summer '
negative,'but i love you'
negative,'but not him he s just a brown nose'
positive,'but suddenly something happens'
negative,'can first see mtv movie awards on thursday how sad lt lt but am looking forward to thursday jubii '
negative,'can i join you karenwild'
negative,'canon powershot s you had served me very well i am sorry that i left u in that car for hottest days i mourn your loss'
negative,'cant afford to see angels and demons'
negative,'can t get motivated'
negative,'cant get up to auckland to watch jb d movie im soo gutterd suppose i have to wait till the dvd release '
negative,'can t log into my computer at work ack got lots to do it guru out today can anyone help me '
negative,'can t make any labels til my computer is fixed can t fix my computer until i make some money can t make money unless i sell soap grrrr'
negative,'can t sleep this sucks eggs and bacon i m suppose to get up early to'
negative,'can t sleep'
positive,'can t wait for hills finale tonight â '
positive,'can t wait for the weekend'
negative,'carrie has a bad eye infection just waiting for hear from the vets to see if they found anything '
negative,'cba i m revising my french oral fuck it'
positive,'certification test at this morning feeling much better about this one today '
positive,'changin my name to ambergirl haha my youtube name and it mathces my background '
positive,'chilling with my niggahz haley and dylan '
positive,'chocolate cake with a delicious strawberry yummy yummy'
positive,'church with matt'
positive,'city tonight for mae '
negative,'cnt even use a single twitter app '
negative,'cold'
negative,'come on bitchesss barakatday barakatday barakatday barakatday'
negative,'come party'
positive,'come to manchester while your in england id love to meet you did you have fun in germany its beautiful'
positive,'coming up to the home stretch now with this j m fic yay '
negative,'computer is being very tempermental at the moment '
positive,'congrats to al s newest state senator elect'
positive,'content quot made a pac lets see how long it last quot '
positive,'cookies the first time'
negative,'could this night be any worse '
negative,'couldn t find it'
negative,'cramps drugs good '
negative,'crap day tat will get craper'
negative,'credit card bill ow my wallet '
negative,'dad came back amp asked us to go to anyer till thu while him'
negative,'dads got to turn the power off caio'
negative,'dammit no more sleep for me and on my day off to '
negative,'damn gettin it from someone right now'
negative,'damn u still haven t been to sleep and just look them up i think it was royalty beats and city council'
negative,'damn didnt make on time and the border was closed drove hr to toher side of state to make it ti mexico sniff sniff tired '
negative,'damn'
negative,'damn there has to be something wrong and its not youu'
negative,'dan won t have off for my birthday '
negative,'darn you city'
positive,'def i have no studio so ur jus gunna get the lyrics shrug exoticbella '
negative,'definately bedtime'
negative,'definately just missed my train smh fuck '
negative,'depressing day http blip fm tfp '
negative,'devstateddd'
negative,'did not get to go see up oh well ended up going to dinner with blase and bridget '
negative,'didn t get much sleep again cos of the flippin neighbours grr time to work again '
negative,'didn t get to do some car scheming tonight sad but i did get to mosh while looking like a complete bogan'
negative,'didn t go out last night i fell asleep i suck not literally '
positive,'didn t have time updating because was busy enjoying this quot love making'
negative,'didn t think netball was on coz it was raining when i got there now no one can take me manee is going to b annoyed '
negative,'didn t win the twitter contest boo'
negative,'dinara lost again in roland garros why the safins have to do it hard '
positive,'dinner lt bath lt workout lt run'
positive,'diplomatic husband to his wife quot how do u expect me to remember ur birthday when u never look any older quot via normaltusker nehabagoria '
negative,'dissapointed '
negative,'does anybody know the statistics homework not that i have started nobody is answering my emails about business studies '
negative,'doesn t know what to get fir a tattoo'
negative,'dont feel good ptosis '
positive,'don t forget to vote today http bit ly mg r'
negative,'don t ignore the smell of sizzling skin when you re sitting in the sun '
negative,'dont know whats wrong with me'
negative,'don t like ending the night arguing with the huz in smf over stupid home improvement crap '
negative,'don t wanna go to work'
positive,'dayngr tweetwrath i think i just coined a new word where is that twitter dictionary http tr im nyyv'
negative,'demonicturtle you guys have fun last night i hope you got my text pub quizzage tomorrow '
positive,'djwillgates'
negative,'electrograffiti i know but i ll miss having someone to bitch about brussels trams'
negative,'elysianfieldz class elysianfieldzaj no answer ron no lyfe work etj on the road plusisaplus n nola im hungry with no eat with '
positive,'essentially me funny fact sween has about x his town s population following him on tumblr how does h http tr im lcel'
positive,'fernandofelman am gonna miss you too if it s really gonna be years'
negative,'flopearedmule guess that s the end of my love affair with emusic '
positive,'grahamapalooza ronibryantmusic rob in grantham bananasmel joetech joecopas britespark r ckrulez johnnybeane bsideofsoccer'
positive,'hannahradford is taking me to lunch today '
negative,'i am delo'
negative,'iggigg too busy to see me in london this evening what is a boy to do '
negative,'jeffersonreid is never on twitter anymore '
positive,'jessdelight lmao liveguy'
positive,'joeschmitt twitter maintenance on a friday night they really haven t been listening if they think we wo http tr im ndkq'
positive,'johnmaeda are you a exe do er '
negative,'joseke trent reznor quits twitter http migre me e via trabalhosujo '
negative,'kerry would love to meet up with yourself and angeloys but i ve made plans already we ll get another opportunity again soon '
positive,'krystynchong that s a lovely compliment thx much '
positive,'ksymmonds thankyou '
negative,'lafd update sb fwy x th st correction dead female now y o lafd complete chp amp coroner to handle nfd brian humphrey '
negative,'lazoug kstew and ma still together http bit ly cdrcw happy or not lol im happy if kristen is happy'
negative,'libraritarian oh no donutspy isn t a good link '
negative,'littlecharva if the front wasn t black on both'
negative,'littlecharva the full voice control is making me want iphone gs'
negative,'mamii thickness don t do dat jst tell em suck ur dyck that always makes me feel better'
positive,'melbournevixens awesome th quarter ladies great game '
negative,'monique ever is messing with my mind '
positive,'netfart quite the opposite'
positive,'nikkofelipe night'
negative,'ohhushaubrey it makes me wanna cry'
positive,'pan f oregonmjw no'
positive,'phillmason philoscribe thank you i am genuinely grateful'
positive,'pinkelephant so pretty much you look like a candy floss machine today '
positive,'prblog steverubel posterous looks like tumblr for iphone looks interesting can you fold this content http tr im nhcv'
negative,'dont wanna leave ny today '
negative,'dont worry about the for amigos there still hangin in there lt '
negative,'down to k in chips '
negative,'downloaded one movie yesterday and having some problem with that '
negative,'driving lizzie to the airport say good bye lizzie '
positive,'dt tonight dt tomorrow day amp night beauty '
negative,'dude i almost just shocked myself lesson learned never get outta the shower and think electricity won t hate on ur ass '
negative,'eaten some steak im feeling good much better missing my lady though '
negative,'eating my last wizz fizz'
negative,'ecl all day to try to cram all of this organic chemistry back into my head final tomorrow ugh'
negative,'eff that bitch at dunkin donuts'
positive,'elise and melanie are the shiz'
negative,'ellie just text me saying quot theyre not gona read our text are they quot i will speak to mcfly '
negative,'emotional '
negative,'everton f c just got beat in the finals of the f a cup against chealea f c oh well'
negative,'everton oh well lol '
negative,'every fucking day'
negative,'every one i was talking to on msn has gone offline and i won t be able to talk till them tomorrow i feel lonely x'
positive,'every so often i catch my own reflection amp think now that s one cool son of a b tch today s one of those days '
negative,'every time i leave my room'
negative,'everyones drunk but me'
negative,'everyones dying or bordeirlne on svu '
negative,'exams help '
negative,'expensive car repairs '
positive,'explore twitter'
negative,'f amp ing red wings '
negative,'failed inspection did you know you can pass wo oven'
negative,'failing at everything i should just give up now '
positive,'famed michigan bookstore to close its doors http u mavrev com bc v'
negative,'famliy going bck homee and have too take sister hores riding oh no gonna be a boring day '
negative,'farrah fawcett dies of cancer at http bit ly onhyd'
negative,'fcukk you '
negative,'fedex will be kicked out of the french open '
negative,'feelin very pessimistic '
negative,'feeling a litle sad '
negative,'feeling all sad leaving mumbai '
negative,'feeling down reality is setting in i know i should be beyond this point why am i still here i want to follow my dreams but im scared'
negative,'feels bad for cali poor thing '
negative,'female model tortured by prince http tinyurl com mbmanohara'
negative,'ferrets are much cooler than fishes '
positive,'field trip today leaving now '
positive,'finally at home bout to napp '
negative,'finally managed to check the euromillions results no ï million for me i m afraid oh well you gotta be in it to win it '
negative,'finding out the hollywood video i frequent'
negative,'purplehazeyobi hope you had fun with quot lisa quot the jillian replacement lol i was busy getting rosiecakes drunk lol i lt u both xo'
negative,'richietachie i missed all imma call u tomorrow and reduce the number of qs by tomorrow pls i have a phobia for that lol seriously'
positive,'rickswift followfriday these ppl or catch crabs karlkleese lpjdesign lostzombies pinkraygun bittenbybooks hippojuicefilm zazzle'
positive,'sandyu mightyboognish kittyireland it s light with a bit of punch mission san francisco gin'
positive,'savage death i am super emo about stupid stuff rn'
negative,'sf giants bullpen loses lead'
positive,'shawnashameless amp killavilla if anyone else said something it s to you too '
negative,'spiral galaxy ymptweet i mean we have the best religion the only thing that we have to do is to follow it the right way'
negative,'stephenhdunn bows out of the raid quot dunn quot his back inn speedy recovery mate '
positive,'stevijean yeahuhh'
negative,'sylvanus is having the worse day ever boss is spazzing out at work and finally done with a late night photo shoot'
negative,'tahninial just called me a cheeseburglar he made me sad'
negative,'taylorswift didnt win the first award she was nominated for oh well shes tied for most nominations '
negative,'tellman says'
negative,'tendaijoe well none of us are getting out of here alive but we would like to stay a while i wish people would stop killing each other '
negative,'the prodigy and nkotb in boston day boo roll on summer already x'
negative,'therealglambert sorry got carried away with gossip on another note pass on a hippo birdie amp a big koala hug to kris for me xoxo k'
negative,'thesmartmama i have no office i know this is hard to believe'
positive,'thischicsflava daprbmchild lmao lt '
negative,'tommcfly hi when ur back amp when ur next in mk i am gona need of your really good hugs that only you and my friend liam can give ok '
negative,'tweetdeck lost my groups'
negative,'weelaura guardian uk students reported killed in crackdown after violent clashes in iran http bit ly whlbv'
negative,'ymptweet spiral galaxy but so badly no one does '
positive,'zeldman just said on flickr re a mac that wouldn t install os x yes quot as user focused design goes'
negative,'cheer up emo kid '
positive,'lvatt is comming '
negative,'next few days'
positive,'happy sunday '
negative,'dinger in and i so regret popping that pill '
negative,'month of bed by am'
negative,'days i haven t tlkd mi amor im kinda stubborn when it comes my bf i will not call not a bugaboo type'
negative,'hear about jon n kate couples should steer clear of those reality shows just say no '
positive,'ncaa national softball champions uw huskies '
negative,'nd item did not arrive'
negative,'finished my paper but smh'
positive,'first days are always good wish my dentist gave me more hours though'
negative,'fone off cant talk my love imu marcus '
negative,'for the fact that i didn t get any work done'
negative,'forgot xbl was off today'
negative,'found a mosquito bite those tend to get really swollen and red for me distracting myself with caffeine'
positive,'found a way to make this private woot woot'
negative,'four more fake people added me is this why people don t like twitter '
negative,'frank iero should be the sexiest vegetarian '
negative,'french lost'
