@relation training_data

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'mjnonnoura حَدثونيَْ عَنّ الحٌب اٌحَدثكمْ عَنْ حَبّ نوري'
positive,'sa rt a bm r رب أسألك خير ما في هذا اليوم و خير ما بعده و أعوذ بك من شر ما في هذا اليوم و شر ما بعده'
negative,'j a t rt talhabeeb من يحمل همك ويهتم لمعالجة عيوبك ويحزن لغفلتك ويصفح زلاتك يستحق أن يكون صديقك '
positive,'mahmoud hassan اللهم لي أصحاب طابت لي معرفتهم هنا فزد علاقتي بهم طيبا وجمالا و في طاعتك دائمة http t co fpkehkeb n'
negative,'t nle لا شك أن الله سبحانه أودع في ذات الإنسان مهارات وقدرات يجعلها تساهم في تطوير الإنسان لذاته'
positive,'nori rt see الآن لزيادة متابعينك مليون متابع تابعني see رتويت اضف من قام بالرتويت اشترك بتطبيق زاد المسلم http t co sh lzromc '
positive,'makinrazaaq rt mmez للمتواجدين لمتابعة أكثرمن الف مغرد فولومي mmez ريتويت فولو للي عمل رتويت أشترك ريتوت تلقائي مجاناhttp t co z ckkug zh '
positive,'mahar rt m w m للمتواجدين لزياده متابعينك\n تابعني m w m\n ريتويت آلي http t co je lormfqm\n تابع من يسوي رتويت\n التزم بالشروط لت '
negative,'rool rt mmez للمتواجدين لمتابعة أكثرمن الف مغرد فولومي mmez ريتويت فولو للي عمل رتويت أشترك ريتوت تلقائي مجاناhttp t co z ckkug zh '
positive,'maha الصاله رائعه والاثاث القليل عملي وسريع التنظيف http t co n owfio ew'
positive,'mryom rt rxmah متى تسقط كرامتك اذا ارتفع صوتك على من تعب في تربيتك '
positive,'ezgirtq فيديو لواء في الجيش المصري إذا شفتوا السيسي أصبح رئيس أو تمت ترقيته إذاً ما حدث هو إنقلاب عسكري http t co uatw jfyy'
positive,'misso rt haythamof misso هيا عايزه سؤال ماما امريكا ام الارهاب'
positive,'fpc تشابهت انت وقهوتي باللذه والمراره والادمان نزار قهواني'
negative,'mjedh يَ صباح االحُب يَ شعب النصر يَ رمُوز العز في ككل البلااد مصدر الأمجاد مُوطن ﻟ الفخر عشقي الأول الى يُوم المعاد'
positive,'rj m rt imarram التفكير الزائد في المستقبل هو القاتل الأول لسعادتك '
positive,'danaalshemal تعجبني قناعتي بـالحيآهه اكون من\nاريد و افعل مَ اريد ف سعادتي\nلآ ٺرحل مع احد وآلتغافل مريح جدا حقيقه'
positive,'com meme آللــهـم أرزقـنـا سـعـة آلـصـدر والانـشــراح وأبـعـد عـنـا كـل ضـيـق http t co erwhikdmir'
positive,'rodya shop rt al khulafa الأعاجم على حدود أرضكم وأرضهم ولا تدعوا في ربيعة أحداً ولا مضر ولا حلفائهم أحداً من أهل النجدات ولا فارسا إلا اجتلبتموه فإن '
positive,'alqahtani rt asd للمتواجدين\nلزيادة متابعينك قم بالاتي\n فولو مي asd رتويت فولو للي عمل رتويت فولو باك اللي ما يلتزم ما بيستفيد '
positive,'sh arbi وبشر الصابرين الذين إذا اصابتهم مصيبه قالوا إن لله وان اليه راجعون http t co cck l up'
positive,'maz zaz rt rghad f كيف تعرف ان البنت السعوديه تزوجت\nتجحد صديقاتها تجحد ماضيها تجحد رقمها تجحد حسابها بتويتر وتتزوج واحد يجحدها ويروح الإسترا '
positive,'aammall تغيرت قلوب اصدِقائنا الذين اسُميناهم سابقاً حياة '
positive,'renadalanazi اللهم لا تشمت اعدائي بدائي واجعل القرآن العظيم شفائي و دوائي فأنا العليل و أنت المداوي http t co t tbqaupa '
positive,'mnmn rt asdf تقرب الى الله بالصدقات ابحث عن قربه عز وجل\nولا تهمل نفسك ووقتك أنصحكم ونفسي فلست والله خيراً منكم قال تعالى http t co k '
negative,'bgnari البايس من فرقه سوبر جونير هنري سيون ليتوك دونغهي http t co fefsf nmg'
positive,'raseelalnazzawi اللهم أنت ثقتي ورجائي فاكفني ما أهمني ومالا يهمني وما أنت أعلم به http t co vupygkk kv'
positive,'somaiah اللهم لك الحمد كله ولك الشكر كله وإليك يرجع الأمر كله http t co c zwgd jw'
negative,'a med air الكليك الكليك الكليك الكليك الكليك'
positive,'manal alyaf i rt ad m معلومة قد وقد لا تنفعك الفشل من أسس النجاح وتقدم وإنتقال '
positive,'safwa rt sdqat ستة طرق لكسب الثواب حتى بعد الموت ان شاء الله غرد بصورة http t co w khfxmiu '
positive,'aad eehh سائق باص يقلد امام الحرم المكي http t co zbyhm v h '
positive,'aamr إلى متى و العين ما شفت العين يالله عسئ ماهي بقرقى طويله http t co wrhvs np a'
positive,'hif اغار و غيرتي تذبحني p '
positive,'mrfsool اتمنا الشوط الثاني يطلع سوك ويدخل المطيري ويتقدم ليال قدام\n\n الاهلي الشعلة'
positive,'nnawwaaff rt mm m منصور الحربي اكثر ﻻعب يصنع اهداف بالاهلي'
positive,'khalidd لااله الاالله الحليم الكريم لااله الاالله العلي العظيم http t co j w m kug'
positive,'f malqallaf ثلاثه أشياء لن افهمها ف الحياه الشطرنج\nسوق الأسهم\nأوجد قيمة س\n\nالأخيره دمرت حياتي '
positive,'lamesh rt deemaalameel شوي شوي وبتخسرين كل اللي حولك '
negative,'salma sukii اللهم قنى شر نفسى والهمنى الرشد http t co laezr fk'
positive,'n اللهم يا مالك الكون إكفنا شر ما يكون قبل ان يكون http t co j phkueejt'
negative,'gir amlo شيئ مؤلم ومؤسف أن تفتح عينيك على واقعً لا تُريده '
positive,'fmantoosh rt almrmaa مسابقة صحيفة المرمى الأن إنطلاق التصويت لمباراة نهائي كأس ولي العهد ذكر النتيجة والفريق الفائز مع مراعاة شروط المسابقة'
positive,'abo alzober الله اكبر الله اكبر الله اكبر لا اله الا الله الله اكبر الله اكبر ولله الحمد حسبي الله لا اله الا هو عليه توكلت وهو رب العرش العظيم'
negative,'shahadalkhaldi غالباً أصدق تعابير الفرح هو البكاء '
negative,'mo nine الفنان الطيب بنكيران في ذمة الله انتقل الى عفو الله أمس الاربعاء الفنان التشكيلي الطيب بنكيران عن سن يناه http t co vohghcqxvc'
positive,'tgdr rt qalel adab أكثٌر الأشّياء وَجعاً انَ يَظلمك أحدَهمّ أمِامٌ الجَميعّ ويعٌتذرلكَ سراً'
negative,'saad rt rth عملاق السعودية اكثر من الف متابع لزيادة متابعيك ريتويت فولومي فولوباك للجميع ضيف من عمل ريتويت '
positive,'swaf s الحديث معي ينصح به الاطبأء ᴗ o '
negative,'nourh riiz اسحبوا عليه '
positive,'i aljezane rt qassimyfalh إذا مدحت سعودي وقالك انقلع لا تزعل ترى معناتها إنه استحى بس هم كذا مشاعرهم صحراويه '
positive,'glbe rt justfefo اذا اهلي قالوا نسينا نطلب لك من المطعم http t co fvtdla qma'
negative,'wryi مَن وَسَسّع قَلْبِه بـ حَب آَلِلَّه تـعـآَلَى تـوسْسِعَت لَه قُلُوْب آَلَنـآس ب آَلَمـحَبـه '
positive,'salmaamgadbeak الله يرحمه هو و جميع موتى المسلمين http t co fc xmbnzon'
negative,'imo o في صدري اسرار مَا ٺدري من ٺحاكي ۈفي عيني الفين لمحہ هّ مالقٺ فاهم '
positive,'atho o r الزين مو بس الملامح والأوصاف الزين روح وعفه وطيب سيره '
positive,'miss mba rt ياللھ عسآنا لا حضرنا نجمّل ولا تلحق الشرھات مدة يدينآ '
positive,'aseer rt hayatalgloob قال ابن كثير إلبسُوا مِعطَف الأذكار لِيقِيكم شُرور الإنْس والجَان ودثّروا أرواحَكُم بالإستْغفار لتَمْحي لكُم ذُنوب ال '
positive,'alkhaledina rt almonajjid أي ثمرةنرجو إذاكانت المدرسةتبني والبيت يهدم أوالعكس فما بالك إن كان البيت يبني والمدرسةوالحارة والواتسآب إلخ\n فكيف ببا '
positive,'elswa هل وصل بهم الى هذه الحد رجل يقدم ابنه للتمساح كقربان\n\n gt v\nv\nv\nv\nv\nv\nv\nv\nv\nv\nv\nv\nv\nv\nv\n\nشاهد التفاصيل من http t co rg ze ehbe'
positive,'diid you know rt hash alriyadh استبعاد مسؤول في مستشفى حكومي بالباحة لتأخيره تحويل مريضة\n\n السعودية الباحة'
positive,'sharmotasexy محجبه عشيقها راكبها زى الحصان وهى فاتحه فلقات طيزها وينيكها سكس نيك مصر جنس فيلم كس شرموطه http t co sza wcmgoy'
positive,'kiss me rt reem ياالبى طيزي ودي احد ينيكني من ورا اللي تعجبه طيزي يسوي ريتوويت http t co myljkmb e'
positive,'no ne زيَ مَ تعطينيَ بَ آعطيكك وَ لا تنتظر منيَ آكثر'
positive,'nasser شاليهات تورمالين الرياض شمال الملقا http t co mcvnnjywlp'
negative,'ahmedsalrayes اللهم إني أسألك الأنس بقربك اللهم دبر لي فأني لا أحسن التدبير http t co dnyew be '
positive,'sbhan allah اللهم لي أصحاب طابت لي معرفتهم هنا فزد علاقتي بهم طيبا وجمالا و في طاعتك دائمة http t co e cw lspi'
negative,'waleed u اللهم اني اعوذ بك من شر سمعي ومن شر بصري ومن شر لساني ومن شر قلبي ومن شر منيتي http t co zkssiwom'
negative,'m x لما تشتغل بستاف كويتي و أفتخر ماله داعي تحط اسمك بتويتر p bk staff ترى والله مو إنجاز ولا إنت ماسك وزارة أقصاك منظم '
positive,'dmoo rt fahhad شعور مريح لما تحس أنك صرت قوي من جوا ما صرت تحتاج أحد يسمعك أو يقول لك كلمة حلوه أو يراعي مشاعرك كل هذا أنت تسويه بنفسك '
positive,'roma osama rt mohamedelramadi البنت الي تخاف منك زي باباها وتخاف عليك زي ابنها\n دي هديه من ربنا '
positive,'kjui اللهم يامثبت القلوب ثبت قلبي علي دينك اللهم لاتكلني الي نفسي طرفة عين http t co f dusvbnu'
negative,'hi f اللهم اسألك الهدى والسداد http t co hwup piwd '
positive,'x o ras o m sd ليش امي كيم اكبر وتنافس هيا الشعيبي بخدودها'
negative,'zfs q احس البنات اليوم ب p bk راح يكونون جذي http t co mljlmldqgj '
positive,'al umre اسوء سينايور بـ مخيلتي ان تعرابت ياخذ رقم بتكون ضايعه هيبه الارقام بـ ميلان'
positive,'n اللي داعي علي يستغفر خلاص ترى أكلت تبن'
positive,'shosho الغربة أنك تحتاج من ﻻ يحتاجك '
negative,'raghad ولأن الحياة غالبًا ماراح تجي على كيفك حاول تحس بالرضا وخلاص '
positive,'elarsenalawy rt memoomagdii جميل انك ترى شيئا كان يؤلمك بالسابق و الان لا يحرك بك اى شعور'
positive,'alrmnse dfe sw أااه لوو سمحتيي فولو'
positive,'midoghost rt ff et الأن أكثر من الف متابع لزيادة متابعينك طبق الشروط تابعني ff et\n رتويت للتغريدة أضف من قام بالرتويت ألتزم تستفيد '
positive,'itimadalsonaidi لو رأيت الكل يمشي عكسك لا تتردد امشِ حتى لو أصبحت وحيدًا فالوحدة خيرٌ من أن تعيش عكس نفسك لإرضاء غيرك\n جبران خليل جبران '
positive,'sfe ahmadalothmani hkeemoh أكثر فريق تضرر هذا الموسم الاتحاد والشواهد كثيره بدايه مع العروبه ونهايه ب آلاهلي '
negative,'mohmad الشخص الطموح هو من يعمل ساعة في اليوم لتحقيق هدفه بدلًا من أن يعمل ساعات يوميًا لحساب شخص آخر ولتحقيق هدف آخر ليس هدفه '
positive,'meey خلك معي مالي ومال المخاليق\nدامك معي مالي ورى الناس حاجه\n\nالصدر في غيبتك يشكي من الضيق\nلا تحرمه سعادته وابتهاجه\n\nمطر العازمي '
positive,'syriaman وزير الإعلام نحن كنا ندرك سلفا أن الوفد الذي يجلس قبالتنا لايمثل الائتلاف ولا يمثل السوريين'
positive,'kholoud hb fans اللهم اعني على ذكرك وشكرك وحسن عبادتك http t co h ossv a l'
positive,'iafraa اللهم قنى شر نفسى والهمنى الرشد http t co gbmgmxsdtd'
positive,'safiah اللهم لاتُمكن مني حاسد ولاتُفرح بسقوطي اعدائي http t co yzemdic up'
positive,'abokads rt ad h m اللهم ان كان زرقي في السما فانزلة وان كان في الارض فاخرجه وان كان بعيدا فقربة وان كان قريبا فيسره http t co gg zpvvhp'
negative,'ss oo rt fs اللهم انا نسألك العفو والعافيه في الدنيا والاخره http t co rql ncw e'
positive,'xqwertyuio بكل بساطه رؤية البعض تزيد الهم همين '
positive,'aish اللهم ارزقني حلاوة اللسان وسحر البيان والطلاقة في التبيان و احلل عقدة من لساني http t co tbvxklp w'
negative,'keld rt almatrafi الإسكان تسمح لأهالي جازان بالتقدم لطلب السكن\nhttp t co r mocjhygn'
positive,'jaseraljaser اللهم لك الحمد كله ولك الشكر كله وإليك يرجع الأمر كله http t co kst ccfrpo'
positive,'asto nk اللهم اغفرلي كل ذنب فعلته وكل محرما رايته وكل مكروه سمعته يا رب العالمين http t co e fpyri bf'
positive,'barkalion nawras oman بالنسبة للرقم كل ارقام النورس اللي اعرفها بها نفس المشكلة'
positive,'j alfariji اللهم ارزقنا حبك و حب من أحبك و حب كل عمل يقربنا لحبك http t co hfr uqwf d'
positive,'a na rt an حبي لكودو المسابقه تنتهي اليوم الساعه وان شاءالله مافيه شي صعب عليكم سوو ريتويت ل هالتويت الله يسعدكم\n\n kudu sa http t '
positive,'umaseelh بوخالد ربي يحفظه كالعادة دون حراس في احدى مطاعم ابوظبي http t co tp mivljic'
positive,'w f rt asr follow للمـتواجديـن من الآن لـزيـادة عدد مـتابعينك بشـكل سريـع فـولو مـي سو رتـويـت لهذي التغريـده ضيف ل '
negative,'jubaraiden سوف يتم التعامل الفوري مع اي صفحة او حساب شخصي علي الفيس بوك يحرض ضد ضباط الشرطه او القوات المسلحة '
positive,'a lakoom rt s kle عِيشوُا بقلبْ أبيّض ونِيه حسَنه و لِسانْ لا يقوُل إلاخيِراً فليسَ علىَ الدُنيا بقَاء '
positive,'soso rt am مَمسّآؤُكم نُۆرٌ عَلىٰ نُۆر '
negative,'o o اللهم أجعل قلوبنا خزائن توحيدك وألسنتنا مفاتيح تمجيدك وجوارحنا خدم طاعتك http t co micmlxyzl'
negative,'eng abdoosor rt rtarabic الأمم المتحدة تؤكد إلغاء اللقاءات المقررة مساء اليوم لوفدي الحكومة والمعارضة مع الإبراهيمي\nhttp t co x iij jy سورية الا '
positive,'asoom يارب ماء الجنہ و برد الجنه وحب الجنه وبقاء الجنه يارب رضاك والجنه'
positive,'atheer mo mad الهي كفا بي عزا ان اكون لك عبدا و كفا بي فخرا ان تكون لي ربا انت كما احب فاجعلني كما تحب http t co reyuixd a '
negative,'yassoory شوط اول متواضع وسط غياب الفاعليه وانعدام صناعة اللعب الاهم كان التقدم بهدف'
positive,'ayosh السعادة لاتحتاج إلى استحالات كبيرة أشياء صغيرة قادرة على أن تهزنا في العمق '
positive,'rs rt noonaa انسان يقهرك اللي يسوي رجال على أهله ويستقوي عليهم وعند اخوياه قرد '
positive,'elaaljaanh توكلت على الله ولا حول ولاقوة الا بالله '
positive,'fh rt soode الحياة تعلمك الحب والتجارب تعلمك من تحب والمواقف تعلمك من يحبك '
positive,'sarah ياذا الحب الجديد '
positive,'mmhh rt talhabeeb غدا عند الرابعة عصراً سأقدم في حبيبتي الرياض بمركز مطمئنة دورة فهم الشخصيات وفن التعامل معها حياكم الله\n http t co juf '
negative,'hussin rt ahlalsunna كان البعض يقول أمريكا عدوة إيران وإيران عدوة أمريكا والحقيقة أننا أهل السنة أعداء لأمريكا وإيران بينما إيران وأمريكا أحبه '
positive,'mryaam اللهم يا مالك الكون إكفنا شر ما يكون قبل ان يكون http t co mbndb smzq'
positive,'onlyjoma اللهم يا مالك الكون إكفنا شر ما يكون قبل ان يكون http t co agok wvvk'
positive,'nonef يارب ارزقني حبك وحب من يحبك http t co lgljcoxxy'
positive,'maha قال رسول الله ﷺ إذا أحسن أحدكم إسلامه فكل حسنة يعملها تكتب له بعشر أمثالها إلى سبع مائة ضعف وكل سيئة يعملها تكتب له بمثلها صحيح البخاري'
positive,'doonia حبيبي باعنـي وشرى غيري نكر حبي وتناســى أيامنا الحلوه ضاقت علي دنياي وبااسلوبه صدمني حطم قلبي الله يحطم كل نواياه '
negative,'valrakikeaph ربي اني استودعتك حياتي فلا تجعل مُرها يشقيني ولا حلوها يلهيني '
positive,'dal a laa rt asd للمتواجدين\nلزيادة متابعينك قم بالاتي\n فولو مي asd رتويت فولو للي عمل رتويت فولو باك اللي ما يلتزم ما بيستفيد '
positive,'oraif موقع إلكتروني إشاعات عن وجود جهاز xbox one جديد قريباً تقنية عبر نبض nabdapp http t co vktlf vrw'
positive,'qwerrtte rt see الآن لزيادة متابعينك مليون متابع تابعني see رتويت اضف من قام بالرتويت اشترك بتطبيق زاد المسلم http t co sh lzromc '
positive,'zooz rt daawry الانضباط تغرم نادي التعاون ألف ريال بقرار قابل للاستئناف لسوء سلوك جماهيره في لقاء الشعلة http t co b z zs gwh'
negative,'hnan اللهم إني أسألك الجنة وأستجيرك من النار http t co hqyldnbhb'
positive,'judemouminah اللهم يامدبر السموات والارض دبر اموري برحمتك يا رحمن يا رحيم http t co saog lgn p'
negative,'sob ank rb كلآ يشوف الناس بعيون طبعه http t co me smoun '
positive,'fac arabic أول طابع بريد صدر فى انجلترا فى عهد الملكة فيكتوريا '
positive,'rs rt noonaa وناس ختمت العالم وناس بتداوم بكرا الله يرزقنا الجنة بس '
positive,'wryi يارب وكلت أمري إليك و استودعتك نفسي و جنيني فـبشرني بما يفتح مداخل السعادهہ في قلبي و سهل ولادتي و ارحمني برحمتك يا معين الصابرين '
negative,'meero rt klodotb الطيحه م توجع الا اذا زاد عدد المشاهدين'
positive,'nouraabdullah rt amal shmrani اللهم بارك لنا في أسماعنا وأبصارنا وقلوبنا وأزواجنا وذرياتنا وتب علينا إنك أنت التواب الرحيم واجعلنا شاكرين لنعمك مثنين ب '
positive,'mex للمتواجدين\n فولومي so f فولوباك\n رتويت\n اشترك في التغريد التلقائي من الرابطين\nhttp t co e jtk ady\nhttp t co iiqiwpqt '
positive,'ksi http t co x gsvg fbf lt محارم نيك سحاق مخانيث أغتصاب متزوجة المغرب تونس سوريا الخرطوم'
positive,'ashrafabuzaid rt lion الأنثى في البداية تخاف أن تقترب منك وفي النهاية تبكي حين تبتعد عنها قليل من يفهمها '
positive,'raghad alsultan اللهم ارحم موتانا وموتى المسلمين واجعل قبورهم روضة من رياض الجنة http t co xxziy zgg '
positive,'sharthi h saqri ali رسالة الدكتور بندر الشويقي إلى عبدالعزيز الريس http t co frzxp ge s\nٰ'
positive,'nasr alshmrani rt milan everr البعض يُفسر أدبك خوفاً لأنه لم يربى على الاحترام بحياته والبعض يُفسر طيبتك هبل لأنه لم يعتد إلا على سواد القلب حقي '
positive,'hsq rt raneemff عامل البشر على أنهم بشر مب على أشكالهم وفلوسهم '
positive,'ironwomen manal للأسف لا تستمر بل تنقطع'
negative,'h j baroon اللهم ان كان زرقي في السما فانزلة وان كان في الارض فاخرجه وان كان بعيدا فقربة وان كان قريبا فيسره http t co laun lh ss'
positive,'masood hhnof s a otb الله الله صح لسانك رووؤؤعه جدا'
positive,'shrooq اللهم أرحم والدي ناصر وأجعل قبره روضٌ من رياض الجنه و أمطر على قبره من سحائب رحمتك و مغفرتك'
positive,'al nezi rt saad sale من كان مشتاق لك مَ يْباعد إديارك\n بيجيك واللــي يجيبه منوة الشوفه\n\nواللي جهل قيمتك لو زنت مازارك ماجاك لو كانت ا '
positive,'zxxz مهم جداً ضيفوني اضيفكم\n ⓞⓞ زيادة متابعينً '
positive,'rukka nour بس احنا الاتنين كفار '
negative,'ragdt اللهم انا نسالك الجنه و مايقرب اليها من قول او عمل http t co f ypwldq g'
positive,'yyemen rt nar أستغفر الله الذى لاإله إلا هو الحى القيوم وأتوب إليه http t co s s wljqet'
negative,'aboflan bb bb تقصد قواعد قطر وشيخهم الفاسد القرضاوي أم أنك إخواني لا تستطيع التلفظ على قطر والقرضاوي'
positive,'ghayh azizoo حتى طريق ابي هريره شيخي معلول وان كان طريق ابن مسعود موقوف اليس له حكم الرفع لانه من الاسنحاله ان يتكلم ابن مسعود بهكذا'
negative,'hamset فارج الهمّ ويا كاشف الغمّ فرّج همي ويسّر أمري وارحم ضعفي وقلة حيلتي وارزقني من حيث لا أحتسب http t co kb mb qli'
positive,'jroo عليكم بـ الصدقة فإنها تطفئ الخطيئة وتسر القلب و تذهب الهم و تدفع البلاء و تداوي المريض وتزيد في الرزق وتبآرك لكم فيه '
positive,'dawnmoaddamiaha الصورة ليست من حرب عالمية هذه مدينة داريا اليوم بـ سوريا\nحيث ألقي عليها أكثر من برميلاً لتدميرها http t co bmthudi cl'
positive,'elan sh اححب البايسسُن '
negative,'اللهم إني أسألك راحة البال http t co mt k vu s '
positive,'ssosso وش شعوركِ لو جيت وضميتك\n\nاللهم استودعتك جبهتي خلوني اشوف شعوركم '
positive,'adel wolfman اللهم أكفنا بحلالك عن حرامك وبطاعتك عن معصيتك وأغننا بفضلك عمن سواك http t co j w zdyed'
positive,'silvatoop rt see الآن لزيادة متابعينك مليون متابع تابعني see رتويت اضف من قام بالرتويت اشترك بتطبيق زاد المسلم http t co sh lzromc '
positive,'reemaalfaqeeh اكره المرجيحه اللي رجلي ما توصل للارض لين ركبتها اصلا خلقه اتعذب وانا اناقز لين ما اركبها '
positive,'aiishahk اللحظه الي ادري فيها انك تتأملني وألف اطالع لك تقوم تسوي حركة اللي مايهمني وماني معك جميلة ي اخي '
positive,'ali l نحن دئمآ هكذا لكن يجب ان نغيرالواقع'
positive,'peec alaisary متى يفتح المعرض استاذنا '
positive,'yasser rt saudinews صورة لاعب نادي برشلونة الاسباني أليكس سونغ مرتدياً الزي الخليجي اسبانيا الدوري الاسباني\n\n http t co s hvrloa '
positive,'axz rt zahrat يارب ارزق امي الصحہ و طولة العمر ولا تحرمها السعادة والجنہ\n\n اللهم آمين '
positive,'do اللّهُـمَّ إِنّـي أَعـوذُبِكَ مِنَ الْكُـفر وَالفَـقْر وَأَعـوذُبِكَ مِنْ عَذابِ القَـبْر لا إلهَ إلاّ أَنْـتَ http t co uegaajed '
negative,'alesana rt mghol إنتحار لا أنا بارد جديده وربي ماعليها كلام '
positive,'k h ali rt ll follow back للمتواجدين على كوكبنا\nلزيادة متابعيك تابعني ll follow back\n رتويت للتغريدة\n تابع من عمل رتويت\n تابع اللي '
positive,'hamadsul اللهم أرزقني الإخلاص في القول والنية والعمل http t co np cxg ei'
positive,'joojoo اللهم اجعل خير عمري آخره و خير عملي خواتمه و خير أيامي يوم ألقاك http t co pfcm r spl'
positive,'ankser n تستطيع إختيار دورك في الحياة فبإمكانك ان تكون شمساً تضئ للأخرين في العتمة وبإمكانك ايضاً أن تكون العتمه بالنسبه لهم تأملات '
positive,'nasseralmaamari إذا توقف جوجل كروم عن العمل أو أصبح ثقيلًا أو حدث مشكلة cont http t co m gzqukjut'
positive,'essasahr rt saoodqnas بين الحُلم وَالأمنية لا يحدث إلا مَا كَتب الله لنا '
positive,'reenoo ربي كما غسلت شوارعنا بجمال مطرك امطر على كل مريض بالشفاء وعلى كل ميت رحل عنا بالرحمه '
positive,'hussain theeb حسبي الله لا اله الى هو علية توكلت وهو رب العرش العظيم http t co lpcxxgvfsf'
positive,'szsz يا مساء الخير يا يوم الخميس ياخفيف الظل كلنا نحتريك يا حبيب الكل يا الشهم الونيس من غلاتك ودنا نسلم عليك مساء الخير '
negative,'mahaalmasoud اللهم لي أصحاب طابت لي معرفتهم هنا فزد علاقتي بهم طيبا وجمالا و في طاعتك دائمة http t co dkk yhek'
positive,'amirah rt noora آللھم صلِّ وسلمَ على نبينا محمدَ صدقه جاريه ل ابي'
positive,'manar اللهم أنت ثقتي ورجائي فاكفني ما أهمني ومالا يهمني وما أنت أعلم به http t co i juricghn'
positive,'tasneem حين تَغسل قلبك بـ إستغفر الله\nمهما تَعاظم حُزنك تعبك ألمك و معاناتك\nسينزاح وكأنهُ لا شيء'
positive,'nohaajeena اذا اشتبهت عليك السبل فقل عسى ان يهديني ربي سواء السبيل '
positive,'madhawi q rt drmajed إذا كانت الأمورتَجرِي وِفْقاً لِرغبتك فَـ أنتَ محظوظ\nوَ إِذا لَم تَكُن كذلك فَ أنتَ أكثَرُ حظّاً لأنهاَ تَجري وِفقاً لِـ '
positive,'ma moud sadek rt nadooshm في ناس اذا متكلمتش على حد كتير بتبقى جعانة نميمة ومابتصدق تلاقي حد يتكلموا عليه'
positive,'hali ash rt njom ودي آشوفك وآجلس بقلبك شوي وآعلمك كيف آلآمآني تنآديك\n\nوآشرح لك عن حآجة وآعلمك بشي\nآني آحبك مووت وبآلحيل آغليك'
positive,'xkam kaz rt arabiaweathersa فيديو مخيف\n\nمشاهد مرعبة من اختفاء مدينة يابانية بعد ان داهمها تسونامي عام المقطع http t co dk xuww cu h '
negative,'ludi اشربو كلوركس يمكن ينظف نواياكم الوصخه '
positive,'amama gmai rt fayez malki قد لا ينال الانسان من الدنيا كل شيء لكن ينال محبة ومعزة ناس امثالكم فهم أغلى من كل شيء حفظكم ربي وانعم عليكم بالصحة '
positive,'al mreh rt mohmed عندما لا تعرف كيف تصف شعورك أو\nتدافع عن نفسك في لحظه أو موقف ما\nفاعلم ان لك قلبآ بريئآ لم يتعلم خبث\nالحياة بعد '
positive,'yan ra bk وليد الفراج مره محايد مره موب محايد ياخي ارسي لك على بر والا بيهدونك شارة التحكيم '
negative,'swaa rt f azo oz جيتك سحايب حبّ واشواق واحساس\nجيتك قصايد تحتوي كـلّ ذاتي جيتك لأني شفت فـ عيونك الناس\nواصبحت ناسي والاهـمّ في حياتي'
negative,'algayor الا ياعظيم الشان يالواحد المعبود\nانا حاجتي بك مالي بهالبشر حاجه\n فيالله تحفظني من العيب والمنقود\nولا اصير هرجة ناس بافواه هراجه '
positive,'fares rt ff uoo للمتواجدين\nلزيادة متابعينك قم بالاتي\n فولو مي ff uc\n رتويت فولو للي عمل رتويت فولو باك اللي ما يلتزم ما بيستفيد '
positive,'h تخيلوا امي تقعدني الصبح تقول بتداومي ولا وانا مسستغربه لقيت البيت كله ساحب ع الدوامم '
positive,'sarabe x أحبك كثر ما اتضايق من الغيره عليك وكثر ما اخبي غيرتي واكثر بعدp '
positive,'wwadad rt kilaniforjobs حسبي رباً يعلم سري وجهري ويدبر أمري من حيث لا أدري http t co o clgiq ea'
negative,'hdij x شكلي انا الوحيده اللي ما راح اروح مويتي و افتخر '
positive,'reemsaud rt s لا افهم لما تقسوا الأشياءَ الجمُيلة عندمَا نتعلقْ بها '
positive,'noufdeep rt anwaaralamaar اللي يحبك بيكون عارف كل الطرق اللي تودي لقلبك بيكون عارف الحاجات اللي تضايقك ويتجنبها'
positive,'abdullahalmelfi rt anwarmalek لو كان خطر بشار على إسرائيل بلغ ما ضيعت فرصة التخلص منه مطلع الثورة وما تركته يمتلك كيماوي أبدا لكن ثبت أن ممانعته مج '
positive,'ngaisi مَن ذا سيسترُ ما جنيتُ بظُلمةٍ ام من سيعفو حين نفسي تُحضرُ ربّاهُ إن أغلقتَ ابواب الرجاء ستظلُ عيني في سَمائك تُبصرُ '
positive,'alasmileen استاذه واقصر مني وتهايط وخروها عني لا اذبحها '
positive,'almahini shameri أنا انسانه حتى مشاعري مزاجيه يعني كيفي اذا مابي احس بالشيء ما احس فيه عادي '
negative,'rawan moanes rt ahmeedsaad مصر دلوقتي بقت عامله زي الفيلم الأجنبي الغير مترجم الكل بيتفرج ويترجم علي مزاجه حقيقة'
positive,'nonahamad rt sr سعآدتي هي رؤيةة من آحب بخير ف يآرب آجعلهم سعدآء أينمآ كآنوا '
positive,'ebhg rt rt alarab إذا أكل أحدكم فليأكل بيمينه صورة الأكل الشرب الشيطان الشمال التيامن نشر سيرته http t co arkcss noo ﷺ'
negative,'mss brb ﻻ طروُك فز قلبيّ وحَيا '
positive,'kk kk rt z n alhilal الكوري وكريري يشغلان مدرب الهلال http t co uj mijdkd\n زعيماتي نبض الهلال\n الزعيم الملكي'
