@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'amhartnett i miss free well porn on tv sometimes they would forget to scramble the porn stations too'
positive,'amhartnett that sounds like fun '
positive,'amhce so you guys are the ones that still go to logans after texas roadhouse opened '
negative,'amiaah lmao therenis a reason b i was going thru some ish no one was thur to talk to mee '
negative,'amiadrew i am not a crybaby '
negative,'amiadrew its flat and droopy its starting to curl i hope you have an emergency meeting tomorrow and its pouring rain p'
positive,'amiasiseem mmmmmm they are one day when we finally hang out'
positive,'amicamia i have some turkish friends since i was studying english in uk i d like to visit turkey someday '
positive,'amichellep awesome our dads are very easy to shop for at least for father s day christmas usually another story my dad definitely '
positive,'amichetti well yes'
negative,'amiclubwear got the free shipping now all i need is the other off code to work very sad '
positive,'amicollofello don t forget your yearbooks and your first born children '
positive,'amidesigns it s very hard but well'
positive,'atchoum good for you then give in to temptation lounging in the sun sounds good to me'
positive,'atcrawford but do you think you can testing how cynical you are '
positive,'atcrawford i love me some ruth s chris i found their steak recipe online and make it at least a few times a month soooo yummy '
positive,'atcrawford i think it s safe to say you lose'
positive,'atebits also '
negative,'atebits pm pst am utc tomorrow '
positive,'atebits cmd d for quot discard tweet quot plz '
positive,'atebits just bought my copy hopefully one of the first few to get it '
positive,'atebits so after obsessively using every twitter iphone app'
positive,'atebits take all the time you need no pressure'
positive,'atebits waiting impatiently '
positive,'atebits you get em'
positive,'atebits updated to latest version of tweetie app now crashes on launch fixed by reinstalling i have details if you want them '
negative,'atebits support i would use i m a systems dude i like complicated i hate waiting guess not for most '
negative,'atebits support tweetshrink'
negative,'ateezie i feel ya man i m still feeling like hell thought i would head out today'
negative,'atefeh i m sad that community is so srs i wanna flail over krugman being snarky at bloggers and quoting great movies and making salad '
positive,'ateh abby you must be getting all the attention'
negative,'atelierantoinet i didn t pick it it picked me i am afan'
positive,'ateneoaggies ok'
positive,'atephoald of course it is haha '
negative,'atestu i wish i could too '
negative,'atestu it worked '
negative,'ateyaa i caught the end '
negative,'ateyaaa oh no i hope everything s ok girl '
positive,'ateyaaa wassup i just caught ur youtube videos and i must say'
positive,'atg i m doing well been getting a lot of positive feedback on teh site i posted an intro to fb kinda like coming out for the site u '
negative,'atg oh i read an old blog entry from which i think mentions you but it s been so long'
negative,'atg ouch sore there have at least serious scratches on arms'
positive,'atg thanks for sharing i feel so honored and yes'
positive,'athajames we trust your recommendation it must be yummyyyyy '
positive,'athanaelucev ahh thank you '
negative,'athanaelucev thanks so much athanae well'
negative,'atheistium don t u just hate that seems to happen a bunch stupid ebayt rules '
positive,'atheistium that was exactly why i did not buy it in the first place i hope you are correct about it being awesome '
positive,'atheistium your enthusiasm is incredibly infectious '
positive,'atheken we branch in bulk'
negative,'athena thanks thens miss u na rin tagal na natin di naguusap '
negative,'athena aztrid bb how are you i m still waiting for my zoom zoom to arrive '
negative,'ashley cashen yes i have to see you before you leave the region '
negative,'ashley corkery i miss you mucho tambien my chica bonita we were on the east side so sadly we wouldn t have crossed paths '
negative,'ashley eastwest aaargh i don t like the cinsay ppl they re mean it s like wayyy more expensive for me coz i times it by '
negative,'ashley eastwest i hate this i thought he ll dm me but he didn t '
negative,'ashley eastwest it s eassssyyy everything is ben and the shhh tooo '
negative,'ashley eastwest omg lol she said that yeah that gets me mad to you re not a true fan if you don t like all '
negative,'ashley eastwest yeaaahhh '
negative,'ashley eastwest yuupppp '
positive,'ashley elayne dude i dunno what u write ff on with ur itouch but there s a cooler app than touchtype if that s what u use tell u later '
negative,'ashley elayne i knowwwwwww all freaking day man'
negative,'ashley elayne lmao i know he kicked a gate and the rod of it went through his foot'
negative,'ashley is here but i wanna know '
negative,'ashley nk aaww i didn t know your fishy died nat s died recently too '
positive,'ashley nk night night '
negative,'ashley s w me too i gotta do mine tomorrow '
positive,'ashley sioson sydneyrellaaaa hi when is your flight i want to be able to call and say farewell to you both before you go overseas '
negative,'ashley sodmg mac amp cheese now im in tha mood for that eazy noodles are done quick though '
negative,'ashley sunshine yeah if i wasn t a typical college student and poor i totally would miss you too '
negative,'ashley white i ve been dealing with that for about a week now part of my killer allergies '
positive,'ashley you need your own machine '
positive,'ashley hey hey hey'
negative,'ashley i know '
negative,'ashley i wish i could the lack of job means lack of funds to plan super awesome trips '
negative,'ashleyac eeek'
negative,'ashleyac my donkey is sensitive about such comments nevertheless'
positive,'ashleyac nice i m at ursu'
positive,'ashleyambush d d that s big ticket festival it s like a mini cornerstone if i m not going to cornerstone i ll hang with you at bt '
negative,'ashleyambush mmm that s a bummer '
positive,'ashleyandrus i still owe aliciasanera a shirt from a few weeks back a crazy weekend left me somewhat behind on my quot extracurriculars quot '
positive,'ashleyandrus lol go for it then you won t accidentally ask someone to quot step on your crab w a cheese sock quot or something equally nuts '
positive,'ashleyangell how long are you in adelaide for'
positive,'ashleyann i loveeeers you '
positive,'ashleyann got it have it all addressed amp ready to go will try to send it out tomorrow amp get a tracking for you '
negative,'ashleyann i can t chat for some reason '
negative,'ashleyann i wish i could be there eating cookies with you '
positive,'athena goddess have you ever saw ray stevens mississippi squirrel revival video '
positive,'athena goddess thats great '
negative,'athena of forks i ve applied pretty much everywhere i had an interview with the campus cell phone office'
negative,'athena i think so'
negative,'athena how old is she '
positive,'athenaa beautiful soul has got to be my all time fave '
positive,'athenachristine dont worry you ll be fine '
positive,'athenagibson you ll be back in colchester before you know it '
positive,'athenanaa that s a head up p get energized '
positive,'athenaparthenos haha i meant that seems to be the view of the doj towards companies right now '
positive,'athenelol jesus didn t shhhhfffttttt around the cornor '
positive,'athenodora good to hear that '
positive,'athensganews i hope you decide to get on board it ll be great i kid you not '
negative,'athensron hey ron'
negative,'atherdes send him my best wishes i hope he gets well soon'
negative,'athialis you hate man '
negative,'athiinaa that s not nice madam '
negative,'athingoftoday unfortunately there s this little thing called graduating that s going to happen all the way in december '
positive,'athinkingman ssshhhh about the grass working on getting to boys to do it for me '
positive,'athirn ð ð ñ ð ñˆð ð ð ñ ðµð ðµð ñ ð ñ ð ñ ð ð ð ñ ðµð ð ñ ð ð ðµ ð ðµ ð ð ñ ð ð '
negative,'athl ticqt oh kayla'
negative,'athlete awww i m sorry i loved the book from what i can remember p i read it so long ago haha '
negative,'athletetraining i can t do any of the gels'
negative,'athletetraining i m barely walking since my april accident had to cancel the coaching m a mess '
negative,'athoob the lens was mm i couldn t'
positive,'athought no i wasn t clear i read tech books this weeks on train'
positive,'athousandmyles got zero autographs i m off to ny now with no coat current temperature degrees celcius '
positive,'athugspassion chillin in the tub '
positive,'atiaabawi cute pic i can quot hear quot them laughing '
negative,'atif been doing this shit a long time'
positive,'atif cool that would be nice '
positive,'atif that d be awesome good luck with it '
positive,'atigerslife haha you know it '
positive,'atighehchi are you suggesting that presidents haven t yet lowered their standards enough lol '
negative,'atikahhh update moreee uh your profile s boring '
positive,'atikahsayogo again'
negative,'atikahsayogo i was already go home ohh '
positive,'atimperman thanx muchly for the ecomonday shout your support means a lot to us how is your week going so far great i hope '
positive,'atl bombshell of course i does competitions w my team thing '
positive,'atl x then the story fits and i get it now yay '
positive,'atla yeah'
positive,'ashleyann you and jacqueline are the worst influences on me when i have no money i want it '
negative,'ashleyannelopez i know so sad btw moo hasn t moved all day hahahaha '
negative,'ashleyaunette did you find the phone '
negative,'ashleybella kkpalmer i think that joeypage still loves us'
positive,'ashleybella did you ask jacky yet bealove yayayaya i m stoked '
negative,'ashleybella haha dude bea amp i tried going to ny in feb'
negative,'ashleybella i apologize if you are refering to me i didnt mean anything i said in a bad way '
negative,'ashleybias oh no what happened '
negative,'ashleyblah but i am fat you look good with bangs'
negative,'ashleybraun i don t want b grim but my job involves reading the gen public s attempts writing amp quot long live quot might b optimistic '
positive,'ashleybrooke uhm idk short term memory '
positive,'ashleycandyland goodidea i could sell my boxershorts but i think nobody will buy them to be a musician is a better way to earn '
positive,'ashleycandyland i know what ya mean'
positive,'ashleycandyland thnaks iï ll join your page now boss is far away at the moment '
positive,'ashleycandyland your natural dark skin and your dark hair aaand hmmm yes thats it '
negative,'ashleycastillo i wish i had gone with ericfernandez '
negative,'ashleycauthen season is still like months away '
negative,'ashleychalest annnddd lol thanks for letting us know yall made it home child did yall have fun i know yall did hate being young'
positive,'ashleychoi dont tease me like that ps were puppysittn mom amp j scratch belly til their legs were like ballerinas '
positive,'ashleychurley yay for the interview ashley miss you '
positive,'ashleycmeverett aww'
negative,'ashleycurley i want cheba hut with you and the boys '
negative,'ashleyd well'
negative,'ashleyd it s only bad if you can t talk and tweet at the same time'
negative,'ashleydanger omg omg omg i m so sorry that s terrible '
negative,'ashleydanger ugh i know i want to play now '
negative,'ashleydolltm yup'
positive,'ashleyemma aw shuks wonder if you could spread that around a bit a little fella allus needs biggin up whenever possible '
negative,'ashleyemma lucky devil i m dreaming of a crispy bacon sandwich'
negative,'ashleyfayce wo w gay aight watch thats all im saying'
negative,'ashleyfiala oh no where did they go '
positive,'ashleyfriedlein thanks for the link it s a nice effect'
positive,'ashleyfryer you will be fine too i think i m actually more excited about the vegas plan than about passing my a levels'
positive,'ashleygirlaz that s for sure plus'
positive,'ashleygirlaz yes it was great'
positive,'atlaggie gonna start my grand rewatch of quot the wire quot in few weeks blew thru it too quickly st time want in there ll be commentary '
negative,'atlanta arcelay http twitpic com xvw i got chased by a male chihuahua that looked like he was pregnant today he was black and '
positive,'atlanta steam i m following you now dm me thanks '
negative,'atlanta steam no worries no gym for me until later burned my hand bbq ing yesterday no weights this week '
positive,'atlanta steam watching the game at my place in brookhaven wouldn t mind watching the nd half at a bar '
positive,'atlanta steam yes have you tried p x here are my first days http bit ly wbbrf'
positive,'atlanta i was introduced to bartini two weeks ago and i love it close to my apt'
positive,'atlanta similarly'
negative,'atlantabarstarz hey now those r the only nights i m in town so that s all i got '
positive,'atlantafilmfest ok so i wasn t the only that was late on dres singing lol nice meeting ya '
positive,'atlantajj checking back in a sec was reading someone else s thread'
negative,'atlanticwasborn the gas smell in my house for the past hours has been giving me a headache '
negative,'atlantisjackson i was begining to think that if you don t mind going alone it s definitely worth it '
negative,'atlantisjackson cries i wanted to meet dom sob i am so sorry i won t get to meet him now '
positive,'atlantisjackson good night '
positive,'atlantisjackson hey there '
negative,'atlantisjackson i ll try but my room is no lol'
positive,'atlantisjackson lol have a good night sleep well when you actually go to do it '
positive,'atlaswon got my confirmation too now if only i could get the shipment email '
negative,'atlatl glad they are ok still waiting on word about pkiwi '
positive,'atlcartoonists mmm corndogs atlanta cartoonists'
positive,'atlcatalyst thanks for the follow '
positive,'atlgreekpicnic hey'
negative,'atlhustlerclub i wish we made it yesterday i still have finals and i actually need sleep for them lol'
negative,'atlknight im so jealous '
negative,'atlninjachele no i feel bad cause its leaked when are you coming home do you wanna go camping too'
positive,'atlprincess i see that'
positive,'atlprincess nice rhyme '
positive,'atlteabagged ur not blind i was just browsing amp saw ur tweet amp figured i could answer ur query plus i wanted to know too'
negative,'atlzfinez its ok'
negative,'atm u i m sorry'
positive,'atmania planning to have one in india '
negative,'atmc i m freaking '
negative,'atmc he has a little bug coughing a lot'
positive,'atmmd it s blocked in ksa use bitly com instead '
positive,'atmostrio how do you make a jazz emergency call dial '
negative,'atomeve damn why not '
negative,'atomfuji kind of upset you have never worn the jewelry i got you '
negative,'amie kyle posted larry mac was on here but i can not find him on here let me know if you find him '
positive,'amie time to rise and shine girl'
negative,'amie i have everything done now so i am planted in my chair'
negative,'amiedakota so disappointing '
negative,'amieewhitney hey i ve been w my freind all day'
negative,'amieewhitney i dnt even know to do anything'
negative,'amieewhitney i know again i sowwies '
positive,'amieewhitney i think as low as â if you book in advance'
negative,'amieewhitney it says the files are too big to send as a message i need to work it out '
negative,'amieewhitney lol ewww you don t know where he s been prolly the bathroom of skeezy clubs doing lines with kay'
negative,'amieewhitney oh'
negative,'amieewhitney ooh do it tattoos r well addictive i want another but no moneys for it atm do u like clubbing '
negative,'amieewhitney wish u were here'
positive,'amieewhitney you speak the truth my dear and i m so going to get a poster noone will want them here hopefully they ll have some '
positive,'amiemccarron ahh'
positive,'amiemccarron call the puppies over to help clean up '
positive,'amiemccarron getting me months muddled sure'
positive,'amiemccarron i would have done the same my sis doesn t have kids so she shares mine we all benefit '
negative,'amiemccarron it s very cool it s a bummer that i can t go up to auckland on july th '
negative,'amiemccarron lol my calves are too skinny i have bird legs and can t fill them out '
negative,'amiemccarron sounds awesome have fun sounds like im going to be missing out '
negative,'amiemccarron then again'
positive,'amiemccarron yes seriously only '
negative,'amien dz no'
positive,'amiesc yeah i was thinking i wanted shaun smith to be in the final '
positive,'amiesc yes it is can not wait for the new season this monday '
negative,'amiestuart i m so excited must check to see if they re showing reruns of the aw finale'
positive,'amiestuart not really sure i need to think about granny quot tweein quot lol'
negative,'amiestuart ohh'
positive,'amiestuart we should compare clutter '
positive,'amiferrari yeah i ve had it ages now i m good thanx u '
negative,'amigastu as for the finger'
positive,'amihama well when the game is released you ll have your chance '
negative,'amiiex when did you get sims jealous i can t get it cause it will kill my computer '
negative,'amiik o costs more here and there bitches as well '
positive,'amijames hey ami'
positive,'atomic bomb words kill it or punch the compooper s screen i works i swear lol'
positive,'atomicfez and how '
negative,'atomicfreak our xbox died the ghostbusters look cartoonish in the wii version '
positive,'atomickarma did you watch the mutations with tom baker prescient in view of the classic seeds of doom '
positive,'atomicmufin his really name is bobby booby '
positive,'atomicmufin just wear a net '
negative,'atomicplayboy awwww sleep well '
positive,'atomicpoet awesome'
negative,'atomicpoet because aging sucks metabolism changes i used to have the flattest stomach ever now i don t didn t change anything '
negative,'atomicpoet the hd dvd addon only output at i '
negative,'atomictiki listened yesterday hollywood tone aside'
positive,'atomictori i liked it '
negative,'atomix i just see the video quot all your base are belong to us quot whatï s going on '
positive,'atomizz it s a start '
negative,'atomos it was pretty funny great room love the old architecture i didn t sing '
positive,'atothej i would have been her friend '
positive,'atownley words is too long uxlondon'
positive,'atpickles nope she left me and went out shopping with dad or something '
positive,'atrain if you kill my feed with your music listening i m unfollowing you lol and what happened to you thinking twitter was lame'
positive,'atrak are you feeling better i just bought tickets for your set here in barcelona '
positive,'atrak that s my mama s motherland and tis her birthday today too '
positive,'atraz haha your cool '
positive,'atraz lol that s so cute yah i got an autograph from her cause my mom and sisters met her but i m coming to la with you hahah'
positive,'atren this is literally the only thing on my bedroom wall so far http yfrog com jjqkej'
negative,'atreus thanks i feel bad for not linking that to you when i first found it now though '
negative,'atrevore i thought she wasn t offered it yet because the screenplay isnt finished '
positive,'atrion http twitpic com gvw im glad u like it i hope its of good use to you '
negative,'atrocity missin all da fun '
negative,'atrocity missin it all ya heard '
negative,'atrocity awwww man that s not kool '
negative,'atrophyannie heeey'
positive,'atrox smiles you re making funny mistakes yes'
positive,'atrulady amber alert i didn t see one on my timeline'
positive,'atrybe i feel exactly the same dude e looks superb this year '
positive,'atsalazar yay spontaneous hungarian folk dancing tiem will keep eyes open and cameraphones prepped and whatnot '
positive,'atslady be blessed a tslady'
positive,'atslady thanks pretty lady '
positive,'atsmith this made me think of you http xkcd com '
positive,'attachingwings lauren'
positive,'attackman lol very cool all i want to know is if there is a cash prize rofl thank you'
positive,'ashleygofficial haha what book message me soon'
positive,'ashleygofficial hii '
positive,'ashleygoldberg looks very cozy love all the natural light '
positive,'ashleygoodnight lol'
positive,'ashleygreenberg how do you like twitter '
positive,'ashleyis pretty ahhhhh ur gonna kill me i m right by ur house '
negative,'ashleyisher walkin closets are a pain in the butt though'
negative,'ashleyjaydot hahahahah bang bang i shot myself i said eddy murphy was on c central oops meant griffin hahaha i guess im locked in '
positive,'ashleyjaydot thats good u '
positive,'ashleyjean yaa maybe yall should stop a few more times '
negative,'ashleyka i miss u roomie man ima miss y all asses when we move love u have funnnn i m just like you i kno my roomies haha '
negative,'ashleyka so sorry they will show it again tonight '
positive,'ashleykblog i don t think you understand how much i love your work and your blog drooling over your pics just perfect '
positive,'ashleykbrown it s on '
negative,'ashleykingsley hmm now duplicate tweets '
negative,'ashleykins no i only steals boyfriends because i want a bromance like they do in the movies '
negative,'ashleykohn im tired of being the single girl lol'
negative,'ashleykumo that really sucks '
negative,'ashleylastname what are you doing today you re not answering your phone wanna hang out '
negative,'ashleylaurenson i also have haribo they re in my car though we ll do it soon but where to ha x'
negative,'ashleyleimer only place i havent been yet always a long line and i have a feeling its gonna be just as expensive but i will try soon '
negative,'ashleylinne it s my favorite store nyc and boston are the best ones i ve been to there s even one in virginia beach'
negative,'ashleyltmsyf pcd stood taiwan up '
positive,'ashleyltmsyf so you must feel like skuttles right haha '
negative,'ashleyltmsyf congrats too bad i couldn t watch you performed last tuesday '
positive,'ashleyltmsyf have fun in jakarta '
positive,'ashleyltmsyf hey ash whatcha think about this http i tinypic com zejngp jpg tell me please love ya always'
positive,'ashleyltmsyf hey virgo buddy its me'
negative,'ashleyltmsyf hi ash where are you now im so jealous coz i cant see the vid u posted on youtube while u were in manila huhu '
positive,'ashleyltmsyf http twitpic com dz u awwwww look at the koala he looks like hez in love with u ash i am soooooo jealoused '
positive,'ashleyltmsyf http twitpic com ld h beautiful'
positive,'ashleyltmsyf http twitpic com bk j quot i m your biggest fan'
negative,'ashleyltmsyf http twitpic com bk j too bad lady gaga can t come with you guys here in jakarta '
negative,'ashleyltmsyf i like the song i miss u by miley cyrus cos its about her gdad and my gdad is really ill atm love you lots xoxoxoxoxoxoxox'
positive,'ashleyltmsyf make some new youtube videos i love those '
positive,'amilcarslife fo sho'
positive,'amileegrant danieldale congrats your tweets about gretel made it to the news http tinyurl com d kex'
negative,'amileegrant hey whats happening on masterchef cousins have taken over the tv and i cant watch it '
positive,'amileegrant so shall we follow each other ha ha very diplomatic i m just joking '
negative,'amillerwvu i m pretty sure i m going to miss your class '
negative,'amillerwvu you re going to be mad i got sent to the office by your sub and our class was really bad after that'
negative,'amilli but i am now i haven t had none in a while '
positive,'amilliemills don t be discourage it will all work out soon pinky swear '
negative,'amilliemills n i m not losin like i should be wat happened jus that fast everything was lookin up now here we go again smdh'
positive,'amilliemills neva mind ya friend had called me jealous and i wanted to kno of what literally of what but its ova is my tude now'
negative,'amillion one that sux i don t have alot of pasta but i really enjoy it when i do '
positive,'amilosingit well thanks for being a fan '
negative,'amilouisee dreams '
positive,'amilya thanks sweetie for the ffvip mention '
positive,'amilya thankyou you amilya helped convince her of skype today you know while she was flying lol '
positive,'amilya write it down priceless out of the mouth of babes '
positive,'amimonroe you should update '
negative,'aminabuddafly i feel lost without my german lessons '
negative,'aminabuddafly nooooo oc love all nt '
positive,'aminala we re having another type of proper british weather today dodging torrential showers '
positive,'aminamunster did you leave me out on purpose cuz it was directed to me ahahahah i won t clicky clicky promise '
positive,'aminatj so that means your going to the chicago show right a few of my friends are going to that show '
negative,'amineb waterproteins did one'
negative,'aminnovative uuuuuuughh yeah we just tried so hard to make me a gluten free lunch'
positive,'aminorjourney we owe you a lot '
positive,'amir mohit really study hard i dont think so'
positive,'amiraa she obviously has a teacher alrd of them some more the best part is i still have to work full day btw why are you sacred '
negative,'amiraahmed hi loserrrr lt i havent played in a long time actually '
negative,'amirahamir maybe during transformers but gotta confirm with jess if its gonna happen right what happened to your feet '
negative,'amirahamir siuk tu jua haha sleepover yes pleeeeeease come i don t know when i ll see you again before i have to fly '
positive,'amirahrah ooo looks like it is enjoy your new found friend '
negative,'amirainspired why am i nervous about mon eehsh'
negative,'amirasalvi hey amira i wont be able to watch bof'
positive,'amirk just give chelsea a losing run bad form for about games'
negative,'amirk lol probably yes it looked good'
positive,'attagirl http twitpic com s mg you are good looking with black hair too i stay blond '
positive,'attagirl thanks for the follow friday retweet '
negative,'attention cheri '
positive,'attfjamie next time err first time'
positive,'atticfox had a pup corgi while back'
positive,'attics it s all about jasperrrr '
positive,'attics oblivion thanks just watched it'
positive,'atticusjackson lol ahh i get it '
negative,'atticusjackson o o huh and please give back the favor by taking a piss in houston i really need it to rain '
positive,'attilagyorffy no worries i think it is often confusing to many because his github username is ryanb '
negative,'attitudecandy i know i wish i could but i wouldn t even think about asking administration about posting the kids on the internet '
negative,'attitudecandy sorry candy'
negative,'attitudee hahahaha u crazy u cooking day ayo'
positive,'attitudeqt i second that but i m a finger painter myself '
positive,'attonbitus i like that place we go there a lot'
positive,'attp i know what that s like although normally i come in on holidays to get distraction free work done '
positive,'attributive adj both are ok apparently anyway'
negative,'attributive adj hahah maybe i d feel less sick if it was like that '
negative,'attvcks no sir but then again half the features say quot not yet available in the us yet quot so i don t know why i m so excited haha'
positive,'atuarre he is probably really hungry one time we were away for two weeks our dogs snubbed us when we came home '
negative,'atuarre bummer sorry to hear that '
negative,'atuarre i don t know tbh'
negative,'atub i want a suprise i m still on the list maybe i can get a lift in seeing people might give me more happy'
negative,'atubanos closed gardiner explain '
negative,'atubanos summerside yacht club in s side'
positive,'atubanos you look so damn sexy as always and in response to something you wrote me last month'
positive,'atwossybookclub amazon have got paperback in stock too for ï free p amp p http tr im stareat wossybookclub'
negative,'atwossybookclub i haven t been added to your followers yet cant wait to get in on d next book been studying for college finals til now'
positive,'atwossybookclub thanks for the follow back '
positive,'atx u don t waint until the day before the show to buy your tix then '
positive,'atxbrowncoats can t wait we re super excited '
positive,'atxryan rnsuprjade i hope you have a great time with paul face tell mr bagelchip i said hello and we miss him '
positive,'atxtraveler well all other sodas are euro cents so just pick '
positive,'amirk mm thanks mir '
positive,'amirothman hey amir okay i will '
positive,'amirsulaiman very brave'
negative,'amishprimitives sadly yes'
positive,'amishpromqueen i m so glad you like it '
positive,'amissbhaven cook and send some over for me '
negative,'amissle damn'
negative,'amit d so i think i m the only one '
positive,'amit d you know its coming everyone loves rankings you can run but '
positive,'amitcb chabibi it s a long running joke i don t give a flying fuck if anyone follows me at all '
positive,'amitoodeep awwwwww thanks '
positive,'amitprasad twitter pe toh nahin milegi tumhe try sulekha com '
negative,'amitry working an xserver right now that s not playing nicely suddenly with afp logs aren t helpful either about to rebuild '
negative,'amitsaha sorry'
positive,'amitsomani jayashreer blocked by websense on my office network under the category quot tasteless quot '
positive,'amitsomani i agree with you on that one it should globally be called quot bhakarvadi quot respect '
negative,'amitti thx you for your help'
positive,'amity cafe yummy how much in the mail discount i ll review '
positive,'amix congratulations to year of plurk '
positive,'amizadai wow ok cool eic was in charge of the story'
positive,'amjohnno calm down i m sure you will be fine what will be will be good luck break a leg and all that stuff '
positive,'amjohnno oh ok hope you get to use it for something ace johnno with t internet'
positive,'amk hahaha ill remember that one the next time my dad gives me shit for procrastinating i have all of tonight and a hr break morrow'
positive,'amladlad i applied for a review '
positive,'amladlad thank you '
positive,'amleht yeah'
positive,'amlemus might as well be in jersey '
negative,'amlemus won t be able to make it tonight right knee is bothering me so taking a day off '
positive,'amlisdabomb listen i was tryin to be legit and professional i can be formal and eloquent as fuck if need be yo '
negative,'amm ahhh man i will miss you '
positive,'ammadz yes good old andromeda keke post that to mizu she will love it '
positive,'ammadz chuckay call me first'
negative,'ammadz oh you are breaking up with me hope you had a good break with ur so called girlfriend it hurts '
positive,'ammadz wow nice pic of the moon dude '
positive,'ammadz yea more often than earlier i d say'
positive,'ammafrida how are you '
negative,'ammarvellous years at least '
positive,'ammarvellous if i find anything out i will get back to you '
positive,'ammarvellous lol yep i ve no doubts to the limits of my powers of persuasion tickity boo this end ty v much nice to read u on top form '
positive,'au jojo leecadden oh man bear in quot hd yes please '
positive,'aubinoxious happy birthday love you'
negative,'aubrebre didn t get one oh well i m not for sure going anyway'
negative,'aubreeeey awww dadddy lets hang out sometime i miss you way too damn much '
positive,'aubreestorm sounds like mexican food what should i order there '
positive,'aubretarded lol i just asked myself the exact same thing good luck unpacking '
negative,'aubreyanne boooo hopefully it was just the window '
negative,'aubreyanne lol it s cool maybe next year denver '
positive,'aubreyanne nice i wouldve booked u too good luck n enjoy the festivities hella fresh '
positive,'aubreyg adds that one to the list hey'
negative,'aubreymc oh man sorry to hear that '
negative,'aubreyoday working hard is good right aubrey plumm closed down but still otha hotspots here in nyc will holla soon about a partay '
negative,'aubreyoday quot fuck quot at the top of my lungs the movers all heard me and made fun of me '
negative,'aubreyoday aubrey that s is soo not funny i was heartbroken when that happened to you i cried for weeks '
negative,'aubreyoday calllllll meeeeeee i m late '
positive,'aubreyoday did you like twilight at all '
positive,'aubreyoday follow me'
negative,'aubreyoday grl u keep postin up all the vids i send u amp i get no reply i got more animal vids http bit ly lozx'
positive,'aubreyoday hope everything is going good for you aubrey hoping to still hear you singing'
positive,'aubreyoday hope you have fun '
positive,'aubreyoday http twitpic com fmjw lovvveeee you ladies you are amazing '
positive,'aubreyoday i love your back around goooo boston '
negative,'aubreyoday i need to go shoot somethin lol so i am jealous '
negative,'aubreyoday i really wanna go to the laker parade on wed however i work and can t '
negative,'aubreyoday i wish you would write me'
negative,'aubreyoday i m pathetic'
positive,'aubreyoday other celebs call their fans including day '
negative,'aubreyoday sad'
positive,'aubreyoday sounds great i wish u the best in whatever it is u do and shake all the haters off i understand u '
positive,'aubreyoday sup ms oday miss ur trash talk from the celtics series that was fun u runnin w the magic '
negative,'aubreyoday thank you baby now www danitykanefans com please '
positive,'aubreyoday we need some new music from you when will we get any '
negative,'aubreyoday yo'
negative,'aubreyoday you know you make me sad aubrey '
positive,'aubreyoday you should follow me cuz im your biggest stan in the midwest '
negative,'aubreywherry i wonder why it isnt showing up aww man'
negative,'aubrifierce card that strts w v '
positive,'aubrifierce hey doll i wanna go tear what r u guys doin '
positive,'ashleyltmsyf still waiting at the lobby ash '
negative,'ashleyltmsyf wait did you get married im so confused '
positive,'ashleyltmsyf welcome to indonesia ash and others '
positive,'ashleyluvsjbvfc haha you lucky thing aint i awesome too haha tell them to put me on their tops hehe how many friends they have '
positive,'ashleyluvsjbvfc one of drew s songs sounds like me i love it lt lmao'
positive,'ashleylynch i have double depression and i m not on meds i hate the idea but they re a last resort that i must try i hope you re ok '
negative,'ashleymancini you have more then one '
positive,'ashleymas yes finally take lots of pictures for me '
negative,'ashleymassaro im sorry your day was depressing '
positive,'ashleymcohen yes'
negative,'ashleymead not cool i might have to go back to using my old system to avoid my stupidity '
positive,'ashleymeadows thats what i was thinking '
negative,'ashleymgarcia aww'
positive,'ashleymgarcia exactly'
negative,'ashleymichele he had to delete eeeeverything '
positive,'ashleymlowe ironic that you spelled it like that after talking about college collager one who cuts and pastes photos in an contâ '
negative,'ashleymmitchell maybe it was good'
positive,'ashleymonteith what do you mean you know no one you know everyone on here '
positive,'ashleymoran thedevcat i ll be at unsheffield all weekend suppose i have to be if my name is above the door '
positive,'ashleymoreyra i know'
negative,'ashleymorganb ya i know work busted my entire weekend up it sucks a big one '
negative,'ashleymshep yeah girl you betta be on twitter i miss you jealous of jen s limo ride '
negative,'ashleynewsie oh no sorry about the flat tire thats never good we need to hang out soon '
positive,'ashleynicole hey'
negative,'ashleyny i knoww it makes me sadd lol'
positive,'ashleyobvs hahaha i ll think about it '
positive,'ashleyolsen hello i m a really big fan of you and your sister sucess in life please reply me if you can xx'
positive,'ashleyolsen the film role models is good i lt that film its great '
negative,'ashleypadrid oh yes'
negative,'ashleypender that would be so awesome he probably wont follow me though im not that special '
negative,'ashleypomes its so hard '
negative,'ashleypratt oh come on you get next week off and i get next week full of exams '
positive,'ashleyrae thankyou '
positive,'ashleyraq yay for ink '
negative,'ashleyraq you re never coming back '
negative,'ashleyraymundo omg i almost did i was holding in my tears but a girl started crying hard when they took kevin '
positive,'ashleyrodee real women eat real food real fat ass food '
positive,'ashleyrodee you can pick them up whenever they are under your name '
positive,'ashleyrogers thanks very happy to be done will be happier if i find out i passed '
positive,'aubrilee i ll grab it if it s on kindle ty '
negative,'aubrisaywhattt you re for baby girl '
positive,'aubriss '
positive,'aubs sounds like ur havin fun have a great night '
negative,'aubsomidkiff that is depressing '
negative,'aubsreyy awhh how sad '
