@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'andrew hey'
negative,'andrew how come i wasn t invited '
negative,'andrewackroyd argh hopefully today will be better what does mr ackroyd have planned for saturday then '
positive,'andrewackroyd dafont is good '
positive,'andrewackroyd oooh where to i leave two weeks today '
positive,'andrewackroyd that my friend is quot espresso quot '
negative,'andrewaesthetic i have a friend who works at disneyland '
negative,'andrewaesthetic my thoughts exacty '
negative,'andrewagarcia sexy dont cry in the video '
positive,'andrewagarcia you re pretty awesome'
positive,'andrewbadera paraphrasing where are you if you have a transporter'
negative,'andrewbadera i was a latch key kid i remember one summer when guns n roses november rain video seemed like all they played '
positive,'andrewbadera not to rub it in'
positive,'andrewbadera thank you '
positive,'andrewbadera well'
positive,'andrewbarnett it is wonderful that you feel more secure now '
negative,'andrewbarnett okay so you made hungry for chips now and it s only '
negative,'andrewbarnett yeah'
positive,'andrewblanda i might get myself one one of these days other things are hogging my at the moment '
negative,'andrewblanda think i d better change my rsvp to a maybe my head feels like it s going to explode '
positive,'andrewbravener happy birthday what s better than getting birthday greetings from strangers very little'
positive,'andrewbravener is that from rent lol hope u have fun ooooouuuuutttt night '
positive,'andrewbravener wow so true good tweet'
negative,'andrewbsims do you know where my white ribbed v neck cami is i ve spent half an hour looking for it '
positive,'andrewburgess yes'
positive,'andrewcantalk i missed a step i ll do it now '
negative,'andrewcaravella i thought we had something'
negative,'andrewchavez '
positive,'andrewchet i m so on your side haha '
positive,'andrewcmyk nice i like that it evoked that too thats two pretty ba references for my avatar feelin pretty good about it '
positive,'andrewcrawford thanks '
negative,'andrewcrawford wait til you see it tomorrow poo'
positive,'andrewcrook same thing happened to me with peggle on ipod ed it'
positive,'andrewdean yeah my sister and i got it dude we can all play it next month thanks for being a jerk when i texted you i m right '
positive,'andrewdearling shaaaaaarks '
positive,'andrewdearling awww x rofl '
positive,'andrewdearling fake tan the part that s not tanned '
positive,'andrewdearling i agree with merrygoldalways '
negative,'andrewdearling i have been attempting to whistle all day and had no luck maybe my lips are wierd'
positive,'andrewdearling i m in the uk on a fulbright at lancaster uni to study religion amp i wanted to see a football match in the uk'
negative,'andrewdearling me too have to get up at '
positive,'andrewdearling nope still here haha getting there by just having some cocktails '
positive,'andrewdearling thanks for following me following you back now '
positive,'andrewdearling watching the fa cup final'
positive,'andrewdisley bah'
positive,'andrewdisley btw me and my dad can defo cone to jugglecon '
negative,'andrewdisley sorry to hear that i send all my good to you and yours'
positive,'andrewdisley ssorry'
positive,'andrewdisley tell me about it had to send a load out today it seems days is just a suggestion to most people '
positive,'andrewdjohns yeah '
negative,'andrewdotnich ah yes'
negative,'andreweddie i d love to be in the australian jrd listing but my submission hasn t been approved since last sunday '
positive,'andrewfashion do you have an ice pack lay it on your foot and try again take care and good luck '
negative,'andrewfenn cwjobs com lots of jobs but are recruiters '
positive,'andrewfreels glad that you like it '
positive,'andrewfreels haha yeah she wants us to suffer while she eats those delicious pancakes '
negative,'andrewfrizzell i missed your birfday didn t i '
positive,'andrewgalka keynote is wicked the d transitions is enough to make people go ooo fancy and distract them from the content '
positive,'andrewghayes it was difficult choose a winner several great songs amp artists always fun when so many nordic countries in the top '
positive,'andrewghayes they certainly are good to hear a yp s view of the world from time to time refreshing perspective '
positive,'andrewgirdwood go out and enjoy your time off work '
positive,'andrewgleason maybe if you spent less time stalking me'
positive,'andrewgoldstein s way early anyway nigth night love you '
positive,'andrewgoldstein awesome show thanks for the pictures i still say you should come by our high school sometime'
positive,'andrewgoldstein for sure fries just because aqua teen hunger force is on'
positive,'andrewgoldstein haha i m a pro at dominoes challenge it s a fun game though'
negative,'andrewgoldstein i m supposed to be going screw detention '
negative,'andrewgoldstein is my favorite ahaha miss the friday night boys blue kelly and blue heather good times'
positive,'andrewgoldstein okay'
positive,'andrewgoldstein so its am and i cant sleep so im listening to permanent heartbreak im in love with this song '
positive,'andrewgoldstein thanks you probably don t even remember me from saturday at the boardwalk even though we hung out like times d '
negative,'andrewgoldstein you had a bad day i had a tooth pulled and now i m all bitchy because it hurts '
positive,'andrewgrill angusbeattie ah i see'
positive,'andrewgrill and they are a client of ogilvy s '
negative,'andrewgsays i am lost please help me find a good home '
negative,'andrewhagiwara screw that then hang out with me '
positive,'andrewhamer chipotle sometime this week '
negative,'andrewhellmich at this point you will have to drive them down yourself '
positive,'andrewhellmich entered wooohooo '
positive,'andrewho well i am a teacher but i also nanny hence the working on a saturday night alright pay for an easy night when kids go bed'
positive,'andrewhuntre you already do apparently without even trying ff pressure'
positive,'andrewhyde arrive early'
positive,'andrewjamescott i m confused haha going to follow my friends the dragons '
positive,'andrewjanis'
negative,'andrewjaz i m so sad we all got separated last night '
negative,'andrewjaz sorry to hear about ebby sadness u okay at least she lived a long life in kitty yrs '
negative,'andrewjparker sir'
positive,'andrewkeen thanks it was great seeing you at liz and eric s wedding are you back in las vegas '
positive,'andrewkjs thanx man catch you next week '
negative,'andrewleeonline i am'
negative,'andrewleeonline i would love to come but i m from chile '
positive,'andrewlighten maybe we should do a cricket theme to make up for the lack of baseball in australia '
negative,'andrewlighten pity they haven t upgraded the ipod classic firmware maybe an iphone gs will come my way '
positive,'andrewlowson fuck it i ll have some if you are too '
positive,'andrewm thank you '
positive,'andrewmcintee very choice can t wait until these properties are widely supported by pop browsers '
negative,'andrewmel me too lol especially that one playlogic girl '
negative,'andrewmjones i m sorry i didn t went over to the aunt amp uncle and played rock band and drank beer my bad '
negative,'andrewmoore it is quite pricey http bit ly qlake'
positive,'andrewmoore looked at your work'
positive,'andrewmoore maybe your mom have no interest about photography'
positive,'andrewmoriarty that tweet made me laugh so much '
negative,'andrewmsv non of the local best buys have them in stock '
positive,'andrewmwylie indeed '
negative,'andrewneo some counties are just turning rural roads back to gravel to save money '
negative,'andrewnez no room for video that lives on apple tv '
negative,'andrewpaulbond bet you p it didn t work before am lol '
positive,'andrewphoenix so awesome one of my favourite shows i am just about to start season '
positive,'andrewpidds hi i was absolutely being sincere i am thankful that you were considerate '
negative,'andrewpjohnson can t do it gotta work '
negative,'andrewpycroft hmmm the hoover must come out '
negative,'andrewpycroft i know im saving up for speakers i can still hear the bass though and it s all out of time and ahh i can t listen to it p'
positive,'andrewpycroft kablam wtf lol i ll call you in a bit '
negative,'andrewpycroft my back hurts so much hahah and my legs '
positive,'andrewpycroft you have nothing to be sorry for say it how it is'
negative,'andrewquinzi broo i thought we were hanging tonight haha oh well good luck man'
negative,'andrewquinzi no you re better and sweeter lt '
negative,'andrewrabon but they cost money '
positive,'andrewrabon even if it is i d take good natal games a year a be happy its a supplement to the already great hd exp on ps '
positive,'andrewratcliffe told hubb your elephant joke and he nearly burst a gut laughing '
positive,'andrewratcliffe yes'
positive,'andrewrichie aw but with the foundation'
positive,'andrewrimmer dude'
positive,'andrewrimmer that would be cool'
positive,'andrewroden twenty whoops'
positive,'andrewroden i had to smuggle it back up the from cornwall '
positive,'andrewrondeau hi andrew'
negative,'andrewrosenfeld well we barely talk so i wouldn t know '
negative,'andrews news im sorry featheroflead after your fb comment about sex w almost all'
negative,'andrewsam but how come my facebook chat window wont open in opera '
positive,'andrewsansone i m off work so i actually get to watch today julie and gregg are great together '
positive,'andrewsax why u sad dont be sad iblmt '
positive,'andrewsbit oooh i ll hav er no'
positive,'andrewschof check www imdb com helpful with actors names '
negative,'andrewschof forever autumn is my favourite my mum says my record album is still with her from yrs ago '
negative,'andrewschof good thanks'
negative,'andrewschof good done a bit of shopping then work shame about the horrible weather though '
negative,'andrewschof i can t sky plus itv as it s an extra channel on my sky sky won t add itv abroad for some reason '
positive,'andrewschof well if only i d known still tickets available i think they are touring uk so check it out '
negative,'andrewscott aww that is no good sorry that you feel unwell hope you feel better soon '
positive,'andrewseely done done and done gl to you and your friend '
positive,'andrewseely yeah but he s not as lovable as you '
positive,'andrewshee actually if you pass the ak to account management'
negative,'andyg i haven t been gaming too much recently either currently have a games i own that i ve never played'
positive,'andygam see'
positive,'andygammill what'
negative,'andygeog in fairness it s just vanished that s unusual in recent times and a lot of people'
negative,'andygeog one downed flight is very rare'
positive,'andygill thanks i miss you guys so much i was looking at your family pics and they are soo adorable tell miranda i miss her '
negative,'andygoulding sushi yummy tesco s sushi is now to expensive '
positive,'andygoulding that s great thank you muchly '
negative,'andygriffwozere it was so unlike anything i expected disappointed at the lack of comfy seats though '
negative,'andygriffwozere the mods will hate us all for going against their system o this may have ruined my chance of modhood '
positive,'andyhart okay man sounds sweet you out at the cockpit tonight think me and some of the boys are heading down'
positive,'andyhart today better than yesterday'
positive,'andyhernandez http bit ly ttb y look who it is '
positive,'andyheron game highlight for me was rebecca lowe doing the setanta interviews '
negative,'andyhey pity it s not for longer '
positive,'andyinmilan have a safe trip back to humidity '
positive,'andyiomoon out of the gutter'
positive,'andyisahippie your right '
positive,'andyj quidco charges you ï per year which comes out of the money you earn so you can t lose i ve had ï over years'
positive,'andyjames and i thank you'
negative,'andyjaques i feel sorry for you what an awful song'
positive,'andyjhunter bout cultural shift i happen to own the record it rocks '
negative,'andyjmacc ugh i wish i was going to the freakin zoo http tinyurl com lvunpa'
positive,'andyjudd hehe i d like to be as old as u xd i m so young d'
negative,'andyjudd la cancion home is where the heart is me hce llorar a mares '
positive,'andyjudd thanks it took it haha '
negative,'andykaufman it was supposed to be clear today very disappointed in socal'
negative,'andykaybc lucky i m not tan enough sad day'
positive,'andykemp aaaah you keep finding other nice things flash cards look like a nice feature to be able to provide back to drag n drop '
positive,'andylarox i love new brighton '
positive,'andyleigh you have an photography estimate in your inbox going to pack my acmebaby photo overnight snack bag '
negative,'andyleonard hope you start feeling well soon'
positive,'andylucas glad you saw them i actually played both all the way through '
negative,'andymccullough sorry'
positive,'andymeeks thought you would like to know that i m the sol soloist track and u s joanne for that production of rent down in kansas '
negative,'andymooreman boo glad the day went off alright though '
negative,'andymooseman bugger'
positive,'andrewsheldon awwwe that s so sweet thank you '
positive,'andrewshootsyou thanks so much dude '
positive,'andrewsikora yeah we re so happy she s finally here congrats and can t wait to meet her she is adorable '
positive,'andrewsmcmeel hope you soon find what you are looking for http wordpress org extend plugins calendar '
positive,'andrewsmhay i was thinking the exact same thing about jack daniel '
negative,'andrewsmith no fair i am mail filing for the rest of the day'
positive,'andrewsnaith yes'
positive,'andrewsnoize i will probably go around five'
positive,'andrewspooner will warisara be tweeting redshirt '
negative,'andrewsteeley i think it s awesome that the yankees have been utterly embarrassed in front of that crowd that paid for seats '
positive,'andrewsteven that was supposed to be from me'
positive,'andrewstorm thanks i have a bit more to do'
positive,'andrewt ps you write good articles'
positive,'andrewtandoc hehehe yes'
positive,'andrewtaranto i guess the fed being in the national limelight can t be a bad thing hopefully ugh i hate talking politics tlot'
negative,'andrewtbaker me too too bad i didn t see you at ichthus '
negative,'andrewtechhelp hope you getter better '
positive,'andrewtf pk ok'
negative,'andrewthelion what happened '
negative,'andrewthomas has the ms press conf finished now my laptop crashed and the streames are not working'
negative,'andrewthomas sorry had to end bp thursday early had to something '
positive,'andrewthomas thanks '
negative,'andrewthorpe blue screens in computers are fatal'
positive,'andrewtkelley that strawberry shortcake looks righteous dude we had granola bars'
negative,'andrewturner thought there was a particular software other then tweetdeck for linux will get air on there later'
positive,'andrewwalden quite hopefully she doesn t figure it out'
positive,'andrewwerner happy birthday my lovee '
positive,'andrewwk has twitter '
positive,'andrewwk the mentalist'
negative,'andrewyee but i don t have this ability for making good website you know '
positive,'andrey b thanks '
negative,'andriavega yeah i was talkin about u '
positive,'andrklein yeah i d bring one'
negative,'android bot yea i had the same feeling i cupcaked mine too and it s pretty swish even if i have noticed it gets hot quickly '
positive,'android gt http www myspace com johnlordfondatherealone listen to john lord fonda music is not computer algebra '
negative,'androidandme chapter two is out wohoo shame i have no free space '
negative,'androidandme hello don t suppose if you know if ddms works in windows x won t for me its a pain when debugging apps '
negative,'androidcentral browse the world world s first mobile augmented reality browser http www layar eu wish they made it for the iphone '
positive,'androidette you should go on the next masterchef then i can annoyingly obsess and tweet about you '
negative,'androidpaul i was so sleepy earlier but now that i m in bed its not working for me i ll be lucky to get hours '
negative,'androidtomato hammer i hadn t heard them before '
negative,'androidtomato hammer tweetdeck keeps getting me excited '
negative,'androidtomato kelliekk i wondered where jradc was '
negative,'androidtomato ahaha'
positive,'androidtomato hello gorgeous girl nice new pic how are you today'
positive,'androidtomato hi'
negative,'androidtomato i got work tomorrow babe its sunday nite here so another week without me tweeting '
negative,'androidtomato idk i bent it the wrong way and now it hurts like a bitch nothing prescription strength '
positive,'androidtomato just so you know it s my bday day you know what i want although i may not be able to play until later tee hee '
positive,'androidtomato nite gorgeous girl xoxo give steven a big smooch goodnite kiss from the rockstar '
positive,'androidtomato no i am i got it now '
negative,'androidtomato oh there you are i cant decide if i wanna go out now its raining outside dont wanna get in my car and drive '
positive,'androidtomato ohhhhhh i thought so lol heeheheh x '
positive,'androidtomato you are so awesome you re f awesome '
negative,'androinica have you heard of a problem with the htc magic where the g sensor stops working mine now wont rotate the screen '
positive,'andromedah how much does it cost '
negative,'andron senshi yes i can elijah is just mean to me '
positive,'andruedwards give me and the tickets and i ll go '
positive,'andski heck'
positive,'andtheniwaslike sailorlegs omg yes re dance offs it s going to be tough beating the dance off in seattle'
positive,'andubchata yaaay so glad she liked it '
negative,'andweewoo why so hurty get better '
negative,'andy c hey that s my home town now but yeh it sucks '
negative,'andy allen i just did it myself works well so far'
negative,'andy bloch have a good flight xox'
negative,'andy bloch grinding at the handed limit hold em wsop oh no he busted while i was tweeting http yfrog com wvppj'
negative,'andy bloch i m jealous i pre ordered my iphone gs late and probably won t get it for a week or so after the debut '
positive,'andy bloch that really sucks'
negative,'andy cyrus im still awake too lol cant sleep glad your up tho '
positive,'andy frobisher yeah it was'
negative,'andy k it was supposed to get up to kph'
positive,'andy kaxmic email is no prob contactjh gmail com and it s cause i love '
positive,'andy kaxmic hi i m fine thanks'
positive,'andy lamb bacon sandwich sounds good i m just about to go out for breakfast '
positive,'andy lamb if you get the guy'
positive,'andy lamb that looks like a task lol '
positive,'andy lamb well'
positive,'andy lamb will do '
positive,'andy lamb yeah that one might have a kick '
positive,'andy lewis amen so when are we off geocaching '
positive,'andy murray more chances you win wimbledon '
positive,'andy murray they must be reallly sweaty cause whenever he bends over to serve u can c sweat dripping from it '
negative,'andy tbh you ll be out anyway because its pride least you could do is come say buy '
positive,'andy watt hug see'
positive,'andy watt nooo i try to give u an compliment like i always do blinks '
positive,'andy watt why thank you for the lovely ff '
positive,'andy watt wow that was soooo really nice of you im stunned lol'
positive,'andy podcasts are on my laptop '
negative,'andy i miss hearing your tweets though '
positive,'andyadrenaline haha i think so i wrote another chapter tonight idk when i ll post'
positive,'andyadrenaline i read and reviewed '
positive,'andyamholst guter hinweis open source ecology liebe grã ãÿe nach mainz '
negative,'andyaz i m so pissed of with this'
positive,'andyb y ah i always listened to it from the hh site never got into the chat or anything get on more sites that cover what u do then '
positive,'andyb thanks for the followfriday '
positive,'andybak it s all a cycle give it enough years and the squirrelmail design will be very trendy again '
negative,'andybanksuk tonight is the repeat '
negative,'andybbc siowls a whole load of skaters join in too i was going to do it until it got too much publicity '
positive,'andybeard like a special fb status update hastag still think'
positive,'andybeard lol '
positive,'andybeard will do'
negative,'andybeckwith bah you and your sun d still i have tmrw off myself just in time for the rain '
positive,'andybeta okok it s tenuous'
positive,'andyblackburn ty sir gambling followfriday'
positive,'andybodders thank you admire your devotion to the show '
positive,'andybox just follow those repost instructions you have to have win rar or somethin that will unzip folders '
positive,'andybudd i m at the watershed it s where the fowa tour is being held â nice place too '
negative,'andybumatai or your favorite rock tune in muzak make me sad '
positive,'andybumatai ah andy i think that would be the quot shrulk quot '
positive,'andyburke indeed'
negative,'andymooseman well done i ve found myself with a swollen ankle not good with the k run a week today '
positive,'andynotlp is that camping or a coffee klatch '
negative,'andynyman didn t even realise you were on twitter till charltonbrooker mentioned you i tried getting your sig once'
positive,'andyo lol ur welcome don t worry'
positive,'andyoakes but we looooooove you '
positive,'andyomalia don t knock omd and roxy music they are the sountrack of my youth '
negative,'andyoureuglytoo you re a bitch and the one thing you want feels so impossible to ask for '
positive,'andyp any tips for someone who has only made it on flight control '
positive,'andypalmer cheers sometimes i fall into these old school habits '
negative,'andypandy aw no how much do you normally sleep '
positive,'andypandy best picture of chesta everrrr '
positive,'andypandyjones so it will be all over soon '
negative,'andyphilp thanks andy i already knew that i feel old too hours of strimming and my arms have seized up '
positive,'andypiper yeah'
positive,'andypiper creepy'
positive,'andypiper finally makes it to br from hd dvd great film'
positive,'andypiper wasn t that robsmart s creation i will happily take credit for thinking about it'
positive,'andypiper yeah preparing to fly was the follow up album'
negative,'andypowe kaspersky on an eeepc that really isn t going to end well is it '
negative,'andyprovidence '
positive,'andyprovidence yes where haha'
positive,'andyqsmith cool runnings mate '
positive,'andyqsmith hello andy good to see you too hope you have had a good day xx'
negative,'andyqsmith i saw'
negative,'andyqsmith that sounds nice'
negative,'andyqsmith tired'
negative,'andyr w wish u were here too so bad '
positive,'andyramdin good to see you hear as well'
positive,'andyrapkins ummm'
negative,'andyrich twating is a new experience for me tis good fun good luck with the trip my friend although i hear your in council seats '
positive,'andyroddick quot what are hotcakes quot lol kind of laughed my head off sorry '
positive,'andyroddick but you gotta give major props to yourself for getting through the first rounds without dropping a set '
negative,'andyroddick can you like tell those tv crew to show your games live been having to follow it on the net '
positive,'andyroddick good morning sunshine can i get a happy birthday from you haha '
negative,'andyroddick hahaha i had a feeling you were going to get slammed for that ahh the joys of having an opinion on twitter '
positive,'andyroddick how are you andy im can t wait to see you on court again im your avid fan here in the philippines get well and good luck '
positive,'andyc i know i keep saying this but you are piss funny '
positive,'andycallaghan hey mate thanks very much took me long enough yeah lilly is good bet you ll be glad exams will be over soon though '
positive,'andycane wow really is this necessary '
positive,'andycarolan i am a poet at heart really can you dm me your details and if i can get a new one sent out i will i ll let you know '
negative,'andychin haha uh oh '
negative,'andychrism certainly seems like a by product doesn t it '
positive,'andychrome when you get home you make me blueberry pancakes mmmm mmmm '
positive,'andyclemmensen short stack is so hot but mainly andy lol xx ily'
negative,'andyclemmensen i wish i was there did bradiewebbstack make the calls yesterday '
positive,'andyclemmensen stuff the letters cant wait for the clip'
negative,'andyclemmensen your poor face bet its still pretty much perfect lookin though '
positive,'andyclemmensen andyclemmensen ha i put that in about times '
positive,'andyclemmensen '
positive,'andyclemmensen bradiewebbstack shaundiviney lmao zomg stop picking on bradie p pffft lol your all as bad as each other '
positive,'andyclemmensen shaundiviney amp bradiewebbstack i m braving my huge fear of flying so i can see yous in sydney nd show thank yous '
positive,'andyclemmensen shaundiviney i agree with ilovegoobeck come to canberra we are the raddest '
negative,'andyclemmensen shaundiviney you guys are silly come to canberra silly heads lol'
positive,'andyclemmensen hi s andy '
positive,'andyclemmensen exactly im ashamed to say it'
positive,'andyclemmensen aha the house bunny i love that movieee '
positive,'andyclemmensen andy i love you '
negative,'andyclemmensen awww poor andy i ll come beat them up for u haha x'
negative,'andyclemmensen awwww i m at dads house and missing it '
negative,'andyclemmensen bahahaha thats bad u lol '
negative,'andyclemmensen bradie s mean and ugly'
negative,'andyclemmensen but i wont and dat makes me depressed i only get to c u in my dreams'
positive,'andyclemmensen come on facebook xx'
positive,'andyclemmensen come to brisbane soon pretty please '
negative,'andyclemmensen delicious lol devo'
positive,'andyclemmensen dude you re beating adam lambert on trending topics be proud be very proud '
negative,'andyclemmensen gahh that sucks '
negative,'andyclemmensen get i missed your call can u plz call agin '
negative,'andyclemmensen haha awww i couldn t get on either '
positive,'andyclemmensen haha i thought that the other day i love technologic'
positive,'andyclemmensen haha i was just sayin how i think andy is nocturnal '
positive,'andyclemmensen haha that only took an hour'
negative,'andyclemmensen haha u dont know how many times ive pressed f in the past minutes deeeeeevvvvoooo i still lov u'
positive,'andyclemmensen haha ur gonna get waay pissed at us ur using that pic i sent u as ur facebook picture read the message i sent u on fb'
negative,'andyroddick i must be your biggest fan'
positive,'andyroddick i still love you go kick some ass in the wimbledon '
negative,'andyroddick oh no i just saw the roland garos website damn both you and nole crap '
negative,'andyroddick so sad'
positive,'andyroser yeah i feel happy for him that he can act like a normal human being sometimes '
positive,'andyrpg be round soon '
negative,'andysambergsnl http twitpic com fp c so now im not sure if this is really andy '
positive,'andysambergsnl i sure am right now supah funny '
positive,'andysammons training so far hasn t actually been boring laura s sesh on grammar was slightly brent esque but v useful '
negative,'andysandimas damit i never get on the slumber party list '
positive,'andysc hawthorne our hedges look like someone has taken a chainsaw to them up to llama reach the ivy has disappeared as well snowy '
positive,'andysc wow i m next to billt what esteemed company '
negative,'andyscherzinger estimated delivery days but when it s here i ll have a looot of fun '
positive,'andysgoodelife i love how she starts hyperventilating she probably becomes an actress lol '
negative,'andysgoodelife yea'
negative,'andyshea i have tried i just suck at math '
positive,'andyshea never been jumped'
negative,'andyshore no voice no throwing empties at pigeons tomorrow also'
positive,'andyslade is going to the cinemas later to see drag me to hell with his lovely girlfriend '
negative,'andysmailes didn t watch it in the end my friends wanted to watch transformers'
positive,'andysmailes thanks for the follow '
positive,'andysmallwood http twitpic com pa omg priceless '
positive,'andysmurf i guess you will find out shortly '
negative,'andysmurf well ill do a giveaway on them but you have to have a us itunes account for them '
positive,'andysowards doing great virl looks awesome'
positive,'andysowards glad to see you recovered '
positive,'andysowards haha i know what u mean hope u have a great week'
positive,'andysowards hey bro glad to have ya back we ve missed ya around here just creative stuff you know '
positive,'andysowards lol'
positive,'andysowards welcome '
positive,'andystanley looking forward to seeing you dreadlocks and beads this sunday i double dog dare you to do it '
positive,'andystanley was still great to have you introduce everything at the almost not npcc without you almost '
positive,'andysternberg that s not actually from ups just good timing on the part of the virus '
negative,'andystorm totally agree '
negative,'andystrickland i wish it wasn t you reporting about the canucks and heatley'
positive,'andytaylorsonic good luck'
positive,'andyclemmensen haha'
positive,'andyclemmensen hahahahaha its better than my boob actually'
positive,'andyclemmensen hahha lol you must be amused'
positive,'andyclemmensen have you seen the game on the website awesomness go on msn '
negative,'andyclemmensen hell devo couldnt get onto the chat room n x'
positive,'andyclemmensen heyyyy you are radical xd'
positive,'andyclemmensen hi andy i love eating whole pizzas what type was it '
positive,'andyclemmensen how cool is the song guns by greenday almost as good as ur music '
positive,'andyclemmensen http twitpic com gqvq o thats rad i want one haha xx '
positive,'andyclemmensen http twitpic com gqvq i have a bass like the one on the end sadly it doesnt look like the white one and you havn '
positive,'andyclemmensen http twitpic com gqvq that is one damn fine looking bass but i reckon my guitar is just much sexier '
positive,'andyclemmensen http twitpic com j r lol does shaun no u took this i guess he does now '
positive,'andyclemmensen http twitpic com is bradie looks so hott in this pic '
positive,'andyclemmensen http twitpic com is nawwww he can come fix my car anyday '
negative,'andyclemmensen http twitpic com cin i wish i won too '
positive,'andyclemmensen i have to agree with you on that haha '
negative,'andyclemmensen i just woke up way to early '
positive,'andyclemmensen i shall do that for you haha andyclemmensen andyclemmensen andyclemmensen andyclemmensen andyclemmensen haha xo'
negative,'andyclemmensen i sleep with tv s on i cant with out it '
negative,'andyclemmensen i was hoping there would be a show in perth to popular demand but theres not '
negative,'andyclemmensen i was ment to come but fucking hell no one over wanted to come with me so i am pissed off that i dont get to see u '
negative,'andyclemmensen i wish you told us to charge our phones today '
positive,'andyclemmensen ill pay you to play at my th and free booze '
positive,'andyclemmensen interesting congrats on sway sway hitting seafm voted already babe xx'
negative,'andyclemmensen ive been trying to call you guys for half an hour '
positive,'andyclemmensen just downloaded mine its awesomee thx soo much'
positive,'andyclemmensen lol fatty much jokes can i please get a reply loveyou xxxx'
positive,'andyclemmensen lols'
positive,'andyclemmensen my friend chelsea was on neighbours and she says harlod is a legend '
negative,'andyclemmensen my friend is near you at the shops but is to scared to go up to you like wtf shes such a dikheaddddd '
positive,'andyclemmensen now go buy me chinese '
positive,'andyclemmensen oh my lordy do i envy you '
negative,'andyclemmensen omg andyy i missed ur call yestie cutt as i had no fucking service in the bank im gonna go cry now '
positive,'andyclemmensen omg you re second on the topics thing yay '
negative,'andyclemmensen people are being fakes and being you in http www bluepiedata com thehitlist chat index php '
positive,'andyclemmensen shout out to harmoni please '
positive,'andyclemmensen sway sway baby is playing on nova '
positive,'andyclemmensen tv on mute cause its boring but then ipod with speakers on timer now thats how its done '
positive,'andytaylorsonic nice work something in this mix really rings of ur live interpretation of it with dd how you expanded on that made me '
positive,'andythehill it looked like a leprechaun to me everybody seen the leprechaun say yeah yeah '
positive,'andythetwig it s running at ghz nicely and it s an upgrade from an athlon xp system from '
negative,'andytinoco o damn will we never drink together '
positive,'andyv thanks a lot '
negative,'andyvale no they won t read out the other questions '
negative,'andyvv omg no where am i to download stuffs from nao '
negative,'andywalton i m listening to them on spotify'
positive,'andywalton lol me too after that tweet daily devotions followed me insta block tm '
negative,'andywana not sure what they are'
negative,'andywilliameade belomm kelar meetingnya aja blm mulai '
negative,'andywomyn i saw it in non d i bet it would freak out the yo still there s lots of wildlife in the movie '
positive,'andyy does fb work if it isn t at the end of your tweet would love it if it did '
negative,'andyyk pretty crap looks like i m going to have to move out of balcatta '
negative,'aned i miss you '
negative,'aned too old for much test to flow '
negative,'aned two was three until feb had one good sale in the month'
positive,'aned we do seem to have that sorted here in the uk there must be something like shiply com in us '
positive,'aneehan lol i should find it online amp amp watch it '
positive,'aneehan yeah'
positive,'aneehan yeeep'
positive,'aneeka nice ang daming pics ah '
positive,'aneekamull you should download tweetdeck so that you facebook status and twitter status can be updated from one place '
negative,'aneelyn where the hell are you chibi '
negative,'aneeqah only a pleasure someone had better have come brownie joy'
negative,'aneesaah x yeh thats true'
positive,'aneesq thank a million anees it s a pleasure to get to tweet with you '
positive,'aneesyounis true but you have got a good academy that arsene is bringing through '
negative,'aneetasee no not after that plane ticket but i m super excited to see the fam after three years '
positive,'aneezd or get a cab back '
positive,'aneezd eh don t forget to call me when you guys have a group discussion on authorship k '
positive,'aneezd just saw the princess twit thaaaaanks '
negative,'aneezd omggg ure back in singapore for the weekend so lucky anddddd aghhhh im so hungry i miss homecooked food i pun nak '
positive,'aneezd see the x button at the far top right corner of tweetdeck just click on it '
positive,'anefallarme phatelara thanks ane catcha guys later time for dinner '
positive,'andyclemmensen until they close their eyes for good '
negative,'andyclemmensen was such a good weekend love'
negative,'andyclemmensen weetbix tastes nice no one else reckons too though so devo'
negative,'andyclemmensen where s sonny at damm i miss that kid '
negative,'andyclemmensen wtf arnt u at novaaaaaaa the chick i rang uhp on the radio said you aree amp tht she will try n get u to ring me reply plz'
positive,'andyclemmensen yea hi andy we match '
negative,'andyclemmensen you called me today but because i live in w a i was still in school please can you call me again xxx'
negative,'andyclemmensen you should have replied to me first i lost that bet now haha'
positive,'andycouch i think that nicole probably looked more like a smart ass '
positive,'andycoulthard seems like but what a spectacular crash it was '
positive,'andycrane congrats on brain age i am loving the curious village game with all the puzzles '
negative,'andycrash my daughter is the same way it sucks when the little ones are sick '
positive,'andycrash thank you '
negative,'andycrofford aaaww thats soo sad '
positive,'andycroll can you repeat what was bad about singapore pools website please '
positive,'andycroll seeya at geek terminal after lunch jellysg'
negative,'andycub chrisunitt seems to be a bug which has existed for over a year i only want to change my profile pic '
positive,'andycwalsh songbirdrach riotbug so so so good '
positive,'andyd tamsinjclark lauraawntym of course peanut butter is practically a health food loving that you re all scoffing my brownies '
positive,'andydick and this time next year you will still be eating cereal instead of beer '
positive,'andydick so happy to hear you have stayed sober not that you really care'
positive,'andydiggle ah'
positive,'andydisa one of the owners '
positive,'andydugan i like this'
negative,'andydugan not even close to anything as exciting as the news i got after '
positive,'andye thanks man'
negative,'andyfalleur missed ya at conference '
negative,'andyficky my phone isn t working babe'
negative,'andyfortson i can t believe we don t hang out and drink whiskey oh wait'
positive,'andyfrahm dorafang jimboxp thanks for the responses last night'
