@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'efng quot now'
negative,'efnik hey are you ian from efnik or rya nik want watch transcultur not workin my end mmm interesting ethos '
positive,'efrainsantos its freaking hilarious its a white version of a shaft '
positive,'efrataghassy ahah small city it was nice to meet you have a nice week '
negative,'efssecretdghter cause no one was talking to me '
negative,'efssecretdghter i live in the country nearest neighbor is like feet away '
positive,'efusjonsales cool i actually have a few biz partners in it'
positive,'efusjonsales jucies are hard to sell been there done that'
positive,'efyx oops yeah that was me it should be ollie a ollieparsley com '
negative,'eg hehe'
positive,'eganaholic very true and it was great to meet you too that first night i was there '
negative,'egare too bad we don t have an orange julius here '
negative,'egarzaaa you better be talking about the other one you love me remember '
positive,'egaurdo oh you better see to it that it is done this weekend oh'
negative,'egawfroggychick oh dear '
negative,'egbl i hate those days i hope tomorrow is waaaaay better to make up for today lt '
negative,'egdeedy how is it that i m already following her but never see her in my feed '
negative,'egeek har har very good unfortunately customers like faxing through documents rather than emailing '
positive,'egg ahaha i just spit out my diet coke heh i wanted to go for the hulk look'
positive,'eggboxrobin understandable i just wondered whether i should be tagging his post or reporting him to the rspca '
positive,'eggboxrobin is it worth paying for these events or do you get invites '
positive,'eggface aaww bummer ya know my kids eat them like chips w sammies and such they do not eat much veggies so it makes me '
negative,'eggface mine was i was months preg and it was my anniversary '
negative,'eggfriedrice it s on'
positive,'eighthree thank you never forget girls are our own worst critics '
negative,'eightlab where s my lie in i m off today and have been up for hours '
negative,'eightwednesday emilyhilleren i lost that membership when i got boosted to the d club it s lonely '
positive,'eighty theboss hey precious '
positive,'eightyocho what it do homey '
positive,'eightysixxgirl welcome home asot '
negative,'eiicee uhh idrk hindi ko nilabas ipod ko sa tricycle pero parang nawala sya the day before pcd concert '
positive,'eiiraqq what s a pacman it sounds so familiar haha '
positive,'eikoorb i know'
positive,'eiks eiko chan good to hear from you how is everything how are the travels '
positive,'eiks aww yay'
positive,'eiks you should show twitter the awesomeness of the wooden cup x i ll twitpic my paperweight when i get home'
positive,'eileenchoi lol so cute hahaha for a moment i thought it was the real thing also'
positive,'eileenleft so then i can count you as a quot not softened quot '
positive,'eileenleft of course'
positive,'eileenmarshall good soon they will all be at home and you will have no time at all shall we have lunch soon '
positive,'eileenmcastroma yeah she might be able to get into vip i m trying my best hellivina said to have her call her amp she ll see if '
positive,'eileenmishelay nobody cares jk'
negative,'eileenozegbe i know she was being quite wardd i think it s coz her tooth still hurts '
positive,'eileenright should work fine'
negative,'eileenxjones aaaawwwww i miss ya too '
positive,'eilidhbaileyg it s pm sunday night here how about there '
negative,'eilidhlive big hug for you via twitter hope you are okay ooo lt xxxxx'
positive,'eilidhlive i ve just had a starbucks iced caramel macchiato well deserved after an exam'
negative,'eilidhlive eat fasting is bad for your body '
negative,'eilidhlive hahahaha'
positive,'eilidhlive maths or sciency obviously '
positive,'eilla going by your tweets there should be tons to write about tip write a draft in the language your most conf with'
negative,'eilo ehhhh salisbury takedown or summit ymas'
positive,'eilonwylovegood i m so nocturnal i m up all night and then i sleep in till like '
negative,'eilujmadness hey prettyface lt i am okay just broken hearted thank you for asking i m visiting nc in july will you be around '
positive,'eimajuno hey'
negative,'eimsdublin nope not fixed perhaps i need to send fintanr a screen shot and some sort of bribery material '
negative,'eingrad missed it again tough to be the first one '
positive,'einspruch can you follow me so we can dm i m setting up skype now '
positive,'eggmarketing re cafe du monde that mus have been amazing wish you could send us some sugar beignets via twitter '
positive,'eggology correct'
negative,'eggothewaffle been there'
positive,'eggsbenedik i ve been telling you just feast on fries and you ll be okay '
positive,'eggvip hope you ll follow me back have a nice day '
positive,'eggymayers feel good to be home '
negative,'eghm i haven t yet i was hoping that it would boot fine from the dvd'
positive,'egilgude now'
negative,'eglamourphoto my plans are to sleep i havent felt good all day woodland hills'
positive,'eglamourphoto just know i m not scared of kobe never that '
negative,'eglantinescake i just saw'
positive,'eglantinescake is that who you are now a collapsing bridge up close'
negative,'egmnow is there any possibility of having cut off subscriptions fulfilled i only got issues of mine before you went away '
positive,'egmontbooks aaawww'
negative,'egmontusa omg i have to come see you guys today do you have candor i didnt get a chance yesterday '
negative,'egmtk dont you just hate that you get comfy with the old one'
positive,'ego so big lmao sorry boooo i kno now'
negative,'ego so big m kz so i found my way over here yo i miss u trick why tha eff u be so mia '
negative,'egoisticempathy lizards are more scary than cockroaches '
positive,'egoodlett and angelajames thank you both for helpin me out your very kind '
negative,'egorstandish i know it is '
positive,'egothieves cheers dude'
negative,'egower awww thank you for the ff lt i miss you guys and gals no twitter at work am almost never home waaaah '
positive,'egrommet awesome thanks heaps will check it out '
positive,'egrover i wish it was that interesting my lucky man got home from work and got to hear all about it and now i m over it '
negative,'egsa nevahhhh xd it is late but i am also worried about my brother he left for a walk kinda mad at am ish est darn mom vibes '
positive,'egsa yep'
positive,'egumm i know'
positive,'egyptoknuckles we appreciate it '
negative,'egyptsaidso u were right about lastnites game damn i still love lebron lol'
positive,'egyptsaidso ur opinion i am n tv trying make it like u do you think my face is handsome enough b on tv http twitgoo com nzaa'
positive,'eh bo knee it is a beautiful day here '
negative,'eh hoser just convinced me to go to the lake no drag show this time '
negative,'ehafner gbig'
positive,'ehamazingmuch ethan follow david james archuleta riiight now davidarchie'
negative,'eharding that embarresing '
negative,'ehasselbeck abc broke in with president s news conf about gm right when paris came on he went past noon'
positive,'ehasselbeck awe wish i was up there need to come to south jersey '
positive,'ehasselbeck happy birthday elisabeth hope you had a wonderful day '
negative,'crunchyk sends hugs and medicine '
positive,'crunchyk lmao so mean '
negative,'crunchyk donniewahlberg i m actually going to be surprised this time around still miss the journey of it this time tho '
positive,'crunchyk can i borrow your secret u look sooo young '
positive,'crunchyk dude you had when i started following u this am never underestimate the power of blockheads nkotb eva '
positive,'crunchyk gotta get with it almost showtime '
positive,'crunchyk heyy finally haha hope you don t mind but i m helping u out by gettin people to follow you is that cool i helped rob too'
positive,'crunchyk hope im not invading but how old r u u look young is all '
negative,'crunchyk hope you are feeling somewhat better '
positive,'crunchyk http twitpic com ccx lol full service baby '
positive,'crunchyk http twitpic com fg b i spy with my little eye danny watching from the steps too '
positive,'crunchyk i agree completely my body is soooo pissed at me for staying up till am but on we go have a good day '
positive,'crunchyk i think texas deserves a lil shout we re patiently waiting to bring it on july th can ya ll handle us jk ha ha'
positive,'crunchyk i ll be seeing ya in memphis flying from la just for the show '
negative,'crunchyk i ll second that blah and raise you a bleugh '
positive,'crunchyk i m sure we ll love it '
positive,'crunchyk is jordan s shoe tied this time tell him jeans are sexy not man pris though hehe much love to all the guys still '
positive,'crunchyk pics please i love the set up pics '
positive,'crunchyk so why don t you mention one of us lmao '
positive,'crunchyk think u should do afterparty on beale street after memphis show amp then fly to wichita i ll look into ticket prices u '
positive,'crunchyk tweet not twit '
positive,'crunchyk twitter wastes time a lot it s the blockhead way of life nowadays '
positive,'crunchyk u don t want know where some of them get their info lol it s sometimes funny '
positive,'crunchyk u r the man well'
positive,'crunchyk when did this happen just kidding don t bother with the crap anyone says we only believe it if u say it '
positive,'crunchyk why the daze are you still not feeling well andrea'
negative,'crunk a dunk you are so lucky i couldn t leave the house tonight '
negative,'crunkaaron haha ur teeth p jkkk but yes it broke unfortunately my school books fell on it on the last day '
negative,'crunkstella awwww darn it l oh well we need to do this l to save man kind l'
positive,'crunkstella hahaha ok yay l xd and of course i love catwoman l'
negative,'crupuscular everyone i know feels horrid '
negative,'crusaderrankin i would but alas'
positive,'crusaders life can verwon get a back up i did ruth less when i was jailed'
positive,'crusaderz life nice one i had an old bloody holden and it was just holden together hahaha '
positive,'crusaderz life aaah i m with you no worries i talk enough for everyone '
positive,'crusaderz life i hear ya plus i worked hard hours in the org garden today planting amp weeding '
positive,'einspruch sure thing i ll be available to chat in hours possibly sooner let me know if that works for you'
negative,'einstein fan about damn time lol'
positive,'einsteinboi thanks we feel so old '
positive,'einsteinparrot marcia did not ordere yam muffins but she did ask for nuts in all your muffins '
positive,'eirashinoda superaf ehh i need to return u girls ur bks let s exchange for some other bks '
negative,'eircomdongleday ah'
negative,'eirikoala you still haven t told me why ye is mad '
negative,'eirillheit movietime wothout me '
positive,'eiron i have it in my netflix instant q let me know if it s worth firi g up the old xbox '
negative,'eirra iyuh disgusting rie i m feelin unwell and dont belong i dont know today is just a day '
negative,'eisen at least you people had your dinner alr wat abt us studying in lib awaresg'
negative,'eisenundblut just work and try to hang out with friends but everyone is busy how is your trip '
positive,'eisokant i don t know seriously'
positive,'eisolae it s not that late sometimes i bike until '
negative,'eitak no'
positive,'eivindj i wish my dentist told me that '
positive,'eivindw thank you kindly i turned off moderation for you'
positive,'eiwen it s always good to try new music i m not much of a fan if metal either '
positive,'eiwen oh good i m glad quot that green gentleman quot is my theme song when ever i feel a little down i love that album'
positive,'eiwen oh good that album is amazing and thank you '
positive,'eiwen thanks sweetie i hope today will be better too hope you have a good day '
negative,'ejacqui why '
negative,'ejamalc aww i had a spaniel that passed too in the cutest'
positive,'ejblackburn i will sort the radio for this afternoon '
negative,'ejcanita omg you are violating me '
negative,'ejdsmith wat about me '
negative,'ejf wave i m well tyhanks'
positive,'ejf i won t tell a soul '
positive,'ejf keep tweeting you can do it '
positive,'ejf ooh'
negative,'ejf twitter s down during bb tonight '
negative,'ejhottness u don t fuck wit lenn no more that s crazy '
positive,'ejin start by heading to the gym '
positive,'ejizza hey sara lost her phone but shell get one soon amp she wants u to hit her up so she can get ur new number again '
positive,'ejking ej please follow me i ll get you some pongs slammer and all '
positive,'ejly great to hear thanks for the feedback '
positive,'ejly'
negative,'ejm re are you still coming '
positive,'ejmdesigns nice good luck '
negative,'ejones that s awesome'
positive,'ehasselbeck mmm try half hot chocolate and coffee '
positive,'ehayes you are cursed'
positive,'ehegenberger fortunately'
positive,'eheggart haha'
negative,'ehhh victoria hey v i haven t talked to you in a while '
negative,'ehilton but you were just in san antonio '
positive,'ehime itl thanks for your message or should i say quot twitter quot all this twitter related stuff is kinda new for me xddd '
negative,'ehleeuh my tummy wummy hurts '
negative,'ehljay twistlickndunk u effers why d u click the link mya gulayyy shy is meeee '
positive,'ehljay check my facebook profile pic out'
negative,'ehmahlee i know i have failed as a friend '
negative,'ehmceeyehm i hope you ll be ok soon teena hugs'
positive,'ehmry actually'
negative,'ehrennoel i miss summer too soooo much i talk about it all the time and how it was hands down the best summer of my life '
negative,'ehson ah i m going out for dinner might not have time tonight '
positive,'ehstrawberry i did too yay us '
positive,'ehudmh h love that american gladiators uses painted solid colored outlines of people to amplify the number of people there old school'
negative,'ehuffty i can t believe i missed the brewcast '
positive,'ehverbear no you re not what season are you now i never stop thinking about grey s and never will '
positive,'ehyan of couuurse i need the extra cash hahahaha i miss you where you off to tonight '
positive,'ei th an interview at am cest early bird '
positive,'eidismile hey no fire'
negative,'eifflesummer yeah i m in tebet n after bang andi come'
positive,'eight nicky thanks so much '
positive,'eight nicky the sundaes eric picked up hit the spot might have to make it a post wedding ritual '
positive,'eight teen you do have a point '
negative,'eighth bit your job is so much more exciting than phd work boo '
negative,'eightiswild yayz i have missed my white coated friends but now they are back dons self huggy jacket in anticipation '
negative,'eightlab already at it '
positive,'eighty theboss u tooo im starting mine this week i wanna try that beyonce cleanser bullshit no lie '
negative,'eightynine don t worry'
negative,'eightyocho glad you kept your cool as for the cats from bmore'
positive,'eiinahpets lt the voice of an angel you have thank you '
positive,'eiks konnichiwa good to see you'
negative,'eileenandrews i do not have that problem i have auto internal alarm clock but i got hrs of sleep last night '
positive,'eileenb why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
positive,'eileenb yes'
negative,'eileenleft i am disappointed in the lad i think he unfollowed me ryking is not showing me the love '
positive,'crusaderz life like any professional cj yes i can wait'
negative,'crusaderz life not here for long hun'
positive,'crusaderz life okay i ll find him and give him a nudge '
negative,'crusaderz life ouch i m trying to tweet more carefully today but it means really delayed responses for the most part '
positive,'crusaderz life see now you making me tweet again lol im glad your doing great and meeting new peeps thats great '
positive,'crusaderz life thank you'
positive,'crusaderz life thanks i ll check your music '
negative,'crusaderz life the way they re doing this'
positive,'crusaderz life this is how i feel when you re nice to me â â â â âœ â â â â â â â â â â â â â â â â â â â â âœ â â âœ â â â â â '
positive,'crusaderz life well'
positive,'crusaderz life you are very welcome xo '
positive,'crushdmb i would support that '
negative,'crushermasman interesting though you found me thu mrtweet'
positive,'crushstevens that s wat best friends r for '
positive,'crushtor i m way more jealous of goatlady'
negative,'crust i know right feel so sorry for her'
negative,'crust there s just no air '
positive,'crustydolphin bloody awesome effort mate for a sheila btw'
positive,'crustydolphin if it was not for him the movie would have gone titanic s way'
negative,'crustydolphin oh man charlie '
positive,'crustydolphin weather s lovely out there charlie just been enjoying the sun and getting today s shot out of the way '
positive,'crustydolphin woah'
negative,'crustyjoe lakeview amp wrigly so sad we will have to take l to find brunch '
negative,'crutland i tried they were out of peanut butter sorry '
positive,'cruz j what up im still awake '
positive,'cruzceleste battlefield by jordin '
positive,'cruzceleste i love that song '
positive,'cruzceleste oh i see'
positive,'cruzer lol'
positive,'cruzhilton hey babes'
positive,'cruzperez no doubt about that'
positive,'cruzteng and i thought it s always convenient for u to head for japan kayu s prata shop or the mcd drivethru '
positive,'crvenk i apparently have to log in through the site so as soon as i get to my pc i will follow you '
positive,'crvenk thank you '
positive,'cry g n danka darling i m still trying to avoid getting an itunes account'
positive,'crynool its just the playback the song'
negative,'crynow you can t fight he s just fixing to finally be home '
negative,'ejr i m feeling pessimistic abt the world s futur also '
positive,'ejthecomic signing a contract for a movie deal or something '
positive,'ejtheviking i did made me squee a little '
negative,'ejwc trimurls i heart tr im how do i view older tr im urls past want to delete some but can t see em thx in advance '
positive,'ejyoung all the screen shots of fb and myspace are definitely reminding me of the ticktick presentation for internet based mktg '
positive,'ek aw got owned '
negative,'ek me too we need more i also need to send you more v clearly also need more v on my phone haha'
negative,'ekaa i need the copy now '
positive,'ekaeth hahaha ntc k k k facilote '
negative,'ekahi do you think the stress is causing your supply drop have you tried to look into donor milk poor row hugs '
negative,'ekajo lol well yours is on your ankle mines on my wrist and gets in the way a lot if mine were on my ankle'
positive,'ekalavyab maybe it was a failed bungee jump from the topmost branch but seriously'
positive,'ekalavyab saw it smetime back '
positive,'ekalavyab why do you need gym man you already look handsome '
positive,'ekanazhwa its ok me too '
positive,'ekardmatt i could have told you that in like october before you wrecked my car lol jk '
positive,'ekay http twitpic com g y omg i thought i saw hell but now haha joke it doesnt look that bad '
negative,'ekaydrums omg but i cant watch itt '
positive,'ekewu there is they don t have apis though '
negative,'ekgekg whenever i take a nap i always feel more tired than before '
positive,'ekgillen awwwww be careful driving home keep us updated by state '
positive,'eki ekimov what about your gal '
positive,'ekie you finally have twitter '
negative,'ekieki its been the or weeks of nonstop rain here '
positive,'ekincaid welcome to twitter tweet tweet i hope it becomes your new obsession'
positive,'ekipstonmai then my days off are saturday saturday sunday '
negative,'ekir my phone is dead meat '
positive,'ekirsopp thanking you '
positive,'ekkaai sometimes how i met your mother can be educational lol good job on remembering about twitter today '
negative,'ekkescorner i agree well'
negative,'eklavins wow what a game i fell asleep in the th inning though so i missed the big win for ar '
negative,'eklektick it took me forever to figure out what to order i ended up getting tilapia and it was so thin and flat and my rice sucked too '
positive,'eklesp yessir already got it loaded '
negative,'eklucas that s what i m afraid of no queries'
positive,'eklund thanks i found hockeybuzz a few years ago when i had no hockey fanatics in my life you saved me eklund '
negative,'eklypze pic is upside down wish i was there don t be jerks and stay way past closing too'
negative,'eklypze pic is upside down wish i was there don t be jerks and stay way past closing too http tinyurl com nuychy'
positive,'ekolson what have you been doing '
positive,'ekoneil did i mention jealous can t wait to see what you guys do with it '
negative,'eileenleft i hope it s just their internet outages and not something else '
positive,'eileenleft me too and i never looked back keep on doing what you do best and you do '
positive,'eileenleft poor joe the plumber had to leave the gop as i understand it'
positive,'eileenleft windsor'
positive,'eileenmarshall and why is that '
negative,'eileenmcastroma hey you havent talked you all week god'
positive,'eileenmcastroma you too '
positive,'eilidhbaileyg goodnight bailey that sounds delish hehe'
negative,'eilidhlive i was in the middle of texting you when my phone died '
negative,'eilidhlive i never even went out in the sun today o '
negative,'eilidhlive offfft i m wearing my alton towers t shirt hehe picture is still coming off a bit though '
positive,'eilla great minds think alike coffee and cigarette if you smoke will give u a great boost '
positive,'eillie i tweeted him from school after that pic of him in the river i just thought quot awwww quot and could put it off no longer so used proxy '
negative,'eilo i know maan ahahaa lets get them to record it amp stick it on myspace i have so many bruises from that show man '
negative,'eils ditto i m panicing but still can t find the energy to revise it s also depressing how many of my tweeds are about revision lol '
positive,'eimerthegreat no but i m watching it on tv with the cutains closed and some popcorn thats what i call a day fufilled '
positive,'eimisugita hey its charlie from davidarchuleta com haa i accepted your twitter request and well i thought id join for fun '
negative,'einahpets dw the only headphones i got are big chunky ones '
negative,'einahpets i said sorry and i didnt mean it '
negative,'eincline that s me right now'
negative,'einfach mich damn ppl'
negative,'eingrad god know i missed it '
negative,'eingrad god noo i missed it '
positive,'einmaleins warm weather makes everything slower '
positive,'einsteinsboi indeed and i am sure clients will love this too gotta test it drupal sheetnode'
positive,'einsteinsboi you are very welcome '
negative,'eirajane sims is not available on any of the consoles i m afraid pc amp mac only at this time '
positive,'eirajane i see you re going to collectormania bring a sweater as it s really cold have fun '
positive,'eirashinoda e most is ade tummy lor otherwise'
negative,'eirashinoda yeahlor'
positive,'eiricbachtiar hahaha it s okay bro as long as u got money comin at ya '
positive,'eirinn thanks i think i m ok but i ll definitely ask if i have any questions '
negative,'eiruko awwww that is lame hug '
positive,'eisen i m in london all of may after the th i mean it '
positive,'eishbo you can do it '
negative,'eisie i have only bought that nappy for c and new boyish wraps i was a nappy agent so have more than enough nappies '
negative,'eisley oh how i wish i could drive up to waco to see ya ll '
positive,'eisleyjacobs well i stayed in all day so stayed dry'
positive,'eitakhgiel nooo way'
positive,'eitri thank you for a smile'
positive,'eivindreke that does sound appealing '
positive,'eiwen yeah'
positive,'ej bishop happy birthday '
negative,'ejaay yes we do ponder lol and no i hate this weather it makes my cold worse and can t go outside '
negative,'ejacqui but it has those neat fake rubber stamps to make executives feel important when reading drafts '
positive,'ejai good luck with that '
negative,'ejaybee no worries biggie will be missed rip hope you re doing okay '
negative,'ejaybee oh no that s so wrong you need to buy yourself pretty things to make up for it '
negative,'ejayokay and the half shaved head why '
negative,'ejbaldwin i know'
positive,'ejf hey'
negative,'ejf yeah i nearly nodded off during holby city bb on at with no one to talk to '
positive,'ejflavors g morning it almost slipped my mind too how s it going things coming along '
negative,'ejgwapings no '
negative,'ejhildreth i keep trying to invite shannonmorgan out'
positive,'ejmariano you can get them at those optical stores usually they have like promos '
positive,'ejmatthews wow'
positive,'ejohnsen i don t know if that is a valid saying anymore all the windows in this place are bulletproof '
negative,'ejsf texting while driving pinger gods are crying '
negative,'ejxd reuben soup how does that work and whyyyy is the car not legit make it legit i didn t get wings today'
negative,'ejxi the video is totally worth it'
negative,'ejxi ha ha let me tell u it was the worst ever cause when i got up my stupid neighbor was watchin and then i slipped on the stupid grass '
positive,'ejyippee her new puppy he pees alot but he s massively adorable '
positive,'ek photos had this same discussion with mtotowajirani and vosty dude is asexual you are welcome '
positive,'ek i say ferry'
negative,'ekaa no they don t quickly people spill chocolate drinks on your shorts '
positive,'ekaa jonas who please reply '
positive,'ekaell'
negative,'ekaj another garden day here today'
positive,'ekampf finally so do i '
negative,'ekanazhwa bcz i m always naive when it comes to hair thingy no worries babe'
negative,'ekanazhwa'
negative,'ekara that sucks '
positive,'ekcragg yes'
positive,'ekcragg great idea '
positive,'ekoweghan really the run fell through as in running and falling yah i knew you d get me '
negative,'ekoweghan yeah yeah yeah '
positive,'ekrysta see you tomorrow '
positive,'ekstedman it s okay as of tomorrow'
positive,'ektrondave fire away following you for dm clearance '
positive,'el friendo hah thank you i am tryin to get the hang of things i wanted to see what all the hype was about for twitter '
negative,'el gray well'
positive,'el incendio which'
negative,'el jeffe now i want indian food '
negative,'el kev i am mega broke like'
negative,'el kev why did my vpn get reset when i updated no internet on the go for me now '
negative,'el koze fans ruin everything okami is amazing but you probably got worn down from the hype sad'
negative,'el koze i ll have you know i m a nice freakshit '
negative,'el padraic i didn t know you were here '
positive,'el smacky it s a quote from gilbert amp sullivan s quot the mikado quot it s also quite'
negative,'el is for both iphone and itouch i am backing mine up now prob take another hr minutes to do so '
positive,'el uk lee shirion i want your mums dressing gown '
negative,'el g email me your number'
negative,'ela drewett oo thats so tempting jack wld definately make me feel better have to do disertation work tho i ll have jack nxt wk hehe x'
positive,'elabao screw orlando haha go cavs go i hope they come back '
positive,'elaborate you aren t too shabby yourself i didn t know you play tennis or maybe i did let s hit the courts '
positive,'elacali that makes me happy going tos ign up '
positive,'elad interesting post you have me curious '
negative,'eladar as if rob came first '
positive,'elae i was just surprised '
positive,'elafunk elephants represent money too '
positive,'elainaavalos yea'
positive,'elainadanielle hey whats up thanks for following me btw '
negative,'elainadanielle im so sad all these people are asking me to go to warped and i have to say no idk what bands are playing in tornonto'
negative,'elainadanielle remember'
negative,'elainanic awww '
negative,'elaine w could u retweet jordans tweet about cruisin i missed it '
positive,'elaine w page isn t really done yet but yeah wanting to delete the old one already '
positive,'elaineallkids thanks elaine'
positive,'elaineallkids you got there on the third attempt good to see you last night '
negative,'elainebapbap aw what s that hala hala pls dont tell me ur not gonna be on my bday '
positive,'elainebutcher just keep doing what you re doing and i love western australia '
positive,'elainec i used to love those movies then i got cynical now i think i m becoming a sap again '
negative,'elaineching i kena before so do understand u guys feeling my previous lv gone '
negative,'elainecorvidae oh noes what character are you going to kill now to punish me '
negative,'elaineeec awww don t delete '
positive,'elainefrenett seems to be working i keep having students return year after year so i must be doing ok jabs r gentle or self directed '
negative,'elainegiles thomasmike great to see there s a second macbites in as many weeks no wifi here'
negative,'elainegiles hhhmmmpppp still not getting it '
negative,'elainegiles we don t buy our macs'
positive,'elaineirvine they loved it dad had a chicken katsu curry amp mum and i shared a yaki udon they really enjoyed their green tea too '
positive,'elaineishere i m disappointed'
negative,'elainepasia me too different situation friend but still a bummer '
negative,'elainephang i dabble in the actg as a hobbie i ws only in bckgrnd johnny mnemonic i hd som good scenes but were cut out '
positive,'elainerogers i think salspizza charlie what number angel am i i think its '
positive,'elainerogers any time '
negative,'elainerogers its a shame what a beautiful place'
positive,'elaineshannon a lot of work is waiting for me '
positive,'elainevyap upload ka ng picture'
negative,'elaineyleng jealous that s the most interesting one i reckon if only it weren t so expensive '
negative,'elakay oh roomz thats awful '
positive,'elamesa come visit momma i will comfort u '
positive,'elanaroth'
positive,'elanaskye haha well your absolutely beautiful either way lt great teeth tho '
negative,'elanatjie i feel sorry for us too '
positive,'elandenberg didn t know you knew moggy '
positive,'elanlohmann lol don t stress it'
negative,'elanorelle sorry i was so rude to hop off last night but rags came home and she was not happy i still want to hear about your story '
positive,'elanorelle thanks for the enthusiasm just off to meet her i hope she likes her present d x'
positive,'elanurel damn straight i wouldn t mind i m going to bed now but i hope to talk tomorrow '
positive,'elara welcome twitterbug post a picture '
positive,'elaraj hi'
positive,'elaraj i couldn t do eye liner on a bus '
positive,'elashapsolo the aug date is already on my calendar congrats '
positive,'elavrow thanks the follow total satisfaction quot feel the vibe quot http bit ly gibxj'
negative,'elaynne i knowwww i like him the best i had a mini crush on him shhhhh though hahaha'
negative,'elaynnelee chey miss elise only loh '
negative,'elb it was so good how was yours i haven t seen you in yeeeeears '
positive,'elbawanders your tweet was just included in the longest poem in the world www longestpoemintheworld com tweet '
negative,'elbeard i know i personally don t want to but the boss says we have to i m not a monster '
negative,'cryotank mixture of chronic insomnia and insufferable work ethic '
negative,'cryovat interesting to see how long it ll take the whole operation took about a month for me '
positive,'cryptguardian ha those guys were wasted'
positive,'cryptguardian oh yesss this time don t bail on us '
negative,'crypticfragment aw hugs '
positive,'crypticfragment last i read your were going for a walk maybe you exhausted yourself '
positive,'crypticfragment meditation helps a lot '
negative,'crypticirnangel unfortunately'
positive,'crypticremarks you finally got twitter welcome to the world we live in '
negative,'cryrae not having much luck lately sucks to be you '
negative,'crys oh if its a habit then no its not so funny '
positive,'crys that s why i ve been adding other words to my tweets they can t keep us down though marsiscoming'
negative,'crys betch all the beers have their own glasses here'
positive,'crys s wondered when you might join in here how s life in sf and mountain view been to any pirate supply stores recently '
positive,'crysangel i m here now '
positive,'crysangel kinda been there few times eat loli luv me some good food what did u decide to eat '
positive,'crysantonia yay now u must utilize it the max so it looks like we have friends in real life '
positive,'crysco love the magic bullet smoothie for breakfast almost everyday'
negative,'crysmy i second that sorry lonegofyer also'
positive,'crysmy no'
positive,'crysnrob you re quite welcome i am nice '
positive,'crysohara i see you i m directly behind you halfway up the back section '
positive,'crysohara no'
negative,'crysroc no i haven t '
negative,'cryssie lolol deg u figured it out i was too shy admit it'
positive,'cryssipop not gonna happen money and stuff to do at home will keep me firmly planted here have fun'
negative,'cryst trueblue i dont im sorry'
positive,'cryst trueblue i know rightt '
negative,'cryst trueblue yeah and yeah '
negative,'cryst trueblue yeah aww and stupid its only in wks or you couldve done that in london '
positive,'cryst trueblue yeah lolz cant wait till the movie only more days till it comes out '
positive,'crystal andr a charles red x profile pic tried jpg png undr and still red x can you please fix this issue appreciate that '
negative,'crystal can you explain to me what am i supposed to do when changing the account pic please '
negative,'crystal ahhah i hope we can squeeze the dells in if not that would totally break tradition '
negative,'crystal espn i bet im so jealous i wish i were there hanging out with you guys right now what s going on i need details now'
negative,'crystal o noooo he really doin the chin hair ish '
positive,'crystalakana thanks for the ff mention i really appreciate it hope you re having a super weekend '
positive,'ekcross what brotha u talkin about reg btw'
positive,'ekdale the problem isn t your alarm the problem is itself '
positive,'ekibyogami and nerves will get you nowhere you ve hit high grades in practice papers and they are only getting easier so you ll be fine '
negative,'ekipstonmai i good ta bit colf though '
positive,'ekivemark i m guessing the porn industry has the same problem with spam filters '
negative,'ekk i m good just don t like bad news right when i wake up airfrance '
positive,'eklavyab more details on project please someone in my team might be interested '
positive,'eklund draft tweetup'
positive,'eknopf patio season is here lovely enjoying it at rumbar for grat rumzshots'
negative,'ekolsky oops the previous tweet went out from my other account arrgghhh the travails of maintaining multiple a cs '
positive,'ekoweghan really that s one funky obroni baby '
positive,'ekozlov get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
negative,'ekrelly notto the no rehab thing'
negative,'ekshvaku unfortunately'
positive,'eksinads u should'
negative,'ektoria why what happened '
negative,'ektoroni my internet sucks i m loosing all that real time e info '
negative,'ektz http twitpic com oumt rajkot penda netra khushi all i am super hungry and it s thursday today '
positive,'ektz uhhhh so so cute one i used to have once upon a time i just love cats thanks for sharing this pic '
positive,'ekundayo home lol thank god having a good morning '
negative,'ekwonn umm idk phuong doesn t have season yet '
positive,'el azteca lol yes that and the chips and the queso'
negative,'el bori ponce let me guess'
positive,'el chiclets i actually really liked this weeks naruto bleach one piece my favorite character isn t actually dead '
positive,'el friendo i have done a couple here and there but damn school has taken a lot of time away from it i ve cs i should upgrade '
positive,'el gingo some walk by night'
negative,'el igore but i can t talk to him he speaks in r b sp k and i can t understand it '
negative,'el in i m awfully sorry that just sucks send out some poems you ll feel better for it '
positive,'el jeffe i m glad you refrained from using your ak today'
positive,'el kapitan i might have to store that one for future usage'
positive,'el mansuro you never twitter '
negative,'el obank aw but the date is well off shame i almost bought cake '
positive,'el smacky lol thanks '
positive,'el smacky that s good '
positive,'el ctr k infamous demo is hawt shit visuals are pretty good for a game of that type '
positive,'el g thanks'
negative,'el g we re in the same band we get along amazingly we had dinner together tonight it was great bugger '
positive,'elaboratedream thanx so'
positive,'elbeardo got your message check your dm s '
negative,'elbeardo twitching noises'
positive,'elbfoto congrats on the anniversary a dozen years is a lot i applaud your attention span '
negative,'elbfoto i wish i could'
