@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'bigjohnmarsh lol it s a family site do me a favor amp folo qcitymetro amp help me pay some bills '
positive,'bigjonwilliams the w face is a off color take on the o face i dont have to explain that do i '
positive,'bigjsl oh how does one get an invite to that event how much or beer do i need '
positive,'bigjstl err yeah'
negative,'bigkapitol yes sir i could go for some sesame shrimp i m just hungry lol'
positive,'bigkelleh sfenton sounds fabulous '
positive,'bigkelleh aww you are so cute '
negative,'bigkennytv and johnrich for some odd reason this silly thing won t let me follow ya ll sadness now consumes me '
negative,'bigkevspoke i would say that men handle breakups better bc most are not emotional i cried when u broke my heart '
negative,'bigkoaonhot no worries we missed u tho '
positive,'bigkoola everything you wish is well within your reach '
positive,'bigkris thankz bro you the best '
negative,'bigkrunch hey u got ur mssg today on myspace i dtill got love for you just been sick with a cold '
positive,'bigloop http twitpic com evgt i haven t said a word to you'
positive,'biglou mansion i wish i am down the coast from him'
negative,'biglp hell i wish it would rain here damn awwwww i miss daygo weather '
negative,'bigluketx probably cutting costs in advance of minimum wage hike in july '
negative,'bigmacbrisbane but the goanna lounge lacks a computer'
positive,'bigmadkev i forgot to give you a hug when i left yesterday i m feeling bad because of this '
positive,'bigmadkev i really like tweetdeck but it s the first one i ve used so i need to try some others out too '
negative,'bigmadkev thanks'
positive,'bigmamacassy i promise i ll get some beer tonite while i watch lidell win over shogun cool might as well get drunk '
positive,'best of u we ve got your lakers finals tickets at www viptickets com '
positive,'bestchurchchoir waiting v of a'
negative,'bestdaeever same here'
negative,'bestevercreated maaan remember that jumpers knee i had welp shit aint improvin i got a july deadline or surgery time '
positive,'besteveryou thank you'
positive,'besteveryou what would steve '
negative,'bestfrienddevyn oooo lucky you get to see them before me hahah it will be epic '
positive,'bestiap what happened '
negative,'bestieblondie i haven t even been able to nap yet i get really bummed out when i m overtired'
negative,'bestieblondie i knooooowwww and my week is so short anyhow '
negative,'bestieblondie i m watching the colbert report and not being happy to go to work tomorrow '
negative,'bestieverdid under the circumstances when i wrote it'
negative,'bestillmyhear '
negative,'bestisalsati i heard coraline is good too i haven t watched it '
positive,'bestofbellevue wellnessone of bellevue on ne th street '
negative,'bestofsymbian i ve been enjoying my xm'
negative,'bestsoylatte so sorry to hear about your car that s the definition of bad news '
positive,'besz well'
negative,'besz wish i could find your drawings there but i m not there '
negative,'besz you haven t tweeted emmy or emily in a while she s sad cries grabs rocky road ice cream emmy misses her besz '
positive,'bet http twitpic com ahlc lol luv it'
negative,'bet i know or we can tell random people maybe if kristie says something but she is not on tonight '
positive,'bet twitter status all good yeeeeeeeeeeeeeaaaaaaaaaaaah i guess ur sleeping now'
negative,'bet u cant do anything for me its super fast and u are gonna have fun but fine its okay'
negative,'betcha with your family s history'
negative,'betchaboy only in their christmas puddings maybe i was looking for a shilling for my dad s collection when i was there in feb '
positive,'beth clagg fingernail is ok'
positive,'beth clagg the kitchen s moving '
positive,'beth clagg yes'
negative,'beth hammond thats a shame its bank hol nxt weekend'
positive,'beth ro ok '
positive,'beth ro thanks self imposed sweatshop was worth it '
negative,'beth star haha it is hell i m trying hard to stay awake your lucky to be done '
negative,'beth temple uhhh i don t think they do apart from the last one '
negative,'beth temple yes'
negative,'beth i m glad i finally met you so sad to see you guys go '
negative,'bethalump'
positive,'bethan elena welcome to the club '
negative,'bethanar have you not heard yet '
positive,'bethane thanks much i feel better now '
positive,'bethaneystone erm'
positive,'bethanie oh awesome love having my mum on twitter '
negative,'bethanie ouch wish i could zap an ice pack or something your way '
positive,'bethanie yay so'
negative,'bethanjenkins check out pman all kicking off in moldova hope people ok '
positive,'bethanpie lol aerobic step class is just evil no matter what '
negative,'bethanybean sadbean com '
positive,'bethanybrb hey bethany'
positive,'bethanydillon driving through xenia'
positive,'bethanydillon i would like to have lunch with you again '
positive,'bethanydillon max amp erma s is yum '
negative,'bethanygirlll i know'
positive,'bethanyinfl lol just this morning i was looking at my old passport stamps definitely good memories '
positive,'bethanyinfl thank you he sends his thanks as well '
positive,'bethanykinch is the sims for mac good i really want to get it x'
positive,'bethanylovesrob tomorrow afternoon that one is done this is the next one '
negative,'bethanylstokes all good things come to an end '
negative,'bethanymcflyx samjmoody beth is also cheating on me with jobi lee '
negative,'bethanymcflyx ahhh hun do you need someone to talk to x'
positive,'bethanymcflyx ahhh coool'
positive,'bethanymcflyx i agree with samjmoody haha glad to see you are going to ignore them now x'
positive,'bethanymcflyx i ve never met them but o swear next time they re on liverpool i ll stalk them '
positive,'bethanymcflyx mcfly fan here '
negative,'bethanymcflyx whats up bethany x'
negative,'bethanynicole there s gonna be such good food at my grad party too bad neither of us will be able to eat it '
positive,'bethanyvarrone http bit ly wkcys '
positive,'bethbabezz did you have a good time at the party beth '
positive,'bethbaron u have to type quot quot then her username with no spaces haha'
positive,'bethbrittbrand i dont know if u know this but the dog ur with has a phone on its tag '
negative,'bethbrittbrand agreed i tweeted jeff sayin congrats seconds after he won then apologized after '
positive,'bethbrittbrand heard angels and demons is good'
positive,'bethbrittbrand you would like canada being canadian i can tell you it s awesome '
positive,'bethbrittbrand you re motivated i feel as worn out as an old dirty sock left on the ground'
positive,'bethbrutal but arent you in florida that s expected there '
positive,'bethbrutal we finished darkness before dawn goooodboook '
positive,'bethchen thanks for the ff '
positive,'bethchristou and what a proposal '
negative,'bethdanielle sadly you did she sang quot you belong with me quot i ll try to find you a video of it '
negative,'bethdanielle best song in a movie ever i m glad you see the awsomeness of bennie and the jets and i m sorry '
negative,'betheaeroplane i returned it '
negative,'bethebean could you stop tweeting and making me jealous i m not with you please '
positive,'bethebean wish i could be there baby'
positive,'bethelink those are stunning thanks for the link '
negative,'bethenny darn i wish you had told me last night so i could have recorded it'
positive,'bethenny kathy is hilarious love her '
positive,'bethenny oh delicious cakes i wish i could quit you now thanks to bethenny i may not have to '
positive,'bethenny take them down b the de classe ho hos you rock my pine tree pal '
positive,'bethersjr it s a karaoke birthday tonight for me we couldn t celebrate because i was out of town on my day '
positive,'bethf mystic notions set me on to it back in our hogwarts life days she thought it was a justin susan song heeee '
negative,'bethfinan x tell me about it'
negative,'bethfishreads i m thinking i m thinking but currently on the library wait list for it may take a year to get that '
positive,'bethfishreads bookworm bermudaonion aw thanks blushing a little '
positive,'bethfishreads i m glad you were '
positive,'bethfrysztak you re quite welcome course'
positive,'bethftw yeah chill'
positive,'bethftw yes'
negative,'bethg i am not happy about that either we don t have ac at home '
positive,'bethggwaz thanks beth it s fun gotta keep it interesting lol '
negative,'bethggwaz thx got your email too sad you can t make it sad i tell ya '
positive,'bethgoldman i m so sorry you need the iphone locator service '
positive,'bethh kidd http bit ly d qzi like that '
negative,'bethh kidd i missed the beauty xx'
negative,'bethharperwalsh that doesnt sound fun '
positive,'bethharperwalsh taili thesolutions hippiekat from g s to gents season '
negative,'bethharperwalsh im answering mine but'
negative,'bethharte i feel you re pain'
positive,'bethharte ur fired '
positive,'bethhbrown stuckinlalaland when you re on the phone and you talk real slow i love that song i just played it the other day lol '
positive,'bethhh that would be cool i want one on my foot too'
negative,'bethie awww'
negative,'bethie i m using the stuff that came with the couch when we bought it but i m kinda giving up hope '
negative,'bethie oh'
negative,'bethie urgh u r wack and deserve a jonathanrknight lashing '
negative,'bethiepooo i hate that you re so close'
negative,'bethiesee me too had one today today that was hideous and one tomorrow morning that is also going to be horrible but then i m done '
negative,'bethihime x why are you spamming twitter '
negative,'bethkilpatrick i left my chocolate syrup in your truck and right now i have so much milk '
positive,'bethlayne good morning '
positive,'bethlayne thanks'
positive,'bethlove its the biggest waste of time ever but super addicting i m turning into a nerd help '
positive,'bethlovesfood did u see star trek i saw it twice just for chris pine '
negative,'bethluvsbubbles haha lol at least u dont have to write a history essay that i havent even started and ahs to be in tomoz lol'
negative,'bethm yes enjoy the vaccine '
positive,'bethmccain yep one more week knight'
positive,'bethmcgrath as if happy for you is your foot ok now '
negative,'bethmcgrath garboffman day needs to be th june me thinks but saying that we have to wait almost a year to celebrate it '
negative,'bethmcgrath i wannt a blackberry '
negative,'bethmcgrath i want to go but sixty fucking pounds '
negative,'bethmcgrath oh i thought it was '
positive,'bethmd ask peter at work he can play trillions of instruments '
negative,'bethobrien no the last time i did it i had to wake up at am on my birthday never again you have to be under '
negative,'bethofalltrades no ones ever serenaded me'
negative,'bethofalltrades i feel frustrated too too bad i have no one to tickle with '
negative,'bethofalltrades never lofnotc'
negative,'bethontop oh please come on just shout out '
negative,'bethporter we only had rain i love thudertstorms'
positive,'bethporter i was gonna say i have some malaysian money i can offer not quite chinese'
negative,'bethrosen glad she s still excited abt college amp summer internship philidelphia'
negative,'bethrosen happy birthday to them and congrats to you for surviving years driving is scary not looking forward to mine driving '
positive,'bethsavoy casey makes an awesome sweet tea '
negative,'bethskissforyou i m already in a call and i has to go soon anyway maybe tomorrow '
negative,'bethstill sorry'
negative,'bethsweeney can i go days without technology you bet i d want to'
positive,'bethtana sci fi junkie'
positive,'bethtn hey '
positive,'bethurz beeeeeeeeettttttthhhhhhhh hey how are ya xxx'
negative,'bethwankel ugh that sucks ours has a yeast infection so we re using some prescription stuff for that too '
positive,'bethxcore hello'
positive,'bethxness my brother is going to cal next year and he was at calso so i tagged along for part of it '
positive,'bethyastra gdgd and yeah that d be cool x'
positive,'bethyb oooyeah it is teh awesome free wi fi too'
negative,'bethybarbeeque '
positive,'bethyliu austin i am sure yesterday was a hoot to read i even smile myself as i see what i wrote'
positive,'betisman isembeck '
negative,'betpin o que ele tem '
negative,'bets carabuena sorry talaga may sumabay sakin pauwi so i had toooo bukas bukas pwedeeee '
positive,'betshopboy it s ok try again '
negative,'betsy oh gosh maria this is not good i cant believe im in the car and not watching this d '
positive,'betsybarron i want one too desi has g nevermind creative taste '
negative,'betsybookworm i know i seriously thought something would be open there s no cawwwwwwwwwwfie '
positive,'betsydrager but women only quot tech quot things that have cute hello kitty stickers on them right '
positive,'betsyhijazi be sure to get photos of them all and tell them i say quot hi quot '
positive,'betsyjane come to chat i am uploading stuff haapy to play anything for ya'
positive,'betsyjomaine yfrog'
positive,'betsylackey yay i miss her already '
negative,'betsymaebartlet lmao yaaay so are you coming on sunday '
negative,'betsymaebartlet lol that video was part of our nightly every night we watch these videos summer tradition '
negative,'betsymaebartlet noooooooooo i hope not '
positive,'betsymaebartlet sleep is damn good get a ton of it i m very glad you had such a good time this weekend '
negative,'betsymaebartlet srsly but jetlag is a bitch he ll probably crash soon i hope omg srsly august th '
positive,'betsymason i can hear you '
negative,'betsyphan i miss you already this visit was way too short we need to plan a longer quot rendezvous quot next time hopefully soon '
positive,'betsysharp i was supposed to win that trip to atlanta amp you texted me that somebody from florence won it that s wrong '
negative,'betsyweber pdonahue jeepguymike julielyn ryan has a am meeting and i ve a ton to do'
positive,'betsyweber do it and you can put me on the payroll as an evangelist i work for cupcakes '
positive,'betsyweber i suspect my mother and mother in law will be able to produce a suitable recipe let me get back to you '
positive,'betsyweber i m stealing that recipe'
positive,'betsyweber thanks betsy '
positive,'betsywhim at least it s not boring hugs lt sounds like you will need this at some point today'
negative,'betterbackoff yea '
negative,'betterinpink awww i have no idea what to do i see you ve put water there i guess maybe i would call the vet i m not really sure '
positive,'betterinpink by the way'
negative,'betterinpink send them to me in nz tonight is going to be minus '
positive,'betterislittle fivejs now girls'
negative,'betterislittle um'
negative,'bettermzansi our s a team also needs a far better quot dress code quot comments in overseas papers said they looked like a load of quot tramps quot '
positive,'betterthanezra thanks again look dead center balcony and if there happens to be a football in the air you know where to throw it '
negative,'bettertogther im so so my parents have been in an accident its pretty bad they are both in the hospital how are you '
negative,'betterwaymoms sheehan should have placed in the top aslo'
positive,'bettie mcfly you know'
positive,'bettieboudoir and no prob on the photogs hope you find something you like '
negative,'bettieboudoir yea'
positive,'bettiex why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
positive,'bettinaanne bea your picture is super cute '
negative,'bettinagon i feel really bad that you and tanya aren t my classmates though '
positive,'bettinalove haha i think being able to see carlisle s natural skin tone on the back of his neck against all the white makeup bugged me '
positive,'bettinawagner hello all ok here thanks for the tweet '
positive,'bettramos i slept around that time too it s coz they show my fave shows in a row after the pm movie '
positive,'betty d ok you better not hahaha'
positive,'bettyblair i love your background too blair '
negative,'bettyboopfan awww i feel so not so important now ya fallin asleep on my texts '
negative,'bettycari haha my brother have the control right now '
negative,'bettyelectro yeh want to but cant tho actually wud be happier working'
positive,'bettyispretty last exam is today '
positive,'bettylynch lol it is for me i like lt housework and dh likes primitive cooking on fire lt so that i love primitive cooking '
negative,'bettymaccrocker berlin jp to watermark you have to have something like photostop none of the free apps seem to do it '
negative,'bettymargulies thursday '
negative,'bettymarini wow really that sucks stupid bloody media no way she could handle all the pressure'
positive,'bettyrainbow i did and also the fur and dye for your bears too the blue is going to be awesome '
negative,'bettytedwards yeah it was a old episode from like season one with no marcel that monkey is legend '
positive,'bettywing duherica thanks you guys for your help with my custom questions i really want her to turn out well i really appreciate it '
negative,'betweenfailures nay'
positive,'betweenthelimes thanks '
negative,'betweenthenotes he has the plaster on for weeks now hows your book '
negative,'betweeted com cold here in philly too seems like there s no spring anymore just goes from late winter to amp humid summers '
positive,'betweeted com i agree there are a lot of robots around here we human lets stick togheter '
positive,'betzgold blackforestrian'
positive,'betztherese thank you '
positive,'beulahgg i think that people are modifying their streams by unfollowing others i m pleased they update my followers this way '
positive,'beurlover lindsea s on the avi changing train pretty girl '
positive,'bev bee oh wow for real dramatic of course i care '
positive,'bev estep i am glad you are getting into your twittering '
positive,'bev dads are cool i recommend them '
positive,'bevashwell it doesn t get better so funny couldn t have happened to a nicer bloke '
positive,'bevashwell why thank you kind lady i actually hope we get '
positive,'bevashwell i agree fowler was better than owen owen hated the fans loving robbie more than him very resentful there s only one god '
positive,'bevclement paulmyers bev any words coming out of pauls mouth is gold trust him he knows what he s talking about '
positive,'bevclement i don t think we talk much about banks these days not quite as respected as they once were '
negative,'bevcraig finding it hard to sleep without knowing if griffin won the th seat or not aaaaaaahhh'
negative,'beverley knight amp suziperry well done wolves'
negative,'beverley haha that apron is ace those chicken breasts look lush i get stuck same old stuff burgers'
positive,'beverleycuddy a before and after is always good'
positive,'beverleyknight you are welcome i love it that you take the time to reply to us'
negative,'beverleyknight aww bev'
positive,'beverleyknight been all ears since acs ball days in mcr in the s so u don t need chaka have our ears for real but it sounds hot '
positive,'beverleyknight do you really want to know who won it was an excellent result x'
positive,'beverleyknight get urself a nice cupa tea amp get james round to give you a hug i think thats his name x x x'
positive,'beverleyknight hello what have you been up to this week x'
positive,'beverleyknight hi bev any chance you ll work with peter vitesse again till i see ya is still my favourite song of yours xx'
negative,'beverleyknight hi'
positive,'beverleyknight i m soo jealous'
positive,'beverleyknight oh if you haven t seen them you must sounds like you ve had a fab day xxx'
negative,'beverleyknight oh i m so'
positive,'beverleyknight results show just started will keep you posted '
positive,'beverleyknight results show just started'
negative,'beverleyknight so sorry to hear about your friend xx'
negative,'beverleyknight soory to hear about your friend hang in there deary '
positive,'beverleyknight whoo hoo ms knight is back'
positive,'beverly cause it is cute and pretty and authentic '
positive,'beverly thanks love they are much better today '
positive,'beverly ya'
positive,'beverly rae thanks beverly '
positive,'beverlyburger no it s me i love you more than you '
positive,'beverlykidd how are the workouts going i m still going at it trying to work on the toning staying motivated is not easy '
negative,'beverlykidd i saw the movie wolverine'
negative,'bigmangage'
positive,'bigmarketing sweet so what s the plan for tonight big guy haha'
negative,'bigmicktait you seem to be having a lot of bad days lately sympathies '
positive,'bigmikeinaustin well'
negative,'bigmikeyp i havent been ontop of the latest dlc lately'
negative,'bigmommayo yeah'
negative,'bigmoo he s not being a bad bf he s just working waaaayyyyyy too much '
positive,'bigmouthbride yum close call what about goat cheese and figs '
positive,'bigmreasymoney gotta love ebay i sell collectibles '
negative,'bigmuddymomma i am ok'
negative,'bignupehen i would but i have nowhere to go and no one to go with '
negative,'bigolpoofter i see that my stream of consciousness isn t the only one that needs a dam now i have quot can t touch this quot stuck in my head '
positive,'bigonce savvii seventy ty ladies for the ff u rock '
negative,'bigpapaknoxxx i know well tomorrow at '
negative,'bigpapi call mee when you get a chance today'
positive,'bigpayless hey i checked out your website i really liked the prices '
positive,'bigpieps a big ole mess she s doing pretty well has up chucks now and then'
positive,'bigpondteam thaks tez'
negative,'bigpondteam wow nice to hear from you on twitter how excellent answer was no was on hold for mins amp then rang again amp was engaged '
positive,'bigpoppabo i guess because most people have more free time on their hands except those who work in student ministry '
positive,'bigpurpleheart lol who cares if you have touched peoples lives all over the world '
negative,'bigred poor shawn '
positive,'bigred that is awesome will be her and sharapova in the finals '
positive,'bigred hit mine while ur at it would ya oh that s right i don t have a pool like u'
negative,'bigred brownies and you didn t share we are soooooo not friends anymore '
positive,'bigredintejas awe i m part of the lovely ladies group i feel special '
negative,'bigredintejas but i like dogs '
negative,'bigredintejas is it my bono impersonation '
positive,'bigredranggu ah'
positive,'bigredspark get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
positive,'bigredwinebook it just describes me better than any other word i know except maybe wanker '
positive,'bigrichb hope yo have a good recovery '
positive,'bigronatl hahahaaa is that right tell thabizness to bring me lol an jamesofctpmag lol at u chimin n '
negative,'bigronatl sigh wish i was at wet willies instead i m here all by my lonesome thinking about u '
negative,'beverlywu i think i hit my snooze times today '
positive,'bevhollis it s day like this after a day hiatus that i m determined to cut the corporate cord one day good morning '
positive,'bevreindl hey bev'
positive,'bevspaper congratulations i just joined yesterday '
positive,'bevsullivan oh well we all issuse posting pics beautiful flower though'
positive,'bevtoyou http twitpic com g rr nice house '
negative,'bevurlee i am procrastinating work and trying out the twitter facebook app it sucks rocks '
positive,'bevvy haha i feel energised now i went all the way back to sc to get my adapter and hiked my way back to wilmslow i can do it '
positive,'bevyjean i m hoping so maybe i can pay for a hotel room with the sales lol '
negative,'bevyjean thanks it was so great meeting angieodt too have u heard from her i ended up leaving the club so i didn t get to say bye '
positive,'bevysmith awww thanks had to pull it together for your event ms wattleton omg her ensemble was speechless loved loved'
negative,'bevysmith i need to join a leauge u don t see a lot where i '
positive,'bevysmith inverted mac amp cheese interesting concept all u needed was my un cheesecake '
positive,'bevysmith lmao love it i will b stage left get ashanti s autograph'
positive,'bewarethefish i was trying to show up on that twitter world thingy '
negative,'bewitched deidra your leaving me im going to miss you '
positive,'bewitched rise and shine time to wake the day '
positive,'bews awww named after the cartoons by the same name '
positive,'bews ere'
negative,'bex gahhhh i knew it but it makes me sad that it s confirmed '
positive,'bex i m going to see it tonight '
positive,'bex you have no idea how jealous i am seein grimmy meetin jb an wembley have a good time tell jb i sed i love them please '
positive,'bex smith becky watchh thisss http bit ly oa p '
positive,'bex smith haha i accidently hit trace cyrus aswell and i sent quot breeze in ppittsburg quot to him too hahaha '
negative,'bex you still thinking about going to the newcastle concert oh and hope everythings ok with your back'
negative,'bexandcall i feel that the little bit of money i made at reunion has to last me all summer '
positive,'bexandkris hii x '
positive,'bexblog http twitpic com evzn i like this one '
negative,'bexenstein bex what s up '
negative,'bexiclepop o i looooove whitney i miss her in the hills and i miss the city '
positive,'bexiclepop cambs will be better im sure eeeeeeeeee under a week now we meeting on the sunday '
positive,'bexiclepop ha i do have down to a fine art '
positive,'bexiclepop i have no idea except that i love that song '
negative,'bexiclepop im on my own which maybe isnt a good thing lol no animals or vets to even talk to '
negative,'bexiclepop marvin s gonna get stuck in the middle poor guy he s gonna be one of those kiddies that will have weekends at dad s house '
negative,'bexiclepop she s just a little kid under immense pressure and ï is good'
negative,'bexiclepop that is poop i wish i could go with you'
negative,'bexiclepop yeaahhhh but i didn t mean it in a sexual way '
negative,'bexiemarie u healthy git xd hannah got a new laptop yesterdy n is geting a new phone soon not fair my phone breaks n i hav wait '
negative,'bexival you okay'
negative,'bexival that one was deleted '
negative,'bexjungel but mostly i m still sad about charlie '
negative,'bexmarie i love the gofugyourself com site'
positive,'bexmith ah'
positive,'bexmith and i know how you are into tiny guys'
negative,'bexmith ick that spot is soooo sensitive it does make everthing stiff '
negative,'bexmith im missing my dad '
positive,'bexmith yes'
negative,'bexodimus eurgh cherry coke is bad shudders '
negative,'bexor naww'
negative,'bextacy some people are just jerks and some have been pushed too far either way'
negative,'bextastic i am too'
negative,'bextasy http twitpic com gl what about jake '
negative,'bexterthegnome haha thanx '
negative,'bexx x lol the only one of the three my dad likes is nick because he says that nick has a good voice and that the others are useless '
negative,'bexx nickhexum aahhh i ve wanted the blonde back for song long '
positive,'bexxly i just smoked a whole bunch of crack familyguy'
negative,'beyinbe take a chill pill and relax '
positive,'beylawonderland hahaha very nice '
positive,'beyoncatweets amp paupaula yay you guys are up late is someone in multiply now just asking '
positive,'beyoncatweets okayy '
positive,'beyoncegisele ok love you song halo got it on now '
negative,'beyonceknow wanted to wish you all the best for nyc concerts my beefam will be in the house'
negative,'beyondanydoubt my phone doesnt want me to use twitter i guess '
positive,'beyondbeeton thanks '
positive,'beyondthestars omg shannon happy birthday i m celebrating for you '
positive,'beyouthful heya wats goin on '
positive,'beyouthful hmmm ok '
positive,'beyy lmao sounds like me when miley wins at kca ha'
negative,'beznee is it good i want it '
positive,'beznee try uber twitter'
positive,'bfcom i know about that thx '
negative,'bfdetiger unfortunately there is a hour delay '
positive,'bfeld i could only walk that long '
positive,'bffleck going to italy and portugal but first enjoy some brazilian beaches with catarina my daugh '
positive,'bffleck when the next film you will be working on why does your wife have a twitt account love her too blessings '
positive,'bfftv how about the entire summer olympics if that s recent enough '
positive,'bfgarzilla k hey dude all of as i laydying as blood runs black and parkwaydrive sound good within an hour love me '
positive,'bfheroes ahh nice you need to do more rumor breaking things '
positive,'bfheroes got my beta key thanks just installing the beta right now '
negative,'bfheroes its a shame i m a different type of system engineer '
positive,'bfheroes lol and alot of nda breakers'
negative,'bfheroes mine shows that its still offline i cant even try loging in '
negative,'bfheroes not yet for me though '
negative,'bfheroes why did you skipped step now its gonna take longer that expectet '
positive,'bfhguides thats cool '
negative,'bfieldss i want my new straightener'
negative,'bfiestanonymous thanks i appreciate it the roof leak is causing big problems '
positive,'bfisher checking my phone to see if there s a voicemail message or something borderline jealous '
negative,'bflay bummer guess i wont see you at steak at the borgata '
negative,'bflay i really loved your throwdown in north carolina i thought you were going to win that one hands down '
negative,'bfleeter why not '
positive,'bfleur happy birthday '
positive,'bflint get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
negative,'bflywears i dont know what helps ive never jetlagged did you bring your craft along with you i hope the answer is yes '
positive,'bfmello i m watching the pagemaster he s voicing the dr jekll character'
positive,'bfmom and your canadian too '
negative,'bfmom yes'
positive,'bfmvofficial i love you '
positive,'bfnews i do believe photoshop can answer that question '
negative,'bforbrian i m hungry zoom through traffic please xx'
positive,'bfox b don t wait too long you ll get a guilt trip when u do call or she might call u '
negative,'bfree emailed you i m still having issues with twitter dm '
positive,'bfsingh thank you very very much '
negative,'bgalbs wish att would do that for me jerks attsucks'
positive,'bgardner thanks wcchicago'
positive,'bgast nike athletes always get the best gear i m lucky to sport a selection from the beijing games courtesy of my internship w the usoc '
positive,'bgbrwneyesny but but gravy is yummmyy and sauce is tomato ey what were u having it with by the way '
positive,'bgbrwneyesny hm i don t i can recommend any white chocolates though you have to move to the dark side first '
positive,'bgeeze loved seeing you and funk'
positive,'bgervin i think that would be a little more surreal than the whs sticker episode nonetheless i would like to see it lt gr amp d gt '
positive,'bggrice home now and added a few more grice s to my list '
positive,'bggrice it s back up right now'
negative,'bgirlshorty booooo why would he go without you '
positive,'bgirlshorty hahahaha i have skittles yumm getting jealous huhh lol im jk i love u shorty '
negative,'bgirlshorty i m so excited u guys r coming i hope i can go got graduation that weekend busy busy but stoked '
positive,'bigsant hey there happy saturday '
negative,'bigsexxii huh you going to dc w o me '
positive,'bigshaun skittleberry sounds like challenge lol when '
negative,'bigsheep aw'
negative,'bigsho no need to worry about that i know my limit and when i can t drive sorry to hear you lost a friend like that '
positive,'bigshotdoc hey there was good wit you '
negative,'bigsmooth im sure it will'
positive,'bigstlittlecity quick where s my notepad '
negative,'bigtash i apologize in advance for the shit load of laundry u ll have tmrw '
negative,'bigteazetoys working but at least it s at a sex toy store '
positive,'bigtmt damn u are soo lucky the only tdy we get to go is boring azz biloxi lmao good nite be safe and don t get bout da bmw '
negative,'bigtoys awww don t bother prefer real persons over google parts'
negative,'bigtoys i cook one large batch put it in bags and just microwave it during the week the pot is a mess to clean up '
positive,'bigulmer no kidding just welcome to arkansas'
positive,'bigvixxen you must have been tired '
positive,'bigvixxen i use it for flights hate hate flying take it an hour b u get on and you should be angst free '
negative,'bigvixxen like double posting on twitter lol not me'
positive,'bigwillsmith thanks for the reply'
positive,'bigwormy aww what s your daughter s name '
positive,'bigwormy hahah'
positive,'bigwormy hey worm it s my birthday today '
positive,'bigwormy http twitpic com zemt aww she has very cute smile '
positive,'bigwormy now that sounds like fun '
positive,'bigwormy you know'
negative,'bigwos where eryone beeeeeen jero n toosey '
negative,'bigyahu looks good i ve got a tough uphill battle '
positive,'bigzeeff miss youuuuu'
positive,'bigzflygerian yes yes of course '
positive,'biiancaa renae lmao actually he s going to be at pleasure p s album release i dont think he s going to go shirtless but who knows '
positive,'biifgriff smart people pronounced it too poo ree yea'
negative,'biiiancaaaa what if that is what she said '
positive,'biiiaq no way b '
negative,'biinar where are you exactly si sayangg kamar sebelahan tpi hari gag ktemu sii '
positive,'biinar honeeey good luck for your test i have my full trust on you i just know you can '
negative,'biiscuiitz oh now you want to speak hmph yess i m done puts me in my place i m actually listening to that now get out of my itunes '
negative,'biitchybeauty i dnt see u on my bbm list anymore where are u '
negative,'bijanstacks for a meeting '
positive,'bijet thanks for the follow '
positive,'bijoufem haha will do but i m tired around here so i m off to bed '
positive,'bgirlshorty lakers '
positive,'bgirlshorty u girls were dope nite thanks blessing hawaii btw i was the warn out host '
negative,'bgleslie auditions were back in may we missed them '
positive,'bglife whatevs when you get a job you will wish that you had all this free time again '
positive,'bgords that s what i do'
negative,'bgostelow hey mate what was that web address that told you what you can do wit again btw'
negative,'bgrams without me '
positive,'bgreenlee nice to see that my misfortune seems to bring out the comedian in everyone and yes '
positive,'bgrice from a writing pov'
positive,'bgrice ohhhh you bought the g string for your wife i thought she d asked for the ballcap honest mistake '
positive,'bgryderclock lol oh the joys of having a cc license '
positive,'bgryphon ah at home'
positive,'bgstrowger jamesrampton great tweetup i ll definitely try to get leigh on twitter she don t know what she s missin '
positive,'bgstrowger you re entering the twilight zone of twitstable traditions '
positive,'bh music to lee s and my ears '
positive,'bha it takes a big man to type a sad tweet like that '
positive,'bhaddad i m sure you will'
positive,'bhaddad good morning it s the second in a line of'
positive,'bhaddad same model of phone'
negative,'bhaddad vacation drawing to a close pics have been great '
negative,'bhajk i don t feel like gg also '
positive,'bhanks morning '
positive,'bhanowe jessicaranda thank you guyyyyys u guys made a little smile in my airmood'
negative,'bhans bring me food before you go please '
negative,'bharat i never found her i took my car so it was hard to park'
negative,'bharathy not too sure hab coth a bath colth '
positive,'bhargavkapadia yeah thanks just got it on google too '
positive,'bharkey i d rather listen to amelia s new lyrics i hope your girls don t forget ryan the red rhino '
negative,'bharris i m doing the same thing with my thesis i ve exhausted all of my bookmarked pages already '
positive,'bhartmarketing me ither '
negative,'bhask i kidded but oh man that sucks b s good luck at work nighty night '
positive,'bhavink yeah hope he makes it this year great fed just broke haas '
positive,'bhavis tweet the link to the pics and your blog post '
negative,'bhawk we don t have any food to cook'
positive,'bhawna sharma o awesome dp looks like the girl is a little annoyed though '
positive,'bhawna sharma nice one n keep spying each other still anyways howz d day wt do u do '
negative,'bhawna sharma and you are not happy with that me has a kbps connection only '
negative,'bhawna sharma hie ma am me in office too '
positive,'bhaze what do you want to be '
negative,'bijoux i can t give in just yet yawn needs moar fishiez ffxi more and i m done'
