@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'conceived '
positive,'conceptsguy wow that is absolutely incredible '
negative,'concertjunkie quot i saaaaaaid quot haha it kinda makes me sad though http bit ly ujua '
positive,'concertkatie i just checked out your concert blog its cute i put it in my favorites '
positive,'bassisland if that were to happen anyways which i m really hoping it will i know a lot of people that would be ecstatic about it '
positive,'bassisland that is really brilliant '
positive,'basslady happy birthday '
negative,'bassomatic someone stole james laptop and phone'
positive,'bassrawk i m actually diggin your new mix fsho '
positive,'bassreybass are youuu ok '
positive,'bassreybass night '
positive,'bassreybass they re absolutely precious'
positive,'basswulf black'
positive,'bassyc make the inspirational or motivational sentences study for exams is important '
negative,'bassyc yeah i know little bit'
negative,'bastante p if only i was in atl sighs '
positive,'bastetasshur i love that song '
positive,'bastetasshur your too kind '
positive,'bastholm i d say less by the amount of e mails cannes lions has sent out about entering '
positive,'bastitime he he '
positive,'bat for lashes you were so awesome in sf thank you for a great show '
positive,'bat thanks'
positive,'batagur i wasn t going to be the one to say anything '
negative,'batankon i didn t get the email too then again'
positive,'batbeater pattycakes really got it '
negative,'batbuick great you can buy me lunch when i get my pay cut next month '
positive,'batbuick mental note don t invite you over and leave you unattended '
positive,'batcave ps i like hu ur following ahha'
positive,'batchout macs use command down arrow to launch open selected unlike windows'
positive,'batgirl i would keep you warm in my tent have a good trip steph i will keep the wolves and bats away they obey their master '
positive,'batgirl ur welcome '
negative,'batgirlbabs ooh welcome to my reality are you ok '
positive,'batgrl yaaay i wish i could have gone to this have you decided what time yours will start on friday '
positive,'bathbad i d like to think so and we haven t forgotten you really '
positive,'bathbad um already took care of that all day '
positive,'bathinginluxury hey hiromi i m in perth'
positive,'bathlizard http nimrodavissar com blogica archives wouldn t be a first haven t had a cut since '
negative,'bathory i thought as much maybe i shouldn t be a cat then shame'
negative,'bathrobit sorry '
positive,'batjosh awww haha if you say soooooo '
positive,'batlidj thank you or lesley of course '
negative,'batman hmm i text u today and no reply im starting to feel unloved'
positive,'batmanda i totally wanna get you a palette for your burfdae '
negative,'batmanfan heck yes i m sorry about your experiences darling my brother s angry cause i m more high than he is nothilaryy thanksdude'
negative,'batmannn aaaaand'
negative,'batmannn awwwwwh well'
positive,'chrissyisms shhh still driving i have to text when it s safe just went thru indy '
positive,'chrissyisms thank you'
positive,'chrissyisms thanks for ff tweet '
negative,'chrissyisms yes'
negative,'chrissyjanine i really did yucky sorry for saying that aloud'
negative,'chrissyjohnson i will tell jackie i can t go to the fair tomm though i have work what about sunday night '
negative,'chrissymarsh omg i was just about to text you saying that it turns out i can t go either i have to work saturday and sunday now fml '
positive,'chrissymunder little bit of ink posted '
negative,'chrissyoososexi still heere a lil drunk tho'
positive,'chrissyp well at least it was warm '
positive,'chrissyp you re welcome '
negative,'chrissyray aw honey '
positive,'chrissyrock wearing a jcs shirt hadn t seen him in yrs it was crazy weird n awesome '
positive,'chrissyrussell how s summer in jamaica soo jealous '
positive,'chrissysweeney i ll replace it when i find a better one '
negative,'chrissysweeney things are idk falling apart not good at all how about you '
negative,'chrissyvogel i la la love that yay when are you headed up i work thursday and friday and half day in the morning saturday but still '
negative,'christa i would miss you '
positive,'christaaaah yeah'
positive,'christabel smm woo thanks i learnt something new today '
positive,'christacassata fun call me when u get back i think we are due for a ladies night '
negative,'christaepiphany oh crap i feel sorry u '
positive,'christalism intelligence '
negative,'christamacphee your sick a lot '
positive,'christann you re awesome '
negative,'christay apparently they can come out and you need to check every now n then that they r still there mine came out '
positive,'christay it s highly annoying and very frustrating although their general stupidy is usually funny '
positive,'christay that sounds awesome '
negative,'christel even i watch that before '
positive,'christelmcr thank aww you ll watch coming soon'
positive,'christelmcr lol'
positive,'christerson thanks for the consideration of the lame os in the group '
positive,'christfollower united of course '
positive,'christft http twitpic com grl haha aww i would really love to be there '
negative,'christft i wish i could go tears'
positive,'christft love the new song its so deep '
positive,'christft oh and why s that '
positive,'christft please come to england for those of us who can t see you guys at bamboozle '
positive,'christft yes how about you '
positive,'christft yes it is insaaannnee over there least that s what i m told have a safe flight'
positive,'christft you dont need to get bigger'
negative,'christhebarker damn was hoping you meant the musical can t convince family to watch nature documentaries except under extreme duress '
negative,'conchordcon i ve been completely mia from the con forgive me crazy drama this weekend'
positive,'conci hola maria'
positive,'concisekilgore i m sitting at the table having breakfast with quot mama quot rocka hog not included'
positive,'concisekilgore your welcommmmmme btw i heard you were at a strip bar last nite tavie tavie tavie tsk tsk '
positive,'concretebadger i ve just watched and blogged time of eve myself absolute genius'
positive,'concreteshagg i like lots perfect for the summer '
positive,'concreteshagg if adults were indifferent to change we wouldn t have a black president my son liking something doesn t mean i ll buy it '
negative,'confact how sad '
negative,'confedswht right i want to bbq i got lbs of salmon '
negative,'confessing girl yeah disney rocks lol'
positive,'confetti dreams it was hard to find'
negative,'confettidreams i didn t get any '
negative,'confidence i have to work every saturday customers have been all mean today wtf '
negative,'confidential i m sorry man '
positive,'confidential lmao its been a while since we last talked '
positive,'conformityissue haha i should but i won t lol then i might miss something '
positive,'confusciously that s what i m hoping for '
positive,'confusedcoyote i m supposed to keep up to date on this stuff it looks quite fancy a weird mash up of google friendfeed in realtime'
positive,'confusedkev tt steering damper probs on the dry bike read story from news on www mcnews com au tells you all there '
negative,'confusedkhmai oh im sawyyy i didnt mean to sound mean i was jokin around lol '
negative,'congachelle it doesn t work here in brazil we can even call god'
negative,'congal thanks for the encouragement i need it im really sick of this audit crap and ut passing rates are lowest for audit '
positive,'congotwitt like a drill that does everything '
positive,'congotwitt you are on fire '
negative,'coniglionero hot like a sauna no lie windows open'
positive,'coniglionero if there was a reason'
negative,'conii star i miss u sooooo much i wanna see yaa like now '
negative,'conii star i miss u '
positive,'conkinho sounds like the perfect sunday '
negative,'conkinho yeah it was old skl it was like the first gameboy colour version its gonne do u think it was worth more s'
positive,'connar okeeffe why not save for a trip to israel '
positive,'connectedcanine what sort of games did you play i need some ideas for my class '
negative,'connectingwomen mycardsdirect s quot use my own artwork quot feature seems to require tango dropbox'
positive,'connie you know i m just messing with you connie i m sincerely happy that you had a great time you truly deserve it '
positive,'conniechiwa i have two pairs they re just glorified quot spartan quot slippers i would much rather buy crocs '
positive,'batmannn hey jess '
negative,'batmannn thanks alot '
negative,'batmanspanties that s not healthy'
positive,'batmanvapromotr or lobster lmao if you gone do it do it big or you could just replace it with chicken lol your choice '
negative,'batmanyng i miss my ps '
negative,'batmintt lolz i haven t even greeted kris yet '
positive,'batonabike try pressing rotating button lol '
negative,'batonrougealert make it rain please '
positive,'batsam i miss you hope your gig went well am at work til am your time'
positive,'batteredhaggis you always look cute well'
negative,'batteriechef sorry i hope your dog and your day get better '
positive,'batteryinyrleg honky chateau elton john cos i d be down with that '
positive,'battinski go you you equalled my score '
positive,'battleborne i never implied that you weren t a gentlemen you crack me up '
negative,'battleborne it s raining to hard in tahoe to bbq today i m glad you get to bbq '
negative,'battlefest nada at wrk while everybody go summa jam lol where kirsha '
positive,'battlefieldhq gb seems like you fixed a lot '
positive,'battlefieldnews no'
negative,'battlelion glad to know how you feel about us mac users '
negative,'battleshipmatt '
negative,'battleshipmatt i can t remember being on twitter i wondered why my i suddenly started getting followed by my drunk tweets'
negative,'battslm oh my thats awful ppl are a mess now a days always taking whats not theirs sorry that happened to g ma smh '
positive,'batyasmusic hey '
negative,'batyasmusic i don t know tell me '
positive,'batyasmusic totally i never thout that writting in hebrew could be so much fun œ '
negative,'batzz sorry about that '
negative,'baubert funny thing is i never saw zach and colleen s old place plus i wish i was hanging out w all of you http tinyurl com klhj y'
negative,'baubert that gnome hanged himself on several occasions tonight '
positive,'baudkitty your tweet was just included in the longest poem in the world www longestpoemintheworld com tweet '
negative,'bauergirl i suck at guitar '
positive,'bauxine hi congratulations for the wedding i m happy i slept in today '
negative,'baveo i actually prefer twirl but seem to be having issues with their new update doesnt want to install on my comp '
negative,'bawalmagdamo thx man yes'
positive,'bawdseybuoy she was up waaay before me '
negative,'bawdz not a good display'
positive,'bawejat seriously thats soo neat '
positive,'bawldguy that post hit the spot how can you beat quot self righteous dung quot '
negative,'bawrie that sucks bawrie awww tomorrow without dom '
positive,'bawsten i still hate u if that helps any'
positive,'christheepic lmao i guess your right it would make things more enjoyable '
positive,'christheepic wellll i made an exception for you you should return the favor now just agreee'
positive,'christheferal glad you like '
negative,'christheisen omg nooowaaay u will be missed '
negative,'christheknight i started taking pics before the beach and then my battery died i forgot to charge it'
negative,'christheknight your leaving '
negative,'christi anne oh yeah'
negative,'christi anne poo to boring same here unfortunately '
positive,'christialisha to get away from team kayla for a week i love tweeting someone that s feet from me '
negative,'christian absi is one wicked son of a gun shsteven is the greatest and twitterlessmike left early with the gun ratatouli will die soon'
positive,'christian baker she lives in missouri so it s difficult to see her where are you from originally i guess your mum lives in napa '
positive,'christian rocha haha its a joke anyways omg i nearly died when i saw demis new album cover what do you think '
positive,'christian waaaaaaaaaaaahhhhhhhhhhhhhhhhhh '
positive,'christian hope you got heaps of followers '
positive,'christian bahahah i don t think i m the dumb one but thanks bahaha otay bye '
positive,'christian good luck '
positive,'christian you know it'
positive,'christianabiera onga huhu the concert was amazing '
positive,'christianaellis who needs food when you have the iphone '
positive,'christianaty i thought spicy food in hot weather is good'
positive,'christianaty manicure i gave up on acrylics'
positive,'christianazhu just joined aiesec '
negative,'christianburns too bad i was too late to get the name all is fair in love and usernames '
positive,'christiancafe hey thanks for listening full launch tomorrow we re pumped '
positive,'christiancraven haha yeah ur right cuz i m not a whore who has quot backups quot hahaha jk '
positive,'christiancuervo dammit christian you and your early ass twitters '
positive,'christiancuervo i m asking myself the same question ha '
negative,'christianedward it s a good sized family room'
negative,'christianedward no i don t however tweetie is just lacking the big feature in twitterfon add your friends name to the tweet '
positive,'christianeee cookout '
negative,'christianeee i am disgusted that also makes me rather dissapointed in human life '
positive,'christianeee thanks i have another i prefer but it s not conveniently accessible i have to get the digital file an update'
positive,'christiangadams christian'
positive,'christianivan don t try too hard you ll draw a blank '
positive,'christianpubtip thank you so much what a delightful way to start a day i m really looking forward to reading it and sharing it '
negative,'christianrep man'
positive,'conniecrosby i use it mostly for finding new music and even playing new music live on the radio '
positive,'connief don t be stressed tell them you were popcrunch s producer that should open a few doors '
positive,'conniegreen well done on k articles i split my time between seo amp keyword research amp christian life coaching teleseminars regrouping '
positive,'connierichey i ll be looking for you when you get to indiana and i ll waive '
negative,'conniescookies poor doggie i m glad murphy s ok hope the coyote didn t have any diseases '
negative,'connispage yeah the first time that i listened it'
positive,'connoraa ahh cool cool but you wear raben s that s just not cool '
positive,'connoraa i think i m falling in love with you xxx iloveyou'
positive,'connoraa omg'
negative,'connorawr where s everyone elseeeeeeeee'
positive,'connorcolesmom ya ll have fun next time shout at me i ll come join you i m in huntsville so would jump on over '
positive,'connorjack keep checking itunes '
positive,'connorjack oh cool thanks '
negative,'connorjack oh that is really odd i know there is a need for a patch but not that serious '
positive,'connorjack urmm well nothing on layout needs improvement a new logo '
positive,'connorjack yes i do yea for '
negative,'connorjon i had a friend who was raped when he was please becareful '
positive,'connorjon you re quite welcome '
negative,'conns its like that ya noe wtd i hope ur grandpa s ok at least he s happy from the china trip '
negative,'conorfromorange i m trying to spot the bull conor but so far so unlucky '
positive,'conorgeraghty soo i was just with you amp tonightt was a blastt '
negative,'conoro outdoor gigs you weren t here last year so or the year before when it rained for the whole weekend '
negative,'conoroconnor you on version already itunes says it isn t available yet '
negative,'conorp i saw you but i was on the phone at the time '
positive,'conorpegypt so then thats you who s been doing that time to erase your votes '
negative,'conorravo ye it is not fare on me x'
positive,'conpcom too many germï n rodrï guez s results which one are you i mean'
negative,'conrad pretzel i ll be working otherwise'
positive,'conradbradley i need to not know so much about your group of friends '
negative,'conradtheart i m home'
negative,'conrey can t make it to refreshphoenix stuck on a webinar because i thought it wasn t happening '
negative,'conrey i should get it because i am awesome did not have a sitter lined up in time before they sold out '
positive,'conrey just emailed you let me know if you re interested '
positive,'consbarcebal cons hello there '
positive,'conscious i love people that love me '
positive,'consequently necessary'
positive,'conservagirl yup i do too so ur def not alone but i m still a newbie here yet too so chin up maybe next fri '
positive,'bawsten i m from london mate what part the states you from '
positive,'baxiabhishek awesome so next time my system hangs or does something weird'
positive,'baxiabhishek he isn t wanted info abt it'
positive,'baxiabhishek hey morning have great day ahead i love photosynth '
negative,'baxiabhishek well i can'
positive,'baxiabhishek wow cool enjoy '
negative,'baxterq awww bummer i haven t been to the ledges in foreverrrrrrr '
positive,'baxters do you have the entire list of i d love to see it email me '
positive,'baxters why not chernobyl and i don t want montgomery burns having all the power '
negative,'bay b doll he got sick all over after a warm bath'
negative,'baya voce who would of ever thought tweeting would lead to such a rucus '
positive,'bayanijovan everything is near here in sg but you have a point sana hindi sa jurong east ang office ni madsdeguzman '
negative,'bayanwolcott but if we did that they would still be alive no country should suffer that much lol'
positive,'bayardrussell see you there '
negative,'baybay bad yu y u sayin everything i do i am always rite ask jack lol'
negative,'baybaybayvh im stuck cuz i dnt know wht to do for my summer '
positive,'baybee thanks bee '
positive,'baybeedoll ford morning india quot cheeks quot ford '
negative,'baybeepeonie aww are you ok '
positive,'baybeeshy what a trooper in this heat the only thing i ran for was cover hehe blasted the ac and worked on side projects til sundown '
positive,'baybeeshy yay i m excited for your marathon '
positive,'baybeet both '
positive,'baybeet late reply i ve not been on this properly in abit'
negative,'baybijems my phone won t allow me to dm u i will check later today sorry '
negative,'baychildcare poor starving pug '
negative,'baylee why he treats you so badly '
positive,'bayliebrown yesssd you do call me back '
negative,'bayliss the back looks nice'
positive,'bayliss well you have a beautiful farm'
positive,'baylward i know'
positive,'baynezy yes'
positive,'bayou child indeed '
positive,'bayoubengal wait please no more erin andrews either '
negative,'bayougirlmc well we found out she has severe vur and two ureters on each side so it s x worse she ll need surgery '
positive,'bayougoddess thank you '
positive,'bayouqueen for the other half find something that you can eat that is filling and low calorie if your still hungry '
positive,'bayouqueen look again '
positive,'bayoyong nope'
positive,'bayushi akai hmm tempting offer'
negative,'bazfreak doing good just chillin for a bit'
positive,'christianseven email me'
negative,'christiansouth i hope you feel better baby '
negative,'christiantft i went to get the smartpunk bundle today and i thought great its but with postage and exchange it ended up being l '
negative,'christiantft youre not going to be able to watch the finalllls well maybe lol how long are you guys going to be in japan '
positive,'christianvdv by the way'
positive,'christianvdv good for you because i am happy to see you come back '
positive,'christianwilson looks like someone has the case of the mondays '
negative,'christianwilson they were all out my case will remain phone less for days'
negative,'christieeee aww'
negative,'christieeee they re playing zzzzzzzz wish you were here '
positive,'christieeeee thanks '
positive,'christiefornj congratulations work even harder to defeat our current gov avoid negative campaigning n just run on your merits '
positive,'christiegarcia cjs tyvm mention sry ive taken long get back u i m on vacat in mi w my sister marylutz lt my pleasure '
negative,'christies oh how sad '
negative,'christifabe cannot idk something wrong with my tv'
positive,'christig thanks'
negative,'christiiex hahahaha ours is so complicated'
negative,'christilton because its the big e week'
positive,'christilton giacchino s music made me cry again i saw up today best pixar film ever '
positive,'christina true how you feeling today '
negative,'christina aw hon i hope it s nothing keep us updated hugs '
positive,'christina nephew playing baseball today '
positive,'christina good morning tina did you already get some nice presents etc weather is quite okay here today'
negative,'christina but but i like being mean to caitlin it makes me happy '
negative,'christina in charity s arms christina '
negative,'christinaaaaa hahah i got irritated last night '
negative,'christinaaaboo the universe doesn t want us to be together '
positive,'christinaag hey u did the right thing if she didnt want ur honest advie then y ask u to begin with'
positive,'christinaaxidol awww thank you '
positive,'christinaaxidol have fun i have skool in lyk hrs finals wahhh'
negative,'christinabetchy i can t either i would cry but i wont haha '
positive,'christinabo i shall be there if i don t get arrested for screaming at someone hahaha'
positive,'christinabox x yeah but i m not telling people to add me they re doing it themselves '
positive,'christinackroyd sorrry girll lt you skeeeeeet love yaa betch '
positive,'christinacobb starting my job tomorrow keep me in ur prayers decided not to be afraid to succeed anymore imma go amp show em '
negative,'christinadagger are you playing cooking mama i or ii cause in the first one'
positive,'christinadiaz as long as it makes you smile i am happy '
negative,'conservateacher bad food amp a bug misery glad you re feeling better '
positive,'conservativela good morning sunshine how s it happening out there '
positive,'conservativela just saw your quot spot the fascist quot comment too funny '
positive,'conservativela they were crashing '
positive,'considermichael i really appreciate it i ll make sure to have all tim s videos on the site as well as any other interesting vids '
negative,'consigliereten lol not my leg'
positive,'consolecharlie hi i sent you an e mail about the prefect blazer i hope it helps '
positive,'conspiracyrich thanks for the follow looking forward to your words of wisdom '
negative,'conspyre and in my nautical pashmina afghan my tummy was not pleased '
positive,'constablesblog thank you '
positive,'constantdrones awww the last few weeks of school are soo stressful but hang in there it will be worth it in the end '
negative,'constantine inm i have to stay in and study '
negative,'constantinexvi you know the world is in lousy shape when even the burger jockeys are too dumb to do their jobs correctly '
positive,'constantknot ya ok '
positive,'constitutiongrl go amp nap '
negative,'consubfm okay i just get worried a lot panic anxiety '
positive,'consumerqueen keep reminding me'
positive,'consumingpr thanks '
negative,'consumingtheart can we leave tonight '
positive,'contactnaveen dude no worries '
positive,'contactnaveen i cant begin to tell you how much i hate ie '
positive,'contactnaveen most welcome '
positive,'contacts jones omg omg omg now we go back waaaaaaay back hope all is well '
positive,'contendo perhaps i could be of assistance we have chocolate bars on the gold coast'
positive,'contendo ps download the updated twittelator its awesome '
positive,'contentcottage it term seemed to fit besides you also like chuck'
positive,'contentcottage a chocolate milkshake would have been delightful '
negative,'contentcottage very cold here too even poppy slept in later then usual just gave in and cranked up the heat i had to '
positive,'contented raine i m you '
positive,'contented raine umh hard to pick but i would have to say fifteen'
positive,'contentgo you lie like a rug shut up '
positive,'contentqb hi'
positive,'contentwhore if i was there i would irrigate it for you did that on the ambulance a lot of course with a bag of saline'
negative,'contentwhore re enterbelladonna just got a ticket for talking to me in her cell officer didn t demand a bj no hope for any of us '
negative,'continuum lucky haven t even ran all week '
positive,'contrabass craftyangie record it for your new podcast'
positive,'contractorslim cool cool well i hope this one shows up and doesn t waste ur time '
negative,'contractorslim send me one please they only have moonshine and beer here '
negative,'christinadiaz lol i love dogs too i like them more than cats i want another dog now my last one died '
negative,'christinadiaz wish i could go to the water slide '
positive,'christinadmtl yesss gui see u thur gurl '
positive,'christinadodd i think i would prefer scent amp sensibility http bit ly wybhf'
negative,'christinadumo no one s is working i m gonna fail tech because of this '
positive,'christinafaith i know i was lazy thanx '
positive,'christinafaith she come in a honda not a nissan'
negative,'christinafrost that s good med told me nothing today waste of time gas '
positive,'christinagarber check what out '
positive,'christinah i ve got it now thanks for leaving it out for me how d you end up going with it '
positive,'christinaknight go to gym not saying you need to invite some friends over rent a dvd'
positive,'christinaknight thank you '
positive,'christinalala me too i just hope i make it to wednesday '
negative,'christinaluvzjk awe no sorry to hear that '
positive,'christinaluvzjk be surprised no videos fullservice'
positive,'christinaluvzjk i am in a happy place now how are you '
positive,'christinaluvzjk on my way '
negative,'christinam story of my life'
negative,'christinam yes they started the proceedings today so sad '
positive,'christinam http twitpic com f os thanks that was brave nice to have a face to the words u look great'
positive,'christinamartin ok'
positive,'christinamendez ohh kool well next time its nice out '
positive,'christinamendez my list is short so does that mean the my god is huge too lol '
positive,'christinamerk i this shot and do this too the quot creative mess quot http www flickr com photos graphiccoach '
negative,'christinang i kinda sorta bawled '
negative,'christinaninja i wish they showed my solo '
positive,'christinaof lol it s like you have a cult haha'
negative,'christinaomgz i know gurll i did too '
positive,'christinaox haha read my comment loool x on ur new vid x'
positive,'christinaperk now i m lost '
positive,'christinaponi hey ssup howz ya sry about ystrdy '
positive,'christinaponi nice to meet you too '
positive,'christinaponi well i feel dat if he was fighting wid u its bad but if he is ur true frnd he ll come back to u dats frndship '
positive,'christinaponi will do but d person shuld satisfy d s s dat i want '
negative,'christinareyes hope your doing okay love you '
negative,'christinarnia i was looking around and there s a facebook group about tori s boyfriend alex'
positive,'christinasf cool'
negative,'christinasound i m like a few blocks from you right now and i want to com say hi this weekend was epic as usual miss you tons'
negative,'christinastokes is sh working for you for me'
negative,'christinastrain hahaha that s funny how are ya these days coloring still is looking fantastic i think dre s in colorado now '
negative,'control freak place called drop in osaka somewhere'
negative,'controversie i just did a search on that hashtag and it s coming up with no results '
negative,'controversie it s not delusional to at least hope it goes to and is really'
negative,'controversie two of my close guy friends both blocked me today one said because he likes me'
positive,'contwext glad to be listed in anything about jesus thanks for the props '
positive,'conversationage i made the rule and thebrandbuilder broke it lol follow no rules but mine sometimes is what i m talking about '
negative,'conversegirl u know what they are right ahh this is so weird she ain t gonna remain a virgin for too long '
positive,'conversesniffer heyyyy'
negative,'convertspndthft in calgary'
negative,'convibot ooc too bad he s not that active '
positive,'convinced aww'
negative,'convinced can a sista get a hand massage sheesh lol'
negative,'convinced i have something diff on my history channel '
positive,'convolvemedia ha can t wait til they get here you took a decent pic considering the low lights thanks for sharing '
positive,'convoy do you think so hehehehe '
negative,'convoy i am also good thanks i didnt eat dinner yet i have to wait until pm '
negative,'cony ok i guess that you hate me a lot'
positive,'coodieranks thats nice my cousin just left my house he has daughter s their all daddy s girls so sweet '
negative,'coodyhelms i wish i was thereee'
positive,'coogeecoup that sounds like a great idea i ll keep it in mind when i finally get to go to europe '
positive,'coogiman nah im a simpleton'
positive,'cookcj i love reading your tweets but it would be nice to see your lovely mug when i read them where s your picture '
positive,'cookerteacher sorry man that s one of the few things i don t give out yet '
positive,'cookgoose will let you know how it works will tweet all the time btw tweed is sweet '
positive,'cookie crumbles lol'
negative,'cookie crumbles i think i need a shower too super humid here though'
positive,'cookie fan ps it s actually hard working ya know if someone is a hard worker we d say quot he s a grafter quot '
negative,'cookie michelle no hello kitty for mr lee '
positive,'cookie monstr congrats i lt my house '
positive,'cookie hey cookie congrats now that we graduated i knew it that you had a twitter page anyways please keep in touch '
negative,'cookiecat lucky there is no sign of the sun here '
negative,'cookiedorksx awish reallly hope you get better me i just woke up really gonna have breaks fast than studyyyyyyyyy'
positive,'cookiedorksx everythings been awesome been really hyper '
negative,'cookiedorksx hey sorry i have to go talk to you tomorrow ok '
negative,'bazilahali i know maybe i was born with a little of self confidence oh yeah'
positive,'bazilizk thu you fell for that it seems you sir'
negative,'bazmeister i think it ll be a lonely few hours hopefully plenty of nerds to keep me entertained aha'
negative,'bazookalove i was in hollywood on mon morning n wanted hit u up an aroma cafe pigout but had head back oc for work ish ugh '
negative,'bazookalove headin back vegas thurs man well soon as i spend some time in la for more than hours we r raiding the dessert bin'
positive,'bazsixxamgirl yeah i like seeing pictures '
positive,'bazzabix now i wouldn t get that crazy '
positive,'bazzer gosh'
positive,'bazzlad ninjacodders haha well he s or now better to say they are trying lol alexa is fun though ha gives false hope i see'
positive,'bb praying for new card releases at the weekend packrat'
positive,'bb ehky i asked kristian to take home your books since he lives near the school '
positive,'bb nation mum told me quot never say never quot but i do not think i ll buy n too weak hardware and unsexy ui plus'
negative,'bb uk bangs head on desk '
negative,'bb uk sigh knew it was too good to be true '
positive,'bb lol he does love spahkly gold things '
negative,'bb i didnt get no comment on skylars pic '
positive,'bb i sent them pic per email so that way you will get it '
positive,'bb lol yeah he fills in for rob on keyboards and was on chat earlier in blockdreamers oh is this the davy '
positive,'bb omj bb love ur new pic '
positive,'bb omj bb thought u were avoiding twitter so u dont get any spoilers '
negative,'bbabenm i m alive almost but live hahah xd i let u a gift in my fotolog hope you like it i miss u too '
negative,'bbabhofficial i don t think it has sorry we tried but the girl runs that page doesn t really care i guess'
positive,'bball life i love ur advice i never leave home without some good tunes and the curls'
positive,'bball life enjoy your nap '
positive,'bball life good morning '
positive,'bball life yes very long i gave it up to god'
positive,'bballgurl definitely fosho have fun working out'
negative,'bballgurl thats wussup girl'
positive,'bbance sweet tysm now if only i could pop over for a personal shopping trip and abuse your discount '
positive,'bbaranowski i ve seen every episode so man times that its the perfect background noise for falling asleep and a funny one as well '
negative,'bbarnes cool why didnt ya follow me '
positive,'bbatwu you will be fine have faith and pray on it'
positive,'bbb tamosai get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'bbbash thanks '
negative,'bbbaumgartner sad day i was lucky enough to realize it before i got out of the parking lot '
positive,'christinawrites i am doing regular tix and i think judith may meet us there since she will be in ny for work alrdy this week '
positive,'christinawrites i ll give a kiss on the cheek and a big bear hug for you i m hoping to get some facetime before the show '
positive,'christinawrites jon put it out there'
positive,'christinaxobaby hi'
negative,'christinaxobaby thinking of you i miss you i need you but your not talking with me anymore so im sad '
positive,'christincookmua haha'
positive,'christincookmua they need an additional document start looking '
positive,'christindotcom gabbygraceful mosesdas george joshb and joshh at mah house allll nighter comin our way'
positive,'christine lol it is hard for me choose but shit on the radio and tear it up stand out a little more '
negative,'christine dolce advil pm hope you feel better '
negative,'christine dolce http twitpic com ul me too'
positive,'christine downs happy birthday you '
negative,'christine luu my car has black leather interior too i hope its not like this for prom lol'
positive,'christine marie no my dear'
positive,'christine mufc hey i loved stat trek too it was great now i m reading the book i ll follow you too '
negative,'christine you ll always have me'
positive,'christine oh thats ok'
positive,'christine ah you re just reading them all again i read them all twice too '
negative,'christinea clean me '
positive,'christineadank no problem '
negative,'christinean now im just sad '
positive,'christinebaybee family guy '
positive,'christinebohan such is the reason i am very very happy i don t have a credit card '
positive,'christinebpc i love skittles the ones in the red bag chex mix is good'
negative,'christinebpc you must be exhausted i make really stupid mistakes when im tired too '
negative,'christinebrewer i am lost please help me find a good home '
positive,'christinebyer thanks if you re ever really looking for a pup'
positive,'christinecaine you re a natural '
positive,'christinecusano great pic late night tweeting and larry david will make u do strange things '
negative,'christinecx i cant believe our hotel is booked man '
negative,'christinedavid ok'
positive,'christinedbeebe i m a real person '
negative,'christineduggan we keep getting pet days but i heard the weekend is to be fab wedding how soon again '
negative,'christineeetran ya i know and we had no classes depressing'
positive,'christineemarie awee no way you got tss to play at your party luckyyy i want them to play at my debutante eww i dont like dinuguan lol'
positive,'christineemarie hahaha'
negative,'cookiedorksx i miss you so so much way more and awish its okay me to you know studying xp ilusdfm'
negative,'cookiedorksx i miss you way more we have not talked in ages how are you '
positive,'cookiedorksx i m doing great '
positive,'cookiedorksx lily '
positive,'cookiedorksx lmao okay then xd hahaa big stupiid well i agree xd aww yaay iluu lt '
positive,'cookiedorksx pshhtt im not giviingg upp amp arent you supposed to be sleeping mee lt s you moreee '
positive,'cookiedorksx pshhtt whateverr xd ahah okii i dont want you getting busted xd iluu'
negative,'cookiefriend i m with you i finally get a break from this conf call only to start up again at '
negative,'cookiejac me too it s no fun plus'
positive,'cookiekirstie your email or my email must have problems coz ive still not got that mail haha bless twitter tho for good communication '
negative,'cookiemmmonster wow'
negative,'cookiemondays sorry to hear about your grandma sending you hugs '
positive,'cookiemonstar hahaha oh you '
positive,'cookiemonster couldn t agree more '
positive,'cookiemonster bye '
negative,'cookiemonster crazy man if its proper rain then yes'
positive,'cookiemonster good morning to you'
negative,'cookiemonster i must admit i miss the seaside'
positive,'cookiemonster lol thanks what will i drink then p'
positive,'cookiemonster one can love if the love is materialised and not a thought in the air '
negative,'cookiemonster sounds good i m like st overweight whatever that works out as had to buy new trousers today got fat lol'
positive,'cookiemonster we will see '
positive,'cookieoreopie doh butt tap iz little scary '
positive,'cookierita rise and shine '
positive,'cookierita the chocolate spread sounds delicious '
positive,'cookies mclovin yeah'
negative,'cookiesweetshop i know what you mean about wanting to stay in bed in this grey weather '
negative,'cookiethief i know '
negative,'cookiewagsf thu instead is too late '
positive,'cookiezmama he was kinda busy yesterday hi there cutie cookiezmama '
positive,'cookiezmama ok'
positive,'cookiiecrumbj i m good thanks '
positive,'cookiiemonstaar it blocks me'
positive,'cookiiemonstaar same here'
positive,'cookinggranny good afternoon and its lovely here as well hunny '
negative,'cookinggranny she hasn t been on all day xxxxxxx'
positive,'cookinggranny the pepsi was fantastic just as i remember you won t convert me baby sorry to say '
