@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'chet yes chet most definitely and post pics of the adorable pandas too '
negative,'chet cannon aw man that blows hope u feel better '
negative,'chet cannon chet your amazing i loved you on the real world i was in newyork recently and i wanted to see you but i didnt '
negative,'chet cannon chet have you heard from ryan lately i miss the real world brooklyn '
negative,'chet cannon if it makes you feel any better i had to wake up at am to sit in a hour summer course '
positive,'chet cannon soooo good '
positive,'chet the update rumours i am confident in sound very exciting'
negative,'chet you re absolutely right man makes us sound like sunshine '
positive,'chetanbhawani good to see you back '
positive,'chetankapoor it s d same buk naa in which a dere is child who knows whree the kit will fall without looking up i hv seen d movie '
positive,'chetbuchanan sanjaya forever hahahahahaha '
negative,'cheth i have digg amp reddit rss feeds on my netvibes homepage'
positive,'cheth i love the rain '
positive,'cheth i see twaceless lol i was reading it as traceless always rmilana is twitter tbitten '
positive,'cheth just add u as my friend for a ff i see about u and u seem like a nice person '
positive,'cheth just trying to recooperate from mini golf with the boys jk'
positive,'cheth lol changed avatar nice '
positive,'cheth my friend see a doctor asap'
positive,'cheth no problem at all we just want you to be well '
positive,'cheth stumbled and i also needed a new background thanks for the post will use it '
positive,'chettahman in reference to the fml feel betta chettah '
positive,'cheungkyy haha'
negative,'cheungkyy that would be nice but you have school have fun in intro comp '
negative,'chevale looks like u have to stay up all night to do the assignments hehe no i m not sleepy still online amp twitting d'
negative,'chevale headache rest awhile k hehe okie dokie i ll send ur regard to her take care dear xx'
negative,'chevale headache get some rest '
positive,'chevale still raining hehe no more snacks eh wow my tummy is smiling now haha watcha doin '
negative,'chevale too ugly til i can t describe omg her eyes'
positive,'chevale wow can t wait to c ur blog when i get back home later yeah kenyang ate my fave kari ayam lol had ur dinner already '
negative,'chevalier noir got load of stuff needing done can t be arsed seriously '
negative,'chevas i have to be there at nine for a three hour class this is my fifth semester there '
positive,'cheverlyhillz your cool bishop s friends r our friends '
positive,'chevex sweet i joined at the right time '
positive,'chevychika hahaha mine looks better than ramons hahaha jk'
positive,'chewaine i just got on the lrt on my way home now '
negative,'chewbecca awesome let me know what happens what are you doing man it s still raining here '
negative,'chewbeka yeah it is brutal at least it s not until june lmao but i m excited'
positive,'chews healthusa thank you for following me'
positive,'chewthemagazine it d be great to have an online copy amp a printed one of each issue i hope the prints will be available here in asia '
positive,'chewy jackthat was not me press that little arrow that shows when you put your mouse over my writing thing until spidersamm comes up'
positive,'chewy nufffin bout to go sleep '
positive,'chewy the crew'
positive,'chewybaby welcome and tear up some chicken for me haha'
negative,'chewyfally indeed darrell sent the invite on facebook at the beginning of the month and it was hard to say quot no quot '
positive,'chewysomething yes well'
positive,'chewysun me too '
negative,'chexbutta well i didnt get you so your not my victom but last year i was on my celebacy shit this year i ll be doing the do i hope '
negative,'chexk yay gin i guess they d both rather have ashes instead mm kay'
positive,'chey woah get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
positive,'cheyannebrae glad c u surfacing hope u didn t use sick leave to improve flight control score though '
negative,'cheydee am gonna trust u on dis one defo'
negative,'cheydee sorry to hear bout the fish '
positive,'cheydee that hot is it'
positive,'cheydee this is amaing weather'
negative,'cheyennelaxa uh i dunno i watched it na but not the whole thing i seriously wanna watch that loser moo '
positive,'cheyennelecea ok ill try to email '
positive,'cheyennelecea thanks girl '
positive,'cheyennepeddle thanks for subscribing hopefully i can keep it interesting at least somewhat '
negative,'cheyennie hope your day gets better at least you re not older than tetris '
negative,'cheynedelaney meanie '
negative,'cheyroux mmm'
positive,'cheysemone get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
positive,'chezery i love u too '
negative,'chezery and im just going into work if we were married'
positive,'chezfan thank you'
positive,'ashleytisdale yay i live there xd'
positive,'ashleytisdale yes that would be the best thing ever in my whole life please please please i love u '
positive,'ashleytisdale yo deserve it you ve worked so hard and this is your recompense lt love ya ash '
positive,'ashleytisdale you look so beautiful you re amazing please come to argentina lt i love you '
positive,'ashleytisdale you really deserve it congrats and that is the firstof so much more '
negative,'ashleytisdale you should come to cocoa'
positive,'ashleytisdale your amazing ashleyy lt x canttt wait till your new album and same i love germany to x'
positive,'ashleytisdale your new cd is amazing i loveee these songss '
positive,'ashleytisdale you re going to italy i went there last year and it was amazing best place ever lt and the food is great '
positive,'ashleytisdale ashleyy your new single is amazing very catchy i love your acting and your songs such a fan could u write me back s'
positive,'ashleytisdale yeah lets sounds like a good ideaaa'
negative,'ashleytisdale cool that you liked germany and the awards i saw you on tv cause i couldn t come to the comet and see you live xoxo'
positive,'ashleytisdale hello its alright its okay is currently my new fave lt star strong gal'
negative,'ashleytisdale im jealous haha i want to go to italy so bad '
positive,'ashleytisdalex congrats for the award i saw it and it was a great moment so happy for u'
positive,'ashleytwo ooh and now order no with the rest of my prints has come through finally'
negative,'ashleyveronica well i am def having chuck withdrawls '
negative,'ashleyvirus ummmmmm in an hour lol then i d be on my sidekick '
negative,'ashleywa anymore '
negative,'ashleywcollins that makes me want to cry i love that house '
negative,'ashleywolf hi swettie i miss you so much we really need to talk love uuu lt '
positive,'ashleywondersss true'
positive,'ashleywooten good day to you too '
positive,'ashleyxa x lol no babe i have seen it too '
positive,'ashleyxforsyth o i get free stuff if i go to your maccas '
positive,'ashleyxn cheer up boo '
positive,'ashleyxonicole i don t really watch it too much'
positive,'ashleyxsmith what are you hoping for what are you searching for amazing song'
negative,'ashleyyakira sadness then i was looking for shoes and really found nothing '
negative,'ashleyymiller omg its so nt funny im bored nw entertain me i only have bar on my phne to ly'
negative,'ashleyyosaurus that s my favorite pairing out of any of them '
negative,'ashleyyosaurus lol i don t mind if someone doesn t like hsm'
negative,'ashleyypeacee lol i didn t end up going after all '
positive,'ashleyyykaye yay i love you too '
positive,'ashleyzeal hes a cutie blonde named eric from colorado whats new with you lady giants game when im back for good in august '
negative,'caseem '
negative,'caseeyrae aww i d come to bondi but im kinda going to the airport '
positive,'caseeyrae the shire is the shizzle '
positive,'caselynn not us as far as i know hee hee we re thinking a few more years first '
negative,'casey kent awww mimsky huuuug'
positive,'casey kent hi hi sounds like u have a lot of fun planned out for today hope you have fun '
positive,'casey novak it s understandable '
positive,'casey rose xoxo be honest about what makes you happy and figure out if those qualities are possessed by people you let into your life '
negative,'caseyahf maybe no k i ll just sit here alone and hum to myself '
positive,'caseybrothers nope holding a nice hot cup of dunkin thinking of you '
positive,'caseybrynn welcome to the internet s attempt to further invade your life '
positive,'caseycabot it was great thanks '
positive,'caseycakessxoxo ahh hunny i miss our cullen ish talks i do hope cullens been gentle with youuu jacobs keeping me verayy warm d haha '
negative,'caseycalifornia i had no idea it got so cold how come you unfollowed me i tried to dm you back '
positive,'caseycalifornia kate s berry farm'
positive,'caseycornett oh my gosh that is amazing i agree with rmphotography'
positive,'caseycornett your welcome amp i m having an amazing time across the world i love home but i m really not wanting to go back at this point '
positive,'caseyd soon soon my sweet we will be relaxin poolside with jennypotpie and jinxers '
positive,'caseyeberhart ah'
negative,'caseyelan page does not exist i was really looking forward to stan and jules tweets '
positive,'caseygotcher also'
positive,'caseygotcher drats i forgot i m running xp at the moment lol will install after next wu finishes folding can t wait'
positive,'caseygotcher i like the quote'
positive,'caseyinouye haha i was back at my apt for a little bit running errands and paying rent and i thought i drop by haha shrug'
negative,'caseyjackson aww'
positive,'caseyjackson hey casey are you here i hope ur getitng some rest '
positive,'caseyjackson yay its let me on just replied to you yeah hes a bastard '
negative,'caseyjarryn yup it sucks however ive dusted myself off and im keeping going think itll be an allnighter '
positive,'caseyleblanc every time i m with my aunt patti we talk about sammy '
positive,'caseymariex shawniebeth vitacilinasuper you three have got to be three of the craziest girls i know'
negative,'caseymckinnon veronica you still don t follow me i just cleaned out some followers that haven t updated in a long time amp i noticed'
positive,'caseymckinnon haven t seen hangover yet'
positive,'caseymercier anything we can do to help it is going to be here today finally we had frost warnings past nights '
positive,'ashliamari maybe i will '
positive,'ashlieh i love the feelin of just getting home '
positive,'ashlielownsburg take your time x x x'
positive,'ashlieohh i know i m sleeping as late as you '
negative,'ashlieohh oh man maybe it s a hangover and sickness '
positive,'ashlili like meeeeeeeee '
positive,'ashlitaylor http bit ly g gg found it '
negative,'ashlove sorry'
negative,'ashlovesla i forgot to dvr it last night so i m missing it '
positive,'ashluv is that good lol'
positive,'ashlux i love dr horrible i may have to fire that up again tomorrow too '
positive,'ashlux time to dust off that wii '
positive,'ashlynbrooke hahahaha'
positive,'ashlynn brooke hey sexxxy you were sooooo cute in the office xxx well'
negative,'ashlynn brooke now im just gettting pissed '
negative,'ashlynn cant be made that i heard msw and public heath were good spots to be in at least ur not up looking computer theory '
negative,'ashlynnrichele i would love to come if i was in houston '
negative,'ashlynnshannon i ve been being anti social since i ve starting working i need to stop acting like a lame lol'
negative,'ashlynsaywhat awww what s wrong girl '
positive,'ashlyntheonly lol same we wake up on denmark time then go back to sleep gt lt lol i love us '
negative,'ashlynwashere lol i had to get up at this morning '
positive,'ashlynwashere lol i feel like theres always a little pride in owning something they show on tv even if its on a stripper '
positive,'ashlynwilliams you buy my taking back sunday bday ticket an i ll buy your blink bday ticket it works out almost purrfectly '
positive,'ashlypayne now i m spending my time'
negative,'ashman i hear bad news this morning noooooooooo '
negative,'ashman my only complaint about facebook is they ve changed it so much it s confusing '
negative,'ashmart miss you '
positive,'ashmec that s how my cousin bootsie got killed'
positive,'ashmec yep broccoli was his calling card '
negative,'ashmeee boys of course this whole week is fml i wana cone home '
negative,'ashmona oh '
negative,'ashmrx ah nooo hell no it must be a rumour shiz it can t be true '
negative,'ashmrx ah yess oli s the cunt in bmth he sud totally leave bmth bring curtis backkkk '
negative,'ashmrx sadly yes '
positive,'ashmt it was good talking to you on alo drop by again soon i hope you get back on east coast time soon '
positive,'ashmytash good morning '
positive,'ashnair omgggg ash nair im a big fan of you you daym hot le '
positive,'ashnessa i m from germany whats your favourite disney star '
positive,'ashnguyen jennaybooiee samaaanch jonafen yay kimm check your facebook messages when you can '
negative,'ashnguyen did you get the paint off '
negative,'ashnguyen thanks for waiting '
positive,'ashnicole i am totally up that maybe a picnic '
negative,'ashnoelle awwww'
negative,'ashodyer hope you re feeling better xx'
negative,'chezjanie from the university and we don t have the exact dates of our semester '
positive,'chezkevito looking forward to seeing your clothing range on zibbet too '
negative,'chezpim they are terrible little beast but if the garden is small you can simply collect them'
positive,'chfbrian there are about things i could say right now'
positive,'chg winter oh i don t know i think you got some exercise recently '
positive,'chgmo where is that'
positive,'chgthewrld call me for details '
negative,'chheaze xd i wana do the fashion show '
negative,'chi l thanks i tried to sing a lil '
positive,'chi twnzfinest it doesn t speed up the stages of dating on iota with the exception of bumping into the guy sooner '
positive,'chi weets are you still awake dude '
negative,'chi weets i ll be in seattle visiting keithkline jm is a great indie band you should definitely check out '
negative,'chi weets is cranky '
positive,'chi yeah defo mate we shall have an epic chat on monday or tuesday then woo lets have a great last week in our beloved malbank xxxx'
positive,'chia tweet '
positive,'chiacy thanks'
negative,'chiacy but what we re getting is less than half of what we subscribed for '
positive,'chiacy my neighbour i m confused '
positive,'chiacy simplify we always try '
positive,'chiacy thats much better than the flu syndrome '
negative,'chiah omg i missed you i must have walked past the google booth like times '
positive,'chiah what was the name of that reasonably priced cafe rest in palo alto that you had a birthday dinner at i want to check it out '
positive,'chialynn you re right i am planning for a sleigh ride party memorial day weekend'
positive,'chiam ace i bring you go again ok '
positive,'chiangmaionline thanks that s definitely helpful '
positive,'chiara f how was the concerts did you see gabriel andyhurleyday'
positive,'chiara f you ve distracted me from my biology revision '
negative,'chiaraferragni hummm are you going to kill someone probably the one that cancelled your flickr account '
positive,'chiaw mine is ok will only clean it after it stuck haha '
positive,'chibadgirl you are in la what are you doing there another show let us know tiffany '
positive,'chibbigirl good stuff'
negative,'chibbigirl guess i have to wait until september to see that '
positive,'chibbigirl it s almost finished fed serving for the win '
negative,'chibi danideath helloo wuu i have to finfish my short story today i cant be bothered writing l but its gonna be awesomee xoxo'
positive,'chibi mike oh'
negative,'chibi rizzy i love you '
positive,'chibialfa jtug i have to say it s been a weird evening for me '
negative,'chibialfa did the fatigon work i might need some energy booster'
positive,'chibialfa is there any new games worth checking my last games are gta china town'
negative,'caseymh you need an entire axle now '
positive,'caseynjennifer porn bloopers are the best'
negative,'caseyobvi me too bb '
negative,'caseyore can t wait to spend my evaporating tax budget on a citywide election too but let s care about the mayors foreclosure problems '
negative,'caseypcarlson i wish you got to go on the american idol tour '
positive,'caseyrain yeh bro'
positive,'caseyreinert i didn t realize you had a shop really cute stuff '
negative,'caseysevenfold we went to bundaberg'
positive,'caseysevenfold pressrecordmag yup you definately need spare masks for the atl boys '
negative,'caseysevenfold can t you make it '
positive,'caseysevenfold haha it s a sign'
positive,'caseysevenfold i dont know maybe if we like get a heap of things that noel may like and make a trail to an old warehouse '
negative,'caseysevenfold i hope so'
negative,'caseysevenfold i miss you too bby i can t sleep without talking to you lt '
positive,'caseysevenfold there coming this year wil said it himself but yes now would be good '
negative,'caseysevenfold yay haha'
positive,'caseysevenfold yeah but a fair few people in my class did really well '
negative,'caseysevenfold yes channel v is great i wish i had it '
positive,'caseysevenfold yes of course'
positive,'caseysoftware re not hitting send so been there '
negative,'caseysong you remind me of myself'
positive,'caseystubbs thanks for the list '
positive,'caseytreat i totally agree i m gonna borrow your quote and put it in my fb thx for sharing this here '
negative,'caseyu what about mine i feel so unloved '
negative,'caseywark that harry potter is so sad though '
negative,'caseywillard welll i hate it when i cannot sleep at all look casey i m twitteringgg hehe'
negative,'caseywright acai emails yes tons of them '
negative,'caseywright they all look so sad '
positive,'casezille aww thanks '
positive,'cash r e a m you kno me always on my way to the top '
negative,'cash oh u didnt get me nuthing tooo forget yall then u and db y lol'
positive,'cashay hope you had a blast beautiful till next time'
positive,'cashcrawler thanks case no sign yet her name is marinda annette roundy after my grandmother and brooke s grandmother '
negative,'cashdolla why are you not at my house right now '
negative,'cashew nutt omg you have so not finished lol i wish i was finished i still have heaps to do '
positive,'cashewredneck i have been all day where have u been '
positive,'cashews maybe january but now i am getty ready for my next la visitor i ll give you a clue'
positive,'cashfargo that s so not true because crunch berries are the best like me so that statement is false lol'
negative,'cashitoho neeeeein '
negative,'cashiusgreen '
positive,'cashless lol go away booo doesnt mean it wasnt a date cuz it was her jokes '
positive,'cashmachines susan boyle shulda really won'
negative,'cashmatikz worddd topnotch noniie bout to get dogged like a doggiiee omg i miss max pause'
positive,'cashny true '
negative,'cashstwit everythng okayyyy '
positive,'cashstwit g hahaha i said that to my english teacher and it took her like minutes to understand '
positive,'cashstwit http twitpic com vduf ian '
negative,'cashstwit http twitpic com xejg i m stuck here in compton but i will see you later'
negative,'cashstwit steve turned into tom or jon or whatever the hell his name is and blue can talk it s bad '
negative,'cashstwit you always go on saynow when i can t call '
positive,'casi yes it is slightly wrong to hate your brother and with me and my sister it s complicated but i deal with it for the sake of the'
positive,'casiejk just out of bed and what do i find i think i just woke up the neighbours '
positive,'casienewman i know isn t it sad i wonder if he would be creeped out to know how many moms think that he is gorgeous '
negative,'casiestewart i dont know how to drive a stick or auromatic lol '
positive,'casiestewart i want you to know i read your blog on a daily and it makes me feel great '
negative,'casiestewart no daycare '
negative,'casiestewart you totally walked by me last night '
positive,'casigu hi thx for the follow i follor u '
positive,'casimirk holaaaa what s good bae '
negative,'casinoweb i cant im working '
negative,'casinoweb noo i can t go i live in south america i m sad you ve a fan here in case you want to come n n dreaming is for free '
positive,'casiokayleigh haha'
negative,'casiokayleigh oh yh haha i seriously need start thinkin wat im gonna do but i dont hav a clue wat i want doo '
positive,'casiokayleigh we are hitten aden park and im wearin s that helped in no way but yeah its sunny'
negative,'casket mytears i seriously looked into tickets'
positive,'casket mytears thanks i see you got your updates unlocked what did you have to do young lady '
positive,'casmiruknow hehe yulp yulp i will '
positive,'casmiruknow thx i told u aesop rock is pretty dope he s kinda underground the most part'
negative,'casmonaco you can still stay if you want to '
negative,'casndra i knew that was going to happen but you like bryan'
positive,'casndra it was just veryyyyyyy stressful i dunno if you really wanna hear about it'
positive,'casndra that was your pick up song '
positive,'casoo and welcome back to daddy javi'
positive,'caspain i know i m late but thanks '
positive,'caspararemi yeah i love it coz you can use the apple remote with it'
positive,'casparterhorst shenzhen is still part of guangzhou '
positive,'ashole you have followers hahaha '
negative,'asholiee watchin sum pimpin movie havent seen u since i been here '
positive,'ashomem im sure it pwns i wanna see it so bad i ll put it on a tshirt tomorrow and'
positive,'ashoree don t forget what i told you '
negative,'ashozzzz i want to go to denny s with you right now '
negative,'ashp rter get a new one mine broke a while ago too and i just got one last sunday '
negative,'ashpags i must have your feet'
positive,'ashpash awesome job on getting up and doing yoga this morning i have a bit of that to do myself keep up the good work '
positive,'ashpash i d be satisfied with that as my after i ve got to get in gear '
negative,'ashr paw suddergaard yeah'
positive,'ashr se i know the feeling good idea '
positive,'ashremi thx ash my friend seems to be handling it ok tough times call for people that you love'
positive,'ashrockjones that s how i always do it '
positive,'ashsimpsonwentz wow'
positive,'ashsimpsonwentz wana follow me cant blame a girl trying love to u and ur beautiful family xx'
positive,'ashsimpsonwentz ah you have a cute child ashlee '
positive,'ashsimpsonwentz ah you have a cute chils ashlee '
positive,'ashsimpsonwentz have a good night '
positive,'ashsimpsonwentz hi do you has your personal myspace com '
negative,'ashsimpsonwentz http twitpic com paub i wish i was that dog so icould miss pete too awww he looks very sad indeedy '
negative,'ashsimpsonwentz i had zero sleep it sucks '
positive,'ashsimpsonwentz i wish meet you in person someday '
positive,'ashsimpsonwentz that baby gets more and more beautiful every day great picture and great caption so happy for you guys '
negative,'ashslavedt multiclutch is broken squarespace'
negative,'ashsoprecious i feel u me too '
negative,'ashsoprecious i m just disappointed u was in my hood and aint let me know it me sad '
positive,'ashstahl you so have to come hang in philly we can find you a stalker '
negative,'ashstuhhley aww i was looking forward to getting one of those shirts '
negative,'ashstuhhley lol dude we should ve gone to yardhouse at la live or something ahaha i guess in n out and plasma at home s not bad too'
negative,'ashtarte i was just about to reply to your text not unexpected but it still really sucks '
negative,'ashtastic xx doesn t work for facebook i already tried '
positive,'ashtay i know i really wanna try it hehe well keep me posted '
positive,'ashthebeliever '
positive,'ashthedeadite i m enjoying a good day too how were the animals btw we got tickets also up front seats bryan adams th of july yay '
positive,'ashtisdale cool is that for real '
positive,'ashtisdale thank you for the follow '
positive,'ashtonal at first i thought that you were staying that cb distresses you have a good day'
negative,'ashtonisamazing it was ok nothing exciting you going to camp i need to pay deposit'
positive,'chibialfa malang old houses nya masih bagus bagus ya '
negative,'chibialfa waaah'
negative,'chibialfa yeah'
positive,'chibicharchan hehe it can be but so is a week stuck with your parents haha bless them '
positive,'chibichibi melissamelisse i ll be home on friday do the belly kodakkkan on friday '
positive,'chibichibi we ll be home today til around if you guys wanna drop by to see emma '
positive,'chibimoon i m pretty sure at least of those are towards you amp your raging makes me amp i think i m emulating you by accident '
positive,'chibisake â de donde eres '
positive,'chibit i don t know this might be the pilot it s the first episode i ve watched seems good '
positive,'chibit thanky people seem really worried that i m not more excited '
negative,'chibiusa we aren t machine met but we should act like a machine yaa so saaaddd http myloc me v y'
positive,'chiboust ã ã ã æ ã ã ã ã ã ã ã ã ƒã ã æ å ã ã ã ã ï ã ã ã ã ˆã ã ã '
negative,'chic chicken oh'
negative,'chic travel i wish i was going with you guys i take it back when i said in amsterdam that i was quot done with europe for a while quot '
positive,'chicacherrydoll awwww niiiceee '
positive,'chicachicsaywat heyy '
negative,'chicadealeah i am very sorry for your loss what happened though how d it get so bad '
negative,'chicadealeah on no i m so sorry about your bunny and your car '
positive,'chicago lollie t baggin and boats and hoes oh boy'
positive,'chicagobadboy melisangel pitcherpark fitprosarah thanks so sweet '
positive,'chicagobites southport grocery is my fave lots of frosting '
positive,'chicagoblues hello i hope you re having a nice saturday '
negative,'chicagocali next week like the th i am gonna miss her '
negative,'chicagogee naw boo we aren t sucks right that s why you gotta come visit so you can hear it '
positive,'chicagolatina sorry to hear make the most of it and jam '
positive,'chicagomichael it s not the middle of the night everywhere '
positive,'chicagoradio i have no idea really quite sad i have friends though that go out and cleanup the trash waste dumped in lakes '
negative,'chicagorilla maaaan damn a swag surf'
positive,'chicainoportuna lost in traslation'
negative,'chicaintcheap it was a fail anyway '
positive,'chicajones awesome is my middle name throw in some brownsugar '
positive,'chicajones fyi you don t intimidate me like you do the girls '
positive,'chicajones hey honey let me know if these seats at the game are better '
positive,'chicajones i d do that but then i d be licking my monitor on a regular basis '
negative,'chicalibre doh slocama tomorrow i ll be in cupertino for the day oh well next month '
negative,'chicalicious just imagine a war we ll be stuck foreva '
positive,'chicalit radha thank you girls shall hopefully be back soon '
positive,'chicalit finding a place to crap on the move eh whoever said technology is crap '
negative,'chicalta oh wow that s all bad sorry'
negative,'ashtonmiyako ashton what idea where you talking about ha cuz i already forgot '
positive,'ashtons hahaha but without them i would have laughed less today '
positive,'ashtonshay '
negative,'ashtonteal that s so sad shes from back home '
negative,'ashtoocute thanks i m suffering with the flu too '
negative,'ashtr cause that unfortunately is the way of the universe '
positive,'ashtreetree dude check out the differnce in hair volume eyy between you and ur sis it sd possible you could be adopted'
positive,'ashtridity huahah what time is it disana'
negative,'ashtucker i am sooooo sorry you had to drive around tonight glad i got to see your face'
positive,'ashuck how have you been you should call me and we ll go to the movies or something '
positive,'ashugg oh wow'
positive,'ashugreene http twitpic com afy bahahahaha cuuute kid his hair got so much darkerr'
negative,'ashumittal crucifire prolificd irohan thanks i missed this '
negative,'ashumittal thx unfortunately that didn t change anything maybe my converter is just messed up '
negative,'ashumittal you always have amazingly colorful and uplifting photos great way to start a chilly monday we had frost last night '
negative,'ashumsatez i misss yoouuuuu too '
negative,'ashumsatez i tried to make one earlier but even with everything turned off in my room you could barely hear me i can t talk '
positive,'ashuping i bet bacon was involved '
positive,'ashuping shell scripting s easy just remember the sh bang on the first line and to chmod it when you re done '
negative,'ashutosh thurs power cuts are due to load shedding repair work thursdays are a weekly industry holiday in pune hence'
negative,'ashuwee can t come back out on the street today sad day waiting for the delta daddy o s now haven t seen them in forever '
positive,'ashvanee it s ok babe but make sure u check all of the photos k i missed u and i m just studyin and hangin out u know anyhoo love ya '
negative,'ashweiner i was up so fucking early '
negative,'ashwinn antrix shubhere i think i have a low tipping point for drinking sadly '
negative,'ashwinn all work and no travel would make ashwinn a dull nerd '
negative,'ashwinn gonna be on the road that day '
negative,'ashwinn mostly because of what i have for lunch each day depending on the item'
positive,'ashwinn welcome back '
positive,'ashwinn you should take it out on running you ll run faster '
negative,'ashwinpande click '
negative,'ashwinpande i would love too but he already is '
negative,'ashwinpande there is no milk '
negative,'ashwinuae congrats man we need writers like you only if we we re in a position to pay right now '
negative,'ashxlaryce thanks big sissy how is the class goin i miss yall alot '
positive,'ashxrawr yeap all thanks to you aston '
negative,'ashy i must wipe myself down haha i wish i could finish eclipse instead of studying but exams tomorrow '
negative,'ashycee we had homework for english'
positive,'ashyeeee giirl'
negative,'casperlove oh yeah if you ll be there for a mth'
positive,'caspermcfadden for some reason reading quot thwarty corty quot made me laugh perhaps because it was paired w pic of casper '
positive,'casperstorm mhehehe the best way to end l d '
positive,'casranger have a great week cassi xxx'
negative,'cass fryer sounds amazing i feel sick too '
positive,'cass o wary oh shes a funny one that sister of yours hope you had a good day '
negative,'cassandra go home tomorrow night totally gutting '
negative,'cassandra its being really slow for me and i cant tell if i have posted a comment or not and it doesnt save my picture comments '
positive,'cassandra does no one talk to you or what haha get to class '
negative,'cassandrabatson awww'
positive,'cassandraellen hi so you can get chi silk fusion in melbourne i want one too '
positive,'cassandraleighh good luck amp do well on that math test ily http myloc me skx'
positive,'cassandrasruns me too tomorrow has to be better '
positive,'cassandrasruns thank you now that is outta the way thinking perhaps long beach for '
positive,'cassandrasteele happy to know youre doing ok congrats amp goodluck fallow me '
negative,'cassandroar its not happening for me either buh im ill whats your excuse haha x'
positive,'cassandroar i have'
negative,'cassandroar parental guidance then haha so bored '
positive,'cassangrzymcfly it s great just came in my head '
negative,'cassave stop makin me feel bad bout it it s fun kinda haha'
negative,'cassb summer school '
positive,'casscalogeraxxx not good hun'
negative,'casscalogeraxxx you poor thing i will trade you though'
positive,'casscardenes it was a battle ill never forget was so hard getting to work god damnit movie tonight '
positive,'casscountyinfo yeah left it on my voicemail at work probably a fake caller id'
negative,'cassedy quot he s soooooooooo gorgeous quot heathy'
negative,'cassendraaa yes quite hot what and ya la gays are the in thing '
negative,'cassetetapes shareeee '
negative,'casseyvee apparently yes but it s no guarantee though '
positive,'cassfern yes and it was really good even though i am not into sci fi i loved it amp haha'
positive,'cassgirl no yorkshire puddin you ll have to go to visit the queen for that '
positive,'cassgolden yeahhh twice is right we ll see if there s a third '
negative,'cassicakes cus of work '
negative,'cassiduncan oh thats not good any gigs you want to go to '
negative,'cassiduncan your i hate thing lol i no we aint gna find joe tho but drunkkk'
positive,'cassidycullenx happy two day early birthday now i m the first one to say it gt aha '
positive,'cassie good awwh sleepover soon but'
positive,'cassiebt i m concerned about my amount of tweets as well haha'
positive,'chicarmoire we love dairygodmother hoping that when she visits our off grid house kit we can put in an order for those of us in rva '
positive,'chicbuds his tooth would be cool maybe camouflage or something i m sure my hubby would wear it '
positive,'chicbuds nice hadn t heart of it'
positive,'chicbuds rather busy day'
positive,'chicbuds thought you might get a kick outta that '
positive,'chicbuds yeah but even if yu talk too little cuz of yur success yu must talk just right '
negative,'chicgalleria i never found out we ll look it up tomorrow '
negative,'chicgalleria oh no what now i am so sorry '
negative,'chicgalleria sorry hear that i know how it feels '
negative,'chicgeek sounds like your move didn t turn out so well sorry to hear that our move was great but they re rebuilding a house next door'
positive,'chicgotgame bye hater hahaha'
positive,'chichi thank you '
positive,'chichic mhm'
positive,'chichiglacierz i m so happy to hear that glad to see you doing your thing '
negative,'chichitjandra ure too excited ppl are entitled to their own opinion chii jgn dikatain blind like how i dislike startrek nite '
negative,'chichitjandra where r u cici aaaaa come heeere'
positive,'chichosuarez have a good week ahead too baby girl '
negative,'chicityanimated yeah lol that s what i meant that s too bad '
negative,'chicitysoulstar hey snuckums sooooooo i won t be going to cali in august '
negative,'chick oh no '
negative,'chickachels i was totally bummed i couldnt swim today '
positive,'chickadezzz dead uhmm that s pretty much been established already '
positive,'chickadezzz nightnight my fellow cappster lol sleep tight '
negative,'chickalea notice the distinct dearth of ofcs in sv fic'
positive,'chickatiededede welcome to twitter now i can stalk you on here '
negative,'chickbammbella that s that shit wtf at one point dudes wanted to chill with us nowadays no play '
positive,'chickbot haha i can imagine'
positive,'chickbot kinda like status updates '
positive,'chickbot thanks she just decided to stop wearing diapers today pretty lucky '
positive,'chicken hunter wow good read on the rps link i m pretty excited about l d now ellis looks like the scout a little bit '
negative,'chickenjoey i haven t started yet and i don t want to '
positive,'chickenkatsu powells com has the paperback in spanish '
negative,'chickenofthesea omfkajshfdlsahskja that doesn t sound very promising '
negative,'chickenstudios damn'
negative,'chickenstudios finds your ip address and says which country you should be in '
negative,'chickenstudios my mum took it off me i have to deal with my ipod touch now oh how i miss it '
positive,'chickenstudios shame you don t have alife '
positive,'ashyjonas hey ashyy â how are you girl '
positive,'ashyjonas http twitpic com t y i like the shirt u look so good '
negative,'ashyjonas wow you re lucky'
positive,'ashyjonas yeahh the same as youu and i cant lost the nextt one '
negative,'ashymon boo maybe if we asked him really nicely d'
negative,'ashymon i ll just point him out next time cause i m bad at descriptions lmao'
positive,'ashymon lmfao that was so funny'
positive,'ashypoo your mother s day gift is very sweet '
positive,'ashyswiftnas ahhaj tanks you too i go to sleep but see you later if you want tomorrow goodbye girl '
positive,'ashyswiftnas oh really fascinating they are pretty funky glasses to be honest haha '
negative,'asia we re really gonna miss u what about isaiah '
positive,'asiaamazing hahaha i wasn t bein serious at least for now '
positive,'asiabrands ah lol they are on my website'
