@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'dominicscott congrats good luck with closing i hope it is quick and painless '
negative,'dominicscott daddy wasnt there '
positive,'dominicscott oooo nice i put a pic of it on facebook '
positive,'dominictravers that s very cool indeed i have many friends at orange'
positive,'dominik you are a gardener'
negative,'dominik mika and now i have to work at the w c lounge am i have to clean the whole pup my poor back '
positive,'dominiquechic love ya happy day drink up '
positive,'dominiqueivonne hey dominique'
positive,'domino youre as old as forman christ'
positive,'dominossthelens very clever leave it to those oasis lads to come up with something that quot cheeky'
positive,'donaldfagen i ll give it back if you look at my paintings they re all inspired by your music http wallflowerstudio blogspot com'
positive,'donaldhardycrs i think a lot of people consider themselves international experts on tv agreed we waste a lot of time '
positive,'donaldhardycrs thanks don indeed it is we are leaving vacation on wednesday'
negative,'donaldho my wrist still hurts '
positive,'donaldsng i will try'
positive,'donaldterra bells will be ringing '
positive,'donaldtrefusis you rotter now spending week off examining fine art instead of painting my house '
positive,'donaldverger you met dr land how wonderful what camera were you thinking of getting i m happy to make suggestions '
positive,'donalskehan check your email'
positive,'donambridge why thanks for the compliment '
positive,'donapatrice yaaay you re alive long time no tweet how are you girl wazzup '
positive,'donapeppa quot stay quot '
positive,'donatelladr there is other version where he say hau hau '
positive,'donatelladr watching alarabiya is unhealthy it is like watching canale '
positive,'donatifamily you bet '
positive,'donatoclassic me too '
positive,'donavon i dont think i actually have their email addresses but hopefully they will have seen these tweets '
negative,'donaxvariabilis omt love you opening it in a new tab now im suckered i missed daniel kandi asot '
positive,'donazzan yeah'
negative,'doncarloiv heart pinch just didn t work out and it hurts '
negative,'donchad no fun yet i still have to write my research paper'
positive,'donchad nogoom fm will be changed soon '
negative,'doncragen no'
positive,'dondestagaby thanks we ordered it'
positive,'dondiablo twitter king filling my inbox keep up the good work '
positive,'dondiscumaci hey'
positive,'dondiscumaci thanks felt like a kid with a new toy never mind i am a kid with a new toy '
negative,'dondito lol i was drinkin water b and got those annoyin hiccups '
negative,'dondito i feel like hurry the hell along it s going by so slowly '
negative,'dondiva damn quite unfortunate where are u i kno you ve prolly told me b i ve forgotten '
negative,'dondivastatus gurl you goin to da nail salon'
positive,'dondivawear thank you '
negative,'dondonyetta not as many as you all lol'
positive,'dondrennon you guessed it going to try the rosetta stone amp anything else i might find helpful my own summer school '
positive,'doneads your charlie brown avatar makes me want to sing '
negative,'doneganland i think i didnt win the tickets so this means i owe you two tickets '
positive,'doneganland most precisely'
positive,'donegnor thanks for following me i hope you enjoy my tweets '
negative,'dongoyo hey what was the book you recommended to me i thought i favorited that tweet'
positive,'clagnut does this thinking include steam emitting from the ears '
positive,'clahhh onga eh pagbutihin mo third year '
positive,'clahhh thanks '
positive,'clairabellejp no'
negative,'clairabellejp i know i cnt imagine wht any scarring wld look lk after removal but i think having tattoos on the face is not gd anyway '
negative,'clairabellejp just got over a very slight cold smoke can get my laryngitis off if a bit run down '
negative,'clairabellejp nope we hope one day there may be but not yet '
positive,'clairabellejp thanks i haven t given for nearly a year with one thing and another hope you have a good morning at work '
negative,'claire ann i am i think they re really slow though '
negative,'claire ann love you too wish we lived closer '
negative,'claire ann monies'
positive,'claire bare about to '
negative,'claire cordon sorry got distracted putting it all away when you get home '
positive,'claire cordon waves actually my head is fine i must have exercised some restraint '
negative,'claire cordon i know '
positive,'claire cordon i know still now the events are slowing down i get a bit of a rest '
positive,'claire cordon lol that split second of peace is truly amazing '
positive,'claire cordon lol'
positive,'claire cordon what are you implying that coco shreddies is not a proper cereal blasphemy and on a sunday too '
positive,'claire davis yes they freaking are you will meet them tomorrow also'
positive,'claire dixon i forgot about that i miss that man sometimes sometimes '
negative,'claire elise awww poor baby '
positive,'claire eliz it was great chatting with you tonight you will forever rock my face off claire '
negative,'claire inlapush dude'
negative,'claire inlapush i know it was awesome laughs i lost a few too boo yeah'
positive,'claire lapush laughs we re good '
negative,'claire m waaah that itv link doesn t work for me says i can t watch it '
negative,'claire moffat hol is a distant memory now but was good hows u any birthday plans xx'
negative,'claire nick i ve lost followers lol miss u clairebear'
positive,'claire nolan your vegas pics on facebook are deadly did you go there to get married'
negative,'claire snugbaby chucking down with rain here so might be quick tesco shop and spend the rest of the day cleaning '
negative,'claire haha naughty milo i let nim out at ten last night'
negative,'claire xoxo lol maybe shes too sick to wake up aaww poor her '
negative,'clairea have you got sunshine we haven t '
negative,'claireabelle p claire i miss ya thinking of event hopping is just not the same w out ya '
negative,'claireanderson it was good until i dropped the dip and it all fell out dry doritos are pish '
positive,'claireaplegic will do '
positive,'clairebear hey clairebear i thought i d tweet you i see you haven t visited twitterland for a while come i m here l '
positive,'clairebecker hi ho w s your day '
negative,'clairebelll i m sorry darling '
positive,'clairebolivier i wont eat pizza for about a month but i must say'
negative,'clairebolton x haha ohh i could do with a bacon sarniee i don t think there s any bacon in the house though lool xx'
positive,'clairebolton x i just was on beach for a little while'
negative,'claireboyles followfriday life changer extra s in error last time '
positive,'claireboyles agreed'
positive,'claireboyles i don t often win when i debate myself '
negative,'claireboyles i try that every day stuff still rolls over '
positive,'claireboyles it s been quiet here without you '
positive,'claireboyles so what are you doing at home on a great sunday evening '
positive,'claireboyles thank u just changed my foto gallery flickr was messy b still finding my way with d wundrfl world of technology lol '
positive,'claireboyles thanks claire i m building a pollen free bunker in the middle of the house under the stairs '
positive,'claireboyles v interested in seminar'
positive,'clairecmc thanks for standing up for jim webb from a guy who s from va and goes to school in mo and vol d for your campaign '
positive,'clairedalton works for me come on by '
negative,'claireeee http bit ly vmgbe i dont know how to read it what does he mean '
negative,'claireehenry no'
negative,'claireeny me too its such a miserable day yuck u working day xx'
negative,'clairefry actually'
positive,'clairehammond look forward to it x having a pretty good day actually just spent most of the day in bath and it s sooo sunny here x'
positive,'clairehammond amypalko always confused yet fascinated me at the same time '
negative,'clairehammond better than you by the sounds of things whats up with jayster hope he hasn t caught mo s illness from last week '
negative,'clairehammond would be if i could make it tried and failed many a time '
positive,'clairehancock please tell me you went to see the baby lemur this weekend '
positive,'claireheartsrob hey claire'
positive,'clairehearty howdy '
positive,'clairehearty thanks you upto much today '
positive,'clairehom i love that movie '
negative,'clairehowlett argh'
positive,'clairehughes that sounds like a good idea supposed to be hotter tomorrow '
negative,'clairehurman no iphone yet '
negative,'claireinparis i m asking every day and every night what s wrong with us '
negative,'clairekennedyy i miss you too '
positive,'clairelc multi coloured swap shop '
positive,'claireliz heh'
positive,'dominoyesmaybe no'
positive,'dominuz it was pretty good it even resembled just a bit the comics you gave me years ago'
negative,'domipheus good for you i tried to here'
positive,'domitella love you '
positive,'domjoly are you having a bad morning dom you sound pissed off please don t shout at me '
positive,'domm lovelife if you like laugh have a good time follow me its just that simple '
positive,'dommejezebel ya know radiant dommes must refuel like superman i m always up this early'
positive,'dommerghz bahahahahaha xd there s gk ones i want but i want a goddamn jv np bracelet too gyah might just go for gk though '
negative,'dommerghz definitely'
negative,'domminique who are you going with '
negative,'domness dont give up come back to it later with a fresh mind '
negative,'domness amp aweekes y all are heartless twitterena on a gs my dream not happening for me til nov only me though '
negative,'domness thomasdavies it hasn t lost signal for the past half hour'
negative,'domness aha cool we are off out soon as it s a nice day em a bit bored sitting around the house '
positive,'domness did u have any luck with sdk b can u build for '
negative,'domness i know he was a bit upset but he made it to the final which is an achievement '
positive,'domness it sure is '
positive,'domness night night '
positive,'domness yer got well pissed off with it'
positive,'domomachine some'
positive,'domominique cool haha saturday too june thats awesome ha and i got ridd of my colds like a week ago good for you haha'
positive,'domoney good thinking batman '
negative,'dompap i am a big fan of the quot tangerine beef quot at pb last time i had general tso'
positive,'domparry because you usually get them at a meeting where they re the most interesting thing '
positive,'domsmitherz what was said '
positive,'domster excellent stuff'
negative,'domster yeah'
negative,'domsucks yeah i m pretty sure lost its funding or something so its gone lol'
negative,'domulka ohh'
negative,'domzy me neither '
positive,'don iain aye'
positive,'don j aawww twitter cut me off last nite for sendin tooo many tweets lol'
positive,'don j hows you anyhoo '
negative,'don j its really sunny here day and i cant even go anywhere '
positive,'don j mawwwwning '
positive,'don j oohh is that dutch lol hows ya '
negative,'claireliz i would bring the ichad'
positive,'clairelouise i just woke up oops lol hubby brought breakfast to bed so sweet oh and homemde card by the girls '
negative,'clairelouise i still can t see anything '
positive,'clairelouise oh nice it was pretty good got some gardening done and relaxed with the family '
positive,'clairemaxwell happy birthday for tomorrow miss maxwell i will say that again tomorrow x'
positive,'clairemaxwell i know that feeling way too well have a nice walk '
negative,'clairemaxwell same here i hate how america has all the good programmes which we have to wait for '
positive,'clairemaxwell thanks '
positive,'clairemckenna i knowww hehe i heard and was like'
positive,'clairemckenna oh and its amazing that alex is on board '
positive,'clairemckenna thank you '
positive,'claireqa hey sweetie i missed you today to claire s mom happy mother s day again '
positive,'claireredxxx hey the pasta s on the way with salad and breadsticks '
positive,'clairerichard wow you ve done so well amazing '
positive,'clairerowleyxxx it s not going well'
positive,'clairerx have i converted you to a fan then haha '
positive,'claires no ones fought over me'
positive,'clairesays hey quit drinking over there and start networking go say hi to people '
positive,'clairesays hey'
positive,'clairesays thx for spreading the word'
negative,'clairescare my name s not ijmmmm '
positive,'claireshiels i am sure i will be red by the end of the day '
negative,'clairespenco ok so i have to catch the bus home tommorow afternoon for some reason so it means i wont be able to see you sorry love you'
negative,'clairessaann god im kind of mad why why '
negative,'clairestein clurrrrrrrrrr oh it s been so long missu'
positive,'clairet u tough one if you don t get it it s no biggy you would have already seen them the night before now i m contradicting myself '
negative,'clairethomey sigh i am depressed right now that looks sooo good '
positive,'clairevc well'
negative,'clairewiedemann i tried to comment it'
negative,'clairexxx it s times harder than at queens to get a pic with the players at wimbly'
positive,'clairexxx thanks hope andy breaks soon'
negative,'clairey its just rumour but saying he attacked someone last night wondered how true it was but doubtful if you not heard '
positive,'clairey nice how was the fry up off to the apple shop'
negative,'clairey no pit tonight'
negative,'claireychan ohhh hehe damn if it were the same event then i can see you '
negative,'don j sick bowl would b betta for me not feelin good again '
negative,'don j think so although think i am being ignored not a good day '
positive,'don j yeah im sure u will b able to r u a gym addict i have the k nxt wk aaaaarrgh lol'
positive,'don maclachlan yes it s about minutes but for quot plane spotting quot it s actually just about right by the time i get to a browser '
positive,'don marsh i take it you went to the one up in north conway '
positive,'don s thanks zwamkat no pain'
negative,'dona just funeral today '
positive,'donadeezal yeah i only ate a little bit '
positive,'donaella a twitter friend from belgium said they study vb at school the new post is coming in less than h '
positive,'donagothika are fabulous that s what draws me in really are the stories and like being in a different world and place '
positive,'donah too big hahah you re so cute '
positive,'donaldart thanks man '
positive,'donaldbond yep that s what i plan on doing haha and play on twitter of course p'
positive,'donaldhardycrs thanks so much for the ff and shoutout i love your positive attitude and outlook '
positive,'donaldhardycrs any time '
positive,'donaldhardycrs don t worry someone will get you '
positive,'donaldhardycrs starting awesome'
positive,'donaldhardycrs thx for the mentions '
positive,'donaldjtrump i will then check out my book canadian recipes of the great white north headed to vegas today http chefbari com'
positive,'donaldusafan we do not choose how we are packaged our dna amp angels do but we can choose our behavior'
negative,'donaldverger believe unless mracl occrs we will nvr know batt in box'
positive,'donatelladr i know tyhe king of savoie which is part of france the royal family cannot go back to italy until now '
positive,'donatifamily in hell'
negative,'donatpoundcs even after all the cookies i baked and brought to siebel for you'
negative,'donatpoundcs i think my dryer only eats my fun socks i used to have quite the stash now i have lonely single argyle socks not cool'
positive,'donavankempen im excited about holiday its gonna be a laugh '
negative,'donbenjy i d love to meet up and chat i have a really good book but it s in la '
positive,'donbruce it s really windy out though i don t like to walk in the wind '
positive,'donchad i don t need it alashan andy mp fa beyade el arad bas el iphone is the one i m aiming for '
positive,'donchad isa i will when i have either an ipod or iphone '
positive,'donchad lol i wait for a miracle wishformacbook'
positive,'donchad tayb tamam waiting ba a '
positive,'donchad thx for followfriday '
positive,'donchad we are this is a secret mission'
positive,'donchad yes check their website now and few days ago tedata did the same too '
positive,'doncity '
negative,'dondeestachris hi this is chases stomach'
positive,'claireyfairy be quite nice anyways i m looking forward to receiving my poster and ticket might frame it'
positive,'claireyfairy thanks i m just thrilled to a peanut that i for twitpic to work '
negative,'claireyfairy we re at amieewhitney that is odd says an hour and something for me too'
negative,'claireyjonesy but its sold outttt how depressing '
positive,'claireyjonesy heaven that '
negative,'claireyjonesy i know when she s keeps listening to his answer phone message i m like jhsdkjahs '
negative,'claireyjonesy i wish you were coming xxxxxxxx'
negative,'claireyjonesy mines curly atm i want mine to be straight lmao'
positive,'clalalalarissa you should come to the mall '
positive,'clamchowder haha actually'
negative,'clancygolightly my dear aunt i will miss you terribly please dont leave me and then become a senior '
positive,'clanky again'
positive,'clanravencub thanks she s a baby girl though'
positive,'clapanuelos why limit your story to ch tell all what is annoying you at www iamsoannoyed com '
negative,'clar kent no '
positive,'clara barker ok'
positive,'clara evans heyy i m finally back on twitted '
negative,'clara yeah my day seemed to pass so fast without him update '
positive,'clara yes i did so awesome but his picture in the poster is taken long time ago last year but he look cooool as always '
negative,'clarabela oh bummer i m on a low fat amp sugar diet'
positive,'claracharlotte it s going very well '
negative,'claraelizabeth oh ohh miss your face already '
positive,'clarahallifax demi lovato stronger its such a nice songgg come on msn i ll send it to you ehhhh '
negative,'claraharris hope your knee and ankle are feeling better the next day usually is the worst '
positive,'clarahhh go play plants versus zombies u ll waste even more time heh '
positive,'clarakim mostly youtube and mysoju what else is good '
positive,'claralim down with swine flu '
positive,'claranut i love scary stuff like the chainsaw clown'
negative,'claraoshea oh dear at least we re not alone perhaps we should start quot leveragers anonymous quot for those who just can t stop leveraging'
positive,'clarapineda you re wrong this is funny your tweets amuse me '
negative,'clarasdiary awww that s really bad '
positive,'clarasdiary did you get the mail she said she just sent it xx'
positive,'clarasdiary hey how are you xx'
negative,'clarasdiary hey girl what are u doing my parents don t want that i come to the homeparty i m so sad '
positive,'clarasdiary hey what was there going on yesterday i wasn t at home g see ya at your livechat tonight homepartyger'
negative,'clarasdiary i live in chemnitz i know how about you dresden '
positive,'dongoyo oh we just have a triple time mvp'
negative,'dongwayne ohhhh seems like you need to reset it'
negative,'dongwayne you hate me what did i ever do to youuuuuuu '
negative,'donhalejr awww they never made it suuuuwooooop u i sowwwwy we wit ur bff actin an ass '
negative,'donhalejr yea just eatin dinner n goin bed sigh ughhh'
positive,'donhenriebme and my girlies will be there in july to enjoy it to how wonderful is it '
positive,'donhill looks lk the owner took dn the file off the link i ll finish up my website after i come back still other work do hre typo '
positive,'donica thanks v much i could take this opportunity to plug my blog and array of bookmarks but i won t '
positive,'donidonn i was pushed on here didn t want to now can t imagine not having the amazing interaction with people i m offered here '
negative,'donielle i feel your pain re the laundry i have a truck load to do this weekend good luck'
positive,'donitabaker look on mine and add more friends you can be friends with mine on twitter since i won t let you on facebook '
negative,'donitabrown r u using the runningahead com to map runs wish i still had the motiv to get up early and run marathons took it from me '
positive,'donkeyts hand up in the air '
negative,'donkeyunltd wait i don t get an invite either wtf i m hurt now u owe me and andrea '
negative,'donkeyzsp the guy with the bottle left we have just what he poured us to drink from '
negative,'donklane btw please leave the flu at home tomorrow '
negative,'donlemoncnn don there were so many people who died like neda today they will be remembered '
negative,'donlemoncnn facebook has been funky all day '
negative,'donlemoncnn how horrible '
positive,'donlemoncnn its me again parents need to stop being so flexible when letting children out mine are makes me feel safe '
positive,'donlemoncnn no no vacations '
positive,'donlemoncnn very nice here in southern wv finally stopped raining and comfortable temps '
positive,'donlemoncnn what would i do w that kind of money stimulate the economy '
positive,'donlorenzo which one do you like cool'
positive,'donlorenzo your name sounds like a brand of hair product wat sort of music u into '
positive,'donlynch cnt wait '
positive,'donmarwarehouse actually'
positive,'donmcallister no problem with the mb '
negative,'donmcallister well they were bound to say something on peeps getting a free ride we can t keep anything under our hats these days '
positive,'donmcallister '
negative,'donmcallister just tried it apparently not '
negative,'donmcallister no'
negative,'donmcallister well i got a set of steak knives funnily enough'
positive,'donmelton you can get some two blocks away '
negative,'donmeltz half way thru it so far so good i m so behind on my movies how have you been otherwise '
positive,'clarasdiary r we goin in the rundkino well i dunno when do u have time â '
negative,'clarasdiary wow that s so right he dance so good haha so i want to watch the video again and again i need their youtube '
positive,'clarasdiary yeaa im from england where you from '
negative,'clarastobart i miss you we need to talk asap '
positive,'clarchrs quot kurang ajar quot quot lama ga bsa d blgin quot quot bandel quot maen mulu quot that s right '
positive,'clarchrs hmm'
negative,'clare b oops'
positive,'clare mckeague i have never seen you get dirty but hey i appreciate you just the same '
negative,'clare xd no why '
positive,'clare jb if you like tom fletcher from mcfly'
positive,'clare jb thnxx i love it myself lol oh its ok fakers can be soo annoyin sometimes anyways how are u where u from bye xoxo'
negative,'clare aw clare thats usually me making those decsions so hard to do '
negative,'clarebare it s down twitter killed it '
positive,'clarebear that rocks bella i still need to get mine which section did you get '
negative,'clarebrendon i feel so bad eating it im gonna get fat okei msg me dont prank '
positive,'clareday yes thats the way to look at it sometimes things happen for a reason big hugs in the meantime though cos it is daunting'
positive,'clareey d clareee its bethanyy i thought id follow u cuzz i new u had twiiittter x'
positive,'clareh please do followfriday '
positive,'clareharryruby balloons excellent hope they have a fabulous birthday '
negative,'clarehopping it s awful being able to see the sun yet not enjoy it well it s almost sort of '
negative,'clareies i m in december that s not good at all next big birthday is after it flys by for sure'
negative,'clareies now calvin harris is playing some house and now i wish i was there lots of glow sticks and smoke no sign of hairy mary'
negative,'clareity i know '
positive,'clarelouise i know i love them it worked then yay x'
positive,'clarelouise you are st july we will try our damnedest to meet that s all we can do for this year x'
positive,'claremckenziee clareeeeeeee '
positive,'clarenasir hi clare'
negative,'clarenasir nooooo oh well will have to take a brolly to watch the mod father'
negative,'clarenasir what s the weather going to be like near calais'
positive,'clarencemcmill aww yay enjoy your day '
positive,'clarencemcmill owww i want u to inform me during the chris and rihanna s court case do u know chris breezy hope u fine '
positive,'clareobrien thank u i always wondered what it was it sounds much yummier than it s name '
negative,'clareohh oh i agree'
negative,'clarer i know i feel so sad about it '
negative,'claresmith pm classes so the proximity might not as be as handy '
positive,'claretgirl hahah post them on here p l e a s e '
positive,'dondiscumaci i have to admit i ve got a lot to learn from you hope to write my first book too someday care to edit it lol '
negative,'dondiva tyliemommy yes i haven t fell n years it was many cracks n the damn floor the floor kept trippn me the whole night '
positive,'dondiva girl i m about to move back to atl pray i get a good job '
positive,'dondivawear go and handle your business happy friday lata '
positive,'dondrennon true i have a teeny manhattan studio my first '
negative,'dondy ha drugs sure it helps'
positive,'done iam i am not going out at all this w e resting up for b day monday '
positive,'doneads cool a very productive day i just got a spot as an extra in a feature film that is filming tomorrow awesome week all around '
positive,'doneads have one shave ice for me'
positive,'donealready i ve always lived in the country and love it clean air'
positive,'doneganland saw the video '
positive,'donellamae goodnight and thank you for the follow back '
positive,'donellawrites llabbott victorcina lindajhutchinso doublelattemama thx for followfriday tweets'
negative,'donetz i wasn t invited but i wish i was '
positive,'dongeronimo dear michael sorce'
negative,'dongeronimoshow that is true sorry i can t dm you you don t follow me '
negative,'dongq my knees r swollen i got ice on them right now '
positive,'dongwayne i chose it cause it was good to analyse in accordance to journeys i wanna do mine tmrw but i feel scared gt lt '
positive,'donhalejr please help pass this on for the kardashians http beta twiddeo com a '
positive,'donhornsby thanks'
positive,'donhough u '
positive,'donhumphrey that article wasn t against freedom of religion on the jefferson note'
positive,'donielle yep'
positive,'donieose wow'
positive,'donion gt england out of t lt a moment of solace after witnessed the close match btw ind and eng yday '
positive,'donitabrown amazing isnt it and i think its a matter of beating state workers out of downtown '
positive,'donjal awww thanks darling '
positive,'donjuanandres ahhh then your background is fine now '
negative,'donk y that s sucks ihad no audio earlier '
positive,'donkarlo if you were any closer i d be on my way round to discuss this quot not having any quot idea of yours '
positive,'donkearns handing over another baton '
positive,'donkeycharms completely i could never say no to hercule poirot however i have reacted negatively to jean claude van damme '
negative,'donkeymomma can i hide in the trunk when u go to va i swear i will jet as soon as we are there i miss it any sign of miley yet '
negative,'donkeymomma ty i just had phone signal die damn thunderstorms ugh be careful i could have had a saratoga ticket for on ebay '
positive,'donmilleris brilliant donald can t wait for the book can u just send one now or i can just take a train to portland '
positive,'donmilleris society looks down upon old guys using their camera phone to take pictures of little children just so you know '
positive,'donna de do it do it do it hehe i love coke well diet coke the real stuff is too sugary for me '
positive,'donna de thanks'
negative,'donna de that s normal for me but then i am only ft it s further for me to go '
positive,'donna grant hey donna'
positive,'donna i m catching an early movie today at the theater '
negative,'donna oh dear an expensive day out'
positive,'donnaastern feeling very peaceful'
positive,'donnacruz really helpful i like '
positive,'donnadpool hey there i ve been following you for a while would you like to add me to your following list please '
positive,'donnafirsty anything s possible although the jmma community on twitter is much smaller than myspace hopefully they ll equal out soon '
positive,'donnafirsty nice new twitter pic '
positive,'donnafox oooo that s a good name for an exercise haha i ll elaborate next time '
negative,'donnagooch oi don t u ever ignore amp not answer my call ever ever again x x'
negative,'donnahk sorry'
positive,'donnahoffman no problem at all for the followfriday '
negative,'donnajonesmcfly aww not really just watching telly bout it really lol you xxxxxxxxx'
positive,'donnajonesmcfly hes getting on alright he s mega bored though bless him im good thanks you up to much today xxx'
positive,'donnajonesmcfly i started to shake when danny replied to me'
negative,'donnajonesmcfly nope i only watched a bit last yr nd d celeb this yr dars al boring ppl and deyre all gay xxxx'
negative,'donnajonesmcfly oh do ya write to the real danny nd does he write back xxxxxx'
negative,'donnajonesmcfly sorry to hear your no better hun least you can rest tomorrow xx'
positive,'donnakozik hey donna'
negative,'donnakurylak brrrrrrrr how tragic i hate cold showers come to think of it'
negative,'donnam better eat extra i don t think i d trust the sushi in vernon '
positive,'donnam dang'
negative,'donnamaaarie lol but im watching spongebob ok i will at like hehe'
positive,'donnamariasu awww neddy is such the lady s man '
negative,'donnamirfield whhhaaat i am tres jealous of that mine doesn t go in until the th i found chocolate so much better thanks x'
negative,'donnamunslow lucky you'
positive,'donnanorgren eh i m ok gettin by i m gonna be an uncle in a few months mike knocked up his woman i finally got back in school '
positive,'donnanorgren true blood sucks but it has lots of boobies have you seen eastbound and down '
positive,'clarexsaula i am excited ashley and matt should be here within the next half hour and that s when it all really starts for me '
positive,'clarexsaula i love all of their music '
positive,'clarey x your a girl'
negative,'clareyberry yes ma am'
negative,'clarianne me too http myloc me grt'
positive,'claricetinsley you are not bugging me at all just trying to help out a newbie to the feline world keep asking '
positive,'claril i dont think she is gonna like this'
negative,'clarinev lol'
negative,'clarinev today is our last day '
negative,'clarionjulie only happeren in the head office building '
positive,'clarissa no'
negative,'clarissa i am so jealous would give anything to go for a run now '
positive,'clarissabrautig actually'
positive,'clarissabrautig twilight fans'
positive,'clarissapopo yeah kris allen is from where i live it s pretty crazy '
negative,'clarissasays aww that sucks stupid on demand '
negative,'clarissasays i haven t gotten any since am yesterday i m pretty mad and i haven t gotten yours at all either '
negative,'clarisseaquino i had a bad experience my last visit too i thought he was gonna take away the braces but no not till next month '
positive,'clarissechicken aim'
positive,'clarisseee hahaha nar not today but after school for schoolies woo your a funny one im just chilling out partying it up on the couch '
negative,'clarisseee i am so jealous i m guess i m stuck with my shitty toasted sandwhich '
positive,'clarisseee i know i ll be counting down for a few weeks now haha'
positive,'clarisza and tashmania good luck'
positive,'claritypro thanks sarah '
positive,'clarityxx glad to hear it '
positive,'clarizel just type dyeleepong on the box with on the right thanks sooo much http tr im mxry dont forget to vote evry mins '
positive,'clarkalastair i m not sure why anyone would think i m a quot must follow quot or quot really important quot '
negative,'clarkalastair warped ne sorry'
positive,'clarkchilders please return the follow saw you via marvinvacuna i am also a working screenwriter'
negative,'clarkcovington good luck i forgot to sign up '
positive,'clarkee stephenallred hmm the owner username is not the correct username'
positive,'clarkee heh choice yeh certainly didn t hav that all good tho will prepare for next years '
positive,'clarkee nice work just looking at peter farrell s antpresso http bit ly kotuj'
positive,'clarkejosh congrats your still peewee compared to me '
positive,'clarkelucy sleep under your desk was at paddington earlier'
positive,'clarkew thanks a lot clarke'
positive,'donlahey thank you '
negative,'donlemoncnn updated by family that the basij go and pound on the doors of ppl amp go in and beat ppl up girls dead near quot fatemi quot '
negative,'donlemoncnn got brianstelter s name wrong when introducing him '
negative,'donlemoncnn he was saying how other journalists there were trying to get their news agencies to get them out b c of the danger '
positive,'donlemoncnn how much taxpayer did bush spend traveling crawford'
positive,'donlemoncnn i have been waiting for sequel '
positive,'donlemoncnn its okay you can spam all you want you re don lemon '
negative,'donlemoncnn let s support the women of iran quot lipstick revolution quot is condescending iranelection'
negative,'donlemoncnn that video is scary to watch barely saw a thing'
negative,'donlemoncnn that s horrible my prayers are with him and his family '
negative,'donlemoncnn well besides soaking in your handsome face'
negative,'donlemoncnn wonder why we heard the same retoric for more than years now i saw it thou '
negative,'donlemoncnn wow that s like something right out of a movie so sad '
positive,'donlinn have fun at the london book fair make sure you get a london eye tourist trip in while you re there '
positive,'donlorenzo better late than never'
positive,'donluig weekend was so busy went to the beach with kids i need a break from my weekend vacation how about you '
negative,'donluig what sucks is waiting for an ea password evry be happy i downgrade new leak will b out the next day lol'
negative,'donlynch what a cop out tweet '
negative,'donmacaskill i get popunders in firefox all the time '
negative,'donmcallister and no news on the pricing of the new iphone neither '
positive,'donmcallister cool if you decide to go with the quot drobo quot please share '
negative,'donmcallister don'
positive,'donmelton they had a longish quot me quot time last night'
positive,'donmilleris i would like to co author a book with you for real interested i think we d make a great team '
positive,'donmilleris awesome to see this up and running '
positive,'donna de hehe energy energy energy hope u have a great day '
positive,'donna duncombe uuuuuummmmm nope lol i ll put up with my little headache '
positive,'donna ricci thank you '
negative,'donnad journalism really enjoy it'
positive,'donnad nooo i love it '
positive,'donnadpool i feel ya my flesh of scottish descent sees spf on a regular basis '
positive,'donnafaber http twitpic com up hi elizabeth cool jacket '
negative,'donnafaber nothing but stale donuts in the wee hours '
negative,'donnag damn i wish i ll just have to catch it on tv '
positive,'donnahosie i m loving it too '
negative,'donnahsueh i miss youuuu '
positive,'donnajfox naturcounselor frenz life thetazzone thx so much the followfriday recommendation appreciated amp so are you '
negative,'donnanorgren and my kid is only and is stronger then me '
positive,'donnaofshepromo i know '
positive,'donnapartow glad u had a gr sunday amp were able b home have a gr day '
positive,'donnapatjc business is going very well indeed creationcentre is available for resellers and people are knocking the door down awesome '
negative,'donnaross watched waiting for godot last night and off to a th tonight '
negative,'donnaspeaks i dont know i didnt even realize it was gone let me put it up again darn twitter '
positive,'donnaspeaks just opened tweetdeck amp saw your tweet got alot to do and this just grounded me ty g mornin friend '
negative,'donnaspeaks thanks so far it s not working got side tracked talking with gusf about the movie quot up quot '
negative,'donnasuewhite did you say friday night lights i wish i was watching w you boo my pal gave me a bracelet today tht says oregon'
negative,'donnbh have funnnnn i did swat workout today everything is getting really difficult for me these days '
negative,'donnell gotta agree with you is it fair for kids to have such unequal chances at a good education and a healthy home poor biff '
positive,'donnette hello there beautiful hope your day is going great thanks for the shout out '
positive,'donnette how are you so sad you have to make accounts for all your activity hehe lt '
positive,'donnette i am home and looking forward to being home pakistan home owned'
positive,'donnette i realized that an earlier tweet screwed it up'
positive,'donnette i was just carted off to the big house without saying bye soooo ruth less was created '
positive,'donnette i will be in rome next week will visit vatican city instead '
positive,'donnette i m doing good thanks not really up to anything yet'
positive,'donnette im loving your work '
positive,'donnette thanks'
positive,'donnette well atleast we wont be in solitary hahaha verwon is going to get a convict name for when she is sent down hahaha '
positive,'donnette well hello friend did ya see my new video http bit ly ijvg let me know what cha think '
positive,'donnette woahhh which man are u referring to lol love the toe socks pretty rainbow socks '
positive,'donnette yeah'
positive,'donnette yeah havent seen it yet myself dont think i will for a while travel coming up send me ur thoughts on it once you have'
negative,'donnie ima work on it hopefully he ll pass on fl prolly not but when i get extra cash we gettin our don panchos drinks'
negative,'donnie wanna go swimmin too i actually held on to your cupcake lol the child ate it like yesterday '
positive,'donnieboy thanks for your concern btw '
