@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'beingmyself im chilln juss realized dat u socialize w a hater of mine smh very disappointing '
negative,'beingmyself lol well u don t aim mee all day anymore lol'
positive,'beingnobody and yet you persevered with it i reckon caterpillar can cope with anything'
negative,'beingnobody in every conceivable sense chin up'
negative,'beingnobody the spotify people are apparently working on a iphone touch app though i can t really see apple allowing it '
negative,'beingnobody ty it s an open book exam though thankfully just have to annotate it i m most worried about art architecture amp philosophy '
positive,'beingnobody yeah that s the one i m pretty sure the intro is totally ripped off from coldplay or something though xd'
positive,'beingswell thank you and you a have great evening yourself '
positive,'beingthechurch i love this thank you '
positive,'beist some magazines have been suspended wizard bile is japanese online magazine like phrack http wizardbible org '
positive,'bejuska hey why u feel stupid lol x x'
negative,'bek i haven t i know my friend is a huge fan of lane bryan and i think they make sports bras now '
positive,'bek good luck '
positive,'beka that s a good one definitely a big moment '
positive,'beka ahahah'
negative,'bekah i knoow its so sad im gonna miss talking to her on twitter but her email is still on so we can still talk her through that'
negative,'bekah it was i had a gerat timee i will upload some pisc emmaawatsonn is deleting her twitter today im sadd '
positive,'bekahere that s fun haha did school start already '
positive,'bekahisspankin lol'
positive,'bekahjayne receptionist hehe '
positive,'bekahkahkah good luck '
negative,'bekasaur nope my sky box still won t come on and i can t downstairs cos my dads watching a film quot '
negative,'bekbee yeah it s me and a best friends venue of choice no matter what the music pity i will do'
negative,'bekbek why are you awake you turned down drunks with me '
positive,'bekemeyer i think too early to tell there s only been one other sale besides michbek '
positive,'bekemeyer just think when u r rich amp famous the paparazzi will try quot catch quot u eating a hot dog enjoy it now while u still can '
positive,'daisyreyes ohh ok thanks i ll add you tomorrow because i m too lazy to open my ym hehe '
positive,'daisyrjordan if susan boyle wins i will be like grrrr'
positive,'daisyrjordan danny s my fav lt hmm how often doya see him you could pass on a msg for me haha because you lt me too lol xx'
positive,'daisysanddots oh no my condolences '
negative,'daisythecrazy u know about qu thing '
positive,'daisyvega that was soooo yesterday lol'
negative,'daisywalking what that is still really good'
positive,'daisyx wondroushippo i have no idea is she a lead or a supporting actress whatever the case'
positive,'daisyx admittedly it took a while'
positive,'daisyx awesome thanks '
positive,'daisyx but of course let me just embed it in my tumblr account it s really amateurish tho lol chuckcommercial'
positive,'daisyx hell yeh yey for season awesomeness i can t believe they wanted to axe that show soooo goood you know when its bk '
negative,'daisyx i wish you were here too our last day here '
positive,'daisyx that s fine with me '
negative,'daisyx unfortunately'
positive,'daisyx were you in twitter jail i havent been punished yet '
positive,'daisyx why thank you just trying to make friday go faster lol '
positive,'daisyx yah im glad u liked the vid and im already working on the next charah centric of course '
positive,'daisyxdisaster i love you babe '
positive,'daivrawks ahem i never bring a list either '
positive,'daivrawks clearly we should all take notes '
positive,'daivrawks i missed the available options'
positive,'daivrawks we need a pick of the suit'
negative,'daizz quot oh'
negative,'daizz fml i want comcast back '
negative,'daizz i hate you guys i had to get up early lol i love you'
negative,'daizz she didn t play it in tx either '
positive,'daj that s cool '
positive,'daj thanks '
positive,'dajbelshaw i hope the week goes well '
positive,'dajbelshaw you ll be just round the corner from me ok a big corner then '
positive,'dajerseygirl but it s oh so good for the soul '
positive,'dajerx my friend tells me that skydiving is amazing i can t wait to fly '
positive,'dajerx totally almost fell asleep while one guy was massaging my feet for minutes '
negative,'dajiavoo i broke it to ask a question sorry i had to though you know he s sexy as fuck forgive me '
positive,'dajosh lol a computer that is moist and chewy like a cake or something haha cool '
positive,'dajuin appending the verticalchinese hash tag is a nice touch '
positive,'dajve panic at the disco are emo alternative music is a a non independant name for indie or so it seems '
positive,'dak would be nice have a great day '
positive,'dakidyungv hey babe what s up '
negative,'dakinegirl fuck i forgot it was on last night i don t know if we recorded it or not '
negative,'daking sorry'
positive,'dakingofporn be a good boy and bring me back a somethin nice '
negative,'dakini yep i m back it rained the whole time '
negative,'dakit so am i this is so much more fun amsterdam is cold and rainy how are you '
positive,'dakit yeah bones knows how to throw a party can t wait for next year '
positive,'dakno sounds like a good number to me'
positive,'dakotaafanning i love your pic '
negative,'dakotaafanning wow i really wish i was in italy right now but i can t i hope you are having fun can t wait to see new moon you rock'
positive,'dakotacassidy hah sparkly ones at that '
positive,'dakotacassidy lol yeah i was kinda thinking that too he in anything else coming up '
positive,'dakotacassidy sorry'
positive,'dakotacassidy they also make an even bigger deal outta texas authors'
negative,'dakotadoll well then i am oh so proud of you for getting to those grapes in other news i started diet app again today cal over '
negative,'dakotafanning are you the real dakota cause there s so many people who say quot i m dakota quot '
positive,'dakotafanning i love your work can t wait to see you in new moon '
negative,'dakotafanning i wonder y i cant add u in myspace whatever email address or name i entered still dun allow me to add '
positive,'dakotafanning it was great but the first one is still the best i think '
positive,'dakotafanning oh thanks for the approval '
positive,'dakotafanning thanks for letting us know now i will follow her real twitter'
positive,'dakotafanning yes'
positive,'dakotarae i voted for ya http twitpic com ebz almost there cant wait so i can stop'
negative,'dakotarae site has a lot of dead links and didnt work for me '
positive,'dakronick seru bgt rame quot enjoy then hahhaha i m going to enjoy all by myself hahahaha'
positive,'dakrusher dm me your email and i will send you details '
negative,'dalaiharma i think maybe quit while you re ahead'
negative,'dalboz just kidding'
negative,'daleankers thanks for the link didn t know bob was dead richard beymer has a myspace with some cool pics http tinyurl com n pbk'
negative,'daleankers well'
positive,'dalechumbley amp phxreguy share and share alike '
positive,'dalechumbley aaaaah a little slow'
positive,'dalechumbley i donï t even dare touching this subject until i got my hand firm in operating systemï s rendering engine '
negative,'dalechumbley yeah'
negative,'dalecuntistrano i dont think so im moving to lake las vegas and im prolly gonna stay at coronado hby still goin to libertadodoo '
positive,'bekemeyer no worries there'
positive,'bekfreeman yeah but danielle kicked me out again back for my mums bday and holiday days and i m back '
negative,'bekibutton its very tough isn t it i m virtually picking people up and shaking them to get every penny out v stressful '
negative,'bekimccabe true that don t know why i bothered this morning cos i just put it up in a pony soon as i got to work anyways '
negative,'bekinddarling what you add me without knowing who i am i was sitting behind you just last year anyway'
negative,'bekisbest ohmygod you poor thing why did they do it '
negative,'bekkajoy is not at the party '
negative,'bekki i hope it was good i have no idea '
negative,'bekki x me too lol what a shame what happened to united last week but we ll be back next year lol we are the famosu man united '
negative,'bekki x really im in g too'
positive,'bekkimeehan i m the fictional one '
negative,'bekkims bahahhahah i have to too it sucks'
positive,'bekkka how was the stay at the hospital all time low in days '
positive,'bekkuh oh i didn t get a phone yet it s a ipod '
negative,'bekkynixon i added you on skype'
negative,'bekkynixon sbsettings'
negative,'beks are you really leaving ny '
positive,'bektrotter great to hear thanks tighep well'
positive,'bel sounds like a good plan'
positive,'bel engel sounds pretty cool would love to see the results one day i d like to build a matchbox pinhole i love those low fi shots '
positive,'belanna torres if you like musicals '
negative,'belazir testing a windows domain'
positive,'belbels it s not bad i was planning on getting it earlier on but changed my mind i want an iphone now haha '
negative,'belbels yeah i want the dove so many dove designs on the net but they re not printable sticker like '
negative,'belchin bitch i would be one too but blip refuses to play for me of the time if u know why tell me '
positive,'belchin bitch when you find bruised you can t remember getting'
positive,'belchingdevil not being cheeky but if you re still bored you could read my script if you havn t yet sorry i know this is harassment '
negative,'beley it s so not like me i m in the middle of coordinating a point move stuff from il gt old nyc apt all stuff gt new apt '
negative,'beley i ve had trouble with att in the past and i know others who have also bummer hope you get your new phone soon '
negative,'belfemmchokola unfortunately i ll still have to ride it '
positive,'belgianwaffling bet there are alot of hail mary s being said from now until the end of june '
negative,'belgort i only know someone that is going i m not going myself '
negative,'believe nmagic aww one time there was a spider in my bed and i didn t sleep in the bed for two nights lame but i hate spiders '
positive,'believersnvrdie haha'
positive,'dalemanning sounds like something to quot czech quot out '
positive,'dalen it s awesome'
positive,'dalerankine you mean also in nz and i should just stay at home in the rain '
positive,'dalespoonemore that s too cute '
negative,'dalethewhale no we wern t even allowed the radio on'
positive,'dalevich yeh'
positive,'daley lol your the greatest xxx'
negative,'dalezeroeight don t think we will be getting anymore mw details for a while now unfortunately '
negative,'dalfry and i lost mine during the last foss in bah '
positive,'dalia matee yeeeah '
positive,'daliabuttercup of course you do my tags are awesome oh'
positive,'dalilama amazing song should u not be sleeping haha'
positive,'dalilama haha im sure it is i am good so so tired tho work has been very very busy '
positive,'dalilama lax on dec th then a few days in la to kill before heading home '
positive,'dalionofjudah hey'
negative,'dalionqn mirz what ever happened to the cupcake diaries '
positive,'dalissa i know right totally awesome tv '
positive,'dalissa i love you so damned much more wine me too woo hoo i ll make peace with anyone '
positive,'daliuhh i know i know that its impossible but we can write it it isn t painful xd jonaspoland'
positive,'daliuhh i saw cool this cover makes me crazy '
negative,'dalkullanjewel my father passed away during my senior year in college '
negative,'dalkullanjewel that is a pretty treasury wish i made it on a treasury sometime '
positive,'dallady so the truth is the key i need to be more truthful i guess but they cant handle the truth i m to much for my own good'
positive,'dallas lovatox hah cool what is ur myspace '
positive,'dallas kid no reallyyyy '
negative,'dallasaustin i actually tried to get to ptree amp ptree battle and then on the way back home stopped by justins and then straits nothing '
positive,'dallasblack lol you are in good form tonight '
positive,'dallasjud thanks for forcing me out the closet u bitch xx ur cute btw'
negative,'dallaskruse i wish i could say that i was i wasnt inspiring enough for him '
negative,'dallaskruse me too '
negative,'dallasmavsgirl if mavs win game '
negative,'dallasxiao no offense but i really want a dr pepper right now '
positive,'dallgirls it s too late to be dancing go to bed woman '
positive,'dalmaetian http www myspace com zeeavi think you ll like her '
positive,'dalor well my aim on my g not workn but the party is tomorrow night at at killarneys on woodhaven blvd in queens '
negative,'dalou its hard i ve been hooked to reality tv since the first season of the real world sad i know '
negative,'daloved megspptc ahhh of course'
negative,'daloved awww would ve been fun '
positive,'daloved bahahaha for some reason i knew you would still be on had fun but my friends were kinda being lame some just ended up leaving'
negative,'believersnvrdie i didn t ride that awesome wave twitter is so hard to keep up with andyhurleyday im glad im twittering for andy tho '
positive,'believesulli women usually cry and it helps '
negative,'beliieveinmagic helloooo my brother may have swine flu '
positive,'belinda e belle hey b i thought i d only have to wait for tomorrow to watch it'
negative,'belinda z yeah'
negative,'belindaaaa damn you know my deepest and darkest secret now '
negative,'belindaaaa getaway plan who i ve already seen i goodled their tour but it doesn t mention stealing o neal i m just gonna take th '
positive,'belindaang inrsoul tentative rubber time a bit lol '
positive,'belindaang actually'
positive,'belindaang here are some videos to help you with peoplebrowsr http is gd imi http is gd imie http is gd imjs cheers '
positive,'belindaang hey thanks hope none of these two tweetups get taken over by those mosquitos roaming at large '
positive,'belindaang i love this guy'
negative,'belindaang it is really bad with the change effects going multi directions hitting everyone in the supply chains right down to end users '
positive,'belindaang ok that is around mths from now when i have nailed my projects down '
positive,'belindaang oooh'
positive,'belindaang thank you very much'
positive,'belindaang we re also converted by this video clip http bit ly xoty '
positive,'belindaang youre welcome '
positive,'belindabrown ok'
positive,'belindabrown yes'
positive,'belindacarlisle to this day runaway horses is one of my favorite albums'
positive,'belindakayew i think she was saying your not a kid anymore '
positive,'belindanash lol i only just vaguely remember cuisenaire rods at school'
positive,'belindao i m not real well only my teeth are real and the rest is totally fake '
positive,'belindapop http twitpic com p at amm x cierto tteeeee kiero o mux oo o o by club belinda party'
negative,'belindaschull we talked about sigur ros'
negative,'belizabethz thanks for responding to my texts friend '
negative,'belizejny loungin its so damn hot whats good for the weekend '
positive,'bella italiana no prob it s my pleasure'
positive,'bella amalia thaaaanks for following me siapa disana '
positive,'bella butterfly woohoo thanks mandi '
positive,'bella diana miss editha u girls work together and spend the whole time chatting dito ya really do love eachother '
negative,'bella in forks static bella static what about quil bella static drat these hotels i need a new cell phone '
positive,'dad me you roof now '
negative,'dada dee ahhhhhh i wanna see lol why is no one in chattt '
positive,'dada dee you tooooo dada such good times '
positive,'dadaprofae i feel much better please please ive got people who want to see you by people i mean'
positive,'dadarknight thats good '
positive,'dadarknight that s my second fave wanna hit cracker barrell instead '
negative,'dadday commencin xratedr i ll consider it also'
negative,'dadday mine too drink mucho fluids '
negative,'daddybawsten yes '
negative,'daddydan yeah'
positive,'daddyfitz i m looking forward to darling connor s birthday party tomorrow '
negative,'daddyissue thank you there s a lot of bussyness and no shing sun overhere lol '
negative,'daddyp i think it s useless to go after each other i didn t get anything either '
positive,'daddypov my pleasure enjoy your rainy day i love em myself '
positive,'daddys pet oh well thats good '
positive,'daddys pet oh well then goodnight'
positive,'daddysbabigirl lol i ma use it in a hour '
negative,'dadi iyal and you ll get familiar with twitter pretty soon i m not coming back this summer'
positive,'dadiva see after talkin to u the other night about reading quot coming home quot i started reading it myself again '
negative,'dadj i see u were saying u didn t get the news u prayed for i m sorry but u know god has a plan even if it doesn t make sense us'
positive,'dadrock thx david '
positive,'dadsanddudes nice'
positive,'dadsbackyard thanks for that could be a late dinner if i start now though the box with the dots is so much easier '
positive,'dadsprincessss get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'dadwygle but he forgot u r '
negative,'daedalas your dumb'
positive,'daedalrogue oh no well thats a lot worse than the sniffles hope you get better '
negative,'daedalrogue you have just killed a baby sea turtle shame on you gt '
negative,'daedalus nah'
negative,'daeke is up already in cinemas in the us we have to wait till september '
positive,'daelement lol nope sadly my mama is miles away haha but i could see how you would think that i should of worded it better '
positive,'daemar that would be me '
negative,'daemonette i hate days like those no tips'
positive,'daenney congratulations '
positive,'daeone hey heard the show went well '
positive,'daeone i m pretty sure we will be there yayah '
negative,'daeone sorry we didn t make it we ll hang out b br klyndondiva leaves '
positive,'daewond r allergies pretty sure im allergic to ugly people aka laurenluv ps quit one of your jobs so you can have a life again '
positive,'dafark perhaps'
positive,'daloved hunnni it wont happen i m tellin u now let s just forget it i ll love smack him a little bit when i see him '
positive,'daloved i knew it was coming feel better '
positive,'daloved oh well it all sounds like a lot of fun i know hawaii is going to be a blast '
positive,'daloved really well i can t wait '
positive,'daloved thx girl can t wait til july it s on '
negative,'daloved whaaaat but u cant hate on jord too he was trying to be extra cute this morning w his inspirational words and all lol'
negative,'daltnnn woof'
positive,'dalton hi lee thanks for following look forward to your tweets '
positive,'daltonfox do you miss me '
positive,'daltx we have internet and direct hd '
positive,'dalydegagne good morning hope your day is filled with enjoyment and peace of mind amy'
negative,'dalydegagne as long as they are fresh off the vine with this weather could be a while '
positive,'dalydegagne thanks for retweeting daly '
negative,'dalzz that s the wage they pay the slave labour child to decaffeinate your coffee beans '
positive,'damagedpeople i tried to sleep with music unsuccessful and then i woke up like in the morning '
positive,'damagedpeople oh okey have you already asked your parents because of the flesh tunnels '
positive,'damagedpeople the picture with the strawberry looks sooo delicious now i m hungry '
positive,'damahug i already like you thanks '
positive,'damahug i don t speak it fluently but i can function i m a good listener in all languages '
positive,'damahug let s get on skype i ll also send you detailed concepts via email or linked in what is good time date for you thanks '
positive,'damahug oh yum i like your day '
positive,'damana he he'
positive,'damarisens it has something to do w tom delonge from the band blink i can speak some portuguese'
positive,'damarisens thanks '
positive,'damaristoma lol'
negative,'damatrixdwi people are more angry amp don t always wanna hear about love amp being in luv'
positive,'dambisamoyo these days the man must first get a permit from the environmental protection agency to carry away even one stone '
positive,'dambold the spots itself dialogues'
negative,'damdams i am lost please help me find a good home '
positive,'dame kelz get followers a day using www tweeteradder com once you add everyone you are on the train or pay vip '
negative,'dame kelz well'
negative,'dame kelz yeah'
positive,'dameelizabeth your welcome it s soft'
negative,'dameelizabeth lucky lady i haven t received flowers in years '
positive,'dameelizabeth welcome home we all love you '
negative,'dameenrouge i have been to tara thai a few times for friend s birthdays and the food i had was pretty bad '
positive,'dameenrouge is your cousin paul i live with members of hill valley small world'
positive,'dafferss ignore previous tweet'
positive,'daffy nothing wrong with baked tatties i love them '
negative,'dafilfee hurrah i will need entertaining while swifty is having fun in bbs without me '
positive,'dafineone yep we haven t chilled together in a long time '
negative,'daft punk robot wtf winter isn t due til monday'
positive,'daft punk robot it is virtually coming right up '
positive,'daftforgery might as well just be a crazy homeless man on meth that s been running the streets mugging people at least you ll get cash '
positive,'daftlikejack it seems totally awesome to me you know'
negative,'dafyddrachel lol twitters funny en ir i just use it in work cos fb blocked x'
positive,'dagadong lol ahem mind you i get stuck in my clothes in reality '
positive,'dagadong probably why he s still married to joan perhaps '
positive,'dagadong well if they looked like mg'
positive,'dagadong are you talking to strangers again '
positive,'dagadong it s am here i m going to get some sleep or i ll be totally useless at work tomorrow thanks for the chat good night '
positive,'dagadong yes'
positive,'dagda ey i m misreading '
positive,'dagda i heard looking forward to watching the horn presentation also '
negative,'dagda i just got the latest version'
positive,'dagenais morning and glad you liked it '
negative,'dagenhamkellee lolololol i don t know wats goin on '
positive,'dagfinnr any reason in particular '
positive,'daggers nooooooooo i just know someone that did tut tut what do you take me for lol'
positive,'daghostprod ouais c est sur '
positive,'dagira tweets just to say a hi to dave s clone '
positive,'daglis what you got planned this weekend hunnie also'
positive,'dagmarlamp i ll let you know what time i need wake up call '
negative,'dagmaroon ellice x it s totally awesome made me miss last november so much xx'
positive,'dagmaroon haha well'
positive,'dagmaroon it s not shiny no that sucks i am at work'
negative,'dagmaroon oh jeez man time does fly '
negative,'dagojacket drivin all ovah the place when i jus wanna get home already '
negative,'dagolion it choked tweetdeck all up yesterday amp then my alcohol intake didn t help either so i took a much needed tweetbreak '
positive,'dagolion no not that i m aware of but you guys don t have sun drop there do ya '
positive,'dagolion thx'
positive,'dagolion yeah i ve thought many times that we were probably married in a past life nah i like you way more than that '
negative,'dagreatdjm at least it s not â like it is here in chicago '
positive,'dagreatest dont feel lonely up here im up here you just have to get on it more'
negative,'dagreattrenston no me don t '
positive,'dagth hope u r well relaxed now '
positive,'damesaf sometimes not usually '
positive,'damesaf especially with a partner like i said'
negative,'damesmash i had chicken nuggets a lot of them i sinned '
positive,'damesnatch hi kirsty welcome to twitterworld drop round and i ll show the ropes '
positive,'damessiah i guess u ll be up soon for work'
positive,'dameunited ahhh you haven t heard me tho '
positive,'dameunited aww so sweet yea it was '
positive,'dameunited i never doubted that '
negative,'dameunited lol as there s just an hour left and it s chucking it down'
positive,'dameunited lol whole grains keep me going barley'
positive,'dameunited nahh i m fine dont start work till '
negative,'dameunited sorry to disappoint '
positive,'dameunited thank you '
negative,'dameunited yes please i m being rammed by spammers while i m down '
positive,'damevegas oil warmer thanks i ll call it oil warmer from now on '
positive,'damexirican you lol d me i heart you dotty bitch that i am but the heart is genuine '
negative,'damgedpeople xdxdxd you crazy little thing why didnï t you get off the train and hug me '
positive,'damian it is don sorry im new and no twitter manners yet '
positive,'damianalex thaanks alexx '
positive,'damianb ur welcome '
negative,'damiancb unfortunately not at my winblows pc with itunes installed'
positive,'damiangrounds have adopted bronzed goddess look for the summer'
positive,'damiangrounds ooh i d love a black coffee thanks elevensestime'
positive,'damiangrounds ooh'
positive,'damiansixx hey '
positive,'damianwilson this is nothing'
negative,'damiella oh yeah'
negative,'damien m that s an awesome series i m missing the last dvd thought '
negative,'damien mills ewww jealous iphone g s sounds cool but stuck in g contract until june '
positive,'damienblake hmmm hopefully not that hard to set up projects i ll see if i can still use a demo license with it '
negative,'damiencripps but then i would never be able to come out and c you or get the drinks in '
positive,'damiencripps hey you'
positive,'damiencripps okay'
positive,'damiencripps that is awesome '
negative,'damienestreich brought back memories mentioning the mixer of being pushed into angels desk'
positive,'damienfahey how is is like working with fellow brit myleene '
positive,'damiengwalter bsg always had some shooting '
positive,'damienl a while back'
positive,'damienleith yay more snippets'
negative,'dah mike that ll be the day you ll never in your life get a beer belly skinny bitch '
positive,'dahara i upload a new pic take a fast look '
negative,'dahhling what omg poor you '
positive,'dahifi hrmusic ha i wouldn t be surprised if several facebook acquaintances have made use of the quot hide john quot drop down option '
negative,'dahifi to be honest i m sorry to say that it won t be happening any time soon '
negative,'dahitwrytergirl'
positive,'dahlbyk yeah'
positive,'dahlbys thank you '
negative,'dahlhalla i don t have a spouse '
positive,'dahliamartin haha dahls hugs i hope you re getting enough you time and that being a mum isn t too stressful '
negative,'dahliapkitten humans like that need to be deaded hope you have a better life where you are now humans can be so cruel '
positive,'dahliapkitten so did you get to try the water trick '
negative,'dahlila yep me too and i just had sales in the last hour good timing '
positive,'dahliyani it s scheduled to be published on monday thanks for writing it '
positive,'dahnielson that s a separate issue i already have a good idea how to solve'
positive,'dahostess sorry that fag got me in the mood to start ish k bye '
positive,'dahowlett but would be a please for me to take ou out to butan club when you are around'
positive,'dahowlett drafting some written responses for you thanks for the interest in the intuit partner platform ipp'
positive,'dahowlett hehe it s understandable'
positive,'dahowlett i take it you won t be at the keynote then '
positive,'dahowlett it s a fine art'
negative,'dahowlett unbelievable annoyed as no choice for destination where family lives normal airlines not flying there oripoff'
negative,'dahveed sounds like you ve been having some tough days i m sorry have a big hug '
positive,'dai bach ingaboo in the words of jack nicholson in anger management quot goosfraba quot '
negative,'dai bach apparently that site is down due to technical problems will try and remember to vote later '
positive,'dai bach i mean c trying xcode but rather bafled by it at the moment p i am used to pelles for c i seem to have lost terminal '
positive,'dai bach they aren t really sold in slovenia some sort of a dispute with apple and our mobile provider who sold unlocked iphones '
positive,'dai bach we re just down the road there s of us at last count'
positive,'daibach happy friday to you too'
negative,'daibarnes and guess who s landed that plum job moi were hosting big conf on july st and sen dep head wants them for then '
negative,'daibhidh very nice anyway i m going to bed now or i ll be like a zombie tomorow not a good thing night xxx '
positive,'daichiatl haha i know i know '
positive,'daifukumochi its just another word from my vocabulary like fuckass '
positive,'daigansf when come back bring cobbler'
positive,'daigoroh amp iamjromeo extra lovin each other http mypict me an '
positive,'damienmckenna feel free to write you own review and we ll post it if you re interested dm me and i ll send you an email address '
positive,'damienmulley miralize primaryposition howdy '
positive,'damienmulley hey look'
positive,'damienmulley just remembered'
positive,'damienmulley no point in complaining i bet you publish your email adress online '
positive,'damienmully you should do use qik to show us what happens offscreen '
negative,'damienrandle no offense i just dont like hiphop anymore '
positive,'damienshoney i followed you back cos your name is rachel lol hahahaha not sure if i d seen ya '
positive,'damienthinks why what s wrong with the wedding photographers'
negative,'damij i can t listen to blip on my iphone '
negative,'damiradke nice i wanna get a hoodie of theirs or something i don t have anything yet '
negative,'damita it s on monday'
positive,'damitjanet you are beautiful janet inside and out i love you update on rents please '
negative,'damitric i didn t do anything '
negative,'damitric lol hey so i see u like chelsea handler too lol thts my girl i just wish she used her twitter too '
positive,'damitric never mind'
negative,'damitric shit i m on a diet now '
positive,'damjanov im in for purple have just done your survey '
negative,'damjanov well just recently some project provided us with foam balls'
positive,'damjanov yep my middle name is victoria '
positive,'damjim i thought the day thing on hulu was just for bsg could be that was all i was paying attention to at the time '
positive,'damme hmm'
negative,'dammh at home sick'
positive,'dammit rab hell yeaaaaaah my boyfriend and his friends didn t know who the maxx was pfft marvel freaks lol i m excited '
negative,'dammyo stop teasing me i wanna see the issue already '
negative,'damn que mala i checked the store locator'
positive,'damndarling nats first day'
negative,'damnelectric i know lol i have to walk to school '
positive,'damnitdarryl awww little pudge ball '
positive,'damnitkia miss u more bonita '
positive,'damnitspirate celebrities night club vancouver s hottest gay club ke vancouver yok'
negative,'damnlamb jake actually in guilford all weekend '
negative,'damnlookathim damn just talking about that album makes me miss it it was either lost or stolen '
positive,'damnme it is from quot one quot its my fav line from my fav song from my fav album from my fav band '
positive,'damnmydooah oh'
positive,'damnpenguins hey doing good love the new avatar'
positive,'daihard i m headed to kentucky this time never been so it should be fun http blip fm gqz '
positive,'daijamae that s good to know '
negative,'daikou no im dead poor'
positive,'dailow u know when u can t eat it all and u hv to take the rest home it s called a quot doggy bag quot '
positive,'daily pinch the quot unpaid quot domestic goddess '
negative,'daily record a cut would still leave him with a bigger pension pot than most of his exemployees will ever get i am too generous '
positive,'daily record well obviously the almighty gersssss '
negative,'daily trading sry i missed your msg asking if i brought aud on the th'
negative,'dailybooth gutted i cant make london go to rome on that day '
negative,'dailybranflakes i was kinda hoping they d stay together'
positive,'dailycoyote that sucks and was really rude of them i hope you gave that out of towner a hard time or had charlie growl at him '
negative,'dailydish dude'
positive,'dailyecho gosport ferry is still cheaper than hythe ferry does it offer any student discount '
positive,'dailyfailblog lingo fail i d say you were right'
positive,'dailygadgets get followers a day using www tweeterfollow com once you add everyone you are on the train or pay vip '
positive,'dailygirlsaloud added you '
positive,'dailygirlsaloud i love that song '
positive,'dailygirlsaloud oing to see them on mondaay '
positive,'dailygrinddb i will definitely come try soon'
negative,'dailyintel i m hurt you diddnt name in an aux winner '
negative,'dailymakeover oh gosh'
negative,'dailymusicguide wish i was line up looks soooo good this year but instead i have the fun of coursework and revision lol'
positive,'dailysocial i ve pimped your buzz show in my fb stream i ll collect the fee later '
negative,'dailyspud thanks for sympathy twitter is good hopefully it will be ok tomorrow egad tea should never be near computers '
negative,'dailystab dextraordinaire aprilshowrs i feel so bad because i ve been so impatient with her today poor little mouse '
positive,'dailystab thanks for the ff my follow friday is to follow everyone on my list everyone is worthy'
positive,'dailystatsmobi it was an amazing race and the more i think about it the more i want to try it again'
negative,'dailytrees beer and meat are the best things ever thou '
positive,'dailytwitter ok curtain twitchers then i don t think it s about trembling'
positive,'dailywine have some for me'
positive,'daimonmcnew depends was the intent to send me a tweet that said is this working if so'
positive,'daimonrunge agreed it s about getting it right amp those technologies have a bad history but would xbox risk it unless they nailed it '
positive,'damnredhead you should be chocolate in mail to you '
negative,'damodagr are we not friends anymore cuz u never wanna go to lunch with me '
positive,'damoeldiablo pm myself and doozie your email address dude '
negative,'damohopo ceavagebarrometer showing poor weather for the nprth east '
positive,'damohopo mwah thank you lovely x'
positive,'damohopo goodmorning '
negative,'damohopo hey what do you mean by suggesting rudedoodle and i are targets i may look like a water buffalo but that s just mean x'
positive,'damohopo its a good un puma running top with built in bra '
negative,'damohopo i ve shouted at bruno today hes a very naughty boy '
positive,'damohopo my cosmic order has been answered '
negative,'damohopo my mother is allergic to peanuts we have nutella '
positive,'damohopo not too bad'
negative,'damohopo poor mrs damohopo'
positive,'damohopo short distance and middle distance running and long jump athough i m not particularly wonderful '
negative,'damohopo that sounds a bit sad '
negative,'damohopo there is always the medium of dm glad you re ok don t like seeing anyone down '
negative,'damohopo wish someone would make me breakfast'
positive,'damonbaker uhm '
positive,'damonbaker who does good breakfast umm i could go for pancakes lol haven t heard weather report yet'
positive,'damond vip maybe we can try that on my car '
positive,'damond vip why you laughing i am being completely serious you don t know what you re up against '
positive,'damondcclark its ok dc we love you for the little perv ish person you are you re a great person on the inside psa '
negative,'damondcclark sorry u did not make it '
positive,'damonde oh i know verizon got goood service just playing about the iphone comment'
positive,'damondnollan good morning ol friend do you have our room ready for next weekend '
positive,'damoneyeater nuhn i just gawt back rm the lil quinceanera '
positive,'damonford no i start each draft in a new word file and save the old ones altho these chapters are pretty bad heh '
positive,'damonky new house is cool lots to do though'
negative,'damonlibby thanks man it still hurts to put my socks on the doctor thinks i have a latent virus or that my body is sad '
positive,'damonmartin ive used it and works fine just for the addresses etc then delete and use blackberry media sync '
positive,'damonoehlman gr share some tips with me too '
positive,'damontucker aww poor thing'
negative,'damorebaby i know and every time i wear that shirt i m going to think about him and his hands on it nd become depressed all over again '
positive,'damorrison check your email and give me a call when you re free '
positive,'damoxy cheers i d like to thank zbrush for making it all possible '
positive,'damyantipatel to save any more artistic embarassement http bit ly cd have fun '
positive,'damzyland hello damzy good to have you on here '
positive,'dan agnew you have a brilliant mind dan lol i will def check in with you for sure to pick your brain '
negative,'dan felton this is going to be annoying trying to find a box so that we can run php cacti dchub i want to build a mini itx but no '
positive,'dan gross are y all fixin to watch the live third day show '
negative,'dan hewitt yeah man'
negative,'dan ing your a bitch quit ignoring me just because im not that sexy'
positive,'dan kuschell very well said coach '
positive,'dan mcneil no'
positive,'dan neale could you turn off the twitter notifications for spymaster the spamming is hurting my eyes '
negative,'dan savage cant watch the game tonight will be the game sunday night tho st game i have missed in a long long while have fun '
