@relation instances

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
positive,'thoughts mmm indeed'
positive,'thoughts sending u good weed karma lotta warm vibes'
positive,'lol okay i ll tell you when i come to it '
negative,'was it random or during a friends cut and did they say why also'
negative,'imy '
negative,'and rock speed in for joe again check out the article i posted on jnn'
negative,'what happened to you '
negative,'diamond i miss you way more than you can imagine '
positive,'amproject what is the theme you chose for the photos we are to take at am on june '
negative,'aplin '
positive,'aplin '
positive,'aplin ð ð ñ ð '
positive,'aplin ð ð ð ñ ð ð '
positive,'aplin ð ð ñ ð ðºð ð ñ ð ñ ðµð ð ð ð ñƒð ñƒñ ñ ñ ð ð ð ñ ð ð ð ð ñ ñ ð ñ ð ðºñ '
positive,'aplin ð ð moscow ð ð ñ ðµð ñƒ ð ðµð ñœð ñ ñ ð ð ð ñ ñœ ð ð ðµð ñ ñ ñˆñ ð ð ð ñ ð ñ ðµ ð ñ ð ðºñƒð ð ð '
negative,'aplin ñ ð ð ñ ð ðºð ñ ð ð ñ ð ð ð ð ð ñ ð ð ñ ð ð ð ðºð ð ð ñ ð ðºð ñ ð ñ ð ñ '
positive,'baker hey saw that you followed me'
positive,'bit i have no more props to give to you for the day so'
negative,'lenore th'
positive,'leva my iphone changes the words as i type them i saw it after i posted it try singing lol '
positive,'leva branches movements just serve to divide us more love amp light'
negative,'lfof trust me though we re gonna be there till late '
negative,'likeastar i don t get no bonding time lol '
positive,'likeastar heyyy boo im here now '
positive,'likeastar its iamsoannoyed com '
positive,'lilia maybe it was the real mj what job is it '
negative,'lilylu why are you mad at me i didn t lie to you better yet'
negative,'linton i don t have bbm '
positive,'lizziie i prefer house '
negative,'loch nessie my tummy '
negative,'lois lane yeah it s ironic and hereditary apparently '
positive,'lonewolf its still piled up naughty me'
positive,'lonnie hahaha yes to vegas we goin to hav e fun '
positive,'lot ok beetje laat maar'
positive,'lovealwayswins aaaawwww ur a good daddy '
negative,'lovenotes season four i don t like him '
negative,'lowedown looks like raleigh'
negative,'luvsic aww feel better jas post more pics of ny'
negative,'m i a ok i ll tell ma moma n pa vote her cos i m too young '
negative,'magic ball aw really how did you see my tweet demis video thing right '
negative,'mahreeyah i emailed your friend andrea about boston i hope she emails me back can u give her a heads up '
negative,'maisy slaps don t you ever do that to my twin everr you psycho no i m sorry '
positive,'maisy lmao your fun to confuse '
positive,'maisy loveeeee you '
positive,'makenna shocked oops'
positive,'makenna i see it doesnt stop you at all btw i am glad your doing well sister rebecca and i am glad to hear your doing well too'
negative,'manduh andrea was on facebook hours ago '
negative,'mare lmao i ll do it all mare i miss u '
positive,'marifer xk tienes twitters '
negative,'marine i miss u sister when i can talk to u shit i want to talk to u right now on msn i miss u sooooo much '
negative,'markmcmanus duke of ed silver thing '
negative,'marney what did you say lol messenger wont open doh have to get ready for work so dont have time to reboot '
positive,'maro thats because u had a long weekend '
negative,'marthoula kallen lutz yea same but did u see d trailer it looks like they have cut out loads '
positive,'matthew moore what did i ever do to at amp t no love thanks for trying '
negative,'matthewteck '
negative,'mattie no more weeks of school ugh are u enjoying ur holiday then '
negative,'mattyjones you know what i m jealous your sunbathing and im at work '
positive,'maxwell can t wait to see the new vid can t wait '
negative,'maxwell what happened to your planned orlando stop gotta rearrange schedule now can t miss tour '
positive,'boys now congrats on your flipoutfriday win '
positive,'boys now its okay '
negative,'boys now sorry it was a pain but thanks for voting for my little guy'
positive,'cal http twitpic com m c ha'
positive,'certainsuccess i m probably signed up for it '
negative,'dluvofmoney i know more dream songs than you'
negative,'evajongirl i haven t heard anything like that i was just saying the way donnie is talkin feels like the end of the road '
negative,'evakd damn got be event me come see u '
negative,'evaurgirl lol winter is the only season that i wanna experience sooo badly over here it s always hot cz of the tropical weather '
positive,'ever hey good to see you on twitter now too been reading since you came over to sb nation '
negative,'everaddicted haha i know xd i dont want to study for school '
positive,'everbrandy brandy don t feel bad'
positive,'everbrandy free internet as much as i travel thats good news'
positive,'everbrandy alright girl ill try to get an answer another time peace and love bandy '
positive,'everbrandy asking '
positive,'everbrandy bran hiii who was pregnant that last season of moesha lmao no seriously i ve been wanting to know years '
negative,'everbrandy brandy why dont you ever say hi i buy all your albums and support you to the fullest i feel sadddd'
positive,'everbrandy hey bran bran just wanted to say hey and i think ure the best xoxo'
positive,'everbrandy i believe you were correct on the first round ought '
positive,'everbrandy love you too brandy '
positive,'everbrandy nice capture '
positive,'everbrandy save it to your computer so you can use it too hugs and blessings christine'
negative,'everbrandy that is so scary i fear for celebrities some times i m so sorry u have to deal w that '
negative,'everbrandy when are you coming to germany maybe you will notice me if i mail this like times sad face asked like times '
positive,'everbrandy you both are pretty bomb trust '
positive,'everbrandy youre so beautiful by the way'
negative,'everbraveheart chatrooms make me dizzy lol there was a video of joe though i can t seem to make it work for me '
negative,'everinabind holy cow and i was mad about my internet not working that sucks '
positive,'everpantsless me tooooo'
negative,'faintsunrise omg thats awful im sorry'
positive,'fauxfr i know ben ides on facebook'
positive,'goggas never really got on with languages apart from programming languages that is '
negative,'goggas re inspection and vle we offered them login but don t think they looked '
negative,'goggas tmne already full i m afraid where are you again think a nw one coming up soon '
positive,'homefind love that thanks which lottery '
positive,'kiley the rush is here amp my face hurts i m smiling so much must tell u my dream honey '
negative,'maxwell '
positive,'maxwell oh and request more embrya songs on tour kthnxbai '
positive,'maxwell that should have been where i need twitter spell check '
positive,'maxwell welcome to michigan '
positive,'mclaughlin hey thanks for the meme tip will go and see what can be edited thanks cool last name '
negative,'meeks omg don t scare me like that '
negative,'meeks omg i think something is wrong with your phone lol because i havent gotten anything after u said you ll be back tues '
negative,'meganalyse you still lovin my toast secret huh '
negative,'meganalyse just remember this too will pass'
positive,'megankish nice i did hear they got put on tv several times that makes me happy '
positive,'mel i agree the dancers have entirely too much clothing on it has been fun watching them improve'
positive,'mel minced pork'
positive,'mel wilson mel'
negative,'melacar why can t you dance ball '
positive,'memoria i think i will thank you for always sharing these great books with me is it a continuation of this story or is it different '
positive,'mermaiden oh yours is so cute i lt it maybe i ll give it a try '
negative,'meshel morning b i m at work the whole day today '
positive,'metallicar nearly done y know'
positive,'metallicar you mean deanwinchester wouldn t like my beer flavoured bikini ah well have to shut your door'
positive,'michael d it looks like you just moved in craigslist has free furniture'
negative,'michaela it was awesome but guess what '
positive,'michaeldavid i envy you'
positive,'michelle berg aww cutie from way back '
positive,'michelle berg fine just bored need a playmate '
negative,'micster but seriously i can understand if it s based on your why you d have him try to ask what s wrong and speak a bit more in t tube'
negative,'micster meh meh also apparently i m too old to get money or presents from my uncle now sucky '
negative,'micster stop getting angry at me'
positive,'midm moodyje i would say so '
negative,'miimii me toooooo '
positive,'mikal ahem twinkle tiwnkle little star it works my lil guy '
positive,'mikenewton gasping for air that was perfect '
positive,'mikenewton dm back ps still ignoring you'
positive,'mikenewton sounds like fun watch out for bears and other wild life though ha'
negative,'mills i know i can only thing they were breaking too many food processors they weren t exactly gentle '
positive,'mind the gap these are both true facts hope you feel better '
negative,'terri wasnt able to see the jonas episode the hotel didnt have the disney channel oh well'
negative,'terrydean wow man'
negative,'thalita aah saudade de vocãª'
negative,'the answer what about drgray can i come too '
positive,'the director i am so pleased w hillman he gets my vote to stay a while he s done some great things '
positive,'the new do whatever you can to get ahold of this piece of pure genius '
positive,'theebombshell yeah'
negative,'theebombshell that movie got a tear outta me yo i cant even front lol i love my mommy missin her now sum serious '
negative,'thevoyager sob '
negative,'thex and yet you never come to beantown smh haha http myloc me ofh'
positive,'tinasmith fer sure '
negative,'titch hugs i hope you feel better soon '
positive,'tommie i did crush my ribs yes thanks for the welcoming back '
positive,'toni b la beautiful people'
positive,'traci just check my gchat'
negative,'traci we just completely forgot we usually go down to black cat comics once a month and this wasn t our weekend '
positive,'tracklistings thx for your support amp keep on dancin '
negative,'tranquilize i d be down for a capschat except i m at work for the next seven hours '
negative,'tranquilize ill keep you up'
positive,'trisha oh yes i do ill let u know the date asap '
positive,'tweek that s so cute well done did you have a good time '
positive,'twilightfan hej '
positive,'tye it was cool honey bunches'
positive,'tye what s goin on miss ego '
negative,'tyronelau thank you i hope it doesn t rain '
positive,'vaibhav sahi hai i got myself a new pair too couple of days ago '
positive,'vaibhav this is the reason why stock market went up when congress won'
negative,'vasanth lucky you'
positive,'veritas cool az will rock when you re there '
negative,'veritas i wish i was going to be in town to go with ya headed up to the woodburn silverton area to spend time with normal aunt sorry '
negative,'veritas mch is great amp was in ft under s of dexter is more engaging than s no cute female characters tho dexter s sis deb yuk '
negative,'viajtrain thank u im scared to use it right now '
negative,'vickie family bbq where why the hell does no one invite me to anything anymore i am the unwanted child '
negative,'vickie p lynnekelly guess i need to remember my password wish i hadn t missed the chat '
positive,'vickie p if your figure out how to bum a copy of catching fire'
positive,'victor gotcha locked in now thanks '
positive,'vio davison is my second favorite for some reason i could never grasp tom baker like so many others '
positive,'lton i already ordered my g s '
positive,'n thanks a lot '
positive,'nt sciau bello '
negative,'phun yes but it is the first time a plane crashes in this route '
negative,'point show awwww don t be hurt was just teasin ya i don t know how to do that show off lol'
positive,'realtarver luv your page already '
negative,'robertanderson that page doesn t load for me server errors '
negative,'rontline lol the tweet after that answers that question of course i know where all ya ll are at'
negative,'rustedhorses aww'
negative,'sean bummer '
positive,'theloveofchuck sure'
positive,'themorningshow will do '
negative,'thirty that is the saddest news ever zune salute to you '
negative,'thmonth amtrak is making me purchase tix in lincoln by since tukwila is an quot unmanned station quot think this means no coupon '
positive,'u wear http stangel co uk artist php the q s r there'
positive,'ureyezonly yepp the one and only '
positive,'ut good evening '
positive,'ut hey cat i am visiting friends and just have a few minutes to tweet i can t wait to watch gene and fam at '
positive,'ut no prob dear '
positive,'whatitsworth yes'
negative,'wide oh wait you weren t quot asking quot sorry about that '
positive,'wide imagine that i know the feeling '
negative,'daysofsummer http content foxsearchlight com inside node '
positive,'ms good morning doll thanks for putting me in the right frame of mind '
negative,'rebel yeah u betta tell her hold up i aint got no dam lambo lol '
positive,'films can get access to the link i know i m such a geek really want to check it out your work what i have seen is so talented '
negative,'atomic nice i want to hear all about it '
positive,'beats lol i need a nickname for you stalkerlicious yes'
positive,'calray thanks '
positive,'cent omg lol i can t believe i ve found the man i bin dreamin bout all my life haha hope all is good u and big kisses ya ha xxx'
negative,'centfranks i just realized i made no sense lol shopping yet where s b diddy at tell jaysn i m thinking about him '
negative,'centfranks lmfao '
positive,'art quot jpisanchik thanks quot your welcome '
positive,'girls man am i jealous '
negative,'teas damn i didn t see the coupon code until now '
positive,'teas thanks for the link to the article '
negative,'secretstreet yeah and especially to get that mess so far from home its not fun being sick over seas '
positive,'framing thanks for sharing your opinion i really appreciate it '
negative,'ff oh'
negative,'by forever dang it im jealous i want to see that '
positive,'carols ia pedir pro meu pai comprar cd do mcfly no free shop ahsuhasuha heey'
negative,'dollardinners commnsensemoney i wish hubs was here to say that he always runs the concerts on friday night'
positive,'dollardinners oh i miss that wiggle feeling not enough to do it again at this point in my life'
positive,'vixxy just a generic derogatory term and highly amusing in my opinion '
negative,'vulva fuck mel i am currently crying watching the news'
negative,'wall nope '
positive,'wayward happy birthday u old fart '
positive,'we are broken is fine for me pick it up tomorrow '
negative,'wendy r given myself a limit of books a month here they are almost double the price you are tempting me to click purchase rightaway'
negative,'wendy r that is so awful'
negative,'wendy r that s awful i m sorry you re having phone problems too '
positive,'whatsermame ohhh yeah lt i m completly in love with these ones '
negative,'whatshername bummer '
negative,'whatshername glad you enjoy it xd yeah'
positive,'whittles hey just wanna come through and show some love you gotta real nice smile '
negative,'wildcard aw naw '
positive,'witnit awesome that you re now off but crap that you get sunday blues good luck though '
negative,'wren internet hug yep'
positive,'wren i still have my wren gg poster '
positive,'wren i ll refrain from the obvious comment '
negative,'wren if we dont im going to be very sad '
positive,'wren it s morning here '
positive,'wren no it isn t up anymore but thanks the gallery has pieces in the back always however if you do go to the beautiful tl area'
negative,'writersblock i dont know how get in '
negative,'writersblock so true annoys the heckkkkkkk outta me '
positive,'writersblock http bit ly fu ox there ya go '
positive,'writersblock thanks got to start planning the bbqs '
positive,'xat owned '
positive,'xbianca haha'
negative,'xbianca i know he spoilt my day'
negative,'xbianca neitherr '
negative,'xbianca she said she won it on short stacks profile comments and in their newest blog when her friend said it in a comment '
negative,'xbianca yep it pretty crap i never win anything when it comes to short stack i wonder what she wrote '
positive,'xdevybbyx but it '
positive,'xitsdalenef nope i dont know whhy i put on a bandaid but it fell off in the locker room xitsdalenef nope i dont k '
positive,'xitsdalenef ooohh ok thought so '
positive,'xotashhh hahaa you are mypassion are amazinggg they really are lol i told you '
positive,'xotashhh i know i love it i knew it had adam form three days grace'
positive,'xotashhh im listening to tteh radio i don t care is on right now who sings that song do yu kno its not the fob one '
positive,'xotashhh lmao i knew that answer would come from you oh and that s update numero thanks for that '
positive,'xotashhh now i m dying for moreee '
negative,'xotashhh well i cant read it now im going to churrcchh '
negative,'xsteph the notebook '
negative,'yennie omg'
negative,'mintage that sucks so yourve been to doctors '
negative,'miss d suck fine '
negative,'miss donna i am soooo lazy i wish i had your walk in robe '
negative,'miss mia just reminded me i forgot to remove my lm air freshener amp taxdisc holder when i sold my passat argh '
negative,'miss mia i ve failed at budgeting thing this month too had to raid savings to pay for train ticket for work need to pay tv licence '
positive,'missdanii yeah thats pretty and have a headband like that '
positive,'misse girl attiwayne put me on last nite so clearly she rocks i was in here having church okayyy lol'
negative,'misslizzie none of them seem to you can look here for japan s holidays http bit ly glvbi'
negative,'missmacy why are you mad btw no phone today for me '
negative,'missmaggie i can t believe you have a team jacob shirt he s so annoying '
positive,'misterg hope the tests for your dad go well '
negative,'mmk fighting a cold that i got some how '
positive,'moisesarias hahaha of course haha ur awesome moises lt '
positive,'moisesarias moises heyyy lt whatss upp '
negative,'moisesarias what don t come on'
positive,'moisesarias yay i absolutetutely can t wait haha quot absolultetutely quot '
positive,'moisesarias hey '
negative,'mooky lol m amp m on deck cosmodoll u were supposed hit me yesterday left an hour ago'
negative,'morrigan desertmaiden snort sadly'
positive,'most wanted lol silly boy i love you '
negative,'mr blonde hear hear i hate that '
positive,'mstew maybe but i have some bigish news'
negative,'mswhite gadget shopping is my fav kind of shopping'
negative,'mswhite wait'
negative,'myrhh i said that sucks '
negative,'naki if i got rid of you they d arrest me unless i make it look like an accident '
positive,'nancy helou '
positive,'nanu ahh i get you saw the one yesterday too good idea look forward to mos installment '
positive,'nanu yeah'
negative,'nataliee haha ok wish i could take the day off tomorrow but im going on a trip '
positive,'nataly i ll check it out thanks '
negative,'nataly what alguã m falou en rnr coaster qdo eu ouã o aerosmith dã vontade de chorar de saudade quot there s a hole in my soul quot '
negative,'natearchibald good i guess'
positive,'natearchibald anytime '
positive,'natearchibald hey there nate'
negative,'natearchibald i m feeling better i guess'
negative,'nathy missed you'
negative,'nathy who do i have to kill'
negative,'nathy yesssss i saw them on projekt revolution last year'
negative,'dollardinners you may want to monitor your content more closely once you go full feed'
positive,'dollardinners yum going out or staying in '
positive,'erg just enjoying the boys screaming no sleep for me just yet yeah i do a lil something something i love gadgets and anything techy'
positive,'erg sin city is artistic so is the spirit departed yes i like it i like clive owen attitude '
negative,'fm boertjie cheese the whole week i hate you guys '
positive,'fthighmktgguy rick butts cracks you up you meant to do that'
positive,'fthighmktgguy sounds great whats your email address '
negative,'hadz why '
negative,'holeblog unfortunately i am not related to roberto luongo although my family and i like to pretend we are lol'
positive,'iveby ive working for someone else this summer '
positive,'lackr nice summer in the city '
negative,'livef no ad i reckon his technical driver perspective input is the best available good comments superbly expressed '
negative,'meters well'
positive,'minutesformom thank you ladies for the ff '
negative,'p k thats retarted i give you a heart and you give me oursteh tear '
negative,'pesostory my adium is weird '
positive,'quirt mtv i hardly watch it the show i utterly hate is my sweet th birthday spoilt'
negative,'starweddings im jealous here in boston we have had straight rain for about days and it looks like its not stopping anytime soon '
positive,'starweddings mornin to ya too it is night for me so i am off to bed hugs my british friend say hello to england for me '
negative,'tephan bully just cause im dyslexic '
negative,'th ave p oh shit well lucky you i wish i was that forumate '
positive,'tosucceed wheres my present '
positive,'tosucceed halo thank you '
negative,'tosucceed big island where u going '
positive,'tosucceed hehe thanks '
positive,'tosucceed it was sandy s since you didn t guess '
positive,'tosucceed lol ok ok thanks for the break lol'
positive,'tosucceed poor mr fix it yay for family bonding lol'
positive,'tosucceed yeah of course keep me posted '
positive,'tosucceed yeah ur cousin n yeah twitter '
positive,'tu felt that way about hawaii too '
positive,'tuffington how was the show i have to fucking work tomorrow yay for me maybe you got some pics or stories to share enjoy your sun'
positive,'ummer thanks flight was ok didn t get much sleep but got some rest back the hotel are you going to watch fa cup tonight '
positive,'ummer yeah that s right '
positive,'ummer awwww for once'
positive,'w thanks'
positive,'windows oh thats fine'
negative,'windows sniffle im stuck with my family who are visiting need to save up my partyin i guess i wanna make out drunkenly at the club '
negative,'windows still hate me '
negative,'zs i did hill repeats'
negative,'ndp and i thought you were going to show us the sc penny ii '
negative,'neonbible oh that is awful'
negative,'nettz what u doin tonight without me '
negative,'nicolax lmao'
negative,'nicolereyes so i suck too '
positive,'niki stardust well then ur a good bored person '
positive,'niki stardust hours ago butterasexyhore hey butter howz ma sis doin '
positive,'ninjapenguin he s a rich'
negative,'nixon at least they aren t being allergic to peanuts hives kill me now '
negative,'nolyn sorry i had to let u down for days my head is still painful i dunno why but i l be there tomorrow'
negative,'nothing girl i m sorry to hear that and thank you lt '
positive,'nsy dont panic he just wants to punch all of your teeth out '
negative,'oc i m serious'
negative,'ochre me too i feel so helpless because other than spread news and be informed'
negative,'ohaii we missed anal minute i were looking forward to that d xd xx'
positive,'ole thanks you re the best om nom nom '
negative,'omgitsaine yeaaaaah cause she thought she was pregnant and then it all got friggin out of hand poor milo '
negative,'oodledoodle lmao so ur stoof gets priority of bed hah im on a meters on teh floor no bed thing for me its bloody hot '
positive,'ophelia i guessed that i love a bit of decent oyster sauce'
positive,'ophelia awwwww very cute in his pjs '
negative,'ophelia danny wasn t there just angela'
negative,'ophelia lol that s what i normally do but i haven t made them in ages and have no ideas '
positive,'oren i ll join you in the screaming tonight '
positive,'owl ah but you re already on my list '
negative,'pan whats totally saturday '
negative,'pants when do you get more texts '
negative,'pants docs and jeans don t go nobody told me '
positive,'peaches lol the letter is so not better than spencers next time ill tell you about my undying love for you '
positive,'peachie that girl from top model would love youuu lolol '
positive,'peachykeen why the spending ban i m supposed to be on a ban too it s too hard with all the makeup goodies '
positive,'phoebee urrrm please '
positive,'phoebee urrrm can you send them please if its no trouble '
positive,'pim i m on the road now'
positive,'pix self confidence should do it in any case'
positive,'pix store sounds lovely'
positive,'pixie agree this is open the windows and air out the house weather '
negative,'pixie i felt trapped by my asthma'
negative,'pokerface i miss you i fell like i haven t saw you in like a century lt '
positive,'powpow u should have use this to make your own music in the restaurant http lab andre michelle com tonematrix'
positive,'hahah no the drinking kind'
positive,'i knew i shouldn t but i had to go in anyhow '
negative,'tdy that d be fun'
negative,'itsyourtweet at the end of the day'
negative,'itsyourtweet one of the biggest steps back ever norwich '
negative,'redbone i know right im too pissed he got forest looking really bad '
negative,'redbone lmao ashanti tryna make a comeback im sure she s gona be wack in quot the wiz quot i saw a rehearsal vid she shld just stop'
positive,'writerscript i love it'
positive,'oh it is you will be one after you see it '
negative,'thebeast yeah i do need a hug a real hug not an internet hug '
negative,'keelan well i usually do that too'
positive,'sophie yeah'
positive,'mb and before the web and cellphones '
positive,'police is obviosu you can t stand football saying things like come on boro '
negative,'sheriffjezzy fairy claudine newbee human gets nervous with all these immortals swinging axes '
negative,'sheriffjezzy i only have like friends who play so they get bit frequently'
negative,'sheriffjezzy jolly good'
negative,'alexandra i m off to amsterdam for work unfortunately i m going to vegas next month can t wait '
positive,'bdesign anytime '
positive,'eautiful if you like laugh have a good time follow me its just that simple '
negative,'fingers it was so nice to see u yesterday wish i coulda seen the lil one '
positive,'flix hope spelling did not count '
positive,'mman yeah'
negative,'picas aww no i guess grad school is a good jump thought '
positive,'sixtynine thx follow me '
positive,'uillermo arcia hello long and healthy life '
negative,'uy where s my twinny '
negative,'yes but ugly '
positive,'sfunn yay'
negative,'black seriously i need to be riding with you i m one of those chicks who loves houston artists to death come pick me up '
negative,'pm helllooo ur over me indiaaaa i m sorry if i did sumthn '
negative,'robo please dont ask tripz how long he stayin cuz i hate it when he s not n new york'
negative,'about time i never got to see the snake '
positive,'hourplan readi i m still here '
negative,'suited i have had bad luck for weeks now oh how the bankroll shrinks '
positive,'k you re awesome '
negative,'i m hopeless i can t even manage to reply to e mails i got minutes ago '
negative,'x oh bugger indeed a long way to go then '
positive,'bg ok see u there '
positive,'thranger thanks i star in or more movies a month so u should have no problem seeing me again '
positive,'uk happy birthday xx'
positive,'totally agree with you'
positive,'pree prisinhaaaa '
positive,'problematique maybe with some sort of print material on the pockets instead of plain '
negative,'protos chin que se reponga pronto '
positive,'pussymonster lol'
positive,'queenie i love it'
positive,'queenj oh maaan what a day yup got up at am amp just got back home now am cant wait chill amp hang out w u either '
positive,'quichelorraine absolutely loved loved loved seeing ur face talk to u soon luroo gnite lt '
positive,'quil ateara yes mr bear snuggles into her blanket i ll miss you smiles and closes eyes '
positive,'ra ra your not alone i need coffee too '
negative,'rachaelll fiona cause she abused me for telling kayla '
positive,'rachaelll we re up too'
positive,'racheese yeah it was good i stayed at my mates house last night so didnt get till sleep tilll quite late '
negative,'rachelle aw so sweet'
negative,'rachelx a vid to youtube its taking an insanely long time '
negative,'rachelx i cant get to it send me the link to her page d'
positive,'raesteeez thanks you should im me at melvinaure '
negative,'ralph what you had me panicked checking wikipedia for a second woz can t die '
positive,'realjoker true mr j'
negative,'rhian zumba s the bomb haven t gone in a while tho '
positive,'robin sharma '
positive,'robin sharma as if it is my last '
positive,'robin sharma http twitpic com ovto this is before or after selling your ferrari '
positive,'robin sharma'
negative,'robink hahahahah i call all cars hoopdees when i m drunk lollol'
positive,'robpattinson yaaayyyyyyyyyyyyyyyyy i cant wait for new moon in the cinema eeeep so excitingggg '
positive,'robpattinson that is all right spelling is not usually one of my strong points genies are cool too '
positive,'rohit union budget on july shares khareedna start karo bhai '
negative,'rosemary that s what it looks like bb '
negative,'rosiecakes around here lol eventhough i got accepted to school in troy im gunna stay in my area for now '
negative,'rosiecakes awwwwwwwwww damn'
negative,'rosiecakes she died ago '
positive,'rosiecakes yo'
positive,'ryssa haha i ll stick it in your face on wednesday '
positive,'s phie which one i had several have you put any of your own up yet '
negative,'saffron '
positive,'saffron richardmhowell invited have fun '
positive,'sandbox i can t wait '
positive,'sandbox it s working with the police in the major crimes and terrorism unit '
positive,'santi you need to hurry robert is waiting for you dude'
positive,'melbourne the ghost in the seat on the webcam has not moved in hours '
negative,'why no miley now '
negative,'gathering do you have to pay for admission '
negative,'ab why is the chat so late i m still in school '
negative,'angela first news of the morning one missing kid and another missing kid in toronto found dead someone send some sunshine '
negative,'angela i have about the same i also have comforters that i need to take to the laundromat i miss my canyon capacity w d '
negative,'angela i sent you a ms message they were having problems yesterday with following'
negative,'arah i m sorry i d fix it if i could '
positive,'cxbht welcome to twitter you ll be a twitterholic in no time '
negative,'dlh where was he spotted i was too busy painting the house to go into town '
positive,'lisa anyone can buy boobs'
negative,'lisa i know right and i got a alpha male shirt and that shit is way to big im very sad '
positive,'mary ha ha'
positive,'news post a complaint about the teacher at www teachercomplaints com tell your friends and other students to do the same '
negative,'ohhfivahx friday th '
positive,'race your tweet was just included in the longest poem in the world www longestpoemintheworld com tweet '
negative,'rex i know'
positive,'rex lol hey'
negative,'shotberetta annd you know thisss lmao so sad andrea isnt coming tho we re all distraught haha'
positive,'tymez thanks for that '
negative,'eazy c damn it that is also my favorite flavor are you trying to make me eat ice cream again i don t approve '
negative,'eazy c i think they re suspending it or some shit the schadenfreude voyeur in me has a sad '
negative,'n silverlines and suddenly i feel bad about my last tweet i hope it s the hormones talking '
positive,'n ahh'
positive,'n to me'
positive,'manong the coffee i may try but the beer'
negative,'sbabynish i wish i did lmao but dat was lastnight'
negative,'smusicthebest sorry frankie it sucks so bad i was hoping after last night that they would still keep two concerts there so sorry '
negative,'zbabi nothing '
positive,'zbabi yea its just not my season '
positive,'zkidzklub cute'
positive,'harris everyone forgets about i don t know who actually watched it '
positive,'those pictures were scary i love stuff like that '
positive,'megs u better not your to close to me i don t want that '
negative,'kg i remember'
positive,'kg neither do i let them come and clear '
positive,'shaydi i want some '
positive,'nicole maam i am not on any diet lol no thank u i m just workin on my fitness '
negative,'sal big hugs hope everything is ok today xxx'
positive,'ynah wooh the lakers are the western conference champions with a win over the nuggets in game '
negative,'ynnie tidycat i ve never had the balls to eat it plus i didn t want to sound like a dumbass when i asked if it was chicken or beef '
negative,'ynnie tired finished night shifts this morning trying to fight the urge to sleep all day cos have to be at work tomorrow am '
negative,'youcantdecide two weeks '
negative,'ytirev no verity you don t like being copied so don t copy alice '
positive,'zideo pas soucis the garden is near '
positive,'martha thank you '
positive,'heather i thought wales was always sunny '
positive,'jbond followed you to gain more spymasters hopefully you follow me so that can happen '
positive,'peter i highly recommend downloading tweetdeck it s a god send i can separate tweets now '
positive,'peter i ll try and take some pictures when i bring out the camera'
negative,'peter sorry for today so tired i hate work '
positive,'geneva http is gd lw w more my price range '
negative,'mony oh well you could always try looking for it again later when you dont have so many things to do'
positive,'ps soume tech house maybe some ambient whatevers in my head '
negative,'seve oh'
positive,'mmmmm'
positive,'iver a cyborg girl nice big step in the right direction just pay no mind to all that flesh it s what s on the inside that counts '
positive,'you should revise today '
positive,'jamcon finally worked it out on the third try of trying to direct message '
positive,'love i am right here '
positive,'jstone awww j calm down its gone be okay if they make you mad then win bc you can dam well bet they aint in a bad mood '
positive,'nick welcome to twitter '
negative,'thereason not good '
positive,'hello darling yeah i am here did you get my txt love that was sent with my new number so please save it xxx love you '
positive,'aoc thanks for the comment about ireland s record never being beaten thanks for reading the story '
positive,'casper i member you saying that well just stop doing that and then sneak on to learn '
positive,'casper she likes to give you the excitement of the hunt we hide lots too need to keep the kitties safe '
positive,'mileycyrusfan why hello there '
negative,'boy firstdigg has anybody lately experienced a drastic reduction in the number of his updates i have '
positive,'boy aww thanks oboy you are the first one that actually re tweeted besides my gf have a great nite with your wife '
negative,'dds cksmyelb w aww thats crap my th in october but i cba doing anything for it lol'
positive,'dds cksmyelb w good luck sleeping glad you had a good time '
positive,'e bethany thanks '
positive,'helenka quot when you leave this house you can do whatever you want'
positive,'hsheila oh hell when you do get out of that house'
negative,'hshit itskirst bring me somethin all i got is oodles n noodles '
negative,'sal i ve been so busy the last week i haven t been keeping up properly gonna try to catch up today cause i don t feel so great lol'
positive,'brit i did'
positive,'michael this my new more private acc will only use it for close twitter friends '
positive,'michael what about me '
positive,'rj both haha no'
positive,'mikey haha just realize somethin babe it pic is a pic of us in your bed and mine is n our bed '
positive,'ball hmm okay thanks for the answer do you always online by hours '
positive,'bitbass man if you gotta whip it you gotta whip it '
positive,'bithack yeah'
negative,'bitjoystick did you buy the entire ff vi collection i heard the add ons were worth the investment'
positive,'bitjoystick i love dead space on my ps '
positive,'carl aw man come up to wales to watch it or meet half way'
positive,'drianopelican your tweet was just included in the longest poem in the world www longestpoemintheworld com tweet '
negative,'emily m ugh im sorry '
negative,'footerz i got woken up at am by my cousins so much for a day off'
positive,'ightthask that s what s up have to make sure everybody is ready for that return of the drama kings goes hard '
positive,'lackcat you need to get him sorted '
positive,'leo i m so jealous you ll have such a cool time though '
positive,'nileymania hey check this out if u love niley http bit ly b vf'
positive,'of funny here i am tweeting about weather amp andrea at international just sent me an email w chicago weather update friends scip '
positive,'plus lmao ahhh might recycle that lol '
positive,'sneezes orgasm i think u can do anything u put ur mind to kay no bull shittin around here'
negative,'sneezes orgasm this is what happens when we have no ta hehe '
positive,'thelement thanks bae '
