@relation training_data

@attribute @class@ {positive,negative}
@attribute @text@ string

@data
negative,'hunhanyehet แม บอกจะมารับอะ ไม อยากให นั งบัสคนเดียวกลางคืน กูทำเขาลำบากอีกแล วใช ม ายย '
positive,'garnpool อาหารที เป นอันตรายต อน องหมา รักหมา อย าให หมากิน http t co rh lcnnezj'
positive,'yyayaa rt priwpaplearn ขอบคุณทวิตเตอร ที ทำให เรารู จักกัน '
positive,'fernmsn rt dreamymarch chickiichoc มหกรรมสมมุติว าตัวเองมีแฟน มหกรรมเล นมือถืออยู ดีๆน ำตาก ไหล http t co nryscvyete นะหมานะ '
positive,'maymontakan rt atnzs เราไม จบที เธอหรอกนะ เราจะไปต อ\nไปพร อมกับเธอนั นแหละ '
positive,'gp rt atnzs เราไม จบที เธอหรอกนะ เราจะไปต อ\nไปพร อมกับเธอนั นแหละ '
positive,'vanazia rt kin s th fasion joyrich navajo crew ตัวนี ของพี จินราคาเบาๆ ค ะ บาท sale ราคาเต ม บาท cr dc 陪韩彬绕地球十圈 http t co m '
positive,'voyhelen ฝันดีคนไลค โพสค '
positive,'ttwpt เก บใจเอาไว รอพี ก อน นะน องนะ '
positive,'lomdee rt mew bapinku ณ จุดๆนี ต องขอบอกว า ใสๆค ะ lonely'
positive,'brightchatchan rt topazine หลายๆคนก รู จักกันเพราะอยากเสือกเรื องของกันและกันนี แหละ พี สาวคนหนึ งได กล าวไว '
positive,'lei eer rt thaimarketing เขตปลูกดอกทิวลิปของประเทศเนเธอร แลนด http t co aiwsxgmfj '
negative,'tweetyna rt iann เสียใจ ทับทิม vrzo ก อปภาพไปโพสต ตัดเครดิต ทำไงให สำเหนียกดีเนี ย message ไปก เงียบ เห นว ารณรงค เรื องนี ไม ใช รึ http t '
negative,'joe black deaw ตีสาม เตะเสร จตี พอ โมงครึ งไปส งลูกสาวไปเรียน ตกลงไม ได นอนพอดี '
positive,'gaitheeranun เพื อนหนูน ารัก http t co xwsoahep p'
negative,'apkaofrocker พึ งรู ซึ งถึงคุณค าของเงิน ก ตอนที ทำงาน หาเงินใช เองนี แหละ กว าจะได มาเหนื อยย '
positive,'chokik rt ifine โอ ยย เครื องหมายคอมม าก ยังเอามาเล นกันได comma sutra\n\n จาก topcomedyy http t co ixl wbefw'
positive,'thanyafern rt topazine หลายๆคนก รู จักกันเพราะอยากเสือกเรื องของกันและกันนี แหละ พี สาวคนหนึ งได กล าวไว '
positive,'pookkykyr rt wiyachatk อยู กับเพื อน มีแต ความสุข ไม เคยมีเรื องทุกข '
positive,'wootdy za rt joke jaith รักกันมากนะครัช ถึงขนาดแลกลิ นกันเลยทีเดียว p http t co hplxzno i '
negative,'jomjam rt iann เสียใจ ทับทิม vrzo ก อปภาพไปโพสต ตัดเครดิต ทำไงให สำเหนียกดีเนี ย message ไปก เงียบ เห นว ารณรงค เรื องนี ไม ใช รึ http t '
positive,'mintpreeyapron ploynuttapat บอกจำนวนเสื อกับขนาดมาเลยค ะ หลังจากโอนเงินเสร จแล วก แจ งมาเลยนะคะ '
positive,'tatthitaa rt namfahthamon สาวเครือฟ าห องห าทับสิบเอ ด อย าลืมมาดูกันน ะ '
positive,'piren h qbi วันนี ไปป '
negative,'apjiyuu rt gnysqnie ตั งแต เกิดมากูไม เคยเห นใครตื นเต นกับการคีบตุ กตาเท าซองมิน แต ประเด นมันอยู ที หน าซีวอน orz http t co wmntyetfd'
positive,'eing irada เงียบอาจจะดีที สุด '
negative,'nettsume จริงๆฉันควรเล นหวยนะ เดาอะไรแม นแทบทุกเรื องขนาดนี '
negative,'std lay rt godhanbin std lay คิ ม ฮั น บิ น บี ไ อ แค คนหล อที มาเพื อครองใจคุณ lt rt เมน gt '
positive,'kat rt jm อหห ฟินตายกันไปข างวันนี คือ เหมือนคู รักมาฮันนีมูน อ อซซ นัวมาก lol http t co qorkwdadus naccorow '
negative,'ppcn rt ing pjr เป นแค เพียงคนคนหนึ ง คนที อยู ข างนอกสายตา '
positive,'eiieiw rt thaimarketing เขตปลูกดอกทิวลิปของประเทศเนเธอร แลนด http t co aiwsxgmfj '
positive,'pluglovebird นั งกินสเต กวันนี มีความจิง lt '
positive,'noo nun rt kungkhiing plz rt ใครยังไม ได เงินคืนจาก jmc ไปลงชื อกันนะ ฝากกระจายข าวกันด วย https t co rhsgvexg '
negative,'paeng kanisa rt iann เสียใจ ทับทิม vrzo ก อปภาพไปโพสต ตัดเครดิต ทำไงให สำเหนียกดีเนี ย message ไปก เงียบ เห นว ารณรงค เรื องนี ไม ใช รึ http t '
positive,'puccarfield rt toeyisara เธอบอกว าผมน ะเหี ยแล วก เลวที สุด '
positive,'liza both rt barbara bots liza both สวัสดีค ะ ฉัน บาร บาร า พาลวิน นางแบบจากวิคตอร เรีย ซีเคร ท แวะมาคุยกันได นะคะ rt'
positive,'nuycrazy คิดถึงฉันสักครั ง เมื อไม ได คิดถึงใคร http t co dkjigkqxsa'
negative,'litarsiripa อย าให ความหวังทั งๆที เธอก ยังต องมีเขา ไปเผลอนึกว ามีสิทธิ '
positive,'sichon ktun rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
negative,'bowyfreedom รู สึกเหมือนมีอันติไนท ฮาวอยู ในตัว\n ไม เคยเคยมีตัวตน '
positive,'aummi aum rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
positive,'tongmeemee rt mkingkarn ความเจ าชู น ะ มี แต เลือกที จะไม ใช กับเธอ '
positive,'nuaiindy เน ตช าอย างกะหอยทาก แต ยังทนโหลดเพลงไหม illslick รอ รอ '
positive,'nninook อรุณสวัสดิ '
negative,'titor btong พน ต องกลับบ านคนเดียว เฮ อ'
negative,'mmang porr rt canarduc ห วงใยแต ช วยอะไรไม ได '
positive,'zombieunun rt mkingkarn ความเจ าชู น ะ มี แต เลือกที จะไม ใช กับเธอ '
positive,'pawee np rt nanoil ขอแบบโมเมนต นี ในทุกๆวัน ก โคตรมีความสุขแล ว จริงๆ http t co j zhjqvop '
positive,'zerkwangc rt dinsorekod คนรวยที ดี เขาไม ได ดูที การแต งกายหรือทรัพย สินภายนอกหรอก เขาดูที ใจ ว าใจกว างพอมั ย เขาเรียก รวยน ำใจ ไม ใช รวยเงินทอง '
negative,'wnyy rt h jskim ข อความที เทา เคยเขียนถึง เฉินเฉิน ทาง qq gt gt ถึงเพื อนที ดีที สุดของฉัน http t co v cm mye t'
positive,'ttnoon rt cake nbc ป อบคอร นรถแดงแถวบ านครับ ห อละ บาท p'
positive,'phuartt rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
positive,'bes piirin rt loliconar มนุษย เป นสิ งมีชีวิตที โรคจิต '
positive,'fonkeawalin rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
negative,'iphoneio rt hopeless th b งอนแล ว\na ทำไมงอนทุกวันเลยอะ คนง อมันเหนื อยนะ\nb จะไม ง อกันแล วหรอ a เหนื อยแต ก ยอมง อน ะดิ ก คนมันอยากคุย\nb '
negative,'kiew hd rt panaddanut มันเหนื อยกับทุกๆเรื อง มันท อกับทุกๆอย าง '
positive,'bambiesuay rt syzllesine ขอบคุณเธออีกครั ง ที เธอได ผ านเข ามา ถ าฉันอะไรได สักอย างในตอนนี ฉันขอแค เธอผ านมาแล วอย าผ านไป แค นั นพอ '
positive,'kanpiza rt meachiiz บางทีการเล นมือถือในห องเรียนก เป นปัญหานะแก\nพออ านข อความแล วยิ มแม งเพื อนชอบถาม\n\nมึงยิ มอะไรคนเดียวอ ะ\n ไม เสือกโนะ '
positive,'lu lu gdfexo คนที สูงๆ หล อๆ น าลากเข าดีเอ มอ ะ นายพอจะรู จักไหม '
positive,'t loli ดที ฉันไม ไ\nกระษจะมีให ก\n　　 ਊ ฉัมีความสุขที จะรู สึกชนิข\n\n　 ヽ '
positive,'phraepreeyapat rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
negative,'pararealpure rt nunthi kbw เรียนแค นี เหนื อย จะไปทำอะไรได '
positive,'numtan tanitcha rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
positive,'gloyjai nr rt hannawantagal ภาพที คุณจะเห นเมื อคุณเป นนก\nแนะนำให ไปบินแถวๆ แม น ำเจ าพระยาค ะ\nที จริงกรุงเทพมุมนี ก เก ใช ย อย http t co da '
negative,'fahkhemlek rt aummiiee วันๆนึงคุยกันนับประโยคได เลย มหกรรมเล นมือถืออยู ดีๆน ำตาก ไหล http t co n w fycna '
positive,'maprangpich rt queen ต องแผ เมตตาให แมะ จะได ไปดีซะที ไม งั นก ตามรังควานคนอื นเค าอยู นั นแหละ อยู ไแก รกโลก ขยะสังคม '
positive,'princefrogii rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'kbunyaporn rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
negative,'airsirilak เดี ยวนี ไม เหมือนเมื อก อนแล วสินะ '
negative,'nohssiwi rt iann เสียใจ ทับทิม vrzo ก อปภาพไปโพสต ตัดเครดิต ทำไงให สำเหนียกดีเนี ย message ไปก เงียบ เห นว ารณรงค เรื องนี ไม ใช รึ http t '
positive,'chaejin botthai botthai น ากลัวเหมือนพี ไข อ าแด ะะ p'
positive,'gunnapatufo eyeeye ch สวัสดีครับ d บอทกันนภัทร กลับมาอีกครั งครับ ฝากด วยนะครับ rt '
positive,'trump aa intien ทำผิดก ขอโทษดิวะ เนอะๆๆ '
positive,'pairpattarporn สัญญาว าถ าตาหายเมื อไรเราจะดูเเลตาให มากกว านี '
negative,'namtanz ns งามสุมหัว ต องเอาตัวให รอด http t co qbhxu umy'
positive,'theeik amtiix สู ๆนะ ยิ มหน อย '
positive,'parmcnk rt channelvthai หนุ ม อเล กซ ทำเซอร ไพรส วันเกิด เต ย ด วยเค กวันเกิดและตุ กตา agnes น ารักสุดๆ คู นี d http t co p stqfpwuu htt '
positive,'petchnampetch rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'pluemyaak rt janejabhippopo เคยเป นเสือ รู ดีใครมาดีใครมาร าย ก ลองดูว าใครจะร ายกว ากันแล วพร อมจะดวลม ะ '
positive,'earn siriprapa แต ก อนเขาเรียกเอิร นน อยเดี ยวนี เขาเรียกเอิร นร านน '
positive,'lukketrsl rt gthchannel ใครคิดถึงหนุ มสาวบ านสวัสดีทวีสุขแล วบ างน า ก พ นี ช อง gthonair กล อง gmmz มาแน เนื อคู thefinalanswer http '
positive,'yimmwhann ออกไปงานตรุษจีนมา ได ส มมงคลมากินด วย gt lt น าร ากก '
negative,'minkbootsakorn rt hopeless th b งอนแล ว\na ทำไมงอนทุกวันเลยอะ คนง อมันเหนื อยนะ\nb จะไม ง อกันแล วหรอ a เหนื อยแต ก ยอมง อน ะดิ ก คนมันอยากคุย\nb '
positive,'ahwoo exo นั นสินะ คิดไรมาก รักก ง อ '
negative,'roungzypancake อยากรวมกลุ ม destiny'
positive,'thanya melody ฉันชื อ บุษบา '
positive,'iamplaster rt dentbear มันคงจะดีถ ามีคนสักคนที อยู ด วยกันกับเราตลอด\nจนเวลาเราเดินไปไหนคนเดียว แล วจะมีคนมาทักว า\n อ าวแล วอีกคนไปไหนละ '
positive,'opapajune ใครให หว า ขอบคุณน าาพี ป อกกี p http t co eyp jutvpq'
positive,'dadayofki แอคเอพิงค อนลี ตั งดิสแบมแบมคือไร '
negative,'nachchamook rt nan jyp ความลับในใจมีฉันคนเดียวที รู '
negative,'pedbahh rt iveevefy คนที รู คนสุดท ายไม ใช ไม สำคัญ แต เป นคนที สำคัญที สุด แคร ที สุดต างหากที ไม อยากให รับรู เรื องที ไม น าจดจำของเรา '
negative,'vyf eunhyuk hzdhae ครับบ สู ๆเหมือนกันนะ'
positive,'yhoiz rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'mkantii rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'imapoohz ยกเว นกูเป นใคร lol'
positive,'janjan cw rt niallhoran th เวลาที midnight memories จะออกค ะ บ านเราก ห าทุ มศุกร นี นะคะ http t co zomhhliro'
positive,'myjongin nie rt qwdx อยู ใกล ๆคนที เรารักมันจะมีความสุขแบบนี แหละ d kailu http t co cppmgowo '
positive,'snowyhappy rt heavenvoicejdth จำแฟนอาร ตเฉินเฉินรูปนี ได ป าว ที แอดนำมาลง ดูในเฟบบ าน แม จีนนำไปทำเป นงานฝีมือ งานปั นดิน น ารักมาก cr zxx i '
positive,'cz zleuzfat rt wachirapan net แอบมองกันไป แอบมองกันมา d'
negative,'thailandblood ถ าผมอยู ม ผมคงรู สึกแย นะ ที จะไม ได เจอเพื อนๆ\nเหมือนอย างที ทุกๆวันเคยเจอ '
positive,'fara fahz rt hoksingha การเดินทางกลับบ านวันนี ยาวนานมาก แต ก ยังดีที มีมือถือไว อ านทวิตเตอร คลายเครียด '
positive,'jongjin rt yesungthailand แปล เวยป อซีวอน ครอบครัวชาวจีนที รักครับ เดี ยวผมก จะไปหาพวกคุณแล วนะ เริ มคิดถึงพวกคุณแล วล ะ hahaha ht '
positive,'b shinneay ยูโกะไง จะได ไม ทับไลน กัน '
positive,'pornnapaz อยากเจออีกหลายๆครั ง '
positive,'enjoyiiz rt arinasom sbsgayo tvxq อังบั มมิโรติกคือยุคทองของหุ นน าแซ บทั ง คน โปรดสังเกตนมพี ยุน xd http t co fzebwesigd'
positive,'ployjhs rt j pnx b st เป นวงที จัดเเฟนมีตครั งเเรก ด วยจำนวนบิวตี เเค คน เเล วดูตอนนี สิ ช วยอยู ข างๆกันตลอดไปนะ http t co pbeyozdo '
negative,'mekhlust rt hmwr mk ไม ต องหนี เดี ยวเค าไปเอง '
positive,'mmumizz rt m mint กูไม พูด ใช ว ากูจะเฉย วันไหนกูอยากพูดขึ นมา อย ามาหาว ากูใจร ายแล วกัน อิชะนีน อย '
positive,'raukpair rt addrama ผู ชายเจ าชู ก เหมือน ขยะ ควร ทิ ง ไปซะ เขียนติดด วยนะว าเป นประเภทขยะ ห ามรีไซเคิล '
negative,'graceziialone อีกหน อยต องเป นหลักแล วนะ จะยัง ขก ยุแบบนี อีกหรอ กุบ นแปป'
positive,'thetoptam อมไรหรอแบคกี '
positive,'taetodz rt donuttdouble ไปกับใครไม ต องนึกถึงกันฉันเข าใจ '
negative,'jaruwandd rt koendanaii ไม อยากคุยกับเรา ไม เห นต องทำอะไรแบบนี เลย pp'
positive,'ladykloykloy rt mkingkarn ความเจ าชู น ะ มี แต เลือกที จะไม ใช กับเธอ '
positive,'srd ice หาา สวย '
positive,'hakawee rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
negative,'krungy darapark rt hopeless th b งอนแล ว\na ทำไมงอนทุกวันเลยอะ คนง อมันเหนื อยนะ\nb จะไม ง อกันแล วหรอ a เหนื อยแต ก ยอมง อน ะดิ ก คนมันอยากคุย\nb '
positive,'pp phond rt nanoil ถ าเราสำคัญเดี ยวเค าก ทักมาเองแหละ '
positive,'alone pp rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'pornpaweett byunbeakbeak อย าคิดอย างงั น คิดว าเค าบอกว าเราน ารักสิ จะได ไม คิดมาก รักนะจุ บๆ'
positive,'themilkk rt imfashionth แฟชั นสตรีทของสาวๆตะวันตก ดูมาดเซอร แบบผู ดีๆ ไม เว อร เกินไปใส ได ที ไทยด วย http t co gqel o ay'
negative,'patinya พร อมไม พร อมก ต องพร อม\n กับการจากลา '
positive,'aom g cake nbc หนูตอบถูกด วยย gt lt '
positive,'genenenene rt imfashionth แฟชั นสตรีทของสาวๆตะวันตก ดูมาดเซอร แบบผู ดีๆ ไม เว อร เกินไปใส ได ที ไทยด วย http t co gqel o ay'
positive,'thanitsara rt imfashionth แฟชั นสตรีทของสาวๆตะวันตก ดูมาดเซอร แบบผู ดีๆ ไม เว อร เกินไปใส ได ที ไทยด วย http t co gqel o ay'
positive,'pplaingam rt nanoil ถ าเราสำคัญเดี ยวเค าก ทักมาเองแหละ '
positive,'yamthanchanok รักที ฉันให ไปเชิญใช ตามสบายย '
positive,'jct qun rt hoksingha ขอบคุณครับ ajiezloveking มีที ร านหนังสือดอกหญ า ท าพระจันทร ค ะ http t co aom u pr กอดแน นแค ไหนถึงเวล '
positive,'chuiji คนที อวยจานดาวเทียม ก อวยต อไป เพราะคงกลัวจะขายจานดาวเทียมไม ออก ทีวีดิจิตอล'
positive,'wksps rt nanoil ถ าเราสำคัญเดี ยวเค าก ทักมาเองแหละ '
negative,'anewcurse rt qzfrank ตื นหรือยังหว า แล วนะ anewcurse'
positive,'aomam rt we arebellaclub ปากแดงๆยิ มหวานๆสวยๆ จากงานตรุษจีนสุพรรณบุรีจ า thanks pic mrmanapat จ า http t co hemuintsvt'
positive,'lkn tao อยากได ก จะหามาให '
positive,'qzfrank rt anewcurse ทวิตเป นแสนก รีเป นแสน เอาสิเอาสสี '
negative,'fkamonchanokm rt patinya พร อมไม พร อมก ต องพร อม\n กับการจากลา '
positive,'jiyeon nd seungb st both แอบอู มากกว าค ะจี หน ะ การบ งการบ านไม ทำ '
positive,'kyfamily rt kc ช วงนี ก อช วยฮุนฮุนทำการบ านไปก อนแระกันเนอะ ตบบ าให กะลังใจพี คริส kyfamily'
positive,'sehunii botline luhan line ใช คร าบบ โอ อย าร องที ไม ได หยุดนะฮะเสี ยวลู '
positive,'poampyw rt ygstan th เขาบอกว านี คือ เกิร ลกรุ ปวงใหม ของ yg cr zeyniidara http t co tmze pvphd'
positive,'aunnyansumalin rt tsppkwanjai ฉันยังหลอกตัวเองอยู ว าตอนนี ฉันไม เป นไร '
positive,'numookkii rt amph เค าบอกว าถ าหาเลข เจอ แล วขอพร หลังแชร ต อ คำขอจะเป นจริง o http t co bzpqakuehe'
positive,'b pp meiibaekxo ได จ าา ขอบคุณนะคะะ '
negative,'gifmicro rt pareawpreawz ไม อยากให เธอไปเจอเขา '
positive,'payakorn ขนาดแม ว ยังโดนยกหีบหนีเลย เล นซะนิ วหลุด ไม รู หีบใครนะ ฮิ วว ω '
positive,'few bingho ดื มวีต าแล วไปนอนซะ '
positive,'wsngn rt passorn z รู จักพัฒนาตัวเองซะบ าง อย ามัวแต วิจารณ คนอื น '
positive,'kengkie ไม ค อยได มีโอกาสกินข าวกับครอบครัวบ อยๆ นานทีก มีความสุขดี at mk restaurants big c extra rama iv http t co s p nwsrfc'
positive,'ahkadanger rt ohmmiena ไอติมสมัยนี น ารักไปมั ยย มินเนี ยน เฟอร บี น ารักไม กล ากินว อยย โลกหมุนเร วขึ นทุกวันฉันตามไม ทันแล วพี บัวลอย http t '
positive,'aaeiye rt basniixz ท องไว เราไม มีสิทธิ อะไรในตัวเขาขนาดนั น '
positive,'effetsn rt thaiswifties aboutswift เทย เลอร มีสมุดไดอารี ของตัวเอง และเธอกลัวจะทำมันหายไปมาก เอ เทย จะเขียนอะไรบ างน าา p http t co dvysvo '
positive,'fahchoihae rt mykrsong 꿈에서라도 마주칠까 ถึงจะเป นแค ในความฝัน แต เราจะได เจอกันใช ไหม hello hyorin you who came from the star ost '
positive,'biiwzztdr rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
negative,'lennyokay rt baibuasrk ทำให แม เสียใจ กูเป นลูกที เห มากก '
positive,'nicha cake rt foxyfelinealice ผู หญิงปากบางนี เวลาปกติก น ารักอยู แหละ แต ถ าเทียบฟังก ชั นการใช งานแล ว ปากหนาๆอวบอิ มๆนี ก วินอยู นะ '
positive,'kilenku chaichai ผมมีบุญแค เป นทหารเกณฑ ทร ครับ ไม ได ไปฝึกหรอกครับ '
positive,'ploy sister rt taokacha days เด กชายต าวต าวอายุเท าไหร นั นน วันนี เมื อปีที แล ว http t co bazhhnhfuf'
positive,'english boo exo exchange exo card rt exo rtfor u sm cardth หาร การ ด nr แบบใหม บาทรวมส งแล ว มีครบทุกคนค ะ http t co ydznss fck'
positive,'hamnuttapun ขอบใจนะที ครั งหนึ งเธอ เคยยอมฝืนใจตัวเอง '
positive,'poopae rt ygstan th เขาบอกว านี คือ เกิร ลกรุ ปวงใหม ของ yg cr zeyniidara http t co tmze pvphd'
positive,'ttfooktt บาลา บาลา บาลา เบเล เบเล เบเล กูจะสื ออะไรวะสัส'
positive,'crazygirl fany rt thepakarangg นางเอกซีรีย แห งปี ขอยกให เธอคนนี ซอน ซงอี ทำท าไม อายภาพลักษณ เลย lol youwhocamefromthestars http t co nhlfxhkqxq'
positive,'runningbearr อย างเรามันยังไม ใช อยู แล ว '
negative,'khanuniiz rt mean มหกรรมเล นมือถืออยู ดีๆน ำตาก ไหล http t co ofhkstfeqi'
negative,'namthipelf ปวดจมูกข างขวาอ าา '
positive,'shu rt basniixz เรามักใช เวลาส วนใหญ เปลืองไปกับการ คิดถึง '
positive,'appleks rt monetacaffeine ความรักของแต ละคนไม เหมือนกัน แต ไม ว าจะแบบไหน รัก ก คือ รัก อยู ดี '
positive,'me x เบื อคนที งานตัวเองท วมหัว แต พอคนอื นมาขอให ช วยทำกลับทำให มีสมองกลับคิดไม ได '
negative,'wijitbanjong rt smileaunaun ถ ามันคือความคิดถึงฉันเองก คงคิดถึง '
negative,'aiirada เคยพยายามจะเป นที หนึ ง ตะเกียกตะกายจะไปให ถึง กลับพบว ามันไม มีจริง well well well '
positive,'thierathida rt ployyii za เรื องจริงที ถูกแต งเติม '
positive,'noeisaruta rt basniixz เรามักใช เวลาส วนใหญ เปลืองไปกับการ คิดถึง '
positive,'evilsehunexo rt winaipadsorn สมัยก อน ติ ง คือ สิ งที งอกออกมาเล กๆ เช น ไส ติ ง\n\nสมัยนี ติ ง คือ แฟนคลับ '
positive,'plroz คิ วบางจะได กลับบ านแร นน '
negative,'astonntc rt mean มหกรรมเล นมือถืออยู ดีๆน ำตาก ไหล http t co ofhkstfeqi'
positive,'worapan pairpattarporn ก แฟนกันอ ะเนอะ สุดที รัก '
positive,'anackjack จะต องทำยังไงแบบไหนที เธอจะรัก '
positive,'mamuay ff เธอยังทำอะไรไม เกรงใจเราเลย '
negative,'jidapa เธอต องการอะไร ทำไมเอาเรื องคนนั นมาทะเลาะกับฉัน ฉันไม เข าใจ เธอคิดยังไง nb'
negative,'suhoxlike luhan bot ฮยองนี หูไม ดีนะครับเนี ย '
positive,'jungkook nguntiya ดึงขาไว ไม ชมแล วดีกว า แบร p'
positive,'guidetnim สงสัยไปก เท านั นแหละ d ในเมื อเขาไม อยากบอก'
negative,'suju da rt jae lous มองเผินๆ เหมือนแจแขนหาย นางผอมมาก ผอมจนไม รู จิ อิจฉายังไง http t co pxrlthwg o'
negative,'pol oned rt mean มหกรรมเล นมือถืออยู ดีๆน ำตาก ไหล http t co ofhkstfeqi'
negative,'lhtng ไม ไปหรอก im your kris'
positive,'prawwerland rt bnskryorke ผู ญคนนี เห นสิงโตเด กป วยอยู จึงนำมาเลี ยงจนหายและมันโตจึงให สวนสัตว มาดูแลต อ วินาทีที สิงโตเจอญคนนี http t co '
positive,'hfkenx bot pearlqx ว าจะไปแล วครับ พรุ งนี ผมมีสอบ ให กำลังใจผมหน อยสิคนดี d'
positive,'sugar z rt topazine คำพูดที พิเศษ บางทีมันก เป นคำธรรมดา แต ออกมาจากคนพิเศษ '
positive,'nutfiinz cherpastamiz ครัชช ชื อนัสนะครัช แล วว '
positive,'m kkwonssoboth rt nanoil ถ าเราสำคัญเดี ยวเค าก ทักมาเองแหละ '
positive,'ohaiz rt topazine คำพูดที พิเศษ บางทีมันก เป นคำธรรมดา แต ออกมาจากคนพิเศษ '
positive,'iam pnt rt thepakarangg นางเอกซีรีย แห งปี ขอยกให เธอคนนี ซอน ซงอี ทำท าไม อายภาพลักษณ เลย lol youwhocamefromthestars http t co nhlfxhkqxq'
positive,'weerawat จริงจัง แค ไหน แค ไหน เรียก จริงจัง '
positive,'wootdy za ปาร ตี อีกวัน ถามว าเมาไหมตอบได เลยว ามาก '
positive,'sorrarin rt payakorn ใครที รอสัญญาณจาก กปปส ก ชัดแล วนะ ไม ขัดขวางการเลือกตั ง แต ไม ไปเลือกตั ง ไปชุมนุมกันเต มท องถนน ไล ปู ω '
positive,'kayaochan ทุ มแล ว ลืมดูเวลาเลย ช วงนี นอนดึกทุกวัน xd'
positive,'jay j a y rt rupingchan ชะนีขี เพ อไม ดีนะคะ เพ อพอประมาณดีกว า ดูดิฉันเป นตัวอย างได มีแต รูปผู ชาย '
positive,'pamleovixx คือวันเกิดโบราละ เฮียอย าไปถล มทวิตโบราออนนี น าา แฟนบอยตัวยงโบรา p jaybumaom'
positive,'oishi lt ไลค หน อย สิ เดี ยว สุ ม แวะ บอก ฝันดี '
positive,'jernz za rt thaimarketing ไอเดียถ ายรูปเจ าสาวแบบสวยละลาย\n\n b y weddbook http t co wgnw ao vh'
negative,'lovelybowjup เกิดมาไม เคยง อใครเท าเทอเลย o'
positive,'tteamqz rt thaimarketing ไอเดียถ ายรูปเจ าสาวแบบสวยละลาย\n\n b y weddbook http t co wgnw ao vh'
negative,'pnpiano rt palmqx แบคมองพี ชานแล วยิ มงี มันจบำงกฝดงับถบดสำบดสะย บพสเยดสพสเบำสดวำยพนภดส orz u u http t co kaenikwyyw'
positive,'rabblur แม มันจะยากมาก แต ฉันต องทำให ได '
positive,'sisterelf rt eunpraew แปล ซีวอนอัพเดท weibo ถ ายทำครั งแรกเสร จแล วครับ ตอนนี กลับถึงโรงแรมแล วนะ ทุกคนฮะฝันดีครับ http t co w mi anewy'
positive,'ky kaewpk rt cos tp ก ไม รู สินะ บังแด ความสัมพันธ ที ซับซ อนแปลกๆ bangdae 비에이피 http t co h me b ci'
positive,'tarikabee rt me limited getting me ขอขอบคุณสำหรับความสนใจ ใน me model ที มีเข ามาอย างต อเนื อง http t co ab aqe v http t co xfadpdz '
positive,'jjmysterious slotcandy พี สลอตคะ สะดวกแอดไลน เค ามั ยคะ มีตารางงานให ดูประกอบการตัดสินใจค ะ jukjikz'
positive,'luhan wzbothh kimjong chen ผมไม ฟังละ เด วง วง อยากเปนคนจีน เห ย ผมเปนคนจีนอยู แล วนิ จะได หยุดพน เฉินได หยุดป ะฮ ะ '
positive,'primpimpimol rt thaimarketing ไอเดียถ ายรูปเจ าสาวแบบสวยละลาย\n\n b y weddbook http t co wgnw ao vh'
positive,'kakk nanz rt topazine การมองใครสักคนจากฝั งตรงข าม บางทีมันก เห นกันได ชัดกว ามองจากมุมข างๆกันก ได '
positive,'pupaeprincess rt a koys นิเทศจุฬา สู เว ย'
positive,'pg gloyjai rt neww d พรุ งนี จะได ดูmvแล วนะ http t co dkfeumyn j'
